9368,"""Patch Set 1:WARNING: this patchset contains 2179 new lines of code and requires a Contribution Questionnaire (CQ), as author jeremie.tatibouet@cea.fr is not a committer on papyrus/org.eclipse.papyrus. To trigger automatic CQ creation, a project committer must set Verified+1 on the reviewed patchset.""",1
9369,"""Patch Set 1:WARNING: this patchset contains 1165 new lines of code and requires a Contribution Questionnaire (CQ), as author jeremie.tatibouet@cea.fr is not a committer on papyrus/org.eclipse.papyrus. To trigger automatic CQ creation, a project committer must set Verified+1 on the reviewed patchset.""",1
9370,"""Patch Set 1:This contribution is over 1000 lines of code and a CQ may be needed[1].Project committers, please confirm if a CQ is needed by replying to this comment (in Gerrit), leaving the quote intact, and Genie will automagically create a CQ.[1] https://eclipse.org/legal/EclipseLegalProcessPoster.pdf.-genie:cq""",1
9371,"""Patch Set 1:This contribution is over 1000 lines of code and a CQ may be needed[1].Project committers, please confirm if a CQ is needed by replying to this comment (in Gerrit), leaving the quote intact, and Genie will automagically create a CQ.[1] https://eclipse.org/legal/EclipseLegalProcessPoster.pdf.-genie:cq""",1
9372,"""Patch Set 1:This contribution is over 1000 lines of code and a CQ may be needed[1].Project committers, please confirm if a CQ is needed by replying to this comment (in Gerrit), leaving the quote intact, and Genie will automagically create a CQ.[1] https://eclipse.org/legal/EclipseLegalProcessPoster.pdf.-genie:cq""",1
9373,Patch Set 3:Can you redo this so the css is loaded once for every component on display init?,1
9374,Patch Set 6: Code-Review+2,1
9375,Patch Set 7: Code-Review+2,1
9376,"""Patch Set 7: Code-Review+1As discussed, some name changes required""",1
9377,Patch Set 16: Code-Review+2,1
9378,Patch Set 16:Just renamings and manifest fixes to get all test cases running,1
9379,"""Patch Set 9: Code-Review+2(3 comments)All good but commit message is outdated, please update and proceed""",2
9380,Patch Set 9: Code-Review+2,1
9381,Patch Set 9:Good work!,2
9382,Patch Set 1: Code-Review+2,1
9383,Patch Set 2: Code-Review+2,1
9384,Patch Set 1: Code-Review+2,1
9385,Patch Set 2: Code-Review+2 Verified+1Thanks Jan-Ove,1
9386,Patch Set 2: Published edit on patch set 1,1
9387,Patch Set 2: Code-Review+2 Verified+1,1
9388,Patch Set 3: Code-Review+2,1
9389,Patch Set 1: Code-Review+2 Verified+1Good work.,2
9390,"""Patch Set 1: Code-Review-1Change is OK, but copyright needs to be updated.""",1
9391,Patch Set 2:Copyright updated,1
9392,Patch Set 6: Code-Review+2,1
9393,Patch Set 5: Code-Review+2 Verified+1To be submitted once M3 is out.,1
9394,Patch Set 1: Code-Review+2,1
9395,Patch Set 1: Code-Review+2,1
9396,Patch Set 1: Code-Review+2,1
9397,Patch Set 1: Code-Review+2 Verified+1,1
9398,Patch Set 3: Code-Review+2,1
9399,Patch Set 3:Push to unbreak builds.,1
9400,Patch Set 1: Code-Review+2,1
9401,Patch Set 2: Published edit on patch set 1,1
9402,Patch Set 2: Code-Review+2 Verified+1,1
9403,Patch Set 1: Code-Review+2 Verified+1,1
9404,Patch Set 1: Code-Review+2,1
9405,Patch Set 1: Code-Review+2 Verified+1,1
9406,Patch Set 2: Code-Review+2,1
9407,Patch Set 8: Code-Review+2 Verified+1,1
9408,Patch Set 1: Code-Review+2 Verified+1,1
9409,Patch Set 1: Code-Review+2 Verified+1,1
9410,Patch Set 1: Code-Review+2,1
9411,Patch Set 1: Code-Review+2,1
9412,"""Patch Set 1:WARNING: this patchset contains 1148 new lines of code and requires a Contribution Questionnaire (CQ), as author kaloyan.r@zend.com is not a committer on epp/org.eclipse.epp.packages. To trigger automatic CQ creation, a project committer must set Verified+1 on the reviewed patchset.""",1
9413,Patch Set 1: Code-Review+2,1
9414,Patch Set 2: Code-Review+2,1
9415,Patch Set 2: Verified+1,1
9416,Patch Set 4: Code-Review+2,1
9417,Patch Set 1: Code-Review+2 Verified+1Great catch. works here!,2
9418,Patch Set 1: Code-Review+2,1
9419,Patch Set 1: Code-Review+2,1
9420,Patch Set 1: Code-Review+2,1
9421,Patch Set 1: Code-Review+1,1
9422,Patch Set 1: Code-Review+1,1
9423,Patch Set 2: Code-Review+2 Verified+1,1
9424,Patch Set 1: Code-Review+2,1
9425,Patch Set 1: Code-Review+1,1
9426,Patch Set 2: Code-Review+2 Verified+1,1
9427,Patch Set 1: Code-Review+1,1
9428,Patch Set 1: Code-Review+1,1
9429,Patch Set 2: Code-Review+2 Verified+1,1
9430,Patch Set 2: Code-Review+2 Verified+1,1
9431,Patch Set 1: Code-Review+1,1
9432,Patch Set 1: Code-Review+1,1
9433,Patch Set 2: Code-Review+2 Verified+1,1
9434,Patch Set 1: Code-Review+1,1
9435,Patch Set 1: Code-Review+1,1
9436,Patch Set 3: Code-Review+2 Verified+1,1
9437,Patch Set 1: Code-Review+1,1
9438,Patch Set 1: Code-Review+2,1
9439,Patch Set 1:(1 comment),1
9440,Patch Set 2: Code-Review+1,1
9441,Patch Set 3: Code-Review+2,1
9442,Patch Set 4: Code-Review+2 Verified+1,1
9443,Patch Set 1: Code-Review+1,1
9444,Patch Set 3: Code-Review+2,1
9445,Patch Set 3: Verified+1,1
9446,Patch Set 1: Code-Review+2,1
9447,Patch Set 2: Code-Review+2,1
9448,Patch Set 5: Code-Review+2 Verified+1,1
9449,Patch Set 3: Code-Review+1,1
9450,Patch Set 4: Code-Review+1,1
9451,Patch Set 1: Code-Review+2,1
9452,Patch Set 5: Code-Review+2- online help now looks good- rebased- the CQ was approved,2
9453,Patch Set 4:The latest patch improves the command's help info.,1
9454,Patch Set 4:The CQ has been approved: https://dev.eclipse.org/ipzilla/show_bug.cgi?id=10431,1
9455,"""Patch Set 1:WARNING: this patchset contains 1272 new lines of code and requires a Contribution Questionnaire (CQ), as author kaloyan.r@zend.com is not a committer on jgit/jgit. To trigger automatic CQ creation, a project committer must set Verified+1 on the reviewed patchset.""",1
9456,Patch Set 1:(1 comment),1
9457,Patch Set 1: Code-Review-1(13 comments),1
9458,Patch Set 1:(10 comments),1
9459,"""Patch Set 2: Code-Review+1 Verified+1nice :-)from the online help it's not clear which commands the remote command supports, would be nice if this could be improved: jgit remote -h""",2
9460,Patch Set 2:A CQ for this patchset has been created: https://dev.eclipse.org/ipzilla/show_bug.cgi?id=10431,1
9461,Patch Set 3: Published edit on patch set 2,1
9462,Patch Set 1: Code-Review+2,1
9463,Patch Set 1: Code-Review+2,1
9464,Patch Set 1: Code-Review+2,1
9465,Patch Set 4: Code-Review+2 Verified+1,1
9466,Patch Set 1: Code-Review+1(1 comment),1
9467,Patch Set 1:(1 comment),1
9468,Patch Set 3: Code-Review+1(1 comment),1
9469,"""Patch Set 1:I was hoping to not only fix the bug but to also allow to refresh the dashboard by allowing to select the first query again; however, when I re-select that first query, it only triggers a refresh once every two times.  The handleEvent() method doesn't even get called that other time.  I don't know why.""",0
9470,Patch Set 2: Code-Review+2,1
9471,Patch Set 1: Cherry Picked from branch master.,1
9472,Patch Set 1: Code-Review+2 Verified+1Re-tested locally.,1
9473,Patch Set 1: Code-Review+2 Verified+1,1
9474,Change could not be merged due to a path conflict.Please rebase the change locally and upload the rebased commit for review.,1
9475,Patch Set 2: Code-Review+2 Verified+1,1
9476,Patch Set 5: Code-Review+1,1
9477,Patch Set 7: Code-Review+1Looks good to me,2
9478,Patch Set 7:(1 comment),1
9479,Patch Set 7:(1 comment),1
9480,Patch Set 3:> : FAILUREGerrit say it's failing for compilation issues..console: https://hudson.eclipse.org/platform/job/eclipse.platform.swt-Gerrit/1770/console[ERROR] label.requestLayout();[ERROR] ^^^^^^^^^^^^^[ERROR] The method requestLayout() is undefined for the type LabelTo me it looks like there is some dependencies problem ^^,1
9481,Patch Set 9: Code-Review+2,1
9482,"""Patch Set 8:> (1 comment)I see your point and I agree with it, guess I was initially confused with the other layout methods in Composite which lay out the children instead of the parent hierarchy which is what we need...""",1
9483,Patch Set 6:I think you should rebase as Master advanced,1
9484,Patch Set 1: Code-Review+2,1
9485,Patch Set 2: Code-Review+2 Verified+1,1
9486,Patch Set 2:Thanks Sergey.,1
9487,Patch Set 4: Code-Review+2 Verified+1Verified locally that tests can be ran with Eclipse 4.6 + Java 7 in launch config.,1
9488,Patch Set 3: Published edit on patch set 2,1
9489,Patch Set 1: Code-Review+2 Verified+1Tested update site and RCP locally.,1
9490,Patch Set 1: Code-Review+2,1
9491,Patch Set 2: Code-Review+2,1
9492,Patch Set 1:(1 comment),1
9493,Patch Set 1:(2 comments),1
9494,Patch Set 2:(1 comment),1
9495,Patch Set 4: Code-Review+2 Verified+1,1
9496,"""Patch Set 3:Sorry about that, it should be good now :)""",2
9497,"""Patch Set 1:WARNING: this patchset contains 2562 new lines of code and requires a Contribution Questionnaire (CQ), as author mbastien@blackberry.com is not a committer on cdt/org.eclipse.cdt. To trigger automatic CQ creation, a project committer must set Verified+1 on the reviewed patchset.""",1
9498,Patch Set 2: Code-Review+2,1
9499,Patch Set 1: Code-Review+2,1
9500,Patch Set 2: Code-Review+2,1
9501,Patch Set 1: Code-Review+2,1
9502,Patch Set 1: Verified+1,1
9503,Patch Set 1: Code-Review+2we need patch for eclipse.org-common and then we should merge this sooner rather than later.,1
9504,Patch Set 1: Verified+1,1
9505,Patch Set 2:(4 comments),1
9506,Patch Set 2:(4 comments),1
9507,Patch Set 1:(2 comments),1
9508,Patch Set 1:(2 comments),1
9509,Patch Set 3:(2 comments),1
9510,Patch Set 3:(2 comments),1
9511,Patch Set 4:(1 comment),1
9512,Patch Set 4:(1 comment),1
9513,Patch Set 4: Code-Review+1(1 comment),1
9514,Patch Set 4: Code-Review+2,1
9515,"""Change cannot be merged due to unsatisfiable dependencies.The following dependency errors were found:* Depends on patch set 1 of I7d727285, however the current patch set is 3.* Depends on commit fca75d776fff51ce5c38c4ffe7b7f65b8a702890 which has no change associated with it.Please rebase the change and upload a replacement commit.""",1
9516,Patch Set 5: Code-Review+2,1
9517,Patch Set 5:> Patch Set 5: Code-Review+2After merge I verify that all work well and we have the minimal function in place.,1
9518,Patch Set 1: Code-Review+2,1
9519,"""Change cannot be merged due to unsatisfiable dependencies.The following dependency errors were found:* Depends on patch set 1 of Ie9ab74e0, however the current patch set is 2.Please rebase the change and upload a replacement commit.""",1
9520,Patch Set 2: Code-Review+2 Verified+1,1
9521,Patch Set 2:Why?We got a contribution inhttps://git.eclipse.org/r/#/c/42953/which specifically changed length()>0 to !isEmpty()Is there a reason to change this back or is it a question of personal preference?,1
9522,Patch Set 2:Something got messed up here. I'll change it back.,1
9523,Patch Set 2: RevertedThis patchset was reverted in change: I98d351ef120960b79cf969fd63c861cc5dc83825,1
9524,Patch Set 1: Code-Review+2,1
9525,Patch Set 1: Code-Review+2,1
9526,Patch Set 2: Code-Review+2,1
9527,Patch Set 1: Code-Review+2,1
9528,Patch Set 2: Published edit on patch set 1,1
9529,Patch Set 2: Code-Review+2 Verified+1,1
9530,Patch Set 2:Unstability due to commit Commit 3f36e936dd550d6c571ef9de188601a3e4be8f68,1
9531,Patch Set 3: Code-Review+2,1
9532,Patch Set 1: Code-Review+2 Verified+1,1
9533,Patch Set 1: Code-Review+2,1
9534,Patch Set 1: Code-Review+2,1
9535,Patch Set 1: Code-Review+2 Verified+1,1
9536,Patch Set 7: Code-Review+2,1
9537,Patch Set 1:Why do you hide the sections instead of disposing them?,1
9538,Patch Set 1:Good question :-) No specific reason.,2
9539,"""Patch Set 5:The error in the verification job seems to be caused by the proxy issues that they are having on the build servers, and isn't related to this change.""",1
9540,Patch Set 5:I think so to... already checked the logs :-),2
9541,Patch Set 2: Code-Review-1Found small problem when new upload is started before the previous is completed.,1
9542,"""Patch Set 2:One more suggestion: shouldn't we have a test that after adding multiple (i.e. two) files by (a) FileUpload and (b) DnD, there will be only a single section, and getFileNames() will return only a single element?In the commit message, rather use imperative style, i.e. """"replace the last upload"""" instead of """"it will replace the last upload"""".""",1
9543,Patch Set 3:Agree with your comments.BTW... not disposing the upload section is needed when new upload is added when previous one is still running.,1
9544,Patch Set 2: Code-Review+2,1
9545,Patch Set 1: Code-Review+2,1
9546,Patch Set 6: Code-Review+2 Verified+1,1
9547,Patch Set 5: Published edit on patch set 4,1
9548,Patch Set 5: Code-Review+2 Verified+1I just add solme  //$NON-NLS-1$ tagOK for me,1
9549,"""Change cannot be merged due to unsatisfiable dependencies.The following dependency errors were found:* Depends on patch set 2 of I095e71a4, however the current patch set is 4.Please rebase the change and upload a replacement commit.""",1
9550,Patch Set 4: Code-Review+1==Code Review==Code is ok==Functional tests==Test pass and cover the fixed feature.,1
9551,Patch Set 1: Code-Review-1(7 comments)==code Review==  except little thinks to correct code is ok==Test==  Test is well executed and relevant to test the use case of the bug.,1
9552,"""Patch Set 1: Code-Review-1(1 comment)just an assert instead of if, and if you can adds some comment on the use case.""",1
9553,Patch Set 2: Code-Review+1==Code Review==Code is Ok==Functional tests==JUnit tests are green and cover all needs,1
9554,Patch Set 3: Published edit on patch set 2,1
9555,"""Patch Set 3: Code-Review+2 Verified+1Ok for me, add just add some //$NON-NLS-1$ tag""",1
9556,Patch Set 3: Published edit on patch set 2,1
9557,Patch Set 3: Code-Review+2,1
9558,"""Patch Set 1:(1 comment)I think your version of the documentation update is better than mine. I have just a remark for the logical model documentation : since we speak about version control, I think it could be a good thing to add something to be clear on which version control is supported.For exemple, line 38, add something like """"In EMFCompare, EGit is the only repository provider supported""""""",1
9559,Patch Set 1:(1 comment),1
9560,Patch Set 1: Code-Review-1,1
9561,Patch Set 1: Code-Review+2 Verified+1,1
9562,Patch Set 1: Code-Review+2,1
9563,Patch Set 1: Code-Review+1 Verified+1,1
9564,Patch Set 1: Code-Review+2 Verified+1,1
9565,Patch Set 1: Code-Review+2,1
9566,Patch Set 15:Patch set 15 rebases this patch onto the latest master.,1
9567,"""Patch Set 15: Code-Review+1(1 comment)This new architecture looks good. I only have one comment on the SysML Element Types constants, but I'm not sure how this could behave/fail exactly. I just know Remi has had some issues with them""",2
9568,Patch Set 15:(1 comment),1
9569,"""Patch Set 12:Patch set 12 makes two significant changes:* update the IVisualTypeProvider API to deal with view types as Strings (per core GMF Run-time) instead of as integer visual IDs (per GMF Tooling)* use the new API alignment with Strings to implement visual type providers for the SysML 1.1 diagrams.  These now seem to work as well with canonical synchronization as they did in MarsSo, the overall design of this canonical edit-policy refactoring isn't changed:  it's just the core API signatures that are tweaked.  It implies updates to the code generation template, the generated code for UML diagrams, and now also the new implementations in the SysML diagrams.  But, otherwise, there is no meaningful change in the design.I do still need to update the design model and document (in the repository and the wiki) to account for these latest changes.""",1
9570,"""Patch Set 10:Patch set 10 fixes problems in the layout of region views in State Machine Diagrams.  The basic view creation as generated by the diagram didn't know how to lay these out, so they just ended up as little squares floating somewhere in the parent compartment that couldn't be moved or resized by the user.The new patch set updates the creation edit policies of the state and machine compartments to reuse the custom commands used for drop and palette creation, which perform initial layout by splitting an existing region in two.See a brief demonstration on YouTube:  http://youtu.be/6W502QbTrN0""",1
9571,Patch Set 10:Patch set 11 adds a design note in the doc folder.  The same is published on the wiki in the usual place:https://wiki.eclipse.org/Papyrus/Neon_Work_Description/Improvements/Canonical_Edit_Policy,1
9572,Patch Set 17: Code-Review+2,1
9573,Patch Set 13:Patch set 13 only updates the design documentation to reflect the adjustments to the IVisualTypeProvider API to support arbitrary string-valued view types (not just integer visual IDs).,1
9574,"""Patch Set 13:I've rebased this change so that it can be merged by Gerrit (lots of intervening changes have happened on master).Also, I fixed a regression in the creation of regions in composite states in the state machine diagram tests.I really would appreciate a review of this rather significant change to the design of the Papyrus canonical edit policy.  Thanks!""",2
9575,"""Patch Set 1:A word about why this change set adds a new service for introspection of the diagram's specific Visual ID meta-information:  although the UMLVisualIDRegistry of each diagram exposes a TYPED_INSTANCE implementing the GMF tooling DiagramStructure protocol, this is not sufficient because:* it doesn't provide visual IDs for semantic connections* it doesn't provide element types for visual IDs* it isn't discoverable:  the TYPED_INSTANCE has to be injected into objects that need it, which implies additional API changes in the edit policies that need it""",1
9576,"""Patch Set 1:Patch set 2 adds the papyrus.def bundle to the developer feature (it was never packaged in any feature, before!).  That should fix the (first) test build failure.""",1
9577,"""Patch Set 1:Okay, so it turns out that this papyrus.def bundle has never been included in the build, not even in the top POM.  And if it had been, JDT/Tycho wouldn't have been able to build it properly.""",1
9578,Patch Set 1:The prototype of UML-RT capsule state machine synchronization in the old UML-RT extra component needed updates for the changes in this task.,1
9579,"""Patch Set 1:Gagh! The releng/dev/pom.xml was still hard-coded to 1.7 compatibility for compilation.  I've fixed it, now, to use the same properties as the other POMs.""",0
9580,Patch Set 7: Published edit on patch set 6,1
9581,Patch Set 1: Code-Review+2 Verified+1,1
9582,Patch Set 1: Code-Review+2,1
9583,Patch Set 3: Code-Review+2,1
9584,Patch Set 1:The build failed due unrelated compiler error.,1
9585,Patch Set 1: Code-Review+2,1
9586,Patch Set 2: Code-Review+2 Verified+1,1
9587,Patch Set 2: Code-Review+2,1
9588,Patch Set 1: Code-Review+2,1
9589,"""Change cannot be merged due to unsatisfiable dependencies.The following dependency errors were found:* Depends on patch set 2 of Ie7a3f24c, however the current patch set is 3.Please rebase the change and upload a replacement commit.""",1
9590,Patch Set 2:I have updated the patch.,1
9591,"""Patch Set 2: Code-Review+1> I have updated the patch.Yup, this looks good to me!""",2
9592,Patch Set 2:(1 comment)As far as I remember this problem occurs from gtk 3.8 onwards. This is due to a change done in GTK 3.8. I think we can check for OS.GTK3 instead of SWT.getPlatform(),1
9593,"""Patch Set 1: Code-Review-1(2 comments)Apart from the GTK specific code in CCombo, CLabel, CoolBar, and CTable, this patch looks good to me. It solves the issue in the snippet for the bug report and the e4 model editor problem.""",2
9594,Patch Set 3: Code-Review+2,1
9595,Patch Set 3:Code looks good to me,2
9596,Patch Set 2: Code-Review+2 Verified+1Thanks Jan-Ove,1
9597,Patch Set 1: Code-Review+1 Verified+1Change looks good to me. Vikas I would to get our opinion on this change. Can you also review?,2
9598,Patch Set 3: Code-Review+2 Verified+1,1
9599,"""Patch Set 2:Vikas, any feedback from your side?""",1
9600,Patch Set 2: Code-Review+2 Verified+1,1
9601,Patch Set 6: Code-Review+2,1
9602,"""Patch Set 3:(19 comments)1. In StyledText there was a recent fix bug 458863, replacing the use of Hashtable with Map/HashMap. I don't see any specific reason to rever that, have marked it inline comments ?2. All updated classes should have 2015 copyright.3. All new public API/Constants should have @since 3.105Refer details comments inline.""",1
9603,Patch Set 1: Code-Review+2,1
9604,Patch Set 2: Code-Review+2,1
9605,Patch Set 1: Code-Review-1(2 comments),1
9606,"""Patch Set 1:This was the result of me trying to exactly imitate the existing API. However, it should be safe to change these methods to always return boolean.""",1
9607,Patch Set 2: Code-Review+2,1
9608,Patch Set 5: Code-Review+2,1
9609,Patch Set 1: Code-Review-2Already done in a previous commit (#61686),1
9610,Abandonedok,1
9611,Restored,2
9612,Patch Set 1: Code-Review+2,1
9613,Patch Set 1: Code-Review+2,1
9614,Patch Set 1: Code-Review+2,1
9615,Patch Set 1: Code-Review+2,1
9616,Patch Set 1: Code-Review+2,1
9617,Patch Set 2: Code-Review+2,1
9618,Patch Set 2: RevertedThis patchset was reverted in change: I22ed3b63530107e442b6bf16f2cbbb67f018ac15,1
9619,Patch Set 1: Code-Review+2,1
9620,Patch Set 2: Code-Review+2,1
9621,Patch Set 2: Code-Review+2,1
9622,Patch Set 1: Code-Review+2,1
9623,"""Patch Set 3:Hi Axel,thanks for the review! For some reason, I was sure that in the method that I changed in the conflict detector, the equality of the references of the ReferenceChanges has already been tested, but apparently this was not the case. So I added the test in the method I introduced.Thanks!""",2
9624,"""Patch Set 2: Code-Review-2 Verified+1Hi Philip, Nice catch !I can't merge your contribution because of failing test. Could you please take a look ? Thank you !""",2
9625,"""Patch Set 5:Hi Axel,I fixed the failing test you mentioned in your review some time ago. Is your -2 still valid?Thanks!""",2
9626,Patch Set 5: Code-Review+2 Verified+1,1
9627,Patch Set 1: Code-Review+2,1
9628,Patch Set 1: Code-Review+2,1
9629,Patch Set 2: Code-Review+2,1
9630,Patch Set 3: Code-Review+2,1
9631,"""Patch Set 2: Code-Review+2I like this change, makes the code much cleaner""",2
9632,Patch Set 2: Code-Review+2,1
9633,Patch Set 1:@Timur: Is this +1? Please indicate whether this is a WIP or whether you want a review.,1
9634,Patch Set 1:> @Timur: Is this +1? Please indicate whether this is a WIP > or whether you want a review.Ok sorry. This change is in progress (WIP). What is the best way to indicate this?,0
9635,"""Patch Set 1:-1 or even -2.The latter would permanently prevent others from finishing the change, tough, should you ever decide to not be interested in o.e.r.stats anymore.-1 can be overruled (but normally should not). -2 cannot be overruled.""",1
9636,Patch Set 1: Code-Review-1,1
9637,Patch Set 6: Code-Review+2,1
9638,Patch Set 2: Code-Review+2 Verified+1,1
9639,Patch Set 2:Thanks Sergey.,1
9640,Patch Set 1: Code-Review+2,1
9641,Patch Set 5: Code-Review+2,1
9642,"""Patch Set 5:Alex, please don't add comments in the commit message that don't make sense and are grammatically wrong. For the conversion to varags, it's not relevant at all whether a parameter accepts null or not.""",1
9643,"""Patch Set 5:Markus, I think it is. AFAIK from one of your comments in another Bug, we can only change to varargs if the parameter does not accept null""",1
9644,"""Patch Set 5:OK, I admit my editing if bugzilla left one """"it"""" more than needed. Still, I disagree that pushing commit without message would have been better.""",1
9645,Patch Set 5:And I failed writing a whole sentence again :). Sorry for the bad and even getting worse English.,0
9646,"""Patch Set 5:Alexander, no worries. Getting things done in code is IMHO so much more important than correct spelling.""",2
9647,Patch Set 4: Published edit on patch set 3,1
9648,"""Patch Set 4:Lars, I added your bug description as commit message body. Please do so in the future for the sake of git log :).""",2
9649,Patch Set 3: Verified+1,1
9650,Patch Set 3: Code-Review+2 Verified+1,1
9651,Patch Set 5: Code-Review+2,1
9652,Patch Set 1: Code-Review+2 Verified+1,1
9653,Patch Set 1: Code-Review+2 Verified+1,1
9654,Patch Set 2: Code-Review+2,1
9655,Patch Set 4: Published edit on patch set 3,1
9656,Patch Set 4: Code-Review+2,1
9657,Patch Set 4: Code-Review-1what about Patrick's suggestion?,1
9658,Patch Set 5:Guava to the rescue!,2
9659,Patch Set 5:(1 comment),1
9660,"""Patch Set 5: Code-Review+2Alex, can you verify?""",1
9661,"""Patch Set 5: Code-Review+1 Verified+1Worked fine on my end!We could use this helper in many more places, especially where the output is not shown to the user. In many places we do getClass().getSimpleName() ourselves.""",2
9662,Patch Set 2: Published edit on patch set 1,1
9663,Patch Set 1: Code-Review-1(1 comment),1
9664,Patch Set 1:(1 comment),1
9665,Patch Set 1:(1 comment),1
9666,Patch Set 1:(1 comment),1
9667,Patch Set 1:(1 comment),1
9668,Patch Set 3: Published edit on patch set 2,1
9669,Patch Set 2: Code-Review-1 Verified+1(6 comments),1
9670,Patch Set 2:(3 comments),1
9671,Patch Set 4: Code-Review+2 Verified+1,1
9672,Patch Set 3: Code-Review-1 Verified+1(3 comments),1
9673,Patch Set 3:(3 comments),1
9674,Patch Set 1: Code-Review+2,1
9675,Patch Set 1: Verified+1,1
9676,Patch Set 2: Published edit on patch set 1,1
9677,Patch Set 2: Code-Review+2,1
9678,Patch Set 2: Verified+1,1
9679,Patch Set 1: Code-Review+2,1
9680,Patch Set 2: Code-Review+2 Verified+1,1
9681,"""Patch Set 1:WARNING: this patchset contains 2026 new lines of code and requires a Contribution Questionnaire (CQ), as author Olivier_Thomann@ca.ibm.com is not a committer on orion/org.eclipse.orion.client. To trigger automatic CQ creation, a project committer must set Verified+1 on the reviewed patchset.""",1
9682,Patch Set 2: Code-Review+2 Verified+1,1
9683,Patch Set 1: Code-Review+2,1
9684,Patch Set 1: Code-Review+2 Verified+1scout 4.0.x tests still do not pass with current gerrit job config,1
9685,Patch Set 1: Code-Review+2 Verified+1,1
9686,Patch Set 1: Code-Review+2 Verified+1,1
9687,Patch Set 1: Code-Review+2,1
9688,Patch Set 1: Code-Review+2 Verified+1,1
9689,Patch Set 2: Code-Review+2 Verified+1,1
9690,Patch Set 1: Code-Review+2 Verified+1,1
9691,Patch Set 1: Code-Review+2,1
9692,Patch Set 2: Code-Review+1(1 comment)can you tell me how to check it graphically?,1
9693,Patch Set 2:I have follwoed the bug and create an activity diagram.the problem is not any more present.,1
9694,Patch Set 2: Code-Review+2,1
9695,Patch Set 3: Code-Review+1,1
9696,Patch Set 3: Code-Review+2,1
9697,Patch Set 1: Code-Review+2,1
9698,Patch Set 1: Code-Review-1(2 comments),1
9699,Patch Set 2: Code-Review+2,1
9700,Patch Set 3: Code-Review+2,1
9701,"""Patch Set 1: Code-Review-1This will break the RCPTT tests, but I wasn't familiar with how to change them.""",1
9702,Patch Set 6: Code-Review+2,1
9703,Patch Set 2: Published edit on patch set 1,1
9704,"""Patch Set 4: Code-Review-1(2 comments)I think we must assert the behavior through some test to be confident in this, and I suspect some multi-threading issue(s) here.""",1
9705,Patch Set 4:(1 comment),1
9706,Patch Set 1: Code-Review-1Please rise a ticket into bugzilla related to this bug. Then update the commit message,1
9707,Patch Set 5:(1 comment),1
9708,Patch Set 8: Code-Review+2,1
9709,Patch Set 3: Published edit on patch set 2,1
9710,Patch Set 1: Code-Review+2 Verified+1,1
9711,Project policy requires all submissions to be a fast-forward.Please rebase the change locally and upload again for review.,1
9712,Patch Set 2: Code-Review+2 Verified+1,1
9713,Patch Set 1: Code-Review+2 Verified+1,1
9714,Patch Set 1: Code-Review+2,1
9715,Patch Set 1: Code-Review+2,1
9716,Patch Set 1: Code-Review+2,1
9717,Patch Set 1: Code-Review+2 Verified+1,1
9718,Patch Set 1: Code-Review+2,1
9719,Patch Set 1: Code-Review+1==Code Review==code is ok to me.==Smoke tests==new table: okopen diagram:okproperties view: ok==Functional tests==open a new classTable and generic table. Test edition on a class with all possible colonne after scroll to the right. Boolean and string edition work fine.,1
9720,Patch Set 1: Cherry PickedThis patchset was cherry picked to branch streams/1.1-maintenance as commit b6d8314fa5c00dbded49a0df6e68b238f28ded73,1
9721,Patch Set 1: Code-Review+2,1
9722,Patch Set 2: Code-Review+2,1
9723,Patch Set 1: Code-Review+2,1
9724,"""Change cannot be merged due to unsatisfiable dependencies.The following dependency errors were found:* Depends on patch set 1 of I52038e1b, however the current patch set is 2.Please rebase the change and upload a replacement commit.""",1
9725,Patch Set 1: Code-Review+2,1
9726,"""Patch Set 1:WARNING: this patchset contains 1262 new lines of code and requires a Contribution Questionnaire (CQ), as author guillaume.garzone@laas.fr is not a committer on om2m/org.eclipse.om2m. To trigger automatic CQ creation, a project committer must set Verified+1 on the reviewed patchset.""",1
9727,Patch Set 1: Code-Review+2,1
9728,"""Patch Set 1:WARNING: this patchset contains 8966 new lines of code and requires a Contribution Questionnaire (CQ), as author guillaume.garzone@laas.fr is not a committer on om2m/org.eclipse.om2m. To trigger automatic CQ creation, a project committer must set Verified+1 on the reviewed patchset.""",1
9729,Patch Set 1: Code-Review+2,1
9730,"""Patch Set 1:WARNING: this patchset contains 2139 new lines of code and requires a Contribution Questionnaire (CQ), as author guillaume.garzone@laas.fr is not a committer on om2m/org.eclipse.om2m. To trigger automatic CQ creation, a project committer must set Verified+1 on the reviewed patchset.""",1
9731,Patch Set 1: Code-Review+2,1
9732,Patch Set 1: Code-Review+2,1
9733,Patch Set 1: Code-Review+2,1
9734,"""Patch Set 1:WARNING: this patchset contains 1491 new lines of code and requires a Contribution Questionnaire (CQ), as author aissaoui@laas.fr is not a committer on om2m/org.eclipse.om2m. To trigger automatic CQ creation, a project committer must set Verified+1 on the reviewed patchset.""",1
9735,Patch Set 1: Code-Review+2,1
9736,"""Patch Set 1:WARNING: this patchset contains 32859 new lines of code and requires a Contribution Questionnaire (CQ), as author aissaoui@laas.fr is not a committer on om2m/org.eclipse.om2m. To trigger automatic CQ creation, a project committer must set Verified+1 on the reviewed patchset.""",1
9737,Patch Set 1: Code-Review+2,1
9738,Patch Set 1: Code-Review+2 Verified+1Next try :-),2
