ID,text,patchSetNum,changeId,orderTime,createTime,commitTime,timeDiff,reviewStatus,fileNum,churn,authorNum,comments,patchsetCounts,Overall,Positive,Negative
248,"Patch Set 6: Code-Review+1Hi Martin,thanks for the new PS. Looks good! I only did a minor rename and updated the copy-right header in one file. Thanks!",6,1896,2016/7/11 10:48,2016/6/30 9:22,2016/7/11 10:46,265,MERGED,3,79,3,5,7,positive,3,-1
252,"Patch Set 6:I updated the javadocs a bit. But this is getting good! I'll try it with a few traces, just to see if 16 is the right number and not too low in general... anyway...",6,1904,2016/7/14 18:09,2016/3/3 23:17,2016/7/14 17:23,3186,MERGED,4,138,3,4,7,positive,3,-1
253,"Patch Set 7: Code-Review+1 Verified+1Fine with me, for what I tested. 16 may be a bit low now, but I prefer it too low than too high. If someone has a better suggestion for the number, then go ahead, but the functionality is as advertised and it is really cool to have an idea of the progress going on.",7,1904,2016/7/14 18:23,2016/3/3 23:17,2016/7/14 18:06,3186,MERGED,4,142,4,7,7,positive,3,-2
254,"Patch Set 4:> > Should there be a test for this? Maybe an existing one can be > > augmented to make sure the channel info is populated? >  > I augmented an existing one, I think this is enough coverage. If > you think otherwise, please let me know :) >  > Also, I was wondering if the fields should be named > numberOfDiscardedEvents and numberOfLostPackets, since we are > storing a numbers and not actual events or packets. The methods > getDiscardedEvents and getLostPackets might be misleading, what do > you think?I think using numberOfDiscardedEvents and numberOfLostPackets is a good idea",4,1912,2016/7/11 16:55,2016/7/4 18:55,2016/7/8 16:02,93,MERGED,12,179,3,4,7,positive,2,-1
255,"Patch Set 6:I just noticed that there is a section ""Properties View"" in the documentation that could be updated. Could you add the new properties there? Everything else looks good!",6,1912,2016/7/13 19:23,2016/7/4 18:55,2016/7/13 1:10,198,MERGED,12,179,4,6,7,positive,3,-1
257,"Patch Set 3: Code-Review+1 Verified+1(1 comment)Looks good, minor comment if you wish to update it.",3,1917,2016/7/6 14:54,2016/6/30 21:39,2016/7/6 3:18,125,MERGED,2,110,5,10,7,positive,2,-1
259,"Patch Set 4:I can confirm this helps speed up the UI, especially with big traces. Can we get this in? :)",4,1920,2016/7/11 18:25,2016/6/30 20:55,2016/7/6 18:39,141,MERGED,5,117,3,4,7,positive,2,-1
261,"Patch Set 2:Thanks for the review, I think you are right, the first implementation is the best.",2,1925,2016/7/13 17:31,2016/7/13 14:55,2016/7/13 17:30,2,MERGED,3,18,2,5,4,positive,2,-1
263,"Patch Set 4: Code-Review+2Solves the issue for me, takes an approach similar to background colors. Looks good.",4,1953,2016/7/13 20:19,2016/7/11 21:12,2016/7/13 19:54,46,MERGED,2,32,3,4,4,positive,2,-1
265,"Patch Set 4: Code-Review+2 Verified+1Thanks, Philip.  I had added the 'tooling' statement in the exclusions in one project, but not in the inclusions in the other.  It was extra effective for my use case!",4,1967,2016/7/13 18:13,2016/7/12 11:56,2016/7/13 18:10,30,MERGED,1,108,2,3,4,positive,2,-1
266,"Patch Set 2: Code-Review-1(2 comments)Thanks for the update on the developer setup!When testing it, I realized that the compare and compare tests plug-ins won't get imported into the workspace. Looking at the setup file, I think this is because of wrong patterns in the projects import tasks.I'll give it another test and push a new PS that fixes this problem, if it works.",2,1967,2016/7/13 16:07,2016/7/12 11:56,2016/7/12 13:13,1,MERGED,1,108,2,3,4,positive,3,-2
267,"Patch Set 3: Code-Review+1PS3 fixes the patterns. Now it works for me. Christian, can you verify that it works for you too now? Thanks!PS: I didn't mean to change the author of this commit, but since I'm not a committer on this project, I can only push in my name. Please change the author back to yours before merging. Thanks!",3,1967,2016/7/13 16:10,2016/7/12 11:56,2016/7/13 16:09,28,MERGED,1,108,1,2,4,positive,3,-1
268,"Patch Set 7:I am adding Marc-Andre as reviewer, he is really good at spotting issues with the .prefs.",7,1969,2016/7/12 19:09,2016/7/6 14:20,2016/7/12 18:19,147,MERGED,41,2366,4,5,8,positive,3,-1
270,Patch Set 3:BTW I always saw few opened .pack files from *different* repositories used during tests on Linux just before the test failed. The problem there is that repository.close() don't close opened object databases because for some reason the internal use count says that nothing is opened (however the pack files were opened!).,3,1970,2014/8/2 8:37,2014/7/23 14:01,2014/7/31 6:48,184,MERGED,1,10,3,7,5,positive,3,-2
271,"Patch Set 4:> Ok, just get this in. It is great, we need it!Woops, didn't wait for the tests. Hopefully it's fine!",4,1971,2016/7/12 21:04,2016/5/26 22:02,2016/7/12 21:04,1127,MERGED,6,46,1,1,4,positive,4,-1
272,"Patch Set 3: Code-Review+2 Verified+1Change looks good, verified the patch with IE11 on Win7.",3,1994,2016/7/13 10:14,2016/7/8 21:44,2016/7/13 10:10,108,MERGED,1,2,3,4,3,positive,2,-1
276,"Patch Set 6: Code-Review+2 Verified+1Simple fix, thanks!I rebased it on latest master, it had a merge conflict (these methods don't throw AttributeNotFoundException anymore).",6,2005,2016/7/6 7:56,2016/5/11 17:42,2016/7/6 7:54,1334,MERGED,4,24,4,6,6,positive,3,-1
277,"Patch Set 7: Code-Review-1(10 comments)Hello Stefan,I didn't have the time to make a full review but I can't continue right now so I publish a partial review. More to come soon (I hope!)",7,2028,2016/4/29 15:24,2016/3/2 14:57,2016/4/27 16:22,1345,MERGED,36,3498,4,7,28,positive,4,-1
278,"Patch Set 3:> yeah, I was asking not for this patch but in general, thanks.sounds good!",3,2040,2016/7/6 3:14,2016/6/29 18:08,2016/7/6 3:12,153,MERGED,1,26,1,1,3,positive,3,-1
281,Patch Set 1:This should be compared to the lru hashmap Loic proposed. It would be interesting to also see the performance gains for concurrent reads.,1,2051,2016/6/24 0:49,2016/6/23 20:18,2016/6/23 21:11,0,MERGED,1,16,3,8,3,positive,2,-1
284,"Patch Set 2: Code-Review+2Ok, I read the code thouroughly and understand it. It appears to be very nice cleanup and decouples the data from the process, which is good.",2,2068,2016/6/30 2:43,2016/5/13 18:52,2016/6/23 14:15,979,MERGED,1,27,4,12,2,positive,3,-1
285,Patch Set 4: -Code-Review> I have only seen that string in MIConsoleStreamOutputs when starting > a core debugging sessionThat is what I was hoping for.  So this change should not impact other launches.,4,2072,2016/6/30 14:56,2016/6/16 14:30,2016/6/29 13:50,311,MERGED,2,70,4,18,5,positive,2,-1
286,Patch Set 1: Code-Review+1Thank you Benoit for creating the icon so quickly!The icon in the welcome page has now a white circular background making the Papyrus IM logo more visible. Looks good to me!,1,2075,2016/7/5 12:32,2016/7/5 9:08,2016/7/5 9:08,0,MERGED,2,119,4,6,1,positive,3,-1
287,"Patch Set 6:(3 comments)Looks good, could you please review the number of jobs? the other suggestions are optional.",6,2110,2016/6/21 16:38,2015/11/5 13:08,2016/6/16 12:06,5374,MERGED,2,206,3,5,8,positive,2,-1
288,"Patch Set 8:> Looks good to me, as a disclaimer: I haven't tried if it works :-)It works for me ;) Ok, I will fine someone to test it before I will merge it. Thanks for review.",8,2110,2016/6/22 12:29,2015/11/5 13:08,2016/6/22 10:18,5517,MERGED,2,189,4,8,8,positive,3,-2
289,Patch Set 1:@Romancould you please do some additional testing with the several use cases of the NatCombo on editing and filtering? My tests are looking good and I don't get feedback from the originator. I would like to be sure this is not breaking any case before considering it delivered with the next release.,1,2134,2016/6/27 8:15,2016/6/15 21:43,2016/6/15 21:43,0,MERGED,1,2,3,5,1,positive,2,-1
290,"Patch Set 2:(1 comment)Thanks so much, Martin.  We are so close!  Just one last quibble.  While that's in progress, I'll get the CQ started.",2,2152,2016/6/24 15:03,2016/6/21 7:28,2016/6/24 10:41,75,MERGED,15,1678,4,7,3,positive,2,-1
291,"Patch Set 1:(19 comments)This looks really great.  Clean code, well-thought abstractions in the API, thorough documentation and tests.  Thanks!  It's an excellent contribution.I do have comments, though, about some naming that I don't like (alas, fairly pervasive) and some other quibbles about the details.",1,2152,2016/6/23 1:28,2016/6/21 7:28,2016/6/21 13:24,5,MERGED,15,1482,5,10,3,positive,4,-1
292,"Patch Set 1: Code-Review+1I works for me, my steps - commit a first model  - modify (remove a class) - save the file  - launch the diff=> no rendering problems@Philip: I think that is would be for the best if you also review this one.",1,2173,2016/6/24 9:07,2016/6/22 15:41,2016/6/23 8:47,17,MERGED,3,20,5,8,1,positive,2,-1
293,"Patch Set 1:Bernd, do you want to submit this? Bruno has a patch with the same change (and other stuff) so it would be nice to merge yours first so that he can rebase.",1,2221,2016/6/15 19:47,2016/6/13 19:29,2016/6/13 19:29,0,MERGED,2,7,4,6,1,positive,2,-1
295,"Patch Set 12: Code-Review+2 Verified+1Error on website build is not related to patch. I will merge to add a first IDL support to designer. If there are problems, we can still correct these later.",12,2238,2016/6/16 14:48,2016/6/16 9:29,2016/6/16 14:20,4,MERGED,68,2562,3,8,12,positive,2,-1
296,"Patch Set 2:Mickael, can we merge this? I would love to use that feature in my daily work.",2,2259,2016/6/15 22:28,2016/6/14 16:49,2016/6/14 18:41,1,MERGED,2,25,3,6,3,positive,2,-1
298,"Patch Set 4: Code-Review+2 Verified+1Yeah, instanceof could be fixed at the same time as the other fields in that state provider.Thanks for the reviews guys!",4,2334,2016/6/7 17:18,2016/6/6 4:07,2016/6/7 9:16,29,MERGED,7,267,5,8,5,positive,3,-1
303,"Patch Set 1:Looks like a good candidate for a test rule, because it's something that needs to happen before and after each test.",1,2375,2016/6/7 13:58,2016/6/7 13:53,2016/6/7 13:53,0,MERGED,9,306,4,7,1,positive,2,-1
305,"Patch Set 4: Code-Review-1(8 comments)Nice work!I only mentioned some minor style nitpicks inline. Thanks!After you addressed those, I'll +2 this change.",4,2386,2016/5/13 16:20,2016/5/12 13:49,2016/5/13 14:30,24,MERGED,6,182,3,5,8,positive,3,-1
311,"Patch Set 3:> Looks good :) in future we should change at least label from > ""Class"" to ""Type"". We can also think about dividing into > class/interface/trait with separate highlighting but let's leave > more advanced refactoring for neon.1. You can create bugzilla issue > to not forgot about this :)Ok I'll do it ! Thank you for the review ;)",3,2404,2016/6/1 14:18,2016/6/1 12:44,2016/6/1 14:17,1,MERGED,4,59,1,1,3,positive,2,-1
312,"Patch Set 2:Michal, if it's ok for you, I would like to merge this patch today, to package it for RC3 ;)I think we could rework ClassHighlighting later to split it (for example) as ClassHighlighting, TraitHighlighting and InterfaceHighlighting (maybe even AbstractClassHighlighting), so we could use different highlighting colors (like java highlighters do for classes and interfaces). What do you think about this idea?",2,2404,2016/6/1 13:34,2016/6/1 12:44,2016/6/1 12:44,0,MERGED,4,59,5,11,3,positive,2,-1
313,"Patch Set 2:Yeah, I noticed that haha. I'm working on it.> Good catch! How did you find this one, static analysis?Yes, it was found it SonarQube.",2,2407,2016/5/31 19:44,2016/5/30 19:48,2016/5/31 19:20,23,MERGED,1,3,3,5,3,positive,3,-2
314,"Patch Set 1: Code-Review+1 Verified+1Welcome to gerrit Gabriel!This indeed works. I added Alex to this review just so he checks that this font height, that now works, is really the intended size. Having a smaller error label reduces the size of the dialog...",1,2407,2016/5/30 20:22,2016/5/30 19:48,2016/5/30 20:05,0,MERGED,1,3,5,7,3,positive,2,-1
315,"Patch Set 11:Good news, things seem better on the codegen side! Waiting for feedback on the tooling area (which should not be impacted)",11,2421,2016/6/1 13:24,2016/5/31 12:40,2016/6/1 13:02,24,MERGED,60,2160,3,8,11,positive,2,-1
317,"Patch Set 7:What is the status of this Gerrit change? I am trying to verify https://bugs.eclipse.org/bugs/show_bug.cgi?id=476984 and https://bugs.eclipse.org/bugs/show_bug.cgi?id=479635 but I cannot get the C++ primitive types to show in the popup menu (as it did when testing the fixes for those Bugzillas in my development environment). When looking a bit closer, the problem seem to be that the C++ plugin is not installed, which I see seem to be fixed in this Gerrit change, i.e. the C++ feature has now been updated to reference the correct plugin. So it would be good if this one could be merged if possible, so that I can continue testing those two Bugzillas.",7,2421,2016/5/30 11:31,2016/4/26 14:59,2016/5/26 14:43,719,MERGED,105,2392,3,5,11,positive,2,-1
319,"Patch Set 3: Code-Review+1Its good to have this much documentation, but not sure most users would see it! (If I understand it correctly). Seems it deserves to be in the actual user docs also?",3,2431,2016/5/31 0:43,2016/5/30 20:59,2016/5/30 21:04,0,MERGED,1,3,7,11,3,positive,3,-1
322,"Patch Set 1: Code-Review+1 Verified+1Does this require an @since? I like it and my tool is not complaining, but it does probably make the API different. Thoughts?+1 verified, my eclipse didn't complain and pcap traces still work here.",1,2484,2016/5/26 1:53,2016/5/25 21:36,2016/5/25 21:49,0,MERGED,5,10,5,6,1,positive,2,-1
323,Patch Set 13:Alexmonthy is looking at the patch and should give some comments soon and we will go from there regarding merging.Thanks Patrick for the review!,13,2490,2016/5/31 14:07,2016/5/10 22:42,2016/5/30 18:13,475,MERGED,27,957,4,6,14,positive,3,-1
325,Patch Set 9:Btw no need to click -1 each time I'll wait for your approval and it will save you a click and mouse movement :P,9,2490,2016/5/27 20:24,2016/5/10 22:42,2016/5/27 17:40,402,MERGED,27,967,3,6,14,positive,2,-1
330,Patch Set 1: Code-Review+2 Verified+1Thanks for that fix! Bank example now really produces the result within in repository.,1,2529,2016/5/24 9:02,2016/5/20 14:28,2016/5/20 14:28,0,MERGED,1,36,3,6,2,positive,2,-1
331,"Patch Set 2: Code-Review+2 Verified+1Code changes looks good to me, verified the change on Win7 with IE11.",2,2530,2016/5/25 9:39,2016/5/19 17:02,2016/5/25 9:09,136,MERGED,1,2,5,6,2,positive,2,-1
333,"Patch Set 1:(3 comments)See clarifications in inline comments, patch set 2, reflects the resulting updates, Thanks Simon and Wainer !",1,2542,2016/5/24 15:20,2016/5/19 20:32,2016/5/19 20:32,0,MERGED,1,20,4,8,2,positive,3,-1
334,"Patch Set 6: Code-Review-1Change looks fine, but it must not be merged before the 2.3.2 release",6,2550,2016/5/20 12:47,2016/5/18 14:16,2016/5/20 8:45,42,MERGED,8,82,4,9,6,positive,3,-1
342,"Patch Set 2:+1 to consider this fix for RC2.Markus or Stephan (whoever is faster), please provide the second +1 and review. Thanks!",2,2608,2016/5/16 9:42,2016/5/11 12:41,2016/5/13 10:50,46,MERGED,1,17,4,6,3,positive,3,-1
343,"Patch Set 5: Code-Review-1(1 comment)Looks good, just one last remark on the settings file.Thanks",5,2616,2016/5/12 14:02,2016/4/21 15:28,2016/5/10 7:57,448,MERGED,9,184,3,8,7,positive,2,-1
346,"Patch Set 14:This looks pretty good.  I'd still like to hear from the other reviewers what they think of having the entire repository be an Eclipse project with everything else that already is a project being ""nested"" projects.  I'm not keen on it.Also, what is the practical or intended difference between the ""Papyrus milestone"" TPD and the TPD without the Papyrus qualifier?  I thought at first that maybe the Papyrus milestone and nightly targets would include the unqualified target to get all of the other base dependencies and just add their own flavour of Papyrus onto that.  But they don't, and the unqualified TPD also includes Papyrus from the Neon simultaneous release which basically makes it the same as the ""Papyrus milestone"" TPD because the Neon repository includes the Papyrus milestones.",14,2646,2016/5/13 14:01,2016/5/11 12:04,2016/5/13 8:57,44,MERGED,31,818,5,7,28,positive,4,-2
348,Patch Set 4:(3 comments)This looks promising!  The commit comment mentions a plugin that generates the target platform from a TPD file.  Is that a maven plug-in?  I didn't see any sign of it.  It would be so handy to have the build generated the target platform from the TPD ...,4,2646,2016/5/12 12:50,2016/5/11 12:04,2016/5/12 10:08,22,MERGED,15,420,3,7,28,positive,3,-1
349,"Patch Set 21:> @Christian, >  > Based on the different TPD, The goal is to have 3 different steps > of Papyrus to build on: >  > * The most stable - which is the release (neon)Okay, so that will be the release in June, but it isn't yet.  So far, it tracks the milestones and is equivalent to the milestone TPD.  If this TPD is meant to live on in the Oxygen stream, then this will work as expected, so that's fine by me. > * A bit less stable but more recent (milestone) > * The most unstable but the most recent (nightly) >  >  > Maybe the unqualified TPD is not clear enough and should end with > *release.I agree.  :-)Note that there will be Neon releases (.1, .2, etc.) during the Oxygen stream, so I think it makes sense to name this TPD clearly as *.neon.papyrusrelease.tpd. > Would you have another way to do so ?Nope, this looks good (modulo the change to qualify the release TPD name).  Thanks!",21,2646,2016/5/17 13:01,2016/5/17 9:11,2016/5/17 12:26,3,MERGED,31,841,3,5,28,positive,3,-2
351,"Patch Set 1:I've never used p2.inf files before, so I don't really know if this does what it should, nor how to test it. Would be good if somebody who knows this stuff could look at it.",1,2663,2016/5/15 19:53,2016/5/15 19:41,2016/5/15 19:44,0,MERGED,1,2,3,6,5,positive,2,-1
352,"Patch Set 5: Code-Review+2works nicely, tried with old importer installed in Mars.2 and in Neon M6",5,2663,2016/5/17 15:20,2016/5/15 19:41,2016/5/17 15:19,43,MERGED,1,2,3,6,5,positive,2,-1
354,"Patch Set 2: Code-Review+1 Verified+1It works! I'm really happy about it, unit tests appear to cover it all. Unless someone says there is ideological objection, this pattern is used for something else, etc. I think this is a great improvement to the custom parsers.",2,2686,2016/5/17 19:19,2016/5/10 20:45,2016/5/16 20:50,144,MERGED,2,193,5,7,2,positive,3,-2
359,"Patch Set 20: Code-Review+1 Verified+1It works for me, the bug I had is gone, my comments were addressed or won't be now ;-) afaic this is good enough to go in!",20,2695,2016/5/17 17:40,2016/4/26 22:05,2016/5/17 15:59,497,MERGED,94,8784,6,9,20,positive,3,-2
361,"Patch Set 1:(9 comments)> (9 comments) >  > Some comments. >  > I am doing a night-time drive by, this is by no means a final > review of your code, I just have some guidelines to strongly > suggest about items I think are very important. >  > A- Exceptions: it's not hard to write a message in them now, it's > hard to debug them later with no help.We will address it when all other concern are out of the way. Thanks for pointing it out. > B- There is a fair amount of repetition in your code, so the > comments may repeat also. > C- There appears to be a lot of re-implementation of many things > here, such as LamiInteger, I assume it is due to the json object > mapper or something similar? if so, document it.Not sure what you mean ? What about LamiInteger ? > D- The signal with a hashset is pretty cool as an idea, the > hashcode? not sure why you need it. please explain it.See inline comment. > E- Please be sure you have all the authors correctly down... if > France is also an author, that's awesome. >  > I'm not the main reviewer. I am just trying to help.Cheers",1,2695,2016/5/4 19:29,2016/4/26 22:05,2016/4/27 22:07,24,MERGED,86,7196,5,11,20,positive,4,-2
365,"Patch Set 4: Code-Review-1Many of my previous comments were not addressed, this looks like all the 2016s are fixed though, so that's nice.",4,2695,2016/5/9 19:59,2016/4/26 22:05,2016/5/9 19:56,309,MERGED,94,8689,3,8,20,positive,2,-1
366,"Patch Set 13:(8 comments)Thanks for the comments. I'm fine with the changes in PS 12 and 13, I'll just update 13.",13,2695,2016/5/10 17:09,2016/4/26 22:05,2016/5/10 14:45,328,MERGED,94,8737,5,7,20,positive,3,-1
367,"Patch Set 14: Code-Review-1(11 comments)Some comments on the .ui part.Also, generally speaking, in the very UI classes (viewers, views, etc), there are methods that are very big. Maybe that's just me, but UI classes tend to be less readable by their very nature of having to configure widgets and stuff. So, splitting the methods in smaller, well-scoped methods would greatly improve readability.But I really look forward to having those viewer generators available for all types of analyses!",14,2695,2016/5/10 19:22,2016/4/26 22:05,2016/5/10 17:10,331,MERGED,94,8740,6,20,20,positive,3,-1
368,"Patch Set 5:Ok, I am fine with this now I think... I can garanty that this still has bugs in it. But we should be able to solve them as bug fixes later.",5,2695,2016/5/9 20:58,2016/4/26 22:05,2016/5/9 20:53,310,MERGED,94,8730,2,5,20,positive,3,-1
371,Patch Set 2:For now I just moved AbstractPDTTTest to performance tests. Let me know if you have something against :),2,2716,2016/5/9 11:28,2016/5/8 20:33,2016/5/9 10:28,13,MERGED,10,671,3,8,2,positive,2,-1
376,"Patch Set 2:(1 comment)Looks good, just a suggestion about reducing the number of new methods",2,2727,2016/5/10 9:09,2016/5/10 8:51,2016/5/10 9:01,0,MERGED,6,412,3,4,6,positive,2,-1
377,"Patch Set 8:(3 comments)Laurent, thanks for your review. I have addressed your comments.",8,2732,2016/5/10 9:39,2016/2/26 9:44,2016/3/1 11:00,97,MERGED,4,166,3,4,13,positive,2,-1
378,"Patch Set 1:Adjusted code when it seems there is no base yet in the git structure.  Wehad an index out of bounds  and later, the workspace was generating a NPE and when changing to workspace,the Patch Set selected was remaining  to its current value. So the PatchSet selector indicated ""Workspace"" and the code was showing ""PatchSet 1""",1,2736,2016/5/10 13:34,2016/5/9 20:52,2016/5/9 20:52,0,MERGED,1,55,3,4,2,positive,2,-1
379,"Patch Set 2: Code-Review+2 Verified+1I am ok with this change as soon as it passes the verification build, Thanks Marc D.!",2,2747,2016/5/4 17:38,2016/4/14 17:47,2016/5/4 17:27,479,MERGED,1,10,4,6,2,positive,3,-1
381,"Patch Set 4:Not sure how to reproduce, but the added protection makes sense.Thanks Marc !",4,2749,2016/5/10 0:26,2016/3/29 14:45,2016/5/9 22:43,991,MERGED,1,9,4,9,4,positive,3,-1
384,"Patch Set 5:Last patch set: the if (!parentsToRefresh.isEmpty()) block was in the false scope, so the async refresh code block was not executed on project deletion. Interestingly, this doesn't broke anything, I could not reproduce the bug with this. Why?",5,2779,2016/5/8 8:14,2016/5/3 8:35,2016/5/8 8:11,119,MERGED,2,74,2,4,11,positive,2,-1
386,"Patch Set 4:(1 comment)Looks good (haven't tested in debugger yet), and one question left, see below.",4,2779,2016/5/8 7:47,2016/5/3 8:35,2016/5/6 11:41,75,MERGED,2,58,3,5,11,positive,2,-1
388,"Patch Set 8: Code-Review+1 Verified+1I tried this patch and it works.The code looks good to me, and refreshing everything seems simpler and efficient enough.",8,2779,2016/5/8 21:50,2016/5/3 8:35,2016/5/8 21:43,133,MERGED,2,154,3,4,11,positive,2,-1
393,Patch Set 2:looks good. How can I test this? Is there an easy way to strip line numbers but keep file names?,2,2795,2016/5/6 13:54,2016/5/5 2:54,2016/5/5 3:00,0,MERGED,1,20,3,7,3,positive,2,-1
397,"Patch Set 11:(6 comments)Thanks for the comments all, I had some questions, I'll update the other stuff for now.> But would it be possible/desirable to automatically expand the views element when expanding the parent trace?Would make sense, in fact we could look at auto-expanding many things, like the Project (if it's the only one), and both ""Experiments"" and ""Traces"". If it's possible...",11,2818,2016/4/26 2:37,2016/2/23 2:00,2016/4/19 0:39,1342,MERGED,10,361,6,17,13,positive,2,-1
398,Patch Set 2: Code-Review-1The Help messages are not reported correctly anymore (getParent() does not return the trace element!). Next push will have the fix.,2,2818,2016/3/25 23:11,2016/2/23 2:00,2016/3/25 0:59,742,MERGED,10,355,2,4,13,positive,2,-1
399,"Patch Set 1: Code-Review+1The change works as expected: the autosave countdown suspends when showing a menu in a view (or main menu), and restarts when the menu is hidden again. The code looks good to me.",1,2827,2016/5/2 15:40,2016/4/28 8:18,2016/4/28 8:18,0,MERGED,1,27,4,5,2,positive,2,-1
400,"Patch Set 1: Code-Review+1I tested the change on ""create new"", and it looks really good. see http://i.imgur.com/ktpuI5h.png",1,2836,2016/5/2 14:14,2016/4/29 11:49,2016/4/29 11:49,0,MERGED,1,4,3,5,2,positive,3,-1
402,Patch Set 1:No CQ is needed any longer since the author has become a committer on the project. :),1,2862,2016/5/2 12:35,2016/3/11 17:26,2016/3/11 17:26,0,MERGED,26,1500,4,5,1,positive,2,-1
410,"Patch Set 3:Upps, I thought you were done with the testing, I am glad it's now working for you, I will wait for your vote next time :-) Thanks !!",3,2888,2016/5/1 4:05,2016/4/29 19:37,2016/4/29 21:46,2,MERGED,4,11,4,9,3,positive,3,-1
411,"Patch Set 2:Dawid, Michal, could somebody just have a little look at my patch to be sure I don't break anything? Thank you!",2,2890,2016/4/28 15:18,2016/4/28 13:49,2016/4/28 14:13,0,MERGED,5,80,2,7,7,positive,3,-1
412,"Patch Set 1:Olivier, hope you don't mind if I ask you to review this minor change. Thanks and Best Regards",1,2904,2016/4/23 15:14,2016/4/23 14:25,2016/4/23 14:25,0,MERGED,1,5,5,9,1,positive,2,-1
417,Patch Set 3: Code-Review+2 Verified+1Perfect!  Thanks Patrik.  I hadn't realized that the tab actions don't wrap.,3,2931,2016/4/22 17:26,2016/4/22 9:12,2016/4/22 16:19,7,MERGED,1,66,5,6,3,positive,2,-1
419,"Patch Set 2: Code-Review+1==Code Review==Looks good to me==Smoke Tests==Creation of a Composite diagram: OKAdd a Class: OKAdd Port on Class: OKCreation of a CSS file: OKSet the StyleSheet on the diagram: OK==Functional Tests==- In the CSS, set the portPosition parameter for the Port to :    *'inside': OK   *'outside': OK   *nothing: Ok- Resize the port: OK- In the CSS, customize the Class to (isPackage: true, isOval:true;), the Port follow the border: OK==Boundaries Tests==- Set (shadow:true) to the Port: OK- Set (isOval:true) to the Port: OK",2,2952,2016/4/20 12:23,2016/4/11 12:55,2016/4/12 10:01,21,MERGED,16,1067,5,7,2,positive,2,-1
420,"Patch Set 1: Code-Review+1(1 comment)Thanks! This fixes all of the Model Explorer problems, as well as duplication of elements in the browse dialogs.  I would give it a +2 except I have a question about what looks like a potential resource leak (see file comments).",1,2955,2016/4/21 23:15,2016/4/21 20:47,2016/4/21 20:47,0,MERGED,9,326,3,5,2,positive,3,-2
421,"Patch Set 2:(3 comments)Dear Mr. Olaf, I updated the change as your comments, thank you.",2,2967,2016/4/5 16:40,2016/4/1 10:27,2016/4/1 10:41,0,MERGED,6,432,4,7,6,positive,2,-1
424,"Patch Set 4:The thread maintains its priority even when it is not running. This can be useful, for example to point out: ""Hey this high-priority is not running very often! What's going on?"".",4,3020,2016/4/12 19:02,2016/4/12 17:48,2016/4/12 18:41,0,MERGED,1,4,4,7,7,positive,2,-1
426,"Patch Set 4: Code-Review-1(22 comments)updating the API for variables support is a good idea.Code needs some updates, see inline comments.Further your test fragment was not added to the master pom, so it is not part of the build",4,3035,2016/2/12 12:01,2016/1/29 21:04,2016/2/2 20:01,94,MERGED,13,453,3,4,21,positive,2,-1
430,"Patch Set 2:(5 comments)Did a code review but could not really try. I think I need a SSE with the correct fix? Shouldn't this version dependency updated to Manifest.mf. Also it is good to considerm how will this work with html editor, if it will conflict or not?",2,3074,2016/4/12 2:21,2016/2/5 0:29,2016/3/29 15:28,1286,MERGED,7,722,3,8,5,positive,2,-1
434,"Patch Set 14:> Jean-Christian, could you rebase this and resolve the conflicts? > Thanks!I'll do it.",14,3094,2016/4/12 19:32,2016/3/22 19:15,2016/4/12 13:44,498,MERGED,15,1741,3,10,18,positive,3,-1
435,Patch Set 4:(36 comments)Great work for that amount of time!Here are my initial comments. They are based on batch set 4 but apply still.We will have another round of review later after the updates for these comments.,4,3094,2016/3/30 19:23,2016/3/22 19:15,2016/3/30 0:32,173,MERGED,15,1864,3,7,18,positive,4,-1
445,"Patch Set 2:Matthias, I'm good it with. One thing I was wondering if it should also provide the XZ compressed variants?https://bugs.eclipse.org/bugs/show_bug.cgi?id=471693",2,3130,2016/3/26 7:47,2016/3/25 22:35,2016/3/25 22:41,0,MERGED,1,92,4,8,2,positive,2,-1
447,"Patch Set 2: Code-Review+1These are damn fine tests. +1 for now, +2 when io analysis comes in.",2,3142,2016/4/1 21:15,2016/3/21 13:42,2016/4/1 1:22,251,MERGED,15,1856,3,5,3,positive,3,-2
450,"Patch Set 3:> Patch Set 3: Published edit on patch set 2This one addresses the first two concerns. The third one I want to explicitly mention the API, as it might be useful to people using it.",3,3150,2016/4/6 15:27,2016/4/6 14:39,2016/4/6 15:25,0,MERGED,2,17,3,5,3,positive,2,-1
452,Patch Set 8:Well done ! Tell me if it is ok for you and I will try to fetch your patch on my IDE. Is there any specifications that your patch required to work in my IDE ?,8,3157,2016/4/4 16:03,2016/2/9 18:37,2016/4/4 15:32,1316,MERGED,111,3401,3,5,15,positive,2,-1
