ID,text,patchSetNum,changeId,orderTime,createTime,commitTime,timeDiff,reviewStatus,fileNum,churn,authorNum,comments,patchsetCounts,Overall,Positive,Negative
750,"Patch Set 4: Code-Review+2 Verified+1This was a trivial rebase, patrick's +2/+1 is transitive.",4,5070,2015/10/14 23:37,2015/10/14 2:41,2015/10/14 20:14,17,MERGED,2,1,3,5,4,1,1,-2
751,"Patch Set 5: Code-Review+1Even though we have issues, we need to move forward. We'll capture left over work in a subsequent bug.",5,5077,2015/10/14 20:32,2015/10/13 21:04,2015/10/14 20:28,23,MERGED,1,54,4,5,5,1,1,-2
752,"Patch Set 1:Hmm. OK, it's kind of awkward to do an artistic review, but I don't really like the white on black with no use of transparency...I like the other icon for scattergraph, how about something that hints at a sorted table, like horizontal bars of decreasing length?",1,5080,2015/10/14 17:47,2015/10/14 3:03,2015/10/14 3:03,0,MERGED,2,1,3,6,2,1,1,-2
753,"Patch Set 2: Code-Review-1Bad news... this time I tried to profile with perf but it failed to parse the version.Please, take a look at PerfCore#getPerfVersion(). That method has processed the results of perf --version before of instantiate PerfVersion. In this case, PerfVersion receives a version string without qualifier (e.g. ""4.0.8"") and then it fails to parse.",2,5084,2015/10/13 17:46,2015/10/13 12:53,2015/10/13 15:52,2,MERGED,8,197,3,7,4,1,1,-3
754,"Patch Set 1: Code-Review-1(6 comments)I mad some comments, a few cosmetics suggestions.But what drove to -1 is it fails to parse ""4.0.8-200.fc21.x86_64"". Added the testcase in for you to reproduce.",1,5084,2015/10/13 14:41,2015/10/13 12:53,2015/10/13 12:53,0,MERGED,6,175,3,5,4,1,1,-3
755,"Patch Set 1:I think it would be a good idea that learn a bit more about JFace viewers (and this bug is a good starting point, since it is limited in scope).",1,5104,2015/8/20 11:35,2015/8/18 11:35,2015/8/18 11:35,0,MERGED,1,3,3,6,7,1,2,-2
756,"Patch Set 4:Just to make it clear, for the case of the scatter chart, I will also investigate as to why the values were set not in order because other places in the code could expect them in order. In any case, the view alignment code should handle this properly independently.",4,5138,2015/10/6 22:12,2015/10/6 20:21,2015/10/6 22:10,1,MERGED,1,18,1,1,4,0,2,-1
757,"Patch Set 2:I did not bother with tests bundles because they don't need to be translated, on top of that we want to remove the swt.bot bundles altogether.As for the ui.tests, since the plugin.properties was there, I reverted the changes to use it.",2,5157,2015/10/6 16:14,2015/10/6 1:36,2015/10/6 16:13,14,MERGED,11,37,2,4,4,1,1,-2
758,"Patch Set 1: Code-Review+1I'm all for such a change. Despite I didn't notice a major benefit in performance (relatively to the 15min full build), it's also a good change in term of code quality.However, could you please add yourself to the contributors in the class headers?",1,5174,2015/10/6 5:00,2015/10/5 15:13,2015/10/5 15:13,0,MERGED,8,155,3,8,2,0,2,-1
759,"Patch Set 1:About API and versions, I believe the best is to first process https://git.eclipse.org/r/#/c/56882 and then rebase this change and add it @since 2.4 comments.",1,5180,2015/9/29 6:03,2015/9/22 10:22,2015/9/22 10:22,0,MERGED,2,28,3,6,2,0,2,-1
760,Patch Set 1:(1 comment)Gerrit is failing because a typo problem in the id (replace S by s)I added Patrick in review so he answers your concern in the bugs,1,5182,2015/10/6 6:33,2015/10/5 18:47,2015/10/5 18:47,0,MERGED,1,12,3,4,2,1,1,-3
761,"Patch Set 2:Here my remarks:1/ l39:  Check call to super.getBeforeMoveCommand() that should be super.getAfterMoveCommand() instead.2/ l74: would be better to use a variable to store result of ViewUtil.getViewContainer(view).Otherwise, looks good to me. Provide the expected result.",2,5183,2015/9/23 12:49,2015/9/23 8:44,2015/9/23 10:13,1,MERGED,2,98,3,4,7,0,2,-1
762,Patch Set 3:(1 comment)-Please see my comment of the file elementtypesconfigurations  - it works fine in my workspace,3,5183,2015/9/24 8:03,2015/9/23 8:44,2015/9/23 13:36,4,MERGED,2,100,4,5,7,0,3,-1
763,Patch Set 1:(1 comment)Thanks for your review! Will upload a PS with your recommended changes.,1,5186,2015/10/5 10:11,2015/9/30 14:37,2015/9/30 14:37,0,MERGED,1,5,3,5,3,0,3,-1
764,"Patch Set 2:Stefan, Yes I think you misunderstood me :) The check of the disposed state of the control should be done in the refreshTitle() method as I proposed, not in the internalRefresh() method. See my last comment on patch set 2. Thank you !",2,5186,2015/10/5 12:59,2015/9/30 14:37,2015/10/5 10:08,115,MERGED,1,5,3,6,3,0,3,-2
765,"Patch Set 1:Sorry Alex, I am very newbie working with git. So I had to create this new code change and abandon the other, thanks for your help.",1,5188,2015/10/4 2:54,2015/10/4 2:35,2015/10/4 2:36,0,MERGED,1,34,4,6,2,1,2,-2
766,"Patch Set 2: Code-Review+1Note that https://git.eclipse.org/r/56829 is the same bug but against runtime. This will need to be submitted first before the other will, because this will remove a reference to a class that will be deleted.",2,5215,2015/9/28 21:05,2015/9/28 20:44,2015/9/28 21:03,0,MERGED,1,8,4,8,2,1,1,-2
767,"Patch Set 2: Verified+1Yes, I agree, we should make the two versions match,The error log is pretty useful in case things go wrong.",2,5227,2015/9/29 0:35,2015/9/24 17:33,2015/9/26 2:30,32,MERGED,2,3,4,7,2,0,4,-2
768,"Patch Set 1:> Great fix! looks good, but is there a way I could test this?Yes there is. But you need a version of Trace Compass that includes the Virtual Machine View and some traces made simultaneously on a host and a virtual machine. And last but not least you need lttng-modules from the addons' branch of Francis Giraldeau's github repository.Or you can use the traces I made and watch the before/after screen shots included in this archive :)https://mega.nz/#!7VUTTZZJ!7dQ504EiwwM9SFKVQ7xmWTIJ-3w4mD5fLk7Z9OZPKy4",1,5228,2015/9/25 19:16,2015/9/25 2:46,2015/9/25 16:08,13,MERGED,1,21,6,13,1,0,2,-1
769,"Patch Set 1:This is a cherry-pick of change 56746 from master (Neon) branch, which Gerrit could not implement because it seems to be quite strict about conflicts in files that could be resolved automatically but it doesn't bother to try (?).",1,5237,2015/9/28 17:24,2015/9/28 16:54,2015/9/28 16:54,0,MERGED,9,292,3,6,1,1,2,-2
770,"Patch Set 4:Matthew, the problem is that the ust trace type is not available in this plugin. This test would have to be in lttng.ust.ui.swtbot.tests.By default if you just use Debug/Run As in Eclipse, it includes ALL your plugins in your Target Platform and workspace, which is why it finds the UST trace type. Maven only loads the plugin dependencies. If you want to emulate that in Eclipse, you have to go in your debug configuration and remove the plugins that are not dependencies of tmf.ctf.ui.swtbot (it's easier to just remove everything tracecompass, add tmf.ctf.ui.swtbot and click Add Required). If I do that, I can reproduce the failures in Eclipse.",4,5244,2015/3/20 13:55,2015/2/12 15:05,2015/3/19 22:00,846,MERGED,4,289,3,5,24,1,1,-3
771,"Patch Set 24:The index of the toolbar buttons being clicked were wrong so I changed the code to get the buttons by using the tooltip text. This should be less error prone.Before, this worked most of the time because, depending on timing, the next/back buttons could fall on an event with the same call stack. Most of the time it was actually so quick that it should not even have time to select a different event. I changed testGoToTimeGoBackAndForthAndCheckStack to make sure that it waits for the expected event to be selected and also so that it checks the call stack at every step (prev/next event). There is no API to access the current selected event in the Call Stack view so I thought the next best thing was to inspect the selected event in the table.After those changes, the test is not flaky anymore on my machine (100 times).",24,5244,2015/9/28 1:42,2015/9/11 14:46,2015/9/28 0:29,393,MERGED,4,363,4,9,24,1,2,-2
772,Patch Set 15:Should we merge this now? It will be less annoying when we switch between patches because the projects have to be removed or closed in the workspace.,15,5245,2015/9/23 14:34,2015/3/25 21:47,2015/9/17 19:03,4221,MERGED,19,818,3,5,15,1,1,-3
773,"Patch Set 1: Code-Review-1We could push this for master as-is and continue improving the functionality, or I could add to this.Currently missing :- Extension point framework to support more than just 'Docker Machine'- Only supports creating a single connection, which makes sense in the context of the New Connection Wizard, but I did say it might be nice to create > 1 . Still, adding this is a good first step.",1,5247,2015/9/18 16:43,2015/9/14 14:23,2015/9/17 19:38,77,MERGED,2,196,2,4,2,0,2,-1
774,Patch Set 6:> The one that introduces the test trace you mean? This one: > https://git.eclipse.org/r/#/c/51663/Are you sure this is the right trace? I don't see lttng_ust_libc events in it. I'm trying to verify that it does indeed fix bug 470186,6,5249,2015/9/26 0:02,2015/8/21 1:20,2015/9/25 21:55,860,MERGED,5,264,4,10,6,1,1,-2
775,Patch Set 1:This should also be configured for the extra plug-ins (But I can take care of that)Thanks for the contribution!,1,5271,2015/9/28 13:49,2015/9/26 5:21,2015/9/26 5:21,0,MERGED,2,18,4,7,1,0,3,-1
776,Patch Set 1:(1 comment)As a first correction can you please fix the redundant type information?,1,5286,2015/7/28 17:07,2015/7/23 17:53,2015/7/23 17:53,0,MERGED,19,205,3,6,9,1,1,-2
777,"Patch Set 2:I cannot submit this, with a not submitted ancestor. You can update it still, I frequently run into this myself (huestel, sorry for ""blaming"" you for something I also do all the time) and I know that you still can update a review if its merge is pending.",2,5291,2015/9/28 9:26,2015/9/25 18:43,2015/9/25 19:54,1,MERGED,4,123,4,9,3,1,1,-2
778,"Patch Set 5:Thanks for the detailed review Stefan, I think I fixed everything except the changes in method signatures, which I do not want to do in this bug.",5,5313,2015/9/17 8:56,2015/9/16 8:17,2015/9/17 8:55,24,MERGED,8,294,2,4,6,1,1,-2
779,"Patch Set 2:(2 comments)I added more explanations (sorry, I wasn't clear before).Please also create a bug for this, and set 0.5.1 as the target milestone.",2,5320,2015/9/17 12:38,2015/9/16 17:01,2015/9/17 9:47,16,MERGED,5,64,3,8,6,1,1,-2
780,"Patch Set 1: Code-Review+1(4 comments)I like the idea, please see my comments/suggestions inline.I also think a bug should be created for this feature.",1,5320,2015/9/16 18:40,2015/9/16 17:01,2015/9/16 17:01,0,MERGED,5,64,3,7,6,1,2,-2
781,Patch Set 2:Thanks Doug! - Could we also get this backported to cdt_8.8.x branch and probably other (older) branches ? Should I submit separate Gerrit's for that ?,2,5350,2015/9/17 16:51,2015/9/16 21:11,2015/9/17 16:15,19,MERGED,6,13,3,6,2,0,2,-1
782,Patch Set 1: Code-Review+1CSS works now on stereotype Label for port on IBD and the code looks good.,1,5361,2015/9/11 9:11,2015/9/4 8:21,2015/9/4 8:21,0,MERGED,3,250,4,5,4,0,2,-1
783,Patch Set 1: Code-Review+1(1 comment)One copyright header to change; otherwise looks good,1,5375,2015/9/17 9:00,2015/9/8 14:19,2015/9/8 14:19,0,MERGED,8,157,2,2,2,0,2,-1
784,"Patch Set 3: Code-Review+1Looks good to me! All tests, except those resolved with the review 51030, are green.",3,5376,2015/7/1 16:23,2015/6/30 14:53,2015/7/1 16:02,25,MERGED,6,22,3,4,4,0,3,-1
785,"Patch Set 1: Code-Review+1Looks good to me! All tests, except those resolved with the review 51030, are green.",1,5378,2015/7/1 12:36,2015/7/1 8:51,2015/7/1 8:51,0,MERGED,20,822,4,6,2,0,3,-1
786,"Patch Set 1: Code-Review+1Looks good to me! All tests, except those resolved with the review 51030, are green.",1,5380,2015/7/1 12:49,2015/6/30 14:25,2015/6/30 14:28,0,MERGED,7,163,3,4,2,0,3,-1
787,Patch Set 2:Build failure is unrelated to this; somehow that EasymportWizardTest just doesn't work.,2,5387,2015/9/15 22:27,2015/9/15 21:23,2015/9/15 21:27,0,MERGED,1,9,3,7,3,1,1,-3
788,"Patch Set 1:this swtbot test seems to be instable, for me it succeeded in the builds I did while releasing 4.0.2",1,5394,2015/9/15 23:40,2015/9/15 22:02,2015/9/15 22:02,0,MERGED,1,3,3,10,3,0,3,-2
789,"Patch Set 4:> (1 comment) >  > found this problem: > - create new Java project > - share it with git team provider and create a repository > - click ""init gitflow"" (repository is still empty, HEAD doesn't > exist yet) > - in ""Initialize repository"" dialog choose non-default master > branch e.g. master1 > - gitflow warns that this master branch doesn't exist and asks if I > want to create it > - click yes > - this hits the following exception >  > org.eclipse.egit.gitflow.WrongGitFlowStateException: Git flow > repository may not be empty. > at org.eclipse.egit.gitflow.GitFlowRepository.findHead(GitFlowRepository.java:147) > at org.eclipse.egit.gitflow.ui.internal.dialogs.InitDialog.okPressed(InitDialog.java:281) > ... 62 more >  > - the error is not shown in an error dialog but ends up in the > error log only, so I > can't leave the ""Initialize repository"" dialog until I click > ""Cancel"" > - if initializing a gitflow repository requires HEAD then the > action ""Init Git Flow"" > should be disabled if HEAD doesn't exist / repository is empty > - or ""Init Git Flow"" should work on empty repository > - don't know how native gitflow handles this I created a new UI test for this case and fixed it with another question to the user. Yes, the reference implementation works on empty repositories.Thanks for testing this so thoroughly! > - if I first create an initial commit the dialog works and I can > create the > non-standard ""master1"" branch but then I already have a ""master"" > branch and > have to delete that (I want the non-standard master1 branch and why > should I > also use a master branch ?), so it looks like it would be better to > rename > master to master1 instead of creating both.I think that in some scenarios this would make sense, but we have to keep in mind that the Gitflow ""master"" has a very specific semantic. It's the branch that always points to the latest release. The Git master branch does not have this semantic.Also my guess is that in most cases, when users want to convert their repository to Gitflow, it would make more sense to turn the existing master into develop (e.g. the EGit repository).",4,5398,2015/9/9 23:20,2015/8/28 21:44,2015/9/9 22:53,289,MERGED,10,386,3,6,6,0,3,-2
790,"Patch Set 3: Code-Review-1(1 comment)found this problem:- create new Java project- share it with git team provider and create a repository- click ""init gitflow"" (repository is still empty, HEAD doesn't exist yet)- in ""Initialize repository"" dialog choose non-default master branch e.g. master1- gitflow warns that this master branch doesn't exist and asks if I want to create it- click yes- this hits the following exception org.eclipse.egit.gitflow.WrongGitFlowStateException: Git flow repository may not be empty.	at org.eclipse.egit.gitflow.GitFlowRepository.findHead(GitFlowRepository.java:147)	at org.eclipse.egit.gitflow.ui.internal.dialogs.InitDialog.okPressed(InitDialog.java:281)	... 62 more- the error is not shown in an error dialog but ends up in the error log only, so I  can't leave the ""Initialize repository"" dialog until I click ""Cancel""- if initializing a gitflow repository requires HEAD then the action ""Init Git Flow""  should be disabled if HEAD doesn't exist / repository is empty- or ""Init Git Flow"" should work on empty repository- don't know how native gitflow handles this- if I first create an initial commit the dialog works and I can create thenon-standard ""master1"" branch but then I already have a ""master"" branch andhave to delete that (I want the non-standard master1 branch and why should Ialso use a master branch ?), so it looks like it would be better to renamemaster to master1 instead of creating both.",3,5398,2015/9/7 22:32,2015/8/28 21:44,2015/8/30 16:32,42,MERGED,10,233,3,4,6,1,1,-2
791,"Patch Set 1:It might be a problem when we have no path, agreed, though I don't think this warrants parsing the URI wrong. We might either reject the URI even though it might be possible to close a repository without path or think about some callback that may be used as folder name. Maybe we could just use the host and clone the repository to e.g. ""example.com""?",1,5399,2015/7/16 12:19,2015/7/2 12:15,2015/7/2 12:53,0,MERGED,2,54,3,12,4,1,1,-2
792,Patch Set 1: Code-Review+2 Verified+1After some thought I think that this change is a little bit aggressive so I've decide to revert it for now. I will try to find some less invasive solution...,1,5440,2015/9/9 17:56,2015/9/9 17:48,2015/9/9 17:48,0,MERGED,2,32,3,5,1,1,1,-3
793,"Patch Set 4: Code-Review-1(1 comment)Still missing version info because of IEPackageProvider.Other than that, I'd like the unit tests for EObjectServices to have a test for a deeper eAllContents to make sure Cedric's comment on patch set 1 is adressed and tested.",4,5457,2015/8/14 8:40,2015/7/15 7:05,2015/8/7 9:11,554,MERGED,7,439,3,4,8,0,2,-1
794,"Patch Set 10:The last patch set should be fine, though I somehow created a rebase mess.It would be great if 52635 [1] could be merged first, so I can fix this on top of master HEAD.[1] https://git.eclipse.org/r/#/c/52635/",10,5480,2015/9/3 17:23,2015/7/27 16:11,2015/9/2 22:42,894,MERGED,6,116,3,6,13,0,3,-1
795,Patch Set 3: Code-Review-1(2 comments)Good Work! It works fine on my computer.But there is a little typo problem (Uppercase ate the start of the words)=> the best would probably be to re factor the duplicated work.,3,5485,2015/9/7 13:18,2015/9/3 9:18,2015/9/7 12:21,99,MERGED,1,8,1,1,7,0,3,-2
796,"Patch Set 1:(1 comment)The bug should be referenced in the commit and vice versa, shouldn't it?",1,5492,2015/9/1 19:32,2015/8/14 14:38,2015/8/18 12:18,93,MERGED,1,1,4,5,2,1,1,-2
797,"Patch Set 2: Code-Review+1I rebased the commit. You should probably abandon https://git.eclipse.org/r/#/c/52802/One question : public static final String isRequirementElement = ""isRequirementElement"";//NSLIs this //NLS really working ?",2,5494,2015/9/9 6:48,2015/7/29 14:40,2015/9/9 6:35,999,MERGED,6,225,4,6,2,1,1,-2
798,"Patch Set 1: -Code-ReviewYou are right. It is almost, but not quite sorted. ""org.eclipse.recommenders.mylyn.rcp.feature"" should come after ""org.eclipse.recommenders.snipmatch.rcp.feature"", not before.So, I'm fine with sorting all feature.xml's at a later stage.",1,5519,2015/8/20 10:34,2015/8/20 9:35,2015/8/20 9:35,0,MERGED,1,1,4,10,1,0,3,-1
799,Patch Set 3: Code-Review+2 Verified+1I fixed a small issue with managed version being added to the dependencies section. Rest looks good. Thanks,3,5538,2015/9/1 22:52,2015/8/3 11:58,2015/9/1 22:49,706,MERGED,1,57,2,3,3,0,2,-1
800,"Patch Set 3: Code-Review+1I haven't fully tested this out to see if it solves the issue, but the code looks fine to me and should resolve things.",3,5552,2015/8/31 19:54,2015/8/31 12:23,2015/8/31 14:39,2,MERGED,7,116,4,7,4,0,3,-1
801,"Patch Set 2:Hallo Andrey,I know this might not be the best place to write this commment, but I'll try it anyway.I think I also discovered some scenario that triggers continues refreshes. When I do a rebase, it takes ages to finish compared to the same operation on the command line. I think (but I might be wrong) it has to do with permanent refreshes/rebuilds after each commit that gets merged/rebased.Maybe what you did in this change can be extended to that use case?thx Michi",2,5559,2015/9/1 13:02,2015/8/28 15:33,2015/9/1 8:51,89,MERGED,1,66,4,6,2,1,1,-2
802,Patch Set 2:> Looks good to meDo you usually wait for two +1s or can I give another +1 as the owner of this change?,2,5608,2015/8/25 9:31,2015/8/17 11:55,2015/8/20 12:44,72,MERGED,1,13,2,5,3,0,2,-1
803,"Patch Set 3:> Do you usually wait for two +1s or can I give another +1 as the owner > of this change?I make it dependent on the complexity of the change. Simple fixes or enhancements I upload to Gerrit, wait for the build validation and merge it myself. Other changes which might be controversial I upload to Gerrit, let them there for a while and then I commit them. Potential controversial changes, I add people to the review or bug report and ask them for their opinion. In this case, you can just merge it via +2 and submit it, the change looks relatively simple and is necessary to test your model change.",3,5608,2015/8/25 9:42,2015/8/17 11:55,2015/8/25 9:32,189,MERGED,1,13,4,5,3,1,1,-2
804,"Patch Set 1:Thanks Jonas, looks good to me. Simon, can you please also review? I think that is the first usage of your new FilteredTree in the Eclipse platform.",1,5611,2015/8/12 12:09,2015/8/12 9:11,2015/8/12 9:11,0,MERGED,3,10,4,5,7,0,2,-1
805,"Patch Set 6: Code-Review+1 Verified+1Looks good from the code, I did not test this change but I trust Jonas did.",6,5611,2015/8/21 12:00,2015/8/12 9:11,2015/8/21 11:22,218,MERGED,10,95,4,6,7,0,2,-1
806,"Patch Set 7:> Looks good from the code, I did not test this change but I trust > Jonas did.Can this be merged, now?",7,5611,2015/8/25 9:20,2015/8/12 9:11,2015/8/25 9:19,312,MERGED,10,95,4,5,7,0,2,-1
807,Patch Set 2:This means using new PatternFilter(true) rather than only new PatternFilter(),2,5611,2015/8/19 8:32,2015/8/12 9:11,2015/8/19 8:22,167,MERGED,3,12,3,6,7,0,2,-1
808,"Patch Set 1: Code-Review-1(8 comments)if a repository already contains a commit and a master branch and the user chooses a non-default name e.g. ""master1"" for the master branch this branch doesn't exist at that point. If later a release is finished gitflow tries to switch to the non existing non-default master branch ""master1"". Since this doesn't exist it raises an internal error:An internal error occurred during: ""Finishing release..."".No branch 'master1' found.Would be better to ask the user on init to create the non-default master branch or create it as part of init.",1,5625,2015/8/22 22:30,2015/8/18 19:47,2015/8/21 8:47,61,MERGED,12,642,3,10,4,1,1,-2
809,Patch Set 2: Code-Review+1I like this. It's less error-prone to be able to chain contextMenu() calls,2,5629,2015/8/13 2:57,2015/6/23 19:27,2015/8/8 19:09,1103,MERGED,1,5,3,4,3,1,1,-2
810,"Patch Set 1:What is the use-case for including the line.separator? (If the file itself has Windows EOL's in it, then that alone, is a problem).",1,5632,2015/8/24 17:10,2015/8/24 15:25,2015/8/24 15:25,0,MERGED,1,6,3,4,1,1,1,-2
811,Patch Set 3: Code-Review-1(1 comment)Works well. Please rebase and fix comment. Thanks!,3,5649,2015/8/21 20:18,2015/8/19 20:50,2015/8/21 19:48,46,MERGED,3,217,3,4,4,0,3,-1
812,"Patch Set 4: Code-Review+1 Verified+1(1 comment)I would have liked more javadoc, but this is a nice addition, let's get it in!",4,5649,2015/8/22 1:50,2015/8/21 20:57,2015/8/21 20:57,0,MERGED,3,244,5,6,4,0,3,-1
813,"Patch Set 1:> don't make changes depend on each other if they are not related to each other, providing dirty decoration for a repository is completely unrelated to multi push supportSorry, I forgot to reset my workspace. Thanks for this information.",1,5666,2014/12/10 15:55,2014/12/9 17:33,2014/12/9 17:33,0,MERGED,1,17,3,10,10,0,2,-1
814,"Patch Set 1:I removed extensions from RFC and also regenerated language mode.Unfortunately when I took deeper look into generated code I found that stubs are far from perfect. PDT stubs are missing many methods/fields/types descriptions, parameters names were without $ and in wrong order ('name type' instead of 'type name'). I fixed only parameters issue and description for some core types. Language mode should be also rebuilded before PDT release and later after PHP7 official release. It would be nice to improve stubs generator before last rebuild. I will create issue for that.",1,5668,2015/8/19 21:12,2015/8/4 12:51,2015/8/19 20:23,367,MERGED,61,23912,2,5,3,1,2,-2
815,"Patch Set 3:* I am not sure a check mark is the best visualization of a gitflow enabled repository, it doesn't look flow-ish ;-) * Does gitflow have some recognizable icon ?* otherwise this change looks good",3,5675,2015/7/23 9:07,2015/6/19 19:29,2015/7/19 14:09,714,MERGED,8,287,3,4,12,0,2,-1
816,"Patch Set 1: Code-Review+1 Verified-1(1 comment)The change itself looks fine, but the regular expression should be a little more permissive.",1,5690,2015/8/20 14:44,2015/8/20 13:38,2015/8/20 13:38,0,MERGED,2,93,4,6,1,0,3,-1
817,"Patch Set 8:Added some logic so that you cannot produce a comment popup on the same comment thread (checks the review item's ID (which has the review ID, patch set ID and file name) and the line number).  So you can edit multiple comments at a time as long as they are not the same comment. Also fixed a problem with the comment popup closing when there is text in the popup text area.  As long as there is text in the text area, the popup will not close.",8,5692,2015/6/19 19:02,2015/6/10 17:14,2015/6/19 18:56,217,MERGED,10,1761,2,4,25,1,1,-2
818,"Patch Set 9:(4 comments)This seems to work nicely. I found a couple more issues:* click next comment* click in compare editor* the comment should close, but it remains openCtrl+enter should save without inserting a new line.Also, I think we should change the criteria for when the popup can be closed, if we can. Instead of preventing it from closing whenever there is any text in the text area, can we prevent it from closing whenever there are unsaved changes in the text area? So if I click on a draft comment and don't change what's there, it should close if I click outside the popup, and if I click on a draft and delete all the text in the editor, the popup should remain open. Don't bother if this is non-trivial - I'd rather get this in in it's current form and change that later.",9,5692,2015/7/14 0:04,2015/6/10 17:14,2015/6/23 17:43,312,MERGED,10,1795,3,5,25,0,2,-1
819,"Patch Set 3:(1 comment)This looks great! I found a few issues:* the next/previous comment buttons bring up the tooltip with the edit box activated* after typing some text, if you click on a different comment, the text you typed is lost* same thing if you click the editor and hover on a different comment annotation* it would be nice if ctrl+enter would save and close* should probably disable the reply done button when there is text in the edit box",3,5692,2015/6/12 21:07,2015/6/10 17:14,2015/6/11 21:47,28,MERGED,9,1572,3,5,25,0,4,-1
820,"Patch Set 19:(1 comment)Looks good. On second thought, it seems like it would make more sense to move the edit table into the comment editor. What do you think?",19,5692,2015/7/23 0:09,2015/6/10 17:14,2015/7/22 23:24,1014,MERGED,12,2011,3,5,25,0,2,-1
821,"Patch Set 20:(3 comments)Added functionality to edit comment threads with multiple drafts.  Clicking non-draft comments will still edit the last draft in the comment thread if it exists.  Since there can potentially be multiple draft comments in a thread, we removed the caching of values (so values are no longer saved when we cancel the editor).  Also while the editor is open, it will not switch over to other drafts upon clicking them.To reflect these changes, we are now using a Multimap to represent the open and editable dialogs.  Also, I removed a test related to the saving of strings and edited another test to reflect the changes in what comment is displayed in the text box.",20,5692,2015/7/23 22:44,2015/6/10 17:14,2015/7/23 18:52,1033,MERGED,12,2005,3,4,25,1,2,-2
822,Patch Set 22:Added comments to the new classes.I also added a test to CommentPopupDialogTest (testEditableHoverCommentAndEditorOpennedFirst()) while adding comments because one of the test cases was confusing and wasn't thorough enough.,22,5692,2015/7/24 22:39,2015/6/10 17:14,2015/7/24 22:37,1061,MERGED,12,2579,3,6,25,1,1,-2
823,"Patch Set 2:(3 comments)Thanks for the quick review, Lars.  I'll address these issues in the next patch.",2,5695,2015/8/21 1:26,2015/8/20 20:56,2015/8/20 21:14,0,MERGED,4,310,3,5,5,0,2,-1
824,Patch Set 2: Verified+1I'm talking about command label and I forgot to mention that for me everything works ok:),2,5713,2015/8/12 14:11,2015/8/12 13:04,2015/8/12 13:53,0,MERGED,2,66,3,6,3,0,2,-1
825,"Patch Set 1:Just to clarify the patch proposal form...As we already discussed it would be nice to have both shortcuts for Inspect available for the user, Ctrl + Shift + N as it is the one that is used right now for PHP and Ctrl + Shift + I that is a general shortcut for Inspect. The simplest solution would be to add a second key binding but the problem is that when we do so, we never know which one of the shortcuts will appear in the Inspect action label (Eclipse do not care about the order of key bindings while loading them). As we wanted to show Ctrl + Shift + I as the key for the action, then the proposed solution will do the job.Maybe it is not too sophisticated but it works ;)",1,5713,2015/8/12 13:11,2015/8/12 13:04,2015/8/12 13:04,0,MERGED,2,65,2,5,3,1,2,-2
826,"Patch Set 7:> the generated combined commit message has a couple of problems: > * the meta data of the original commits should be included > commented out (starting with a #) in order to avoid that it ends up > in the squashed commit's message > * the commit messages of the original commits should not be > indented since if the user wants to edit the message he typically > will have to remove the leading whitespace in front of the original > message texts > * text in the commit message of the squashed commit which is > commented out (starting with # in first column) isn't removed from > the squash commit's message when the commit message edit dialog is > finishedSo there are two commands with different formats:- MergeCommand, which generates the format we currently see- RebaseCommand, which generates a format that is easier to edit, and the one you would preferI see your point, but I would keep the current implementation for now, simply because it conforms with the reference implementation (see my comment in 471026).I think this will make adoption of ""EGit Gitflow"" easier in the short term. In the long term, it would be good to have some user feedback about this.Maybe we should request an enhancement on GitHub and see what the Gitflow community thinks about this.",7,5721,2015/8/15 17:30,2015/7/5 21:48,2015/8/9 17:11,835,MERGED,10,212,3,6,10,0,2,-1
827,"Patch Set 3:> why do you want to allow to amend the squashed commit ?The one thing I was missing previously was Repository::readSquashCommitMsg but now I think I can handle it differently.However, there are two issues:- CommitMessageEditorDialog has ""Interactive Rebase"" in its title, and I cannot change it programmatically- The CommitDialog has the advantage that it allows to use the ""add change-id"" and ""sign-off"" which I use heavily in combination wit Gitflow> do you check on ""Finish feature"" with squash that none of the files being squashed is dirty ?Not yet, but I should.I can amend the parent commit or fix it in a separate patch set. Which do you prefer?",3,5721,2015/7/25 15:28,2015/7/24 22:21,2015/7/25 9:23,11,MERGED,7,204,3,7,10,1,1,-2
828,"Patch Set 1:Got a hang on this test:https://ci.lttng.org/view/Trace%20Compass/job/tracecompass-master-linux/JAVA_TO_USE=OpenJDK-7,SWT_GTK3=0,WM=metacity,label=x86-64,target-platform=tracecompass-eStaging/18/console",1,5726,2015/7/15 16:01,2015/7/15 15:59,2015/7/15 15:59,0,MERGED,1,8,2,4,2,1,1,-2
829,"Patch Set 3:There's no need for a long value, the alpha value can be stored in the leftmost byte of the integer.",3,5730,2015/8/14 15:37,2015/8/13 14:16,2015/8/14 15:35,25,MERGED,11,759,2,4,4,0,2,-1
830,Patch Set 1:This seems like a perfectly good change but it very odd that it should pick up something outside of p2/osgi/bundle. How did you determine it was using the one from .cache?,1,5736,2015/8/13 15:18,2015/8/13 13:48,2015/8/13 13:48,0,MERGED,1,4,4,24,3,0,2,-1
831,"Patch Set 1: Code-Review-1Brian, I would log with the stack trace, otherwise we will see later unmotivated bug reports with no idea why and who produces the issue.",1,5740,2015/8/13 18:40,2015/8/13 16:57,2015/8/13 16:57,0,MERGED,1,33,3,7,2,1,1,-2
