ID,Overall,Text
21786,0,Change has been successfully merged into the git repository by Megumi Telles
21789,0,Change has been successfully merged into the git repository by Young-Soo Roh
21792,0,Change has been successfully cherry-picked as 76cdd04dc90c8662c08a0af034bc1f24d4f0f6f4 by Marc-Andre Laperle
21795,0,Change has been successfully cherry-picked as 96513eff2c219422a5f914260dc49e64d4b60844 by Marc-Andre Laperle
21798,0,Change has been successfully cherry-picked as f47743c3caa878a5db2feddc78a18f09fd7e492b by Marc-Andre Laperle
21801,0,Change has been successfully cherry-picked as 7e25e63f89ae37b61c0fb2058bfbdcb1d0d05f37 by Marc-Andre Laperle
21806,0,"Patch Set 1: Verified+1> No I didn't. I don't remember exactly how it happened but I think > it was a test opening a trace with a path that started with > ../<folder>/<path>Yes, that's how you can reproduce it. I tested it and it's works fine."
21807,0,Change has been successfully cherry-picked as 635a3b8de551a5367300ff76c259bf4e07c2a9f2 by Marc-Andre Laperle
21813,0,Change has been successfully merged into the git repository by Ryan Brooks
21815,0,Patch Set 1: Code-Review+2 Verified+1Nice improvement
21816,0,Change has been successfully cherry-picked as 83d0971d465d113d9a7ec857349c65cab57b549f by Patrick Tasse
21819,0,Change has been successfully cherry-picked as d9ce6f2bbade5d9096c4f1496a98f08dd75d3388 by Bernd Hufmann
21822,0,Change has been successfully merged into the git repository by Laurent Fasani
21833,0,Change has been successfully merged into the git repository by Ryan Brooks
21841,1,Unspecified merge failure: REBASE_MERGE_CONFLICT
21845,0,Change has been successfully merged into the git repository by vincent lorenzo
21848,0,Change has been successfully merged into the git repository by Michael Rennie
21851,1,Patch Set 1:(1 comment)Also note : I'm expecting this build to fail.
21852,1,"Patch Set 1:Ok, so from the last build :2 API Analysis Errors were discovered.+ exit 1Terminating xvnc.Recording test resultsArchiving artifactsFinished: FAILUREThis was expected. Now I'll just fix it, and once re-enabled it should pass. Then we can consider pushing this in."
21855,0,Change has been successfully cherry-picked as d9eada8d050190ec832bef530a9e9b7c69317e41 by Roland Grunberg
21860,0,Change has been successfully merged into the git repository by vincent lorenzo
21861,1,"Patch Set 3: Code-Review-1(1 comment)==Code Review==Ok for me. Just two characters 'i' in lowercase on the class ""NamedStyleConstants.java"".==Smoke tests==Create a model.Create a classTreeTable==Functional tests==Resize the first colonne: KO, a NPE is detected.This bug is the same with the Generic Tree Table.This bug is detected for each resizing of the columns."
21876,0,Change has been successfully merged into the git repository by Laurent Fasani
21881,1,Patch Set 5: Code-Review-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/4112/ : UNSTABLE
21883,0,Change has been successfully merged into the git repository by Elena Laskavaia
21887,1,Patch Set 2: Code-Review-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/4106/ : UNSTABLE
21899,0,Change has been successfully merged into the git repository by Laurent Delaigue
21906,0,"Patch Set 12: Code-Review-1(7 comments)Almost there!That's much better, just a few details to take care of and we're good!"
21915,0,Change has been successfully merged into the git repository by Ryan Brooks
21918,0,Change has been successfully merged into the git repository by Pascal Rapicault
21921,0,"Patch Set 3: Code-Review-2(5 comments)In addition the the comments, there are API changes which are not documented in the release notes (this is also true for previous patches in the series which changed the metamodels)."
21925,0,Change has been successfully merged into the git repository by Laurent Fasani
21934,0,Change has been successfully merged into the git repository by Laurent Delaigue
21937,0,Patch Set 2: Code-Review-1(15 comments)A few minor tweaks but I think these logs will prove useful!
21940,0,"Patch Set 3: Code-Review-1(2 comments)A tiny detail left, but otherwise it seems good to me."
21944,0,Change has been successfully merged into the git repository by Philip Wenig
21949,0,Change has been successfully rebased as 419ea81bf5c4267f18ef147cee01ebedbb4b7679 by vincent lorenzo
21956,0,Change has been successfully rebased as 75b6d2a2c93c55cf03455fe931e1796ed6b0a7f1 by Remi Schnekenburger
21964,0,Change has been successfully merged into the git repository by Laurent Fasani
21969,0,Change has been successfully merged into the git repository by saadia dhouib
21976,0,Change has been successfully merged into the git repository by Philip Wenig
21981,0,Change has been successfully rebased as 39b7a97c32fc29fc32587467262a9b9e147a5c66 by saadia dhouib
21982,1,Patch Set 2: Code-Review-1Build Unstable https://hudson.eclipse.org/ecp/job/gerrit/2188/ : UNSTABLE
21986,1,Patch Set 3: Code-Review-1Build Unstable https://hudson.eclipse.org/ecp/job/gerrit/2194/ : UNSTABLE
21988,1,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/ecp/job/gerrit/2187/ : UNSTABLE
21991,1,Patch Set 4: Code-Review-1Build Unstable https://hudson.eclipse.org/ecp/job/gerrit/2195/ : UNSTABLE
21994,0,Change has been successfully merged into the git repository by Johannes Faltermeier
21995,1,Patch Set 5:Build Unstable https://hudson.eclipse.org/ecp/job/gerrit/2198/ : UNSTABLE
22001,0,Change has been successfully merged into the git repository by Olivier Prouvost
22004,0,Change has been successfully merged into the git repository by Laurent Fasani
22013,1,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/4094/ : UNSTABLE
22014,1,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/4096/ : UNSTABLE
22016,0,Change has been successfully merged into the git repository by Marc-Andre Laperle
22019,0,Change has been successfully rebased as e91e6bfb5a2c45a09b9ca83686d613a0c7f6fd39 by Johannes Faltermeier
22025,0,Change has been successfully rebased as e40d3a5889f9e1ba210453668e4f5ffab17b6829 by Johannes Faltermeier
22028,0,Change has been successfully merged into the git repository by David Williams
22031,0,Change has been successfully merged into the git repository by Remi Schnekenburger
22035,0,Change has been successfully merged into the git repository by Marc Khouzam
22041,0,Change has been successfully merged into the git repository by Marc Khouzam
22044,1,"Patch Set 2:Thanks for looking at the patch, I re-did the change. Give me 10 minutes to create another patch set, I also deleting the now obsolete Non-Javadoc and See statements."
22048,0,Change has been successfully merged into the git repository by David Williams
22054,0,Change has been successfully merged into the git repository by Dani Megert
22067,0,Change has been successfully merged into the git repository by Laurent Fasani
22071,0,Change has been successfully cherry-picked as b1b2b9d46e61786b5e93210963a38ed4b61a4472 by Matthias Otterbach
22077,0,Change has been successfully merged into the git repository by Ansgar Radermacher
22080,0,Change has been successfully merged into the git repository by Stefan Brockmann
22084,0,Change has been successfully merged into the git repository by Jacques Bouthillier
22087,0,Patch Set 2: Code-Review+2 Verified+1Looks good.
22088,0,Change has been successfully merged into the git repository by David Williams
22091,0,Change has been successfully merged into the git repository by Jonas Helming
22097,0,Change has been successfully rebased as 5ff617200af235888717b182a24153a5ea7cce7b by Eugen Neufeld
22101,0,Change has been successfully rebased as efb128a0fcc23edc663d8a747875fe038e2faabc by Eugen Neufeld
22105,0,Change has been successfully rebased as a627d9f63b9925a5589079f9028d05876195b956 by Eugen Neufeld
22109,0,Change has been successfully rebased as 2a8d6d81bfa73f87d8e144cc58cf058425982e44 by Eugen Neufeld
22112,0,Change has been successfully cherry-picked as aceb2f0dfe6caef405187cca8f1df9949b070b60 by Ivan Motsch
22115,0,Change has been successfully merged into the git repository by Philip Wenig
22124,0,Change has been successfully merged into the git repository by Niraj Modi
22127,0,Change has been successfully merged into the git repository by Camille Letavernier
22130,0,Change has been successfully pushed.
22135,0,Change has been successfully merged into the git repository by Lars Vogel
22139,0,Change has been successfully pushed.
22143,0,Change has been successfully pushed.
22147,0,Change has been successfully pushed.
22152,0,Change has been successfully merged into the git repository by Stephane Begaudeau
22155,0,Change has been successfully merged into the git repository by Stephane Begaudeau
22162,0,Change has been successfully merged into the git repository by Stephane Begaudeau
22165,0,Change has been successfully merged into the git repository by Stephane Begaudeau
22170,0,Change has been successfully merged into the git repository by Zoltan Ujhelyi
22174,0,Change has been successfully merged into the git repository by Pierre-Charles David
22178,0,Change has been successfully cherry-picked as 0a53599fac9b853374c67d48f0602cbf887c8ecf by Andi Bur
22180,1,Patch Set 2: Code-Review-1Build Unstable https://hudson.eclipse.org/scout/job/org.eclipse.scout.rt_5_2_and_higher_gerrit/262/ : UNSTABLE
22182,1,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/scout/job/org.eclipse.scout.rt_5_2_and_higher_gerrit/261/ : UNSTABLE
22185,0,Change has been successfully cherry-picked as 894a14a430ec6f2d6abea4dec104a9bec280b5a9 by Matthias Otterbach
22188,0,Change has been successfully cherry-picked as 9fe27bcaaf36c0c33fd762bfc0a8a708c59c2693 by Andi Bur
22192,0,Change has been successfully merged into the git repository by Lars Vogel
22196,0,Change has been successfully merged into the git repository by Andrey Loskutov
22199,0,Change has been successfully merged into the git repository by Lorenzo Bettini
22202,0,Change has been successfully merged into the git repository by Jonas Helming
22205,0,Change has been successfully merged into the git repository by Alexander Kurtakov
22209,0,Change has been successfully merged into the git repository by Alexander Kurtakov
22212,0,Change has been successfully merged into the git repository by Alexander Kurtakov
22216,0,Change has been successfully merged into the git repository by Alexander Kurtakov
22220,0,Change has been successfully merged into the git repository by Alexander Kurtakov
22223,0,Change has been successfully merged into the git repository by Alexander Kurtakov
22226,0,Change has been successfully merged into the git repository by Ashish Singh
22230,0,Change has been successfully rebased as aa4f014a3a5272b876c2fcb81c6c9658e626fd6e by Elena Laskavaia
22231,1,Patch Set 1:Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/4104/ : UNSTABLE
22234,0,Change has been successfully merged into the git repository by Charles Rivet
22236,1,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/3929/ : UNSTABLE
22238,0,Change has been successfully merged into the git repository by Sergey Prigogin
22241,1,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/3930/ : UNSTABLE
22244,0,Change has been successfully rebased as 458d7f2ed13bab215cb849b3e03b3aa7b9bf47fa by Sergey Prigogin
22246,1,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/3928/ : UNSTABLE
22248,0,Change has been successfully merged into the git repository by Sergey Prigogin
22250,1,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/3927/ : UNSTABLE
22252,0,Change has been successfully merged into the git repository by Sergey Prigogin
22254,1,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/3926/ : UNSTABLE
22256,0,Change has been successfully merged into the git repository by Sergey Prigogin
22259,0,Change has been successfully merged into the git repository by Sergey Prigogin
22261,1,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/3924/ : UNSTABLE
22264,0,Change has been successfully merged into the git repository by Sergey Prigogin
22266,1,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/3923/ : UNSTABLE
22267,1,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/3936/ : UNSTABLE
22269,0,Change has been successfully merged into the git repository by Sergey Prigogin
22272,0,Change has been successfully merged into the git repository by Andrew Johnson
22276,0,Change has been successfully merged into the git repository by Axel RICHARD
22279,0,Change has been successfully merged into the git repository by Axel RICHARD
22282,0,Change has been successfully merged into the git repository by Dirk Fauth
22285,0,Change has been successfully merged into the git repository by Sergey Prigogin
22286,1,Patch Set 1:Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/3922/ : UNSTABLE
22287,1,Patch Set 1:Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/3938/ : UNSTABLE
22289,0,Change has been successfully merged into the git repository by Sergey Prigogin
22290,1,Patch Set 3:Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/3934/ : UNSTABLE
22305,0,Change has been successfully merged into the git repository by Sergey Prigogin
22308,0,Change has been successfully merged into the git repository by Sergey Prigogin
22309,1,Patch Set 3:Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/3932/ : UNSTABLE
22314,1,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/3917/ : UNSTABLE
22316,0,Change has been successfully merged into the git repository by Sergey Prigogin
22319,0,Change has been successfully merged into the git repository by Sergey Prigogin
22322,0,Change has been successfully merged into the git repository by Sergey Prigogin
22325,0,Change has been successfully merged into the git repository by Sergey Prigogin
22328,0,Change has been successfully merged into the git repository by Sergey Prigogin
22331,0,Change has been successfully merged into the git repository by Sergey Prigogin
22334,0,Change has been successfully merged into the git repository by Sergey Prigogin
22339,0,Change has been successfully rebased as 7059bfb0ead4096a133c58e972a07946a8bea383 by Sergey Prigogin
22341,1,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/3881/ : UNSTABLE
22344,0,Change has been successfully rebased as ff6a07a12471f8e868facc594872bc83b716ff19 by Sergey Prigogin
22347,0,Change has been successfully merged into the git repository by Eugen Neufeld
22349,1,"Patch Set 7:Symlinks can point to anywhere, setting the rule was a mistake."
22351,0,Change has been successfully merged into the git repository by Matthias Sohn
22356,1,"Patch Set 1:(3 comments)Does this work on Windows? Also, this only works for links outside the workspace. It doesn't handle links inside the workspace (in an open project): shows left (workspace) the contents of the linked-to file, right (index) the content of the link itself, i.e., the file name of the file being linked to."
22357,1,"Patch Set 1: Code-Review-1> (3 comments) >  > Does this work on Windows? Why not, but I have to test. > Also, this only works for links outside > the workspace. Arrgh, on Linux ""broken"" links aren't ""inside"" the workspace because workspace doesn't support them. On Windows I see that broken links shows up as files with null bits so Eclipse can show them.  > It doesn't handle links inside the workspace (in an > open project): shows left (workspace) the contents of the linked-to > file, Broken, I'm going to fix it. > right (index) the content of the link itself, i.e., the file > name of the file being linked to.Right.Thanks for the review, I will update it soon."
22358,1,"Patch Set 1:> Arrgh, on Linux ""broken"" links aren't ""inside"" the workspaceI hadn't realized this was about _broken_ links. I tried with valid links. Next time I'll also try broken links."
22359,1,"Patch Set 1:> > Arrgh, on Linux ""broken"" links aren't ""inside"" the workspace >  > I hadn't realized this was about _broken_ links. I've originally wrote this for broken links but now see that the behavior is different if links are changed to valid files. I will update the code. > I tried with valid > links. Next time I'll also try broken links.Actually I see right now on Windows that git CLI shows full text diff for file content if link target is changed to a valid file - or the MINGW environment doesn't really create symbolic links."
22362,1,"at org.eclipse.jgit.api.ResetCommand.call(ResetCommand.java:203)I realize that these errors have nothing to do with this change here. Maybe they're even due to my being on a Mac and having a somewhat oldish git version 1.7.7.5 (Apple Git-26) there.Nevertheless I would advise against making link contents editable. I don't think that's a good idea. Showing the link content is, but not editing it. Let's make the compare editor read-only for links in workspace or index."""
22364,1,"Patch Set 2:We could make it configurable and by default do not allow editing symlinks. Also we could restrict changes to use a single line only for the link. I personally think that this is OK to edit links (we do it on command line, so why not in the IDE). Actually this was what I wanted to do initially and why I discovered this bug."
22366,1,"Patch Set 3:> Seems to work on MacOS for valid links. Apparently also for broken > links. >  > However, I'm extremely wary of having these links editable in the > compare editor. I get very strange things and follow-up errors if I > edit a link in the compare editor and make it invalid in doing so.See below, we had multiple ussues in j|egit. > And I didn't even try to do really bad things, like setting the > link content to multiple lines of text.I've updated the patch to use only the first line of the text, works like a charm :-)  > In particular: > [...] > 2. Link is shown in staging view as deleted. Bug 484498, I've rebased this patch on top of the patch for bug 484498. > Other case: > [...] > 4. In Eclipse, do a Reset hard on the parent commit (with the valid > link). Fails with > java.io.IOException: Could not delete file /Users/thomas/Git/testproject_b/link.txtBug 484491, patch is already merged to jgit. > I realize that these errors have nothing to do with this change > here. Maybe they're even due to my being on a Mac and having a > somewhat oldish git version 1.7.7.5 (Apple Git-26) there.No, that was all our bugs :-) > Nevertheless I would advise against making link contents editable. > I don't think that's a good idea. Showing the link content is, but > not editing it. Let's make the compare editor read-only for links > in workspace or index.I've grocked about it. I do not think this is bad: same way we could disallow users renaming or deleting regular files or directories or both, because sometimes they don't really mean it.Thanks to git model in general, and with the fixes of the bugs above, this is pretty safe to ""play"" with links now."
22367,1,Patch Set 3: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/7971/ : UNSTABLE
22368,1,"Patch Set 3: Code-Review-1Sorry, still no cigar.The first problem is now not any better:0. Start off with a valid link in the workspace, pointing to another file in the workspace. (Link created with ln -s in shell, committed in shell, then pulled in EGit.)1. Select ""Context menu->Compare with index"" and edit the workspace link's contents (append a zero to make it invalid -- assuming there is no such file). Save.2. cgit correctly reports the link as modified. But it doesn't appear at all in the git staging view!"
22369,1,"Patch Set 3:> Sorry, still no cigar. >  > The first problem is now not any better: >  > 0. Start off with a valid link in the workspace, pointing to > another file in the workspace. (Link created with ln -s in shell, > committed in shell, then pulled in EGit.) > 1. Select ""Context menu->Compare with index"" and edit the workspace > link's contents (append a zero to make it invalid -- assuming there > is no such file). Save. > 2. cgit correctly reports the link as modified. But it doesn't > appear at all in the git staging view!I can't reproduce. Which Eclipse version you you using? Staging view shows me all changes as expected."
22371,1,"at org.eclipse.egit.core.internal.indexdiff.IndexDiffUpdateJob.run(IndexDiffUpdateJob.java:75)triggered via LocalNonWorkspaceTypedElement.refreshRepositoryState(). The point is: I tried the above with my link to """"├ñ├®├╝.txt"""". Changed it to point to """"├ñ├®├╝.txt0"""". As a result, 14 bytes are written (decomposed form), not 11. WorkingTreeIterator then tries read those 14 bytes, but gets only 11 from FileTreeIterator.openInputStream because that normalizes back to NFC. And actually we already get back a fully composed string from Files.readSymbolicLink()... looking through the source code of sun.nio.fs.MacOSXFileSystemProvider, sun.nio.fs.UnixFileSystemProvider, sun.nio.fs.UnixPath, and sun.nio.fs.MacOSXFileSystem, it looks as if on a Mac, createSymbolicLink() always writes NFD, but readSymbolicLink always returns NFC. Yuck.Not sure what's the best way to deal with this, especially since doing """"ln -s ├ñ├®├╝.txt link.txt"""" on the command line produces a link with on-disk size of 10 bytes, so it evidently is in NFC, not NFD."""
22372,1,"Patch Set 3:> > I'll try to track it down. >  > It's related to the encoding problem on Macs mentioned earlier. I > get >  > java.io.EOFException: Short read of block.As you noticed, change I264c597 is a fix for this. However, even without any special characters there's still another problem: if a link is made invalid and then valid again, it doesn't re-appear in the package explorer. Needs a manual refresh. I think this is due to our using a LocalNonWorkspaceTypedElement for a workspace resource. So LocalNonWorkspaceTypedElement would need to also refresh that resource."
22373,1,"Patch Set 3:> > > I'll try to track it down. > > > > It's related to the encoding problem on Macs mentioned earlier. I > > get > > > > java.io.EOFException: Short read of block. >  > As you noticed, change I264c597 is a fix for this. However, even > without any special characters there's still another problem: if a > link is made invalid and then valid again, it doesn't re-appear in > the package explorer. Needs a manual refresh. I think this is due > to our using a LocalNonWorkspaceTypedElement for a workspace > resource.It is because IResource can't model broken links at all, there is a bug for it.  > So LocalNonWorkspaceTypedElement would need to also > refresh that resource.Yes, we can add this."
22375,1,Patch Set 5: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/7984/ : UNSTABLE
22376,1,"Patch Set 5:> Sorry, still no cigar. >  > The first problem is now not any better: >  > 0. Start off with a valid link in the workspace, pointing to > another file in the workspace. (Link created with ln -s in shell, > committed in shell, then pulled in EGit.) > 1. Select ""Context menu->Compare with index"" and edit the workspace > link's contents (append a zero to make it invalid -- assuming there > is no such file). Save. > 2. cgit correctly reports the link as modified. But it doesn't > appear at all in the git staging view!I can reproduce this problem on Mac OS X  10.11.2"
22380,1,"Patch Set 6:> hit the following exception in new code when refreshing >  > !ENTRY org.eclipse.core.jobs 4 2 2015-12-24 00:12:38.680 > !MESSAGE An internal error occurred during: ""Refreshing > /Users/d029788/demo/democamp-2015-12/git/lfstest/link"". > !STACK 0 > java.lang.IllegalArgumentException: Attempted to beginRule: > P/lfstest, does not match outer scope rule: F/lfstest/link > at org.eclipse.core.runtime.Assert.isLegal(Assert.java:63) > at org.eclipse.core.internal.jobs.ThreadJob.illegalPush(ThreadJob.java:134) > at org.eclipse.core.internal.jobs.ThreadJob.push(ThreadJob.java:333) > at org.eclipse.core.internal.jobs.ImplicitJobs.begin(ImplicitJobs.java:85) > at org.eclipse.core.internal.jobs.JobManager.beginRule(JobManager.java:307) > at org.eclipse.core.internal.resources.WorkManager.checkIn(WorkManager.java:120) > at org.eclipse.core.internal.resources.Workspace.prepareOperation(Workspace.java:2189) > at org.eclipse.core.internal.resources.Resource.refreshLocal(Resource.java:1585) > at org.eclipse.egit.ui.internal.synchronize.compare.LocalNonWorkspaceTypedElement$1.runInWorkspace(LocalNonWorkspaceTypedElement.java:231) > at org.eclipse.core.internal.resources.InternalWorkspaceJob.run(InternalWorkspaceJob.java:39) > at org.eclipse.core.internal.jobs.Worker.run(Worker.java:55)folder ./lfstest/link contains links to files in folder ./lfstest/ (one level above)"
22383,0,Change has been successfully merged into the git repository by Matthias Sohn
22387,0,Change has been successfully merged into the git repository by Matthias Sohn
22394,0,Change has been successfully merged into the git repository by Dave Carlson
22397,0,Change has been successfully merged into the git repository by Dave Carlson
22400,0,Change has been successfully merged into the git repository by Dave Carlson
22405,0,Change has been successfully merged into the git repository by Dave Carlson
22411,0,Change has been successfully merged into the git repository by Dave Carlson
22414,0,Change has been successfully merged into the git repository by Dave Carlson
22416,1,"Patch Set 4:> On Mac the following tests fail, not sure if this is related >  > Running org.eclipse.egit.core.test.SubmoduleAndContainerTreeIteratorTest > Tests run: 2, Failures: 2, Errors: 0, Skipped: 0, Time elapsed: > 6.371 sec <<< FAILURE! - in org.eclipse.egit.core.test.SubmoduleAndContainerTreeIteratorTest > testCleanStateAfterInit(org.eclipse.egit.core.test.SubmoduleAndContainerTreeIteratorTest) >  Time elapsed: 3.019 sec  <<< FAILURE! > java.lang.AssertionError: null > at org.junit.Assert.fail(Assert.java:86) > at org.junit.Assert.assertTrue(Assert.java:41) > at org.junit.Assert.assertTrue(Assert.java:52) > at org.eclipse.egit.core.test.SubmoduleAndContainerTreeIteratorTest.testCleanStateAfterInit(SubmoduleAndContainerTreeIteratorTest.java:100) >  > testCleanStateFirstCommit(org.eclipse.egit.core.test.SubmoduleAndContainerTreeIteratorTest) >  Time elapsed: 3.349 sec  <<< FAILURE! > java.lang.AssertionError: null > at org.junit.Assert.fail(Assert.java:86) > at org.junit.Assert.assertTrue(Assert.java:41) > at org.junit.Assert.assertTrue(Assert.java:52) > at org.eclipse.egit.core.test.SubmoduleAndContainerTreeIteratorTest.testCleanStateFirstCommit(SubmoduleAndContainerTreeIteratorTest.java:113)If this is reproducible, we must have either a bug in code or in the test onMac, related to the repository status computation. Tje patch pronably uncovered it beacuse now we see a *real* file/repository state."
22419,1,"Patch Set 5: Code-Review+2this was my mistake, I had used an outdated jgit version which caused these test errors, with jgit from current master all tests look good"
22420,0,Change has been successfully merged into the git repository by Matthias Sohn
22428,0,Change has been successfully merged into the git repository by Stephan Herrmann
22431,0,Change has been successfully merged into the git repository by Angel Avila
22434,0,Change has been successfully merged into the git repository by Andrew Johnson
22437,0,Change has been successfully merged into the git repository by Charles Rivet
22440,0,Change has been successfully merged into the git repository by Charles Rivet
22445,0,Change has been successfully merged into the git repository by Mateusz Matela
22449,0,Change has been successfully cherry-picked as d2ebb42a239e3db61b13ea2b5d1df291e729d710 by Roland Grunberg
22452,0,Change has been successfully cherry-picked as 5384781d088b3e3320fec4132c3fe1a3cfca09d6 by Roland Grunberg
22455,0,Change has been successfully cherry-picked as d921d65f253d9f10d5652a8db82c40cb5cdab7d8 by Stephan Leicht Vogt
22459,0,Change has been successfully cherry-picked as 477c3d671e16c06fa59b58946a9eeb65dd8c3ed2 by Stephan Leicht Vogt
22461,1,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/scout/job/org.eclipse.scout.rt_5_2_and_higher_gerrit/229/ : UNSTABLE
22463,1,Patch Set 3: Code-Review-1Build Unstable https://hudson.eclipse.org/scout/job/org.eclipse.scout.rt_5_2_and_higher_gerrit/234/ : UNSTABLE
22466,1,Patch Set 4: Code-Review-1Build Unstable https://hudson.eclipse.org/scout/job/org.eclipse.scout.rt_5_2_and_higher_gerrit/233/ : UNSTABLE
22470,0,Change has been successfully cherry-picked as 78e185b98110f01293b8e409241fa8c60604ca0e by Stephan Leicht Vogt
22475,0,Change has been successfully cherry-picked as 8de8798b71edef935529d995e63dfe48f1111714 by Stephan Leicht Vogt
22478,1,Patch Set 2: Code-Review-1Build Unstable https://hudson.eclipse.org/scout/job/org.eclipse.scout.rt_5_2_and_higher_gerrit/223/ : UNSTABLE
22481,0,Change has been successfully cherry-picked as aa7d21531b27c227a060c849450b1ae88e77e7c5 by Daniel Wiehl
22484,0,Change has been successfully merged into the git repository by Maxime Porhel
22487,0,Change has been successfully cherry-picked as 98b4778a6340358fc127472e598d94208c9f7c17 by Daniel Wiehl
22491,0,Change has been successfully cherry-picked as b087ee4a9e6a5ba44ae56b7ae0c300e00ba4a6f0 by Andre Wegmueller
22494,0,Change has been successfully cherry-picked as 71e278867fd58b5d58f10366edf48409dbfaa766 by Andre Wegmueller
22497,0,Change has been successfully merged into the git repository by Stefan Brockmann
22500,0,Change has been successfully cherry-picked as 60c91348c644073eb886a06339881b740ce3c759 by Andi Bur
22504,0,Change has been successfully merged into the git repository by Charles Rivet
22507,0,Change has been successfully merged into the git repository by Charles Rivet
22509,0,Change has been successfully pushed.
22512,0,Change has been successfully merged into the git repository by Ralph Mueller
22515,0,Change has been successfully merged into the git repository by Cedric Brun
22518,0,Change has been successfully merged into the git repository by Gregoire Dupe
22520,1,"Patch Set 1: Code-Review+1since there is already a public static variable to handle the current editor, this should not do more bad things to fix this public static variable on focus."
22522,0,Change has been successfully merged into the git repository by Matthieu Helleboid
22525,0,Change has been successfully merged into the git repository by Matthieu Helleboid
22528,0,Change has been successfully merged into the git repository by Gregoire Dupe
22530,1,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/scout/job/org.eclipse.scout.rt_5_2_and_higher_gerrit/210/ : UNSTABLE
22532,0,Change has been successfully cherry-picked as cbc054635a9b65bb0d8e2dfc88c47a333a3c67eb by Andi Bur
22535,0,Change has been successfully merged into the git repository by Charles Rivet
22538,0,Change has been successfully merged into the git repository by Charles Rivet
22543,0,Change has been successfully merged into the git repository by Sergey Prigogin
22546,0,Change has been successfully merged into the git repository by Jonathan Nieder
22547,1,"Patch Set 8:Thanks for the quick and patient work, and sorry to take so long on review cycles."
22550,1,Patch Set 6:(7 comments)Thanks --- this looks simpler.Sorry for the slow review.
22568,0,Change has been successfully merged into the git repository by Andrew Johnson
22571,0,Change has been successfully cherry-picked as 642e3c238981dfb0c1bc02088cb9922501eb7be6 by Daniel Wiehl
22575,1,Patch Set 6: Code-Review-1Build Unstable https://hudson.eclipse.org/platform/job/eclipse.jdt.core-Gerrit/811/ : UNSTABLE
22577,0,Change has been successfully merged into the git repository by Stephan Herrmann
22583,0,Change has been successfully cherry-picked as 67edf891b5f9dcf8b035a0b6df1d8d7042aa9126 by Daniel Wiehl
22586,0,Change has been successfully cherry-picked as 211e5180f9fc9d7fd922213ff47e49f581bf5776 by Roland Grunberg
22590,0,Change has been successfully cherry-picked as 0730c1086d6d844e841f110793ad371a51c120ff by Andi Bur
22592,1,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/scout/job/org.eclipse.scout.rt_5_2_and_higher_gerrit/200/ : UNSTABLE
22595,1,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/3899/ : UNSTABLE
22599,0,Change has been successfully rebased as 0027b29abae3558ac4b1fd8d2c6c276dbfbcbb06 by Doug Schaefer
22603,0,Change has been successfully merged into the git repository by Johannes Dorn
22607,0,Change has been successfully cherry-picked as 01ef493e9da253f8e5cf3a4086c879f4ba17df05 by Roland Grunberg
22610,0,Change has been successfully cherry-picked as 238db3e8387fc1bb9a9a2644e6080f9f7b66e207 by Roland Grunberg
22613,0,Change has been successfully cherry-picked as fe66cd1706458d40a15efb1cab741898654daadb by Roland Grunberg
22616,0,Change has been successfully pushed.
22618,0,Change has been successfully pushed.
