ID,text,patchSetNum,changeId,orderTime,createTime,commitTime,timeDiff,reviewStatus,fileNum,churn,authorNum,comments,patchsetCounts,PREDICTED
11966,"Patch Set 3:> Hi, In svl/source/items/srchitem.cxx, SvxSearchItem::QueryValue, I > just found that aSeq[6].* is assigned twice, is that really correct > ?Likely not.. I'll fix that on the fly, thanks for catching.",3,10098,2015-10-22 20:59:13,2015-10-17 17:44:35,2015-10-22 20:01:06,0,MERGED,21.0,269.0,3,4,6,positive
11968,Change has been successfully cherry-picked as 9a85743766e8a063d20d5f93ee88758e243397f4 by Eike Rathke,5,10098,2015-10-23 00:24:23,2015-10-17 17:44:35,2015-10-23 00:12:46,0,MERGED,22.0,278.0,2,3,6,positive
11981,"Patch Set 1:This should enable distributions to build with system ICU 55 or 56, and make ugly hacks superfluous, like https://anonscm.debian.org/cgit/pkg-openoffice/libreoffice.git/commit/?id=53d3a4e18d95579050d7e6302bda2ab416381d3a",1,10109,2015-10-22 14:25:38,2015-10-20 23:48:17,2015-10-22 14:24:39,0,MERGED,1.0,2.0,3,5,1,negative
11986,"Patch Set 1:This should enable distributions to build with system ICU 55 or 56, and make ugly hacks superfluous, like https://anonscm.debian.org/cgit/pkg-openoffice/libreoffice.git/commit/?id=53d3a4e18d95579050d7e6302bda2ab416381d3a",1,10112,2015-10-22 14:23:43,2015-10-20 23:48:17,2015-10-22 14:19:30,0,MERGED,1.0,2.0,4,8,1,negative
11987,Change has been successfully cherry-picked as a3aec6c5e784cfabc32eed93a28ee1516d4938cd by Caol├ín McNamara,1,10112,2015-10-22 15:49:21,2015-10-20 23:48:17,2015-10-22 14:19:30,1,MERGED,1.0,2.0,4,8,1,positive
12015,Change has been successfully cherry-picked as d2d5a00e0e3972c0021e2e664301a32da6e54c1a by Miklos Vajna,1,10136,2015-10-20 19:33:23,2015-10-19 17:06:12,2015-10-19 19:41:35,23,MERGED,1.0,42.0,4,5,1,positive
12016,Patch Set 1: Code-Review+2 Verified+1All looks good to me.,1,10137,2015-10-19 17:41:42,2015-10-19 08:19:07,2015-10-19 11:51:43,5,MERGED,1.0,30.0,4,8,3,positive
12019,"Patch Set 1:> (1 comment) >  > Would be great to mention tdf#85767 in the commit message. Heh, didn't even know (before posting this patch) there's a bug about that .. I only fixed what people complained about on LibO Con > Regarding flipping: Take a look at how is this implemented in > ToolBarManager::statusChanged (You have to watch for > .uno:ImageOrientation status updates). Will make a follow-up patch outta that",1,10137,2015-10-20 16:49:38,2015-10-19 08:19:07,2015-10-19 11:51:43,28,MERGED,1.0,30.0,4,8,3,negative
12026,"Patch Set 1: Code-Review+2 Verified+1Useful fix, let's get it to 5.0 too.",1,10143,2015-10-20 10:07:52,2015-10-19 12:04:21,2015-10-20 10:05:01,0,MERGED,3.0,17.0,3,6,1,positive
12087,Change has been successfully cherry-picked as 2d27c57fb8933494137a1c7619b2ece548e77f92 by Adolfo Jayme Barrientos,1,10192,2015-10-18 11:57:57,2015-10-17 20:38:00,2015-10-17 20:38:00,15,MERGED,1.0,4.0,3,7,1,positive
12102,Change has been successfully pushed.,2,10203,2015-10-16 14:13:19,2015-10-14 18:14:04,2015-10-16 10:31:55,3,MERGED,1.0,16.0,2,4,2,positive
12136,"Patch Set 1:According to your example, if cmd/sc_underlinedouble.png was a duplicate of cmd/tr/sc_underlinedouble.png, all 15 of those lines which were outputted as errors would need to be changed, so rather than the old script only showing one error line at a time, you see all the errors. This kind of output simplifies finding which lines are causing problems, which would have come in handy here ( https://gerrit.libreoffice.org/#/c/19293/ ), but instead i fixed 1 line at a time and each time i had to recompile.",1,10234,2015-10-14 11:25:27,2015-10-13 10:58:05,2015-10-13 10:58:05,24,MERGED,1.0,8.0,4,7,1,negative
12144,Change has been successfully pushed.,4,10241,2015-10-14 07:30:41,2015-10-13 09:10:38,2015-10-14 07:30:20,0,MERGED,28.0,135.0,2,4,4,positive
12199,Patch Set 2:Actually this should not affect 5.0 but it surely won't hurt.,2,10286,2015-10-12 10:01:31,2015-10-11 20:43:02,2015-10-12 10:01:05,0,MERGED,1.0,16.0,1,1,2,negative
12213,"Patch Set 2: Code-Review+2 Verified+1ugh, another crazy in pyport.h?see also its moronic invalid declaration of gethostname that broke our Solaris build...",2,10296,2015-10-09 21:01:40,2015-10-01 16:06:58,2015-10-09 10:59:19,10,MERGED,2.0,8.0,3,4,2,negative
12219,Change has been successfully cherry-picked as 22560075218c6166d44367957f4a733ea50ff9c3 by Caol├ín McNamara,1,10301,2015-10-09 16:20:33,2015-10-03 06:35:26,2015-10-09 14:02:34,2,MERGED,1.0,10.0,2,2,1,positive
12243,"Patch Set 1:(3 comments)Sorry for my use of LLVM IR, but I'm a huge fan and I'd actually rather write IR over C or Assembly.I tested it against the presentation given here https://bugs.documentfoundation.org/show_bug.cgi?id=94222. Someone else may want to test it as well before the patch is committed, but that may just be me being paranoid. I couldn't get the image of the people to show up on slide #3 of the example, but that was the case for a9fd466 as well, so it could just be me.Thanks so much for being patient with me and notifying me of the bug I created! I'll submit subsequent patches with the other changes.",1,10324,2015-10-08 21:44:58,2015-10-08 18:48:15,2015-10-08 19:39:41,2,MERGED,11.0,254.0,4,6,1,negative
12244,Change has been successfully cherry-picked as 6e8f1a3bd1c9110fe0a1b7978991800377e2908e by Noel Grandin,1,10324,2015-10-09 07:09:25,2015-10-08 18:48:15,2015-10-08 19:39:41,11,MERGED,11.0,254.0,4,6,1,positive
12254,Change has been successfully cherry-picked as 2cb902341e0825a212527865ec0cde5d56543d34 by Caol├ín McNamara,1,10332,2015-10-08 14:44:17,2015-10-03 23:00:57,2015-10-04 07:06:48,103,MERGED,4.0,14.0,3,4,1,positive
12265,"Patch Set 5:(3 comments)Sorry I did not notice these the last time I commented :-( - so commented inline in in the code review directly.The ChartController_Tools.cxx recommended change is just me nitpicking, I prefer as small diffs as possible, feel free to ignore :-)But in ChartController_Insert.cxx, we'd introduce a copy of the method, so we should fix that; and also it seems to me that the behavior changes there a bit, compared to the original code?With this addressed, happy to merge it - nice work!  Thanks again for your patches!",5,10340,2015-10-06 08:23:19,2015-09-27 23:21:35,2015-10-05 20:27:17,11,MERGED,16.0,295.0,2,3,6,negative
12271,"Patch Set 3:(1 comment)Ah! Sorry, I got excited about it after I made the comment and edited the patch to add the templating and member function pointers. If you want me to save that for a separate patch, I can take it out and re-submit. Sorry, my bad.",3,10340,2015-10-05 17:43:11,2015-09-27 23:21:35,2015-10-05 17:35:34,0,MERGED,17.0,430.0,2,3,6,negative
12279,Change has been successfully cherry-picked as 7e50b8073ef40d1bbe79c1c4d6c967d760283b5a by Miklos Vajna,2,10348,2015-10-07 15:24:37,2015-10-07 12:34:02,2015-10-07 13:42:43,1,MERGED,3.0,19.0,4,5,2,positive
12281,Change has been successfully cherry-picked as ae625675a88db46d378cc29f6513bbb4fa6e62a7 by Caol├ín McNamara,4,10350,2015-10-07 13:24:03,2015-10-07 09:09:56,2015-10-07 12:18:39,1,MERGED,11.0,151.0,3,4,4,positive
12282,Change has been successfully cherry-picked as 320c6e5dd2cfae2c42e9d75b0890bec6143b4adc by Tor Lillqvist,4,10351,2015-10-07 11:26:41,2015-10-07 09:53:28,2015-10-07 11:24:25,0,MERGED,1.0,8.0,3,5,4,positive
12290,Patch Set 2:How will this not result in different rendering once LibreOffice saves the document. All the code that is behind the *MSO* flags in the chart2/source/view/* code will only be hit for documents that have been saved by MSO.None of these code paths will be hit if the same document has been saved by LibreOffice.Additionally I consider the idea to put such code into the chart2/source/view/* the worst idea since the decision to use UNO inside chart2/*. The chart2/source/view code should never ever contain checks for the file format and even less for the producer of the file.At least I would never accept such code inside of chart2.,2,10358,2015-10-02 04:54:10,2015-07-31 20:14:41,2015-09-28 09:22:41,91,MERGED,14.0,172.0,4,6,5,negative
12297,"Patch Set 1:This patch set seems to work as it should be, with one exception:The add-in function in the UI still is WEEKNUM_ADD, although I changed odffmap.cxx and I can't find any 'WEEKNUM_ADD' with git grep...I fiddled with date-time-functions.ods to have both old-style and new-style saved WEEKNUM function calls. This way the backward compatibility is tested too. Disadvantage is that as soon as anyone changes the file, the old-style WEEKNUM function calls are gone.",1,10363,2015-09-22 08:49:31,2015-09-22 08:40:25,2015-09-22 08:40:25,0,MERGED,15.0,167.0,3,5,3,negative
12312,"Patch Set 5:(1 comment)Great catch! Thanks, I'll submit a second patch shortly.",5,10374,2015-10-06 14:06:56,2015-09-26 02:09:56,2015-09-27 21:36:50,208,MERGED,10.0,516.0,4,7,7,positive
12327,"Patch Set 2: Code-Review+2 Verified+1jenkins seems to have a bad day, that link is 404, lets just push it and hope for the best",2,10388,2015-10-06 12:13:44,2015-10-05 02:19:14,2015-10-05 17:49:08,18,MERGED,87.0,466.0,4,4,2,positive
12329,Change has been successfully cherry-picked as 8e7a2a62d1bd14ea629b4cbbdccd0c9b9b14a6e5 by Yousuf Philips,1,10389,2015-10-06 11:50:02,2015-10-05 21:10:13,2015-10-05 21:10:13,14,MERGED,45.0,48.0,3,3,1,positive
12338,Change has been successfully cherry-picked as 501e757649b760229cca1327ac2cf1945dc745a4 by Oliver Specht,2,10397,2015-10-06 05:49:45,2015-10-05 11:32:14,2015-10-05 13:02:31,16,MERGED,3.0,12.0,4,6,2,positive
12341,Change has been successfully cherry-picked as 9d6913646881d8decf4f0f7b344e1ba69bed376c by Adolfo Jayme Barrientos,1,10400,2015-10-05 18:00:02,2015-10-05 16:18:58,2015-10-05 16:18:58,1,MERGED,1.0,0.0,4,4,2,positive
12352,Change has been successfully cherry-picked as 338f19a8cecfa632fa23d42cc27769a832d62104 by Samuel Mehrbrodt,17,10409,2015-10-05 10:24:39,2015-09-16 15:03:17,2015-10-05 10:22:43,0,MERGED,11.0,147.0,3,5,17,positive
12353,Patch Set 12:(3 comments)I'd push unrelated cleanups patches separately. Maybe add a big fat warning that emscripten port is experimental if --with-distro=LibreOfficeEmscripten is set?I haven't tried building with this changes yet as i don't have a proper emscripten installation atm. Where does it break right now?If this start building something then i'd start pushing this changes to master since they don't change anything outside emscripten.,12,10409,2015-10-01 09:20:38,2015-09-16 15:03:17,2015-10-01 09:00:27,0,MERGED,10.0,151.0,3,5,17,negative
12354,"Patch Set 12:Hi Riccardo, thanks a lot for your comments!Currently it fails because it doesn't find fontconfig. But that's already during the build. autogen runs smoothly except for this bug in emscripten: https://github.com/kripken/emscripten/issues/3800I kind of fixed that locally in my emcc so that autogen at least continues.This is where it fails currently:/home/samuel/libreoffice/core-emscripten/vcl/Library_vcl.mk:615: *** gb_LinkTarget_use_external: unknown external: fontconfig.",12,10409,2015-10-01 10:00:19,2015-09-16 15:03:17,2015-10-01 09:00:27,0,MERGED,10.0,151.0,3,5,17,negative
12357,"Patch Set 9:Hi Giuseppe,Unfortunately the patch changes behaviour for non-webdav reading of http.  When I try./soffice http://holesovsky.blogspot.cz/I get a popup message saying ""Error reading data from the Internet.Server error message: 403 Forbidden."", and only after [OK], it loads the site.Apparently it is caused by the patch, when I revert it again, this is gone.Can you please have a look what causes that?Thank you a lot!",9,10412,2015-08-14 15:25:04,2015-07-19 08:50:12,2015-08-09 14:04:46,121,MERGED,5.0,223.0,3,5,31,negative
12362,"Patch Set 3: Code-Review+2(just marking this part of the four changeset series as fine already; should be pushed as part of the changeset series, though)",3,10413,2015-09-03 12:17:13,2015-08-30 18:24:39,2015-09-03 12:13:46,0,MERGED,3.0,67.0,2,4,14,positive
12368,Change has been successfully cherry-picked as 935c1294c21db82a6b96836057cd3a2e66351e89 by Miklos Vajna,2,10419,2015-10-05 08:02:21,2015-09-30 08:14:04,2015-09-30 14:28:32,113,MERGED,1.0,2.0,2,2,2,positive
12382,Patch Set 1: Code-Review+2 Verified+1Again it fails only on Windows and the patch doesn't seem linked to the failure.,1,10433,2015-10-04 19:45:25,2015-10-04 18:12:48,2015-10-04 18:12:48,1,MERGED,1.0,2.0,3,5,1,negative
12384,Patch Set 2: Code-Review+2 Verified+1Only Windows build fails and it doesn't seem linked to this patch.,2,10434,2015-10-04 18:32:36,2015-10-04 16:11:14,2015-10-04 18:07:08,0,MERGED,1.0,2.0,3,4,2,negative
12387,Change has been successfully cherry-picked as 3ad8f409d7658d94871aff2e709f013e8c869d98 by Julien Nabet,1,10436,2015-10-04 14:32:34,2015-10-04 14:14:31,2015-10-04 14:14:31,0,MERGED,3.0,9.0,3,6,1,positive
12395,"Patch Set 1: Code-Review+2 Verified+1That's a mistake, I'll fix it in a follow up commit cause its easier to do that.",1,10441,2015-10-03 12:08:22,2015-10-02 09:41:25,2015-10-02 13:22:34,22,MERGED,2.0,24.0,4,6,1,negative
12396,Change has been successfully cherry-picked as 070693d7209a2afa9d39384a186081139d96cf95 by Caol├ín McNamara,1,10441,2015-10-03 12:08:37,2015-10-02 09:41:25,2015-10-02 13:22:34,22,MERGED,2.0,24.0,4,6,1,positive
12421,"Patch Set 2:Andreas placed the wrong duplicate icons in those locations, so i copied the correct icons in their place.",2,10460,2015-10-01 12:59:47,2015-09-30 16:31:07,2015-10-01 09:32:31,3,MERGED,5.0,0.0,2,3,2,negative
12430,Change has been successfully cherry-picked as 20f72678876b080f91310fdeae9fe838032e366c by Markus Mohrhard,5,10468,2015-10-02 05:16:49,2015-08-08 13:59:01,2015-09-22 11:55:24,233,MERGED,1.0,40.0,4,5,5,positive
12465,"Patch Set 3:Now I am confused, are these really equivalent?",3,10491,2015-09-29 12:59:03,2015-09-29 12:30:45,2015-09-29 12:57:06,0,MERGED,1.0,6.0,3,6,13,negative
12466,"Patch Set 3:Replying to myself: Yeah, they are.USING_X11 is TRUE when we are building for a platform that uses X11, and we haven't used the --without-x option. with_x is ""no"" when we have used the switch --without-x (which used to be called --enable-headless), and that de facto has been developed only for platforms where X11 *could* be used. So USING_X11!=TRUE turns out to be equivalent to with_x==no. Unless I miss something;)In theory one could also imagine building a LibreOffice for Windows or OS X that would not use any display-oriented APIs, but that would be fairly pointless, as that functionality is always present in the OS anyway. It isn't like Linux, where some people think it is useful to have installations without any X11 stuff.",3,10491,2015-09-29 13:04:39,2015-09-29 12:30:45,2015-09-29 12:57:06,0,MERGED,1.0,6.0,3,6,13,positive
12488,Change has been successfully cherry-picked as 950cfbd75a216527d850351e4b3e0be4f8870a7d by Caol├ín McNamara,2,10511,2015-10-01 09:19:52,2015-09-28 12:03:25,2015-10-01 08:13:48,1,MERGED,3.0,11.0,2,2,2,positive
12495,Patch Set 1:(1 comment)I built the vcl with clangs static analysis tool (http://clang-analyzer.llvm.org/scan-build.html) and it caught this possible memory leak.,1,10518,2015-10-01 03:00:15,2015-10-01 02:10:37,2015-10-01 02:50:00,0,MERGED,1.0,1.0,3,4,1,negative
12500,Change has been successfully cherry-picked as a50539e2aa79bfef74c1100c252020972d436e77 by Oliver Specht,2,10521,2015-09-30 12:41:11,2015-09-29 15:54:04,2015-09-30 09:35:36,3,MERGED,15.0,48.0,4,5,2,positive
12523,"Patch Set 2:Funny... If you look at the list of the files committed, this one (starmath/source/node.cxx) wasn't modified by me... Also in my local commit I don't have it as modified. I have to fake it just to be able to re-upload it.",2,10543,2015-09-30 10:38:43,2015-09-29 16:09:26,2015-09-30 09:57:22,0,MERGED,13.0,33.0,4,6,2,negative
12524,"Patch Set 2: Code-Review+2 Verified+1Ok, in patch set 2 that change is no longer there. No idea why it was before. I'll push this through :)",2,10543,2015-09-30 10:45:46,2015-09-29 16:09:26,2015-09-30 09:57:22,0,MERGED,13.0,33.0,4,6,2,positive
12525,Change has been successfully cherry-picked as 7319f5faccc74dd1a0662c803a2c1428f7b7446e by Samuel Mehrbrodt,2,10543,2015-09-30 10:45:50,2015-09-29 16:09:26,2015-09-30 09:57:22,0,MERGED,13.0,33.0,4,6,2,positive
12566,Change has been successfully cherry-picked as c50eb68af3096645246a77259bb3d1cc70eb6b63 by Michael Stahl,4,10584,2015-09-29 18:33:42,2015-09-25 11:06:09,2015-09-29 14:03:27,4,MERGED,118.0,1494.0,4,5,4,positive
12570,"Patch Set 2: Code-Review-1I propose a little exercise for you: Please try not to use the word ÔÇ£fixÔÇØ in your commit messages. The verb ÔÇ£to fixÔÇØ is vague on its own, but the way you use it doesnÔÇÖt allow for the commits to be scannable without looking at the code, which defeats the purpose of git log and git blame. In this particular case, by reading the commit message alone I canÔÇÖt tell at all what the commit is doing.",2,10586,2015-09-19 02:27:13,2015-09-12 06:52:36,2015-09-12 08:25:41,162,MERGED,23.0,287.0,4,7,2,negative
12571,Patch Set 2: Code-Review+2 Verified+1Thank you for your patch,2,10586,2015-09-29 16:22:16,2015-09-12 06:52:36,2015-09-12 08:25:41,415,MERGED,23.0,287.0,4,7,2,positive
12573,"Patch Set 6: Code-Review+1I think, that the technical part is OK now. In the content the hint is missing, that this is not a function defined in ODF 1.2 standard. But as the other com.microsoft.foo functions miss that too, I suggest to track that in an issue and correct it later.",6,10587,2015-09-26 20:41:38,2015-09-24 05:39:22,2015-09-26 18:00:39,2,MERGED,3.0,459.0,4,4,6,negative
12574,"Patch Set 6: Code-Review+2 Verified+1Some linguistics style to be addressed later, the information is all there and useful. Thank you for the patch",6,10587,2015-09-29 16:10:15,2015-09-24 05:39:22,2015-09-26 18:00:39,70,MERGED,3.0,459.0,4,4,6,positive
12591,"Patch Set 1:@Eike: To my surprise Christian Lohmaier pushed the follow up for this patch to version 4-4. That probably will be OK, but it reminded me of the fact that I somehow did something wrong with the result that my local branch libreoffice-5-0 is not properly referenced or whatever. So I can't make a follow up for this patch for version 5-0 like I did for version 4-4. I don't know how long it'll take me to remove branch libreoffice-5-0 and set it up properly.",1,10602,2015-09-28 07:42:22,2015-09-23 08:17:21,2015-09-23 08:17:21,119,MERGED,3.0,5.0,4,9,1,negative
12592,"Patch Set 1:> @Eike: To my surprise Christian Lohmaier pushed the follow up for > this patch to version 4-4. That probably will be OK, but it > reminded me of the fact that I somehow did something wrong with the > result that my local branch libreoffice-5-0 is not properly > referenced or whatever.? I don't quite get what you mean. Are you saying that the 4-4 patch was intended to be for 5-0 instead? > So I can't make a follow up for this patch > for version 5-0 like I did for version 4-4. I don't know how long > it'll take me to remove branch libreoffice-5-0 and set it up > properly.I'll take care of the 5-0 branch. Thanks :)",1,10602,2015-09-28 11:32:42,2015-09-23 08:17:21,2015-09-23 08:17:21,123,MERGED,3.0,5.0,4,9,1,negative
12593,Change has been successfully cherry-picked as 5ba0f79e246ea970d16f366640c2ccd87e1d8786 by Eike Rathke,1,10602,2015-09-28 12:30:10,2015-09-23 08:17:21,2015-09-23 08:17:21,124,MERGED,3.0,5.0,4,9,1,positive
12632,Patch Set 1: Verified+1 Code-Review+2For the next time. I think you have commit rights now and it is just a performance test. As long as you make sure that it builds you can push it directly.Thanks.,1,10637,2015-09-25 17:33:10,2015-09-25 15:44:19,2015-09-25 15:45:01,1,MERGED,2.0,26.0,4,5,1,negative
12677,Change has been successfully cherry-picked as 876e63e6295573e50886e37b3ca31716e0401af1 by Caol├ín McNamara,3,10676,2015-09-24 08:17:13,2015-09-21 13:45:13,2015-09-24 07:19:51,0,MERGED,2.0,10.0,3,6,3,positive
12679,Change has been successfully cherry-picked as 69e670bee91c1c24cef184da4135d0dece33ecf6 by Martin Hosken,3,10678,2015-09-24 02:08:48,2015-09-22 04:23:03,2015-09-24 01:20:23,0,MERGED,3.0,13.0,3,5,3,positive
12729,Change has been successfully pushed.,2,10728,2015-09-22 18:23:15,2015-09-21 06:55:52,2015-09-22 18:21:55,0,MERGED,7.0,65.0,2,4,2,positive
12753,"Patch Set 1:Do we know the exact patchlevel that the parameters for CXXRecordDecl::forallBases were changed? If so, it may be better to use.    #if __clang_major__ == 3 && __clang_minor__ < 7 && __clang_patchlevel < xAs stated in the bug report I could be wrong here, but this is what I got to compile on my computer. Comments or constructive criticism are welcome!",1,10751,2015-09-20 23:59:25,2015-09-20 23:37:48,2015-09-20 23:45:20,0,MERGED,5.0,14.0,3,6,2,positive
12754,Patch Set 2:(1 comment)>I have never yet seen it necessary to discriminate based on __clang_patchlevel.Good to know!Thanks for the comments.,2,10751,2015-09-21 12:06:47,2015-09-20 23:37:48,2015-09-21 11:59:46,0,MERGED,5.0,14.0,4,6,2,negative
12755,Change has been successfully cherry-picked as ef779d339e202dacea30b68ca8014207171e9ce4 by Stephan Bergmann,2,10751,2015-09-21 13:53:57,2015-09-20 23:37:48,2015-09-21 11:59:46,1,MERGED,5.0,14.0,4,6,2,positive
12777,Change has been successfully cherry-picked as 2d48830dcbe14c9c2789707d1032876c45409799 by Tor Lillqvist,2,10772,2015-09-20 06:44:19,2015-09-19 20:53:04,2015-09-19 21:43:34,9,MERGED,1.0,297.0,3,3,2,positive
12792,Change has been successfully cherry-picked as 7a77d77effdace1b234062dd7bb035026c893a8b by Stephan Bergmann,2,10787,2015-09-18 13:15:35,2015-09-18 09:16:54,2015-09-18 12:03:39,1,MERGED,3.0,7.0,3,5,2,positive
12833,Change has been successfully cherry-picked as bffbc6d5d7bb2a18fbe543acf8d80d49b2927f5e by Miklos Vajna,2,10826,2015-09-17 07:10:55,2015-09-16 17:54:34,2015-09-16 18:01:29,13,MERGED,1.0,8.0,3,3,2,positive
12852,Change has been successfully cherry-picked as a63cf335ab5445e2f7934ace95418b456ed937f0 by Jan Holesovsky,1,10839,2015-09-16 16:28:19,2015-09-16 08:17:37,2015-09-16 12:38:10,3,MERGED,17.0,165.0,4,4,1,positive
12856,Change has been successfully cherry-picked as 1ddcb7a7fb304226b4b0e7284e01c4748df7d9c6 by Caol├ín McNamara,1,10843,2015-09-16 16:07:55,2015-09-15 20:15:24,2015-09-16 14:36:03,1,MERGED,1.0,94.0,3,5,1,positive
12868,Patch Set 2:windows build failure un-related to the code - broken slave.,2,10851,2015-09-16 11:37:36,2015-09-16 08:17:37,2015-09-16 09:37:14,2,MERGED,17.0,165.0,4,6,2,negative
12869,Change has been successfully cherry-picked as 5096dd689db9fdd97ae0399f78f95710196b7786 by Tor Lillqvist,2,10851,2015-09-16 12:31:42,2015-09-16 08:17:37,2015-09-16 09:37:14,2,MERGED,17.0,165.0,4,6,2,positive
12876,Patch Set 2: Code-Review+2 Verified+1windows build failures look unrelated,2,10857,2015-09-16 11:02:29,2015-09-15 18:51:26,2015-09-15 21:39:59,13,MERGED,2.0,23.0,4,5,2,negative
12884,Patch Set 4:How big is the chance that this incompatible (IIUC) change breaks external code (and breaks compatibility with AOO for external code)?  Do any benefits of this change outweigh those drawbacks?,4,10862,2015-09-15 19:38:15,2015-09-14 13:58:37,2015-09-15 16:09:42,3,MERGED,3.0,193.0,2,3,4,negative
12896,Change has been successfully cherry-picked as 75bde904d5b4f756037889f2b2ddee3e34dd81b8 by Eike Rathke,3,10872,2015-09-15 15:14:52,2015-09-15 07:39:25,2015-09-15 11:40:24,3,MERGED,4.0,28.0,4,7,4,positive
12912,"Patch Set 6: Code-Review-1You need to adapt all the UNO service implementations implementing XFilePicker3 along with this incompatible change (cf e.g. <http://ci.libreoffice.org/job/lo_gerrit_master/4895/Gerrit=Gerrit,Platform=MacOSX/console>).  (Which is one reason why I would still first get all file picker implementations support XFilePicker2 before taking care of this ""convenience improvement"" change.)",6,10885,2015-08-08 09:01:11,2015-07-15 11:24:07,2015-08-08 08:45:26,0,MERGED,3.0,12.0,3,7,14,positive
12913,"Patch Set 6:I had just done ""make offapi.build"" and it was ok.Now, seeing that even Linux build hasn't succeeded, I tried to fix this.The first error made me change vcl/unx/gtk/fpicker/SalGtkFilePicker.hxx, then the second error indicates the fpicker part.In brief, I don't know how to change API only without changing the rest of the code (beginning with Linux part).You talked about UNO implementation, could you be more specific by giving some example files?",6,10885,2015-08-08 11:22:26,2015-07-15 11:24:07,2015-08-08 08:45:26,2,MERGED,3.0,12.0,3,7,14,negative
12914,Patch Set 3:I changed this but it still fails:-(,3,10885,2015-07-15 17:04:52,2015-07-15 11:24:07,2015-07-15 17:02:35,0,MERGED,5.0,46.0,2,4,14,negative
12915,Patch Set 2:I imagine this is because XFilePicker2 has a base of XFilePicker - so we'd prolly want to substitue the XFilePicker in XFilePicker3 for XFilePicker2 rather than adding XFP2 =) ?,2,10885,2015-07-15 13:50:57,2015-07-15 11:24:07,2015-07-15 13:18:16,0,MERGED,5.0,44.0,3,5,14,positive
12916,Patch Set 7:I fixed some errors but I'm pretty sure there are still.I just wanted jenkins tell me which ones.,7,10885,2015-08-08 14:23:03,2015-07-15 11:24:07,2015-08-08 14:19:15,0,MERGED,10.0,138.0,2,4,14,negative
12917,"Patch Set 2:Oh nice! Just one ask, my gsoc student has a monster merge of editeng code coming up by the end of the week, can we delay this until the weekend? Easier to merge-up the smaller patch ...",2,10886,2015-09-08 19:30:03,2015-09-07 22:43:31,2015-09-08 13:58:55,5,MERGED,2.0,200.0,3,6,4,positive
12918,"Patch Set 2:Yeah, no problem! Just let me know when the patch is submitted and I can rebase against it.",2,10886,2015-09-08 19:46:04,2015-09-07 22:43:31,2015-09-08 13:58:55,5,MERGED,2.0,200.0,3,6,4,negative
12922,"Patch Set 2:Can you please be more specific where does the name does not appear correctly?  I can see View -> Toolbars -> Help Authoring.  When I remove the WriterWindowState.xcu, it is named as ""Add-On 3"".So to me this appears to work correctly :-)  Should I merge this patch, or will you first populate the toolbar in this gerrit request?",2,10889,2015-09-14 07:05:06,2015-09-11 07:18:44,2015-09-11 10:04:34,69,MERGED,3.0,31.0,3,7,2,positive
12923,"Patch Set 2:I see the toolbar as View > Toolbars > Add-On 2, but it doesnt really matter. Please just merge. :D",2,10889,2015-09-14 16:02:26,2015-09-11 07:18:44,2015-09-11 10:04:34,77,MERGED,3.0,31.0,3,7,2,positive
12924,Patch Set 2: Code-Review+2 Verified+1I'll just push it in. :),2,10889,2015-09-14 19:10:43,2015-09-11 07:18:44,2015-09-11 10:04:34,81,MERGED,3.0,31.0,3,7,2,positive
12929,Change has been successfully cherry-picked as 5eb91d291d383c519c5b931bc6218c0c5caa8f3d by Caol├ín McNamara,1,10891,2015-09-14 15:56:49,2015-07-23 08:54:44,2015-09-14 15:55:23,0,MERGED,1.0,17.0,3,6,1,positive
12944,"Patch Set 3: Code-Review+2 Verified+1I see the concerns fixed, merging :-)  Thanks a lot to both of you!",3,10908,2015-09-14 07:18:17,2015-09-13 12:36:49,2015-09-13 19:45:23,11,MERGED,2.0,12.0,3,3,3,positive
12949,"Patch Set 4: Code-Review+2 Verified+1Thank you both for improvements & checking!  I'm merging it now, in case further tweaks are necessary, let's do as a new commit :-)",4,10911,2015-09-14 07:07:31,2015-09-12 07:53:24,2015-09-13 14:35:28,16,MERGED,1.0,0.0,4,4,4,positive
12951,"Patch Set 1: Code-Review-1It doesn't work for me. There is still ""Drois Sans"" in new files. Besides that I suggest to modify the usual character styles too to have double strike through (perhaps without the two internet link styles). In addition it would help users, if the display is set to ""Custom styles"". And it might be useful to switch to Web view to show the page similar to the web browser kind in the help viewer.",1,10911,2015-09-12 18:43:04,2015-09-12 07:53:24,2015-09-12 07:53:24,10,MERGED,1.0,0.0,2,4,4,negative
12952,"Patch Set 1:Yes i set it to Liberation Serif in 'Default Style' and thought that was the only place it was set to Droid Sans, but is seems it is set elsewhere as well, so i'll fix that. Which are the usual character styles that this should be added to (emphasis, strong emphasis)?I dont think there is a means to set it to 'Custom Styles', but i could check with kendy to confirm. Also i'll be added the important paragraph and character styles to the toolbar for easy access.Web view sounds interesting, so i'll enable that.",1,10911,2015-09-12 19:40:21,2015-09-12 07:53:24,2015-09-12 07:53:24,11,MERGED,1.0,0.0,2,4,4,negative
