ID,text,patchSetNum,changeId,orderTime,createTime,commitTime,timeDiff,reviewStatus,fileNum,churn,authorNum,comments,patchsetCounts,PREDICTED
3634,Patch Set 1: Code-Review+2 Verified+1Build failure is unrelated.,1,3267,2016-07-21 16:53:01,2016-07-21 15:44:04,2016-07-21 15:44:04,1,MERGED,1.0,2472.0,4,5,1,negative
3658,"Patch Set 1: Code-Review+2 Verified+1So, that test fail is odd: That test should even run the code touched and I just reran it 15 times locally without an issue. Merging this now as it seems unrelated.",1,3289,2016-07-21 09:37:03,2016-07-21 07:52:11,2016-07-21 07:55:22,1,MERGED,1.0,66.0,4,7,2,negative
3664,Patch Set 1: Code-Review+2Seems I need to merge this since I broke tinderboxes b/c of wrong commit order.Can you fix the OSL_ENSURE thing in a follow-up patch please?,1,3294,2016-07-20 21:52:41,2016-07-19 19:29:13,2016-07-19 19:29:13,26,MERGED,2.0,74.0,4,6,1,negative
3684,Patch Set 2: Code-Review+2 Verified+1This is the surrounding-text hack. So if something does stop returning text when it should have returned text its not the end of the world. So this is reasonably safe IMO,2,3310,2016-07-20 08:18:26,2016-07-18 21:08:36,2016-07-18 23:09:54,33,MERGED,2.0,4.0,3,4,3,negative
3686,"Patch Set 2:I have tested the patch for Windows 7. There it fixes the problem. I don't know, whether the Linux build failure is related, for my Windows build environment I have got no errors.",2,3311,2016-07-17 16:02:38,2016-07-16 20:50:13,2016-07-17 06:48:42,9,MERGED,3.0,99.0,3,6,4,negative
3714,Patch Set 3: Code-Review+2Build failure seems unrelated.,3,3331,2016-07-19 08:28:44,2016-07-18 19:29:25,2016-07-19 07:05:53,1,MERGED,1.0,5923.0,3,5,3,negative
3720,Patch Set 3: Code-Review+2 Verified+1Build failure is unrelated.,3,3336,2016-07-19 07:06:22,2016-07-18 17:40:12,2016-07-18 22:06:17,9,MERGED,1.0,3052.0,3,4,3,negative
3723,"Patch Set 6:(1 comment)> (7 comments)By the way: according to http://www.iana.org/assignments/uri-schemes/prov/ms-word, the scheme was only registered in 2015, while used at least since 2010. :)Will submit new patch set as soon as I'll invent a descent name for that ""FOO"" :)I suppose that I need to use library ucbhelper to fix that Linux build failure.",6,3337,2016-07-15 23:58:50,2016-07-10 20:38:50,2016-07-15 11:28:16,12,MERGED,4.0,232.0,3,8,17,negative
3757,"Patch Set 3:(1 comment)Note that not all commands (esp. those used only in menus) are supposed to have an icon by design. The way to turn off the warning for those cases is to set the right bits in *Commands.xcu. See the description of ""Properties"" in officecfg/registry/schema/org/openoffice/Office/UI/Commands.xcs. Practically you can just remove the ""Properties"" block of such command.",3,3367,2016-06-10 08:39:02,2016-06-09 09:24:50,2016-06-10 08:31:49,0,MERGED,2.0,10.0,2,3,4,negative
3777,"Patch Set 1: Code-Review-1The display is correct now, but after save to .ods and reload the "" plus fraction "" from the bug example is gone and the format is {# ?/???}Previously the format was loaded as {# ??/???"" plus fraction ""} which isn't correct either, but..",1,3381,2016-07-13 17:22:10,2016-07-10 17:37:52,2016-07-11 21:03:30,44,MERGED,2.0,22.0,4,11,1,negative
3805,"Patch Set 1:Armin/Thorsten: is my understanding correct? As far as I read the code the 1:N relation between OC and VOC is really the other way around (that's why my patch changes it), but I might be wrong. ;-)",1,3405,2016-07-13 15:55:01,2016-07-13 15:52:10,2016-07-13 15:52:28,0,MERGED,1.0,11.0,4,7,2,negative
3818,Patch Set 2:#12 0x00002af264f16542 in pyuno::importUnoModule() () at /home/tdf/lode/jenkins/workspace/lo_gerrit_master/Gerrit/Gerrit/Platform/Linux/pyuno/source/module/pyuno_runtime.cxx:158so it is also a python error.Also most likely these were the only two tests that used pyuno during the build. The build stops as soon as a test fails.,2,3416,2016-03-08 04:23:46,2016-03-01 04:22:10,2016-03-07 20:08:41,8,MERGED,1.0,627.0,3,7,8,negative
3819,"Patch Set 2:Thanks for the response, Markus. I've removed the dependency on six for this patch, and all of the tests are passing for Linux and Windows. Does anyone know why the Mac build is failing? The only thing I see is an error related to a missing libCoinMP.1.7.6.dylib, which seems unrelated to my changes.",2,3416,2016-03-11 02:26:06,2016-03-01 04:22:10,2016-03-07 20:08:41,78,MERGED,1.0,627.0,3,7,8,negative
3820,Patch Set 5:Thanks for doing that. Looks like the build is passing now. Was something just wrong with the build system previously?,5,3416,2016-04-18 15:09:03,2016-03-01 04:22:10,2016-04-18 13:18:14,1,MERGED,1.0,629.0,4,8,8,negative
3822,"Patch Set 5:Yep, sorry! I'll get my changes pushed up this weekend.",5,3416,2016-05-20 16:19:04,2016-03-01 04:22:10,2016-04-18 13:18:14,771,MERGED,1.0,629.0,4,8,8,negative
3844,Patch Set 1:should fix tinderbox> C:/cygwin/home/tdf/lode/jenkins/workspace/lo_tb_master_win_dbg/sc/source/filter/lotus/filter.cxx(109) : error C2220: warning treated as error - no ┬┤object┬┤ file generated >C:/cygwin/home/tdf/lode/jenkins/workspace/lo_tb_master_win_dbg/sc/source/filter/lotus/filter.cxx(109) : warning C4100: ┬┤rContext┬┤ : unreferenced formal parameter,1,3433,2016-07-13 16:26:02,2016-07-13 16:15:14,2016-07-13 16:20:14,0,MERGED,1.0,2.0,2,4,3,negative
3886,"Patch Set 3: Code-Review+1Oops, I accidentally updated this one when pushing https://gerrit.libreoffice.org/#/c/27158/, sorry about that :-(Either way - +1 from me in addition to the one from Eike...",3,3466,2016-07-12 15:25:56,2016-07-08 13:16:27,2016-07-12 15:14:39,0,MERGED,12.0,276.0,3,4,3,negative
3915,"Patch Set 1:> the only problme is if a dtor calls a non-virtual that calls a > virtual then this won't detect it, but that seems much harder...Yeah, I deliberately ignored the harder problem. This patch only touches a small subset of the problems the plugin found, which is why the plugin is off by default.",1,3487,2016-06-24 12:02:27,2016-06-22 10:08:45,2016-06-22 10:09:04,49,MERGED,23.0,168.0,3,8,2,negative
3919,"Patch Set 1:I haven't been in this part of the code to know what is going on underneath.  I don't have time right now to dig into this deeper (evacuating from South Sudan hopefully), so perhaps I should just abandon this unless someone else wants to pick it up and validate it.",1,3489,2016-07-11 14:24:05,2016-07-06 07:04:04,2016-07-06 07:04:04,127,MERGED,3.0,11.0,4,8,1,negative
3979,"Patch Set 1:@Bjorn Michealsen:Well the primary reason was, that using this script to send email via 'smtp.gmail.com' stopped working using SSLv3. So it was locally changed on the host that runs a script that uses it (dev-tools/cppcheck/cppcheck-report.sh) to 'TLSv1'. Guess I should have stated so in the commit message. Sorry fort that.",1,3539,2016-07-08 17:03:36,2016-06-23 19:07:05,2016-06-27 13:44:24,267,MERGED,1.0,2.0,4,7,1,negative
3980,"Patch Set 1:> Looks good to me, but the buildbot is mostly Norberts baby.Nope. I wrote tb as a successor quite some time ago.and these days I do not even use tb anymore, since I mostly work with jenkinsSo feel free.. 'doers are deciders' and I'm certainly not a doers anymore in that part of the woods...",1,3539,2016-07-08 17:16:49,2016-06-23 19:07:05,2016-06-27 13:44:24,267,MERGED,1.0,2.0,4,7,1,negative
3993,"Patch Set 3:> (2 comments)Acknowledged, already had a patch locally addressing these issues itself. But main thing is there are a few existing problems: #1) background is white (tried SetBackground(), have no clue what to do about this)#2) Resize. Auto Resize not working, SetColCount() has been used as a result to specify no of items in a row.",3,3548,2016-07-04 20:58:22,2016-06-29 13:43:53,2016-07-04 18:50:24,2,MERGED,8.0,1016.0,3,7,8,negative
3994,"Patch Set 3:> > (2 comments) >  > Acknowledged, already had a patch locally addressing these issues > itself. But main thing is there are a few existing problems: > #1) background is white (tried SetBackground(), have no clue what > to do about this) > #2) Resize. Auto Resize not working, SetColCount() has been used as > a result to specify no of items in a row.By resize, I meant, auto rearrangement upon resizing sidebar.",3,3548,2016-07-04 21:00:16,2016-06-29 13:43:53,2016-07-04 18:50:24,2,MERGED,8.0,1016.0,3,7,8,negative
3995,"Patch Set 3:> > (2 comments) >  > Acknowledged, already had a patch locally addressing these issues > itself. But main thing is there are a few existing problems: > #1) background is white (tried SetBackground(), have no clue what > to do about this)Have you tried experimenting w/ different styles (pValueSet->SetStyle( WB_FOO) or colours (pValueSet->SetColor( aColor ))? Example: sw/*/PageOrientationControl.cxx",3,3548,2016-07-04 21:33:41,2016-06-29 13:43:53,2016-07-04 18:50:24,2,MERGED,8.0,1016.0,3,7,8,negative
4001,"Patch Set 1:Okay, I'm merging this, but I have a condition: please have a look at svx/*/dlgctrl.cxx file (from which you've copy'n'pasted the code creating bitmaps) and clean up the code there in such a way that it will use the method you moved here",1,3554,2016-07-08 20:06:52,2016-07-07 14:17:30,2016-07-07 14:17:30,29,MERGED,2.0,74.0,4,6,2,negative
4020,Patch Set 1:Most simple solution. PriorityHBox is top widget in each tab and contains child containers with assigned priorities. I used SystemTable resize event and its size so PriorityHBox can't be placed lower in the hierarchy (width must match).Today I've tried to create more generic solution but I failed.,1,3566,2016-07-06 15:34:32,2016-07-01 13:53:46,2016-07-06 15:25:47,0,MERGED,9.0,808.0,2,4,5,negative
4031,"Patch Set 1:n693238.docx has a SINGLE continuous break (not multiple) and thus falls through to the end as breaktype -1.I think any changes to section breaks are RIPE for causing regressions, so I don't intend to backport any of these - giving them lots of time to bake (unless there is interest in a quick fix to 5.2).",1,3577,2016-06-22 10:46:26,2016-06-22 09:14:14,2016-06-22 09:14:14,1,MERGED,3.0,33.0,2,5,4,negative
4056,"Patch Set 1:IMHO I think there still is something wrong with FV:PartType value of -2 is evaluated in the function as FALSE, seehttps://bugs.documentfoundation.org/show_bug.cgi?id=100646#c0Please tell me if I'm right or wrong. In the first case I will amend my patch set to a better fix, in the second case I will abandon this submission and try to learn from your explanation.",1,3600,2016-07-05 06:03:41,2016-07-04 11:36:55,2016-07-04 11:36:55,18,MERGED,1.0,7.0,3,8,4,negative
4061,"Patch Set 3:I guess twain is in effect deprecated and the 64bit twain stuff is not in windows by default and has to be gotten from somewhere else like https://sourceforge.net/projects/twain-dsm so while this is probably the right thing to do to get twain to work, twain itself is an archaic thing now and we really need a new wia implementation ?",3,3603,2016-06-21 15:41:26,2016-06-21 09:12:27,2016-06-21 09:24:03,6,MERGED,1.0,9.0,2,4,5,negative
4104,"Patch Set 1: Code-Review+2okay this stuff in SwDrawView::_MoveRepeatedObjs is a bit concerning wrt. fixing this as ""always dispose SdrObjects""        rImp.DisposeAccessibleObj( pObj );        rImp.AddAccessibleObj( pObj );... so having a parameter for the always-dispose mode seems necessary.",1,3642,2016-07-05 14:06:15,2016-06-30 15:56:00,2016-06-30 16:19:11,117,MERGED,18.0,103.0,4,5,1,negative
4111,"Patch Set 4:(3 comments)The make check error made me wonder, but at my office machine using gdb is not practical, so I assumed that the unit test document for WORKDAY.INTL was to blame. Thanks for pinpointing the cause.New patch set coming soon.",4,3647,2016-07-01 11:14:21,2016-06-21 09:33:36,2016-07-01 05:26:54,5,MERGED,1.0,48.0,3,5,5,negative
4151,"Patch Set 3:> Odd. Works for me with this in place, revert it again and it fails, > put it back and its fine.Let me try again, hopefully I messed it up..",3,3679,2016-06-29 18:34:14,2016-06-21 13:47:22,2016-06-29 16:27:13,2,MERGED,5.0,42.0,4,7,3,negative
4168,Patch Set 2: Code-Review+2 Verified+1Corrected spelling error (on spelling error),2,3693,2016-07-04 06:11:19,2016-07-03 17:24:00,2016-07-04 06:09:01,0,MERGED,45.0,110.0,3,5,3,negative
4182,"Patch Set 2:So I found there is not just a util::NumberFormat::UNDEFINED, but alsoa util::NumberFormat::DEFINED. SvNumberformat::GetType has is a comment stating:/// Get type of format, may include css::util::NumberFormat::DEFINED bitso DEFINED my be used as a bit, which makes the UNDEFINED value even more suspicious. My guess is the patch is bogus, in the regard of util::NumberFormat::UNDEFINED handling.So I'm not sure about ScXMLTableRowCellContext::HasSpecialCaseFormulaText, where an empty string is handled as mbPossibleErrorCell.",2,3704,2016-06-20 13:41:18,2016-06-17 19:22:02,2016-06-20 12:44:42,0,MERGED,3.0,17.0,2,5,3,negative
4184,Patch Set 3: Code-Review+2So I suppose that 7f4269b9798c348b1ede4ad0d777f6a0977b7e16 will hide any case where we have an error in a matrix result as it forces a recalculation. The only case that remains are hidden text results.I'm still not sure that this patch is correct but at least it adds a test case. I don't want this patch in 5-1 or even 5-2 as I would prefer some real world testing before something like this ends up in a stable branch.,3,3704,2016-07-04 03:34:43,2016-06-17 19:22:02,2016-06-23 09:27:43,258,MERGED,3.0,15.0,5,8,3,negative
4189,Patch Set 7: Code-Review+2Please don't change formatting in unrelated code in a bug fix. Just create a second commit with the formatting change as that makes it easier to review the patch and keeps the size of the patch down.,7,3708,2016-07-04 00:01:21,2016-06-24 00:10:25,2016-07-01 21:32:52,50,MERGED,4.0,102.0,4,5,7,negative
4209,"Patch Set 2:Szymon: There already is a setting for large or small icons, I think best just to use that one?Tools -> Options... -> View -> Icon Size and Style is not toolbar-specific in its description, so to me it sounds fair to use that.",2,3725,2016-06-20 16:24:50,2016-06-16 10:33:39,2016-06-16 16:07:35,96,MERGED,8.0,207.0,5,10,2,negative
4320,"Patch Set 1:(1 comment)This patch reuses existing sidebar's code to create notebookar tab. But I am afraid that this is not a ""good solution"" :)",1,3828,2016-06-02 21:01:09,2016-06-02 13:43:45,2016-06-02 20:35:37,0,MERGED,11.0,610.0,3,5,9,negative
4353,"Patch Set 5:(4 comments)To make it clear: You don't really need to create a toolbox control to receive status updates. All you need is to implement XStatusListener interface and register yourself in the dispatcher. There is even a helper class svt::FrameStatusListener which you can derive from. But that's your choice, of course...",5,3856,2016-06-12 22:35:49,2016-05-31 14:57:13,2016-06-12 20:39:53,1,MERGED,11.0,1344.0,3,5,14,negative
4354,"Patch Set 8:> How can I get value from LeftRightParaMargin command using normal > sfx2 mechanism? I've tried to change its return type: > -SfxVoidItem LeftRightParaMargin SID_ATTR_PARA_LRSPACE > +SvxLRSpaceItem LeftRightParaMargin SID_ATTR_PARA_LRSPACE > (SvxLRSpaceItem LRSpace SID_ATTR_PARA_LRSPACE)This is wrong. LeftRightParaMargin is a method slot, so what you need instead is to add an explicit SlotType = SvxLRSpaceItem.",8,3856,2016-06-14 11:09:20,2016-05-31 14:57:13,2016-06-13 14:55:37,20,MERGED,11.0,1374.0,4,9,14,negative
4355,"Patch Set 3:@Jan Holesovsky, I misunderstood :)I left the normal sfx2 mechanism because using the StateChanged method I had got different values than the field in the sidebar. Now I used this method as an event to initialize my controls, so I don't need any timer. But still I use ::sfx2::sidebar::ControllerItem.Do you know why values from ::sfx2::sidebar::ControllerItem are different? Different units? I looked into its code, it seems to pass received values directly to the notify receiver, so I don't understand.Work is still in process, I've changed only UL Spacing controller in the patch set 3.",3,3856,2016-06-08 17:47:57,2016-05-31 14:57:13,2016-06-08 17:10:31,0,MERGED,12.0,1312.0,3,7,14,negative
4357,Patch Set 2:Most of this code comes from svx/source/sidebar/paragraph/ParaPropertyPanel.cxx. If this is good approach I will reuse this newly created control in the ParaPropertyPanel and delete doubled code in future commits.While working on this patch I noticed that I got different values for fields using my own controller (SfxToolBoxControl) and ::sfx2::sidebar::ControllerItem. That is the reason why I used solution from sidebar.Again (like in the Slide Transition Pane) I had to use timer to get SfxViewFrame::Current() because notebookbar is created too early...,2,3856,2016-06-08 07:18:20,2016-05-31 14:57:13,2016-06-08 07:00:06,0,MERGED,8.0,1194.0,3,7,14,negative
4418,Patch Set 1: Code-Review+2 Verified+1Build failure is unrelated.,1,3906,2016-06-25 13:27:00,2016-06-25 06:27:48,2016-06-25 06:27:48,6,MERGED,1.0,2493.0,4,5,1,negative
4442,"Patch Set 9:(For the reference, my last comment was not relevant, as code always returned after the erase(), as pointed out by Jakub on IRC.)",9,3927,2016-06-24 08:54:04,2016-06-22 20:40:20,2016-06-24 08:51:43,0,MERGED,5.0,396.0,1,1,9,negative
4476,Patch Set 2: Code-Review+2 Verified+1Accidental push to gerrit has cleared the flags; applying them again...,2,3959,2016-06-23 09:42:01,2016-06-21 06:34:45,2016-06-23 09:38:24,0,MERGED,1.0,92.0,3,5,2,negative
4481,"Patch Set 2:Work is in Progress,Tell me if I am going wrong.",2,3962,2016-05-17 17:35:11,2016-05-17 17:04:40,2016-05-17 17:28:02,0,MERGED,8.0,44.0,3,6,7,negative
4490,"Patch Set 3:Actually I knew that way. But I think when I trying to fix merge conflict, I deleted wrong lines. I deleted the other patch's RESTART_REASON_ADDING_PATH lines. I think I had should not delete that lines related with my other patch. But I could not understand what to do in this step.",3,3971,2016-05-06 18:45:58,2016-05-02 20:40:10,2016-05-04 21:14:52,45,MERGED,7.0,33.0,4,6,5,negative
4491,"Patch Set 2:I did that because of the merge conflict. When I send this patch, my other patch which I sent earlier, it was not accepted yet. So I removed that line to fix the conflict. I guess that was wrong. Then what should I do now, should I abandoned this and send the patch again or something else?",2,3971,2016-05-05 16:58:52,2016-05-02 20:40:10,2016-05-04 00:28:12,40,MERGED,6.0,29.0,2,4,5,negative
4498,Patch Set 7:(3 comments)Please don't mix style changes and bug fixes. Otherwise the commit is ok.I'll push it this time but will reject the next one containing a mix of style changes and other changes.,7,3975,2016-06-22 23:04:38,2016-06-17 14:21:06,2016-06-21 23:19:03,23,MERGED,4.0,37.0,4,6,7,negative
4500,"Patch Set 1:A quick search suggests that placeholders are in this form. But if I am wrong, feel free to fix.",1,3976,2016-06-22 16:00:27,2016-06-22 15:59:09,2016-06-22 15:59:09,0,MERGED,1.0,3.0,1,2,2,negative
4514,"Patch Set 2:Thanks, Christian!I think I understand what caused your original response to my comment in the commit. I had a previous commit a month ago where I tried to add the license file in Dictionary_gd.mk, so it's bundled with the installer (the bugfix, as previously it wasn't added at all). However I made a mistake, and didn't add it to the right place in the .mk, therefore my bugfix wasn't working, that's what I was referring to. (I also updated the dictionary files then)I opened tdf#100533 on the directory adjustment, and will contact the maintainer shortly (who I believe is Michael Bauer in BZ).",2,3989,2016-06-21 23:53:48,2016-06-07 05:57:42,2016-06-21 23:06:11,0,MERGED,1.0,3.0,1,1,2,negative
4516,"Patch Set 1:Please consider these points:-I have nothing to do with the dictionary/extension itself, it's not up to me if it gets corrected or not, if it isn't, it's going to be a pain for the person who updates the dictionary in git based on a newer release (assuming the structure would be updated in the master branch as well),-the directory structure for dict-gd was the exact same in previous releases, as I wrote, I only updated the files, and added a missing reference in Dictionary_gd.mk,-I personally agree that it would be nice to have the same structure as other dictionaries.",1,3989,2016-06-21 17:31:09,2016-06-07 05:57:42,2016-06-08 12:23:14,317,MERGED,1.0,3.0,4,11,2,negative
4517,"Patch Set 1: Code-Review+2 Verified+1approving for the bugfix nature, although I still dislike the directory mess.",1,3989,2016-06-21 23:06:09,2016-06-07 05:57:42,2016-06-08 12:23:14,322,MERGED,1.0,3.0,4,11,2,negative
4550,"Patch Set 1:This fix is not about filtering of control characters.The problem is with exactly one bad glyph (containing 4 Unicode characters at once - that's why ""uLen == 4"" check is present in code).Concerning the presence of C0 control codes in PDF - I can't find what are you talking about in the PDF specification (maybe you can point to the exact page and line?).But what I was able to find - is this quote: ""All other byte values between 0 and 255 may be used in a string object."" (page 409, second line).Next I was tried to craft the PDF file with control character: and my attempt was succeded: https://bugs.documentfoundation.org/attachment.cgi?id=125720 . This file passes the validation at https://www.pdf-online.com/osa/validate.aspx .",1,4018,2016-06-18 15:57:59,2016-06-17 14:55:08,2016-06-17 14:55:08,25,MERGED,1.0,7.0,4,12,1,negative
4555,Patch Set 1: Code-Review+2 Verified+1Unrelated build error.,1,4022,2016-06-20 18:20:52,2016-06-20 17:13:44,2016-06-20 17:13:44,1,MERGED,1.0,6.0,3,5,1,negative
4568,"Patch Set 1:it looks safe to me:1. OWeakObject::release does atomic_decrement(m_refCount)2. ~OWeakObject calls disposeWeakConnectionPoint, then OWeakConnectionPoint::dispose, then OWeakRefListener::dispose3. OWeakRefListener::dispose locks the mutex4. OWeakRefListener::dispose clears m_pObject5. OWeakRefListener::dispose locks the mutex6. only after all listeners are disposed, m_refCount is *freed*so any access between 1. and 3. of OWeakConnectionPoint::m_pObject will observe m_pObject->m_refCount == 0 and do nothing,any access between 3. and 6. will observe m_pObject == nullptr and do nothing",1,4032,2016-06-20 10:10:02,2016-06-17 19:58:09,2016-06-17 20:22:23,61,MERGED,1.0,6.0,4,10,1,negative
4634,"Patch Set 3:> His license statement is here: https://lists.freedesktop.org/archives/libreoffice-qa/2014-October/007945.htmlThanks for pointing me to it, and sorry I overlooked it, I will update the wiki a bit later.",3,4091,2016-06-18 11:41:55,2016-06-17 18:19:57,2016-06-17 20:48:59,14,MERGED,1.0,2163.0,4,6,4,negative
4651,"Patch Set 2:> Holding back on this one, as said yesterday.This is so small, I see no harm in pushing it now.  (And I assume Mark is aware by now about the request to hold back with any large scale cosmetic clean ups for now.)",2,4107,2016-06-17 07:43:23,2016-06-16 13:39:57,2016-06-17 07:41:32,0,MERGED,6.0,61.0,2,2,2,negative
4753,Patch Set 1: Verified+1Let's ignore the Linux build error in a Windows only code section. The test can no fail because of this patch that only touches the windows java detection code.,1,4202,2016-06-15 19:52:07,2016-06-15 18:15:20,2016-06-15 18:18:58,1,MERGED,1.0,3.0,4,6,1,negative
4780,Patch Set 2:(2 comments)@Ashod: sorry for delay; I'll prepare the update today.,2,4222,2016-06-14 10:04:06,2016-05-12 09:23:37,2016-05-16 13:17:10,692,MERGED,5.0,245.0,3,6,4,negative
4815,"Patch Set 1:what i understood from error that it's an inheritance problem and given class cannot be called directly from this site.However i will need help in fixing this, so submitting the patch.",1,4256,2016-06-10 14:47:36,2016-06-10 14:04:05,2016-06-10 14:04:05,0,MERGED,1.0,3.0,3,6,3,negative
4849,"Patch Set 3:> So, is this patch wrong? Or it lacks something?Nah, just mis-pasted something while demoing gerrit at a hackfest. please ignore the past two review entries.",3,4284,2016-04-09 16:48:41,2016-03-30 06:17:01,2016-04-07 18:21:04,46,MERGED,12.0,71.0,4,9,6,negative
4850,"Patch Set 6:> ok the problem was that the OOXML validator complained about the > file exported from SdExportTest::testExportTransitionsPPTX >  > turns out that neither PPT nor OOXML have a ""oval"" transition, so > we need to fall-back to export a ""circle"" instead. >  > not even in the latest versions, note to self specifications on MSO > 2016 extensions available from  https://msdn.microsoft.com/en-us/library/d5784a8b-7070-466b-befa-b7bf3724c6f0 >  > i've pushed a commit with the additions in PPT/PPTX filters removed > to master, commit 16ddfa21d6e92af6d2ce30a3d80f7184d3a462afThanks for the explanation and the merge, the build breaker took me by surprise (having build/tested locally).",6,4284,2016-06-10 10:29:43,2016-03-30 06:17:01,2016-06-09 09:54:55,24,MERGED,14.0,138.0,3,4,6,negative
4851,"Patch Set 6:> > ok the problem was that the OOXML validator complained about the > > file exported from SdExportTest::testExportTransitionsPPTX > > > > turns out that neither PPT nor OOXML have a ""oval"" transition, so > > we need to fall-back to export a ""circle"" instead. > > > > not even in the latest versions, note to self specifications on > MSO > > 2016 extensions available from  https://msdn.microsoft.com/en-us/library/d5784a8b-7070-466b-befa-b7bf3724c6f0 > > > > i've pushed a commit with the additions in PPT/PPTX filters > removed > > to master, commit 16ddfa21d6e92af6d2ce30a3d80f7184d3a462af >  > Thanks for the explanation and the merge, the build breaker took me > by surprise (having build/tested locally).Thank You Mr. Iversen and Mr. Stahl for the help!",6,4284,2016-06-13 12:22:44,2016-03-30 06:17:01,2016-06-09 09:54:55,98,MERGED,14.0,138.0,3,4,6,negative
4863,Patch Set 2: Code-Review+1 Verified+1This compiles even with --enable-online-update=mar (which is not checked by jenkins). So I think it is ready for master.@Kendy: Any objections?,2,4295,2016-06-11 10:28:26,2016-03-16 19:35:54,2016-03-16 20:36:08,2077,MERGED,44.0,6264.0,6,10,2,negative
4900,Patch Set 2:That test is not working. There must be an error in the test. I'll try to have a look later today.,2,4329,2016-06-01 05:34:37,2016-05-31 06:14:37,2016-05-31 06:15:57,23,MERGED,1.0,853.0,3,4,4,negative
4945,"Patch Set 1:I am not able to figure out build failure in Linux.Logically, how come just modifying line comments fails to build?",1,4368,2016-05-30 07:52:20,2016-05-29 06:20:45,2016-05-29 06:35:45,25,MERGED,1.0,44.0,3,5,3,negative
4969,Patch Set 1: Code-Review+2 Verified+1test failure due to well-known multi-threaded drawinglayer crash,1,4387,2016-06-09 19:04:14,2016-06-09 13:52:16,2016-06-09 14:18:56,4,MERGED,1.0,2.0,3,5,1,negative
4988,"Patch Set 3: Code-Review-1C:/cygwin/home/tdf/lode/jenkins/workspace/lo_gerrit_master/Gerrit/Gerrit/Platform/Windows/vcl/win/gdi/salgdi.cxx(625) : error C2259: 'WinSalGraphicsImpl' : cannot instantiate abstract classdue to following members:'void SalGraphicsImpl::SetXORMode(bool,bool)' : is abstractc:cygwinhometdflodejenkinsworkspacelo_gerrit_mastergerritgerritplatformwindowsvclincsalgdiimpl.hxx(80) : see declaration of 'SalGraphicsImpl::SetXORMode'you can't remove the parameter only in the Windows-specific derived class, if you want to remove it you have to remove it in SalGraphicsImpl and every class derived from that (there is at least one per platform).the bug says that the Mac OS X backend may or may not actually use the parameter, so the first thing to be done here is to clarify the situation on Mac OS X - if it turns out that the 2nd parameter is still in use there, it cannot be removed.",3,4406,2016-04-12 13:04:36,2016-01-31 09:39:20,2016-04-11 10:28:34,26,MERGED,3.0,8.0,4,5,7,negative
4989,"Patch Set 3:> C:/cygwin/home/tdf/lode/jenkins/workspace/lo_gerrit_master/Gerrit/Gerrit/Platform/Windows/vcl/win/gdi/salgdi.cxx(625) > : error C2259: 'WinSalGraphicsImpl' : cannot instantiate abstract > class > due to following members: > 'void SalGraphicsImpl::SetXORMode(bool,bool)' : is abstract > c:cygwinhometdflodejenkinsworkspacelo_gerrit_mastergerritgerritplatformwindowsvclincsalgdiimpl.hxx(80) > : see declaration of 'SalGraphicsImpl::SetXORMode' >  >  > you can't remove the parameter only in the Windows-specific derived > class, if you want to remove it you have to remove it in > SalGraphicsImpl and every class derived from that (there is at > least one per platform). >  > the bug says that the Mac OS X backend may or may not actually use > the parameter, so the first thing to be done here is to clarify the > situation on Mac OS X - if it turns out that the 2nd parameter is > still in use there, it cannot be removed.Thank you for suggestions. I will work as soon as.",3,4406,2016-04-16 17:47:45,2016-01-31 09:39:20,2016-04-11 10:28:34,127,MERGED,3.0,8.0,4,5,7,negative
4990,"Patch Set 7: Code-Review+1Yep - it is used there, but my thesis is that it's not useful if it is not used elsewhere =) and that cleaning it up is a benefit / simplification. Of course - quite possibly I'm wrong ;-) but it seems that simplifying the API is (in general) a ""good thing"" around here.",7,4406,2016-05-30 08:51:24,2016-01-31 09:39:20,2016-05-27 14:27:25,66,MERGED,22.0,52.0,5,8,7,negative
5006,"Patch Set 1:test failure is unrelated, and fixed by commit 93f3bd545b65a4df1ed04118f696a85a0e50c423",1,4416,2016-06-07 13:33:57,2016-06-03 20:00:12,2016-06-07 10:22:35,3,MERGED,2.0,5.0,4,6,2,negative
5028,"Patch Set 2: Code-Review-1I undestood the request to have a wss://server:8890/lool/...; but this seems to prefix the https traffic too - please let's avoid that, /loleaflet/<hash>/... is already deep enough :-)  Let's talk on tbe IRC...",2,4436,2016-06-07 21:29:00,2016-06-07 10:01:36,2016-06-07 16:21:42,5,MERGED,26.0,1337.0,2,3,5,negative
5087,Patch Set 1: Code-Review+2 Verified+1test failure is unrelated,1,4491,2016-06-07 08:37:41,2016-06-02 12:11:40,2016-06-06 20:00:44,12,MERGED,1.0,2.0,3,5,1,negative
5089,Patch Set 1: Verified+1Linux test failure obviously unrelated,1,4492,2016-06-07 08:36:47,2016-05-29 06:16:28,2016-06-06 20:00:41,12,MERGED,1.0,2.0,4,7,1,negative
5092,Patch Set 1:> any reason to backport this (which appears to have been like that > since forever) so late in -5-2?it looked wrong,1,4493,2016-06-07 08:32:49,2016-05-30 09:19:37,2016-06-06 20:00:42,12,MERGED,1.0,2.0,4,7,1,negative
