ID,text,patchSetNum,changeId,orderTime,createTime,commitTime,timeDiff,reviewStatus,fileNum,churn,authorNum,comments,patchsetCounts,Overall,Positive,Negative
740,Patch Set 10: Code-Review-1Please patch the numberThx for reporting the problem.There is indeed a typo problem 478428 vs 478248 (hard to see)The Bug 478428 in the header is correct (The one is usually use)https://bugs.eclipse.org/bugs/show_bug.cgi?id=478428But the Bug in the task Url (from Mylyn) is incorrect :https://bugs.eclipse.org/bugs/show_bug.cgi?id=478248,10,5058,2015/10/13 15:15,2015/9/29 14:38,2015/10/13 14:53,336,MERGED,25,516,2,3,14,negative,1,-2
742,"Patch Set 1:Sorry, something went wrong, I commited too much into this change. New patch set coming up soon.",1,5064,2015/7/16 13:17,2015/7/13 6:47,2015/7/16 13:11,78,MERGED,9,290,2,5,6,negative,1,-2
743,"Patch Set 5: Code-Review-1 Verified+1Hi Michael ! Thanks for this contribution. I'm sorry but we now have a org.eclipse.emf.compare.egit.ui plugin and I think the files introduced by this contribution need to be put in this new plugin. Otherwise, it's ok for me. Can you move the files in the new plugin please ? Thank you.",5,5064,2015/9/25 9:25,2015/7/16 13:27,2015/9/23 7:55,1650,MERGED,2,95,4,6,6,negative,2,-2
747,Patch Set 7: Code-Review-1(5 comments)Some new problems found. Sorry for not noticing earlier.,7,5069,2015/10/9 16:56,2015/9/25 15:31,2015/10/9 3:41,324,MERGED,9,496,3,4,9,negative,1,-2
750,"Patch Set 4: Code-Review+2 Verified+1This was a trivial rebase, patrick's +2/+1 is transitive.",4,5070,2015/10/14 23:37,2015/10/14 2:41,2015/10/14 20:14,17,MERGED,2,1,3,5,4,negative,1,-2
751,"Patch Set 5: Code-Review+1Even though we have issues, we need to move forward. We'll capture left over work in a subsequent bug.",5,5077,2015/10/14 20:32,2015/10/13 21:04,2015/10/14 20:28,23,MERGED,1,54,4,5,5,negative,1,-2
752,"Patch Set 1:Hmm. OK, it's kind of awkward to do an artistic review, but I don't really like the white on black with no use of transparency...I like the other icon for scattergraph, how about something that hints at a sorted table, like horizontal bars of decreasing length?",1,5080,2015/10/14 17:47,2015/10/14 3:03,2015/10/14 3:03,0,MERGED,2,1,3,6,2,negative,1,-2
753,"Patch Set 2: Code-Review-1Bad news... this time I tried to profile with perf but it failed to parse the version.Please, take a look at PerfCore#getPerfVersion(). That method has processed the results of perf --version before of instantiate PerfVersion. In this case, PerfVersion receives a version string without qualifier (e.g. ""4.0.8"") and then it fails to parse.",2,5084,2015/10/13 17:46,2015/10/13 12:53,2015/10/13 15:52,2,MERGED,8,197,3,7,4,negative,1,-3
754,"Patch Set 1: Code-Review-1(6 comments)I mad some comments, a few cosmetics suggestions.But what drove to -1 is it fails to parse ""4.0.8-200.fc21.x86_64"". Added the testcase in for you to reproduce.",1,5084,2015/10/13 14:41,2015/10/13 12:53,2015/10/13 12:53,0,MERGED,6,175,3,5,4,negative,1,-3
755,"Patch Set 1:I think it would be a good idea that learn a bit more about JFace viewers (and this bug is a good starting point, since it is limited in scope).",1,5104,2015/8/20 11:35,2015/8/18 11:35,2015/8/18 11:35,0,MERGED,1,3,3,6,7,negative,2,-2
757,"Patch Set 2:I did not bother with tests bundles because they don't need to be translated, on top of that we want to remove the swt.bot bundles altogether.As for the ui.tests, since the plugin.properties was there, I reverted the changes to use it.",2,5157,2015/10/6 16:14,2015/10/6 1:36,2015/10/6 16:13,14,MERGED,11,37,2,4,4,negative,1,-2
758,"Patch Set 1:> Despite I didn't notice a major benefit in performance (relatively to the 15min full build)To be honest, this wasn't about speeding up the full build, but rather when running the tests manually, watching all the dialogs fly by, then getting worried (or impatient) when everything freezes for 5 seconds... ;)",1,5174,2015/10/6 13:44,2015/10/5 15:13,2015/10/5 15:13,0,MERGED,8,155,3,8,2,negative,1,-4
760,Patch Set 1:(1 comment)Gerrit is failing because a typo problem in the id (replace S by s)I added Patrick in review so he answers your concern in the bugs,1,5182,2015/10/6 6:33,2015/10/5 18:47,2015/10/5 18:47,0,MERGED,1,12,3,4,2,negative,1,-3
765,"Patch Set 1:Sorry Alex, I am very newbie working with git. So I had to create this new code change and abandon the other, thanks for your help.",1,5188,2015/10/4 2:54,2015/10/4 2:35,2015/10/4 2:36,0,MERGED,1,34,4,6,2,negative,2,-2
766,"Patch Set 2: Code-Review+1Note that https://git.eclipse.org/r/56829 is the same bug but against runtime. This will need to be submitted first before the other will, because this will remove a reference to a class that will be deleted.",2,5215,2015/9/28 21:05,2015/9/28 20:44,2015/9/28 21:03,0,MERGED,1,8,4,8,2,negative,1,-2
769,"Patch Set 1:This is a cherry-pick of change 56746 from master (Neon) branch, which Gerrit could not implement because it seems to be quite strict about conflicts in files that could be resolved automatically but it doesn't bother to try (?).",1,5237,2015/9/28 17:24,2015/9/28 16:54,2015/9/28 16:54,0,MERGED,9,292,3,6,1,negative,2,-2
770,"Patch Set 4:Matthew, the problem is that the ust trace type is not available in this plugin. This test would have to be in lttng.ust.ui.swtbot.tests.By default if you just use Debug/Run As in Eclipse, it includes ALL your plugins in your Target Platform and workspace, which is why it finds the UST trace type. Maven only loads the plugin dependencies. If you want to emulate that in Eclipse, you have to go in your debug configuration and remove the plugins that are not dependencies of tmf.ctf.ui.swtbot (it's easier to just remove everything tracecompass, add tmf.ctf.ui.swtbot and click Add Required). If I do that, I can reproduce the failures in Eclipse.",4,5244,2015/3/20 13:55,2015/2/12 15:05,2015/3/19 22:00,846,MERGED,4,289,3,5,24,negative,1,-3
771,"Patch Set 24:The index of the toolbar buttons being clicked were wrong so I changed the code to get the buttons by using the tooltip text. This should be less error prone.Before, this worked most of the time because, depending on timing, the next/back buttons could fall on an event with the same call stack. Most of the time it was actually so quick that it should not even have time to select a different event. I changed testGoToTimeGoBackAndForthAndCheckStack to make sure that it waits for the expected event to be selected and also so that it checks the call stack at every step (prev/next event). There is no API to access the current selected event in the Call Stack view so I thought the next best thing was to inspect the selected event in the table.After those changes, the test is not flaky anymore on my machine (100 times).",24,5244,2015/9/28 1:42,2015/9/11 14:46,2015/9/28 0:29,393,MERGED,4,363,4,9,24,negative,2,-2
772,Patch Set 15:Should we merge this now? It will be less annoying when we switch between patches because the projects have to be removed or closed in the workspace.,15,5245,2015/9/23 14:34,2015/3/25 21:47,2015/9/17 19:03,4221,MERGED,19,818,3,5,15,negative,1,-3
774,"Patch Set 6:> > but I don't think we have a test trace with them right now. >  > OK so I compiled Lttng 2.7 (tools, ust, urcu) > But I can't get it to work: >  > ./lttng-sessiond > ./lttng-sessiond: symbol lookup error: ./lttng-sessiond: undefined > symbol: lttng_trace_clock >  > readelf -s lttng-sessiond | grep lttng_trace_clock > 333: 0000000000697000     8 OBJECT  GLOBAL DEFAULT   27 > lttng_trace_clock > 1468: 0000000000697000     8 OBJECT  GLOBAL DEFAULT   27 > lttng_trace_clock >  > Do you have it working? >  > I used the source tarball since the PPA doesn't have 2.7 yet. > http://lttng.org/files/lttng-tools/lttng-tools-2.7.0.tar.bz2OK I figured it out. It was conflicting with the Ubuntu (non-PPA) liblttng-ust.",6,5249,2015/9/26 19:04,2015/8/21 1:20,2015/9/25 21:55,860,MERGED,5,264,4,10,6,negative,1,-2
776,Patch Set 1:(1 comment)As a first correction can you please fix the redundant type information?,1,5286,2015/7/28 17:07,2015/7/23 17:53,2015/7/23 17:53,0,MERGED,19,205,3,6,9,negative,1,-2
777,"Patch Set 2:I cannot submit this, with a not submitted ancestor. You can update it still, I frequently run into this myself (huestel, sorry for ""blaming"" you for something I also do all the time) and I know that you still can update a review if its merge is pending.",2,5291,2015/9/28 9:26,2015/9/25 18:43,2015/9/25 19:54,1,MERGED,4,123,4,9,3,negative,1,-2
778,"Patch Set 5:Thanks for the detailed review Stefan, I think I fixed everything except the changes in method signatures, which I do not want to do in this bug.",5,5313,2015/9/17 8:56,2015/9/16 8:17,2015/9/17 8:55,24,MERGED,8,294,2,4,6,negative,1,-2
779,"Patch Set 2:(2 comments)I added more explanations (sorry, I wasn't clear before).Please also create a bug for this, and set 0.5.1 as the target milestone.",2,5320,2015/9/17 12:38,2015/9/16 17:01,2015/9/17 9:47,16,MERGED,5,64,3,8,6,negative,1,-2
780,"Patch Set 1: Code-Review+1(4 comments)I like the idea, please see my comments/suggestions inline.I also think a bug should be created for this feature.",1,5320,2015/9/16 18:40,2015/9/16 17:01,2015/9/16 17:01,0,MERGED,5,64,3,7,6,negative,2,-2
787,Patch Set 2:Build failure is unrelated to this; somehow that EasymportWizardTest just doesn't work.,2,5387,2015/9/15 22:27,2015/9/15 21:23,2015/9/15 21:27,0,MERGED,1,9,3,7,3,negative,1,-3
790,"Patch Set 3: Code-Review-1(1 comment)found this problem:- create new Java project- share it with git team provider and create a repository- click ""init gitflow"" (repository is still empty, HEAD doesn't exist yet)- in ""Initialize repository"" dialog choose non-default master branch e.g. master1- gitflow warns that this master branch doesn't exist and asks if I want to create it- click yes- this hits the following exception org.eclipse.egit.gitflow.WrongGitFlowStateException: Git flow repository may not be empty.	at org.eclipse.egit.gitflow.GitFlowRepository.findHead(GitFlowRepository.java:147)	at org.eclipse.egit.gitflow.ui.internal.dialogs.InitDialog.okPressed(InitDialog.java:281)	... 62 more- the error is not shown in an error dialog but ends up in the error log only, so I  can't leave the ""Initialize repository"" dialog until I click ""Cancel""- if initializing a gitflow repository requires HEAD then the action ""Init Git Flow""  should be disabled if HEAD doesn't exist / repository is empty- or ""Init Git Flow"" should work on empty repository- don't know how native gitflow handles this- if I first create an initial commit the dialog works and I can create thenon-standard ""master1"" branch but then I already have a ""master"" branch andhave to delete that (I want the non-standard master1 branch and why should Ialso use a master branch ?), so it looks like it would be better to renamemaster to master1 instead of creating both.",3,5398,2015/9/7 22:32,2015/8/28 21:44,2015/8/30 16:32,42,MERGED,10,233,3,4,6,negative,1,-2
791,"Patch Set 1:agree, that sounds like a native git bug. Especially cloning into folders which contain a password seems to be wrong.",1,5399,2015/7/27 10:42,2015/7/2 12:15,2015/7/2 12:53,0,MERGED,2,54,3,12,4,negative,1,-2
792,Patch Set 1: Code-Review+2 Verified+1After some thought I think that this change is a little bit aggressive so I've decide to revert it for now. I will try to find some less invasive solution...,1,5440,2015/9/9 17:56,2015/9/9 17:48,2015/9/9 17:48,0,MERGED,2,32,3,5,1,negative,1,-3
794,"Patch Set 10:> with this change when finishing a feature the squash option doesn't > work anymore, I get the error message: >  > An internal error occurred during: ""Finishing feature..."". > Cannot combine --squash with --no-ff.This should be fixed with the latest patch-set.",10,5480,2015/9/8 8:24,2015/7/27 16:11,2015/9/2 22:42,894,MERGED,6,116,3,6,13,negative,1,-2
796,"Patch Set 1:(1 comment)The bug should be referenced in the commit and vice versa, shouldn't it?",1,5492,2015/9/1 19:32,2015/8/14 14:38,2015/8/18 12:18,93,MERGED,1,1,4,5,2,negative,1,-2
797,"Patch Set 2: Code-Review+1I rebased the commit. You should probably abandon https://git.eclipse.org/r/#/c/52802/One question : public static final String isRequirementElement = ""isRequirementElement"";//NSLIs this //NLS really working ?",2,5494,2015/9/9 6:48,2015/7/29 14:40,2015/9/9 6:35,999,MERGED,6,225,4,6,2,negative,1,-2
801,"Patch Set 2:> Hallo Andrey, >  > I know this might not be the best place to write this commment, but > I'll try it anyway. > I think I also discovered some scenario that triggers continues > refreshes. When I do a rebase, it takes ages to finish compared to > the same operation on the command line. I think (but I might be > wrong) it has to do with permanent refreshes/rebuilds after each > commit that gets merged/rebased. > Maybe what you did in this change can be extended to that use case? >  > thx MichiMichael,I'm not aware about your particular problem. Best you can do is to report a bug if you can reproduce it. We can continue discussion on the new bug.Regards,Andrey",2,5559,2015/9/1 16:28,2015/8/28 15:33,2015/9/1 8:51,89,MERGED,1,66,4,6,2,negative,2,-2
803,"Patch Set 3:> Do you usually wait for two +1s or can I give another +1 as the owner > of this change?I make it dependent on the complexity of the change. Simple fixes or enhancements I upload to Gerrit, wait for the build validation and merge it myself. Other changes which might be controversial I upload to Gerrit, let them there for a while and then I commit them. Potential controversial changes, I add people to the review or bug report and ask them for their opinion. In this case, you can just merge it via +2 and submit it, the change looks relatively simple and is necessary to test your model change.",3,5608,2015/8/25 9:42,2015/8/17 11:55,2015/8/25 9:32,189,MERGED,1,13,4,5,3,negative,1,-2
808,"Patch Set 1:> (8 comments) >  > if a repository already contains a commit and a master branch and > the user chooses a non-default name e.g. ""master1"" for the master > branch this branch doesn't exist at that point. If later a release > is finished gitflow tries to switch to the non existing non-default > master branch ""master1"". Since this doesn't exist it raises an > internal error: >  > An internal error occurred during: ""Finishing release..."". > No branch 'master1' found. >  > Would be better to ask the user on init to create the non-default > master branch or create it as part of init.Thanks for figuring this out. I will check what the reference implementation does in this case, and open a new bug.",1,5625,2015/8/23 20:34,2015/8/18 19:47,2015/8/21 8:47,61,MERGED,12,642,3,10,4,negative,2,-2
809,Patch Set 2: Code-Review+1I like this. It's less error-prone to be able to chain contextMenu() calls,2,5629,2015/8/13 2:57,2015/6/23 19:27,2015/8/8 19:09,1103,MERGED,1,5,3,4,3,negative,1,-2
814,"Patch Set 1:I removed extensions from RFC and also regenerated language mode.Unfortunately when I took deeper look into generated code I found that stubs are far from perfect. PDT stubs are missing many methods/fields/types descriptions, parameters names were without $ and in wrong order ('name type' instead of 'type name'). I fixed only parameters issue and description for some core types. Language mode should be also rebuilded before PDT release and later after PHP7 official release. It would be nice to improve stubs generator before last rebuild. I will create issue for that.",1,5668,2015/8/19 21:12,2015/8/4 12:51,2015/8/19 20:23,367,MERGED,61,23912,2,5,3,negative,2,-2
816,Patch Set 1: Code-Review+2 -VerifiedChanging to approved since it would seem newer versions of docker-client support a more restrictive regular expression. This should probably be used instead.,1,5690,2015/8/21 18:54,2015/8/20 13:38,2015/8/20 13:38,0,MERGED,2,93,4,6,1,negative,2,-2
817,"Patch Set 8:Added some logic so that you cannot produce a comment popup on the same comment thread (checks the review item's ID (which has the review ID, patch set ID and file name) and the line number).  So you can edit multiple comments at a time as long as they are not the same comment. Also fixed a problem with the comment popup closing when there is text in the popup text area.  As long as there is text in the text area, the popup will not close.",8,5692,2015/6/19 19:02,2015/6/10 17:14,2015/6/19 18:56,217,MERGED,10,1761,2,4,25,negative,1,-2
821,"Patch Set 20:(3 comments)Added functionality to edit comment threads with multiple drafts.  Clicking non-draft comments will still edit the last draft in the comment thread if it exists.  Since there can potentially be multiple draft comments in a thread, we removed the caching of values (so values are no longer saved when we cancel the editor).  Also while the editor is open, it will not switch over to other drafts upon clicking them.To reflect these changes, we are now using a Multimap to represent the open and editable dialogs.  Also, I removed a test related to the saving of strings and edited another test to reflect the changes in what comment is displayed in the text box.",20,5692,2015/7/23 22:44,2015/6/10 17:14,2015/7/23 18:52,1033,MERGED,12,2005,3,4,25,negative,2,-2
825,"Patch Set 1:Just to clarify the patch proposal form...As we already discussed it would be nice to have both shortcuts for Inspect available for the user, Ctrl + Shift + N as it is the one that is used right now for PHP and Ctrl + Shift + I that is a general shortcut for Inspect. The simplest solution would be to add a second key binding but the problem is that when we do so, we never know which one of the shortcuts will appear in the Inspect action label (Eclipse do not care about the order of key bindings while loading them). As we wanted to show Ctrl + Shift + I as the key for the action, then the proposed solution will do the job.Maybe it is not too sophisticated but it works ;)",1,5713,2015/8/12 13:11,2015/8/12 13:04,2015/8/12 13:04,0,MERGED,2,65,2,5,3,negative,2,-2
827,"Patch Set 3:> you could add another parameter ""title"" to its constructor in order > to allow configuring the titleDone. > ok. These two actions are also missing for interactive rebase's > reword and squash. > What are you using change-id for ? Or do you use git-flow with > Gerrit ?Yes. See 468885It is the main reason for me to implement the squash option for feature finish. > We could change CommitMessageEditorDialog to use CommitMessageComponent > instead of SpellcheckableMessageArea in order to enable setting > sign-off and change-id for squashing during rebase interactive, > squashing from history view and squash merging from git-flow's > ""feature finish"" with the squash option.I'll file a new enhancement request.  > What feels wrong with using the commit dialog for this purpose ist > that it shows an empty useless file-list for the squash cases. >  > > > do you check on ""Finish feature"" with squash that none of the > > files being squashed is dirty ? > > > > Not yet, but I should. > yes, that's importantDone. >  > > I can amend the parent commit or fix it in a separate patch set. > > Which do you prefer? >  > I would prefer to amend the parent commitDone.",3,5721,2015/7/26 12:03,2015/7/24 22:21,2015/7/25 9:23,11,MERGED,7,204,3,7,10,negative,1,-3
828,"Patch Set 1:Got a hang on this test:https://ci.lttng.org/view/Trace%20Compass/job/tracecompass-master-linux/JAVA_TO_USE=OpenJDK-7,SWT_GTK3=0,WM=metacity,label=x86-64,target-platform=tracecompass-eStaging/18/console",1,5726,2015/7/15 16:01,2015/7/15 15:59,2015/7/15 15:59,0,MERGED,1,8,2,4,2,negative,1,-2
831,"Patch Set 1: Code-Review-1Brian, I would log with the stack trace, otherwise we will see later unmotivated bug reports with no idea why and who produces the issue.",1,5740,2015/8/13 18:40,2015/8/13 16:57,2015/8/13 16:57,0,MERGED,1,33,3,7,2,negative,1,-2
832,Patch Set 2: Code-Review+2 Verified+1Sorry Andrey  these log messages are just specializations of what was already there.  I want to avoid this NPE and spend time dealing with the underlying issue.,2,5740,2015/8/14 20:47,2015/8/13 16:57,2015/8/14 20:45,27,MERGED,1,33,4,5,2,negative,1,-2
836,"Patch Set 10: Verified-1(In reply to comment #70)> Patch Set 10:> > > As I see action have troubles if in in file are two namespaces.> > can you give an example I can test with?See this gist, https://gist.github.com/zulus/b07777b9ea3b2e71990a",10,5757,2015/8/7 14:21,2015/6/26 13:28,2015/8/7 7:10,1001,MERGED,10,481,3,14,14,negative,1,-2
837,"Patch Set 11:You can do this in two strategies:# If no namespaces or NamespaceDeclaration#isBracketed() == false, do as now (only one namespace)# If namespace have isBracketed() == true, ignore matches outside NamespaceDeclaration#sourceStart / NamespaceDeclaration#sourceEnd",11,5757,2015/8/7 15:17,2015/6/26 13:28,2015/8/7 14:53,1009,MERGED,10,510,3,10,14,negative,1,-2
840,"Patch Set 12:> please avoid unnecessary rebases, it's better if the reviewer > deciding to accept a change does the final rebase otherwise we end > up in a rebase race and many unnecessary patchsetsI will. Sorry for the inconvenience.",12,5767,2015/8/14 12:21,2015/7/5 21:48,2015/8/14 11:00,949,MERGED,13,283,4,6,12,negative,1,-2
843,Patch Set 1: Code-Review+2Ok for now. But some day we should move this line of code in a utility-class and deal with leading and trailing slashes in order to make it more stable.,1,5787,2015/8/14 8:30,2015/8/14 8:26,2015/8/14 8:26,0,MERGED,1,2,4,5,1,negative,1,-2
845,Patch Set 2: Code-Review-1(2 comments)I haven't finished the review. More to come ...I found a small bug to be fixed,2,5796,2015/7/22 20:11,2015/7/16 21:38,2015/7/21 19:57,118,MERGED,3,489,3,6,5,negative,1,-2
848,"Patch Set 1: Code-Review+1There is a risk this would hide problems in previously executed tests.Proposal:* change closeAllSessions() (which is private) to return a Set<String> with the Session.getID() of all the sessions we had to close.* only in the new ""reset clean state"" invocation in the setup (added in this patch), get closeAllSessions()'s return valud, and if not empty issue a warning (""WARNING: sessions X, Y and Z were left open by a previous test and have been closed"").",1,5830,2015/7/16 12:48,2015/7/15 13:27,2015/7/15 13:27,0,MERGED,1,1,3,5,3,negative,1,-2
849,"Patch Set 1: Code-Review+2> Upps, the original Bug was still opened.  I guess a new entry with > reference to this reverting change will be neededI added a comment to bug 460760 and both bug 460760 and bug 474066 have links to the patch in the ""See also"" field.",1,5867,2015/8/4 17:47,2015/7/16 18:14,2015/7/16 18:15,0,MERGED,1,6,6,11,1,negative,1,-2
852,Patch Set 6:The only remaining problem is to fix the tests (and consider Steve comments).,6,5890,2015/7/6 7:29,2015/6/30 13:14,2015/7/3 8:56,67,MERGED,56,2908,4,7,17,negative,1,-2
854,"Patch Set 1:Unfortunately does not work on Win :/ ""-n -c"" passed as singular string is causing that Runtime.getRuntime().exec() fails. I guess that this idea with null values and filtering them in PHPExeUtil#exec should do the job.",1,5933,2015/7/24 18:41,2015/7/24 14:32,2015/7/24 14:32,0,MERGED,1,746,3,7,4,negative,2,-3
866,"Patch Set 1:I was unclear, I think, I will rebase the branch on your personal git to gerrit, is that ok?",1,5990,2015/3/6 20:42,2015/2/9 3:34,2015/2/10 1:18,21,MERGED,42,3514,3,11,13,negative,1,-2
867,"Patch Set 11:Thanks for the reviews, comments are acted upon. Francis, I think this is good enough to go in, there will be time for smaller, more focused bug fixes later on.",11,5990,2015/7/23 2:43,2015/6/30 1:47,2015/7/12 1:45,287,MERGED,28,2016,5,14,13,negative,2,-2
869,"Patch Set 4:(7 comments)this should be split into four easy patches. 1- plug-in with activator2- graph base (all the concepts)3- building (if we have factories, why not make the graphs immutable?)4- critical pathes",4,5990,2015/3/28 13:34,2015/2/9 3:34,2015/3/27 15:22,1115,MERGED,45,3556,2,9,13,negative,1,-2
870,"Patch Set 4: Code-Review+2 Verified+1Ok, after explanation, I get that we want to handle Set differently because AbstractSet.equals() does not check element positions, but contains(). So our ""replacement"" here is to keep doing the same thing, but also handle the case where the elements are [] arrays.Makes sense, however the same problem will happen for any Collection that overrides equals(). But we can do a best effort.",4,5991,2015/7/24 19:06,2015/7/17 16:16,2015/7/20 22:21,78,MERGED,8,401,4,9,4,negative,2,-2
872,"Patch Set 5: Code-Review+1(2 comments)This is ready to go. Patch set 3 and Patch set 5 are identical (code-wise) because the change introduced in Patch set 4 doesn't compile (due to a minimum version of Java 1.4). So although it's not as optimal as it should be, it still avoids object instantiation and a decent JIT should inline through if needed.",5,6021,2015/6/18 22:29,2015/6/18 18:55,2015/6/18 22:18,3,MERGED,13,44,2,5,6,negative,1,-2
875,Patch Set 1:I don't understand why code formatter sucks like this !!?? I changed only the way to get images and not the tabs in the file... Any Idea ?,1,6061,2015/4/23 15:40,2015/4/23 15:35,2015/4/23 15:35,0,MERGED,104,2880,1,3,13,negative,1,-3
876,Patch Set 7:Ok... It is better to find the problem ! Actually the image seems to be disposed and then reused... I will fix it...,7,6061,2015/5/27 15:26,2015/4/23 15:35,2015/5/27 14:31,814,MERGED,104,2880,3,5,13,negative,1,-3
878,"Patch Set 5: Code-Review+2 Verified+1Sorry for the confusion, Few letters gave me the incorrect impression that PDE does not have bold letters.",5,6062,2015/7/15 6:08,2015/6/30 13:22,2015/7/9 8:13,210,MERGED,3,45,2,5,5,negative,1,-2
882,Patch Set 1: Code-Review-1I still do not get the Quickfix for the example described in this bug with this change.,1,6095,2015/5/27 13:39,2015/5/27 12:33,2015/5/27 12:33,0,MERGED,2,63,4,8,2,negative,1,-2
883,Patch Set 11:HyperlinkInternalReplacementToken: this is probably a leftover from one of the versions. I do not have the time to investigate the change history. I reverted this modification in Patch 11.,11,6106,2015/6/30 4:33,2015/6/30 4:06,2015/6/30 4:06,0,MERGED,5,61,3,5,12,negative,1,-2
885,Patch Set 1:For me also. I'm only concerned about ConditionalExpression readability and clarity:),1,6140,2015/7/3 10:58,2015/7/3 9:20,2015/7/3 9:20,0,MERGED,21,1063,3,9,2,negative,2,-2
886,"Patch Set 5: Code-Review-1Max, I think you have found a bug in gitflow plugin with your tests. I think (I haven't checked this) that if gitflow contributes adapters to files, they could make the handler go crazy by supplying repository *also* for external links.Can you please check this? I can't believe the test failure we see is occasional one. This mist be a hiden bug.",5,6142,2015/7/4 14:27,2015/6/23 8:52,2015/7/4 13:58,269,MERGED,7,360,3,4,8,negative,1,-3
887,"Patch Set 4: Code-Review+2I've finally found the solution for the stupid mistake I made in ExistingOrNewPage (caused 2 test failures).Matthias, would be nice if you could review this one. The deadlock is away and there seem to be no side effects.Everything seem to work if I test it manually and also egit do not deadlock anymore during our the automated test suite (it did it reliably before).",4,6159,2015/6/27 15:01,2015/6/7 22:46,2015/6/27 14:38,471,MERGED,19,391,2,4,12,negative,2,-3
892,Patch Set 3: Code-Review-2 Verified-1- The buttons should not be enabled while there is no selection in the dataset editor. - After moving a data set the editor state does not get dirty - Please change from up/down to down/up. That is the way we already use for next/previous error.Rest looks good :),3,6228,2015/6/12 9:26,2015/5/4 12:36,2015/6/11 13:55,913,MERGED,1,187,2,2,5,negative,2,-2
894,"Patch Set 8:It makes more sense to have Pair as key then, i.e. new Pair(source,line) but i can push this now",8,6280,2015/6/15 13:18,2015/2/18 18:30,2015/4/24 17:33,1559,MERGED,1,14,2,5,9,negative,1,-2
895,Patch Set 1: Code-Review+1The change looks good to me. I ran garbage collection stress test and the build including this fix looks stable to me.,1,6288,2015/6/19 13:51,2015/6/12 23:38,2015/6/16 7:18,79,MERGED,2,100,5,7,2,negative,2,-3
899,"Patch Set 4:Alex, are you OK with this patch? It would be good to get this patch in soon-ish to help stabilize the build.",4,6358,2015/6/9 20:48,2015/5/29 20:37,2015/6/2 22:17,97,MERGED,1,102,4,8,4,negative,2,-2
901,"Patch Set 2:> This needs a bug associated with it. > sure, gonna open it. > As per John's comment, please use the PTP formatter and cleanup > profiles: https://wiki.eclipse.org/PTP/developer_guidelinesok.",2,6370,2015/6/9 19:51,2015/6/9 16:54,2015/6/9 19:49,2,MERGED,1,7,4,6,3,negative,1,-2
902,"Patch Set 1:This needs a bug associated with it.As per John's comment, please use the PTP formatter and cleanup profiles: https://wiki.eclipse.org/PTP/developer_guidelines",1,6370,2015/6/9 19:04,2015/6/9 16:54,2015/6/9 17:17,0,MERGED,1,6,4,5,3,negative,1,-2
903,"Patch Set 2:For the edit part/figure independance, I would not go for this patch. I am concerned about the potential memory leaks here, where the edit part is supposed to be disposed, but is still referenced by the figure, and cannot be garbage collected.If I remember well from GMF runtime, the grid values can be passed to the request created when starting to drag the elements in the drag tracker. At this moment, a snapToHelper is created with all necessary informations.Also, I do not understand the activation or not of LinkLF, as it is initialized to false, but you force it to true at execution time. In fact, the method withLinkLFactivated, invoked right after the creation of the figure, forces activation.",2,6382,2015/6/9 17:36,2015/6/9 8:56,2015/6/9 10:53,1,MERGED,2,91,3,4,3,negative,2,-2
904,Patch Set 1: Code-Review-1(2 comments)I set -1 about lack of comments.It could be nice to have 1 instrucstion per line. (but his is only my opinion) this is not the reason of -1,1,6382,2015/6/9 10:03,2015/6/9 8:56,2015/6/9 8:57,0,MERGED,2,91,4,7,3,negative,2,-2
905,Patch Set 4:If nobody will have nothing against I will marge this patch later as my last change for Mars. Patch is trivial and safe in my opinion :),4,6388,2015/6/10 7:31,2015/6/9 14:00,2015/6/10 6:01,16,MERGED,2,21,2,7,4,negative,2,-2
906,"Patch Set 1: Code-Review+2I had accepted https://git.eclipse.org/r/#/c/49820/ on the wrong branch ""master""",1,6390,2015/6/10 9:25,2015/6/9 14:42,2015/6/10 9:23,18,MERGED,18,106,2,5,1,negative,1,-2
907,"Patch Set 2: Code-Review+1Camille, thanks for a catch, I updated the restriction to [3.3.0,4.0.0]I am not sure whether the gerrit will pick up the I-build for GMF-Tooling that actually contains the 3.3 version upgrade. Does it work against staging or should I also change something to explicitly point build configuration to where GMFTR-3.3 can be found?",2,6421,2015/6/3 8:54,2015/6/3 8:31,2015/6/3 8:51,0,MERGED,30,60,2,5,3,negative,2,-2
911,Patch Set 3:Thanks Simon for the review on the Javadoc. Adding Brian to see if he is OK with the text I extracted from his answer in a bug report.,3,6499,2015/5/26 10:54,2015/5/26 10:38,2015/5/26 10:40,0,MERGED,1,15,4,8,5,negative,1,-2
925,"Patch Set 1:Bump, someone please take a quick look at this. It fixes an actual API error, would be ideal to get it in before the API freeze :) Although I don't think test plugins count as ""API""...",1,6602,2015/5/19 3:04,2015/5/1 17:25,2015/5/1 17:25,0,MERGED,2,7,4,8,3,negative,2,-2
932,Patch Set 1: Code-Review-1We're still interested in this contribution but could you please resolve the following: - please add the content of   - Change 32643  - Change 32644  - Change 32645  - ... to this contribution - make the contribution applicable to master again  - exclude modifications e.g. in the .project / .directory file,1,6640,2015/2/27 10:09,2014/8/25 14:27,2014/9/1 13:59,167,MERGED,6,163,2,2,5,negative,2,-2
