ID,text,patchSetNum,changeId,createTime,commitTime,timeDiff,reviewStatus,fileNum,churn,authorNum,comments,patchsetCounts,Overall,Text
3125,"Patch Set 10:what happens if the bullet color is black, i.e. 0x000000, doesn't look a good idea to have the color also act as a boolean to write the color",10,13347,2015-04-06 10:47:03,2015-05-11 11:17:43,840,MERGED,3.0,41.0,4,6,10,positive,"Patch Set 10:what happens if the bullet color is black, i.e. 0x000000, doesn't look a good idea to have the color also act as a boolean to write the color"
3126,Patch Set 1: Code-Review+2 Verified+1Makes much sense - thanks for the patch! :-),1,13348,2015-05-07 10:50:25,2015-05-07 10:50:25,0,MERGED,1.0,4.0,4,5,1,positive,Patch Set 1: Code-Review+2 Verified+1Makes much sense - thanks for the patch! :-)
3127,Patch Set 1: Code-Review+2 Verified+1Awesome - thanks ! =),1,13351,2015-05-11 10:18:30,2015-05-11 10:18:30,0,MERGED,1.0,3.0,4,5,1,positive,Patch Set 1: Code-Review+2 Verified+1Awesome - thanks ! =)
3128,"Patch Set 11:Hi,First, thanks for improving the cell border export code, much appreciated.When submitting or reviewing patches that touch OOXML or ODF code, please build with --with-export-validation, otherwise it's easy to overlook validation problems introduced by a patch.With that option, it is required that every PPTX document that's created by a testcase is valid OOXML. This is currently the state, it would be wonderful to keep it like that. :-)I've now fixed the problem this patch exposed (see commit 6a71fc9e48654d80f9545f43066ca56103d0cf65), but it would be even better to catch those issues before the patch hits master.Thanks a lot, and for submitting/reviewing patches,Miklos",11,13362,2015-04-16 13:54:37,2015-05-09 19:55:31,558,MERGED,5.0,133.0,1,1,11,positive,"Patch Set 11:Hi,First, thanks for improving the cell border export code, much appreciated.When submitting or reviewing patches that touch OOXML or ODF code, please build with --with-export-validation, otherwise it's easy to overlook validation problems introduced by a patch.With that option, it is required that every PPTX document that's created by a testcase is valid OOXML. This is currently the state, it would be wonderful to keep it like that. :-)I've now fixed the problem this patch exposed (see commit 6a71fc9e48654d80f9545f43066ca56103d0cf65), but it would be even better to catch those issues before the patch hits master.Thanks a lot, and for submitting/reviewing patches,Miklos"
3130,"Patch Set 1:If this patch is correct, I'll write a testcase.But I first have to make sure I'm thinking in the good direction (just reorganize.",1,13369,2015-05-07 19:39:49,2015-05-07 19:39:49,0,MERGED,1.0,77.0,3,8,2,positive,"Patch Set 1:If this patch is correct, I'll write a testcase.But I first have to make sure I'm thinking in the good direction (just reorganize."
3131,"Patch Set 1:sw/qa/extras/ooxmlexport/ooxmlexport2.cxx has a whitelist of documents which are validated during the build if you use --enable-export-validation, you could add your bugdoc to that list. :-)",1,13369,2015-05-07 19:39:49,2015-05-07 19:39:49,0,MERGED,1.0,77.0,3,8,2,positive,"Patch Set 1:sw/qa/extras/ooxmlexport/ooxmlexport2.cxx has a whitelist of documents which are validated during the build if you use --enable-export-validation, you could add your bugdoc to that list. :-)"
3132,Patch Set 1:(1 comment)Thanks Miklos for your fast reply.I have one more question: Do we have to write the attributes of a OOXML document in a particular order (see comment on line 581)?,1,13369,2015-05-07 19:39:49,2015-05-07 19:39:49,0,MERGED,1.0,77.0,3,8,2,positive,Patch Set 1:(1 comment)Thanks Miklos for your fast reply.I have one more question: Do we have to write the attributes of a OOXML document in a particular order (see comment on line 581)?
3134,"Patch Set 1: Code-Review-1This is good as a first step, but what I meant was to actually replace IWORKTransformation by glm::mat3. The 'constructor' functions in libetonyek::transformations can stay, at least for now. (I expect glm has got an equivalent for most (if not all) of them, so they can be removed later too.)",1,13376,2015-04-30 14:54:06,2015-04-30 14:54:06,0,MERGED,2.0,57.0,2,2,10,positive,"Patch Set 1: Code-Review-1This is good as a first step, but what I meant was to actually replace IWORKTransformation by glm::mat3. The 'constructor' functions in libetonyek::transformations can stay, at least for now. (I expect glm has got an equivalent for most (if not all) of them, so they can be removed later too.)"
3135,"Patch Set 1: Code-Review+2Looks, good, thanks!BTW, just in case you find similar signal handlers in libreofficekit/source/gtk/lokdocview.cxx, then those can be marked as static as well -- but IIRC I cleaned those up already in the near past. :-)",1,13377,2015-05-08 17:37:52,2015-05-08 17:37:52,0,MERGED,1.0,24.0,4,5,1,positive,"Patch Set 1: Code-Review+2Looks, good, thanks!BTW, just in case you find similar signal handlers in libreofficekit/source/gtk/lokdocview.cxx, then those can be marked as static as well -- but IIRC I cleaned those up already in the near past. :-)"
3137,"Patch Set 1: Code-Review+1Unfortunately I cannot do +2 :) I'm new here.By the way, thanks for approval!",1,13396,2015-05-03 12:59:49,2015-05-04 08:09:19,19,MERGED,1.0,10.0,4,4,1,positive,"Patch Set 1: Code-Review+1Unfortunately I cannot do +2 :) I'm new here.By the way, thanks for approval!"
3138,Patch Set 1:Maybe youÔÇÖll be interested in tackling tdf#91050 and tdf#91051 as well (as separate patches) :-),1,13400,2015-05-06 19:43:37,2015-05-06 19:43:37,0,MERGED,4.0,8.0,5,7,1,positive,Patch Set 1:Maybe you脭脟脰ll be interested in tackling tdf#91050 and tdf#91051 as well (as separate patches) :-)
3139,"Patch Set 1:> Maybe youÔÇÖll be interested in tackling tdf#91050 and tdf#91051 as > well (as separate patches) :-)Thanks a lot, Adolfo!Done it,Andrea",1,13400,2015-05-06 19:43:37,2015-05-06 19:43:37,0,MERGED,4.0,8.0,5,7,1,positive,"Patch Set 1:> Maybe you脭脟脰ll be interested in tackling tdf#91050 and tdf#91051 as > well (as separate patches) :-)Thanks a lot, Adolfo!Done it,Andrea"
3144,"Patch Set 2: -Code-ReviewFigured you didnÔÇÖt have the time to look at this again ;-)I still want you to run the commands I gave you in order to keep your clone clean, and be sure to do `git pull -r` all the time :-)",2,13410,2015-05-05 22:11:42,2015-05-05 22:16:50,0,MERGED,129.0,0.0,4,7,2,positive,"Patch Set 2: -Code-ReviewFigured you didn脭脟脰t have the time to look at this again ;-)I still want you to run the commands I gave you in order to keep your clone clean, and be sure to do `git pull -r` all the time :-)"
3146,"Patch Set 2: Code-Review+2No worries, Andreas. :-)",2,13410,2015-05-05 22:11:42,2015-05-05 22:16:50,0,MERGED,129.0,0.0,4,7,2,positive,"Patch Set 2: Code-Review+2No worries, Andreas. :-)"
3147,Patch Set 4:(2 comments)Works like a charm :)I'll update with an amended patch for the nitpicks.,4,13411,2015-05-03 13:09:20,2015-05-06 09:25:55,68,MERGED,9.0,147.0,3,4,5,positive,Patch Set 4:(2 comments)Works like a charm :)I'll update with an amended patch for the nitpicks.
3148,"Patch Set 4:(1 comment)You're hint helped.This patch set seems to work fine (export to and import from xls, xlsx and older version ods as well as import into older version of calc).The only thing I would have liked was removing the add-in function from the UI, but that doesn't seem to be easy. Perhaps something for a follow-up later.",4,13412,2014-05-12 10:02:11,2015-04-30 12:01:17,8473,MERGED,13.0,159.0,3,5,7,positive,"Patch Set 4:(1 comment)You're hint helped.This patch set seems to work fine (export to and import from xls, xlsx and older version ods as well as import into older version of calc).The only thing I would have liked was removing the add-in function from the UI, but that doesn't seem to be easy. Perhaps something for a follow-up later."
3151,Patch Set 6:(2 comments)Thank you for the final amendments.,6,13412,2014-05-12 10:02:11,2015-05-05 16:27:29,8598,MERGED,14.0,161.0,3,5,7,positive,Patch Set 6:(2 comments)Thank you for the final amendments.
3153,Patch Set 1: Code-Review+2 Verified+1Sharp eye! Thanks!,1,13416,2015-05-05 12:31:29,2015-05-05 16:23:25,3,MERGED,1.0,31.0,3,3,1,positive,Patch Set 1: Code-Review+2 Verified+1Sharp eye! Thanks!
3154,Patch Set 2: Code-Review-1I think we just need to hack here:   bool Control::Notify( NotifyEvent& rNEvt )and add an if (mpControlData) - to protect the body of the method - and ensure we chain un-conditionally to the parent and we're done.Thanks for catching & chasing that though ! =),2,13418,2015-05-04 14:41:12,2015-05-04 15:31:52,0,MERGED,13.0,47.0,3,4,4,positive,Patch Set 2: Code-Review-1I think we just need to hack here:   bool Control::Notify( NotifyEvent& rNEvt )and add an if (mpControlData) - to protect the body of the method - and ensure we chain un-conditionally to the parent and we're done.Thanks for catching & chasing that though ! =)
3155,"Patch Set 4:the arrangement in mn.src is the correct arrangement and will be the norm in all apps as i just completed it, so simply add the crop entry as is with the separator above it. :D",4,13427,2015-05-01 22:55:37,2015-05-01 23:50:29,0,MERGED,20.0,302.0,4,5,6,positive,"Patch Set 4:the arrangement in mn.src is the correct arrangement and will be the norm in all apps as i just completed it, so simply add the crop entry as is with the separator above it. :D"
3157,Patch Set 4: Code-Review+2 Verified+1Looks good in general - let's get it in :-)Philippe - thanks for that!,4,13429,2015-05-01 21:32:00,2015-05-02 17:26:41,19,MERGED,9.0,228.0,3,4,4,positive,Patch Set 4: Code-Review+2 Verified+1Looks good in general - let's get it in :-)Philippe - thanks for that!
3159,"Patch Set 1:Hey Marco,in general this looks amazing. However I would be even more happy and it would be easier to review if you could create a follow-up commit adding a few test cases to chart2/qa/extras/xshapes/",1,13434,2015-04-23 07:56:49,2015-04-24 16:12:04,32,MERGED,2.0,442.0,4,5,1,positive,"Patch Set 1:Hey Marco,in general this looks amazing. However I would be even more happy and it would be easier to review if you could create a follow-up commit adding a few test cases to chart2/qa/extras/xshapes/"
3163,"Patch Set 1: Code-Review-1Can you please add a testcase for this? See sw/qa/extras/README, it should be easy to assert that with your patch the name and version text is now a character child of different XML elements. Thanks!",1,13451,2015-04-04 16:03:35,2015-04-04 16:03:35,0,MERGED,3.0,72.0,3,4,4,positive,"Patch Set 1: Code-Review-1Can you please add a testcase for this? See sw/qa/extras/README, it should be easy to assert that with your patch the name and version text is now a character child of different XML elements. Thanks!"
3164,Patch Set 1:I just wanted to chime in to congratulate you for getting your first LibreOffice patch together :),1,13455,2015-04-23 14:12:55,2015-04-23 14:12:55,0,MERGED,2.0,152.0,6,7,1,positive,Patch Set 1:I just wanted to chime in to congratulate you for getting your first LibreOffice patch together :)
3166,"Patch Set 11:Previous patch set had some code in the wrong place and that code was too  cumbersome.Patch set works fine when importing from xlsx (tried with deliberate different opcodes).Unfortunately, the 'no opcode mapping' warning remains...",11,13462,2014-11-11 16:33:48,2015-04-29 10:11:06,4049,MERGED,13.0,268.0,3,7,12,positive,"Patch Set 11:Previous patch set had some code in the wrong place and that code was too  cumbersome.Patch set works fine when importing from xlsx (tried with deliberate different opcodes).Unfortunately, the 'no opcode mapping' warning remains..."
3167,Patch Set 11:(3 comments)YAY! You made it! :-)Just one nitpick ;) and the oox/formulabase.cxx change I'll do.,11,13462,2014-11-11 16:33:48,2015-04-29 10:11:06,4049,MERGED,13.0,268.0,3,7,12,positive,Patch Set 11:(3 comments)YAY! You made it! :-)Just one nitpick ;) and the oox/formulabase.cxx change I'll do.
3168,Patch Set 11:(3 comments)Thank you for fixing the last bit.FYI I replied to your last comments and I will start work on FLOOR as soon as I have finished work on tdf77985.,11,13462,2014-11-11 16:33:48,2015-04-29 10:11:06,4049,MERGED,13.0,268.0,3,7,12,positive,Patch Set 11:(3 comments)Thank you for fixing the last bit.FYI I replied to your last comments and I will start work on FLOOR as soon as I have finished work on tdf77985.
3169,"Patch Set 6:Patch set 6 works for all CEILING functions, with import and export to/from Excel.However, IMO the patch is not good:To ensure the export CEILING(Calc)->CEILING.MATH(Excel) and import CEILING.MATH(Excel)->CEILING.MATH(Calc), it was neccessary for SC_OPCODE_CEIL_MATH to have a smaller numerical opcode than SC_OPCODE_CEIL. I don't think this is a robust solution. The EXPORT_ONLY flags in formulabase.cxx and xlformula.cxx don't seem to work as expected.Eike, I'm looking forward to your suggestions.",6,13462,2014-11-11 16:33:48,2014-12-27 15:34:58,1103,MERGED,12.0,244.0,3,5,12,positive,"Patch Set 6:Patch set 6 works for all CEILING functions, with import and export to/from Excel.However, IMO the patch is not good:To ensure the export CEILING(Calc)->CEILING.MATH(Excel) and import CEILING.MATH(Excel)->CEILING.MATH(Calc), it was neccessary for SC_OPCODE_CEIL_MATH to have a smaller numerical opcode than SC_OPCODE_CEIL. I don't think this is a robust solution. The EXPORT_ONLY flags in formulabase.cxx and xlformula.cxx don't seem to work as expected.Eike, I'm looking forward to your suggestions."
3170,"Patch Set 8:I've fixed the resource duplicates.The patch is not good yet: To ensure the export CEILING(Calc)->CEILING.MATH(Excel) and import CEILING.MATH(Excel)->CEILING.MATH(Calc), it was neccessary for SC_OPCODE_CEIL_MATH to have a smaller numerical opcode than SC_OPCODE_CEIL. This is a not a robust solution.You suggest implementing proper OOXML import in compiler/name generator. Can you tell me where that should be, or which function uses this principle, so I can start implementing?",8,13462,2014-11-11 16:33:48,2015-01-15 11:18:38,1554,MERGED,12.0,237.0,3,5,12,positive,"Patch Set 8:I've fixed the resource duplicates.The patch is not good yet: To ensure the export CEILING(Calc)->CEILING.MATH(Excel) and import CEILING.MATH(Excel)->CEILING.MATH(Calc), it was neccessary for SC_OPCODE_CEIL_MATH to have a smaller numerical opcode than SC_OPCODE_CEIL. This is a not a robust solution.You suggest implementing proper OOXML import in compiler/name generator. Can you tell me where that should be, or which function uses this principle, so I can start implementing?"
3176,Patch Set 1: Code-Review+2 Verified+1Thank you!,1,13489,2015-04-27 23:35:37,2015-04-28 22:34:22,22,MERGED,1.0,2.0,3,3,1,positive,Patch Set 1: Code-Review+2 Verified+1Thank you!
3177,Patch Set 2: Code-Review+2 Verified+1Oy. Good catch.,2,13494,2015-04-28 12:12:39,2015-04-28 13:48:15,1,MERGED,1.0,2.0,3,5,2,positive,Patch Set 2: Code-Review+2 Verified+1Oy. Good catch.
3180,"Patch Set 2:I somewhat think 'evenly' is also better, but we had 4 instances with 3 using equally and one using evenly and it is best not to change the other 3 instances, which means more work for translators.",2,13508,2015-04-26 23:51:18,2015-04-27 13:14:02,13,MERGED,2.0,10.0,1,1,2,positive,"Patch Set 2:I somewhat think 'evenly' is also better, but we had 4 instances with 3 using equally and one using evenly and it is best not to change the other 3 instances, which means more work for translators."
3182,"Patch Set 4: Code-Review-2I do not think we want to add support for everyone's favourite compression method... gz is okay, as it is handled by zlib, which we already use. But anything else is highly questionable. Also note that to make this really useful for the majority of users, liblzma would have to be bundled. System liblzma is only useful for Linux distro packages.",4,13520,2015-04-01 15:06:22,2015-04-03 10:17:23,43,MERGED,12.0,493.0,5,13,10,positive,"Patch Set 4: Code-Review-2I do not think we want to add support for everyone's favourite compression method... gz is okay, as it is handled by zlib, which we already use. But anything else is highly questionable. Also note that to make this really useful for the majority of users, liblzma would have to be bundled. System liblzma is only useful for Linux distro packages."
3183,Patch Set 4:@KoheiSounds good. But I am not sure how to convert the decompressed SvStream type back to io::XInputStream. I guess the sc code expects io::XInpuStream type when querying MediaDescriptor with MediaDescriptor::PROP_INPUTSTREAM(). Please advise.,4,13520,2015-04-01 15:06:22,2015-04-03 10:17:23,43,MERGED,12.0,493.0,5,13,10,positive,Patch Set 4:@KoheiSounds good. But I am not sure how to convert the decompressed SvStream type back to io::XInputStream. I guess the sc code expects io::XInpuStream type when querying MediaDescriptor with MediaDescriptor::PROP_INPUTSTREAM(). Please advise.
3184,"Patch Set 4:That is interesting.  I would first look into SfxMedium::GetMedium_Impl() to see if we are indeed loading the input stream twice, or something else is going on...  That method is located in sfx2/source/doc/docfile.cxx at line 2228.",4,13520,2015-04-01 15:06:22,2015-04-03 10:17:23,43,MERGED,12.0,493.0,5,13,10,positive,"Patch Set 4:That is interesting.  I would first look into SfxMedium::GetMedium_Impl() to see if we are indeed loading the input stream twice, or something else is going on...  That method is located in sfx2/source/doc/docfile.cxx at line 2228."
3185,"Patch Set 4:That's a surprise to me because I had assumed that SfxMedium would get instantiated from the MediaDescriptor object which contained the input stream, and it would re-use the already allocated input stream from the media descriptor.  Would you mind digging a bit into this to see what's going on there?Thanks for doing the investigation.  So far you've been doing great.",4,13520,2015-04-01 15:06:22,2015-04-03 10:17:23,43,MERGED,12.0,493.0,5,13,10,positive,"Patch Set 4:That's a surprise to me because I had assumed that SfxMedium would get instantiated from the MediaDescriptor object which contained the input stream, and it would re-use the already allocated input stream from the media descriptor.  Would you mind digging a bit into this to see what's going on there?Thanks for doing the investigation.  So far you've been doing great."
3187,"Patch Set 8: Code-Review-1The import part looks good, and functions very well.  Great job on doing your analysis and coming up with a very well thought-out solution.Now, the only remaining issue is the saving.  Right now, when you open a csv.gz file, edits it, and hits Ctrl-S, it saves it back to the file uncompressed, while the extension is intact.  This is not ideal.I can think of 2 ways to resolve this.  The first way is to support saving it back gz compressed, by somehow storing the information that this file has been uncompressed and using that information and trigger gz compression on saving.  In this scenario, you need to be careful not to compress on save when the user decides to save the file with a different name.  There would be other corner cases you'd have to handle when going this route. Personally I don't like this solution.The 2nd way is to load the file read only when the file is automatically uncompressed during file detection.  This way, when the user wants to edit it and re-save it, she won't be able to overwrite the original file.  I personally like this solution.Here is the gotcha, though.  Forcing a read-only load is as easy as setting the read only flag to true with the media descriptor, which will prompt you that the document has been opened read only, and to edit it, the user will need to click ""Edit document"" to create a new document instance.  When you do that, Calc will still load the compressed stream into the 2nd document instance, not the uncompressed version.  This needs to be addressed.I hope this will not be too much trouble to solve.  Good luck!",8,13520,2015-04-15 16:52:16,2015-04-20 15:06:52,118,MERGED,3.0,46.0,2,3,10,positive,"Patch Set 8: Code-Review-1The import part looks good, and functions very well.  Great job on doing your analysis and coming up with a very well thought-out solution.Now, the only remaining issue is the saving.  Right now, when you open a csv.gz file, edits it, and hits Ctrl-S, it saves it back to the file uncompressed, while the extension is intact.  This is not ideal.I can think of 2 ways to resolve this.  The first way is to support saving it back gz compressed, by somehow storing the information that this file has been uncompressed and using that information and trigger gz compression on saving.  In this scenario, you need to be careful not to compress on save when the user decides to save the file with a different name.  There would be other corner cases you'd have to handle when going this route. Personally I don't like this solution.The 2nd way is to load the file read only when the file is automatically uncompressed during file detection.  This way, when the user wants to edit it and re-save it, she won't be able to overwrite the original file.  I personally like this solution.Here is the gotcha, though.  Forcing a read-only load is as easy as setting the read only flag to true with the media descriptor, which will prompt you that the document has been opened read only, and to edit it, the user will need to click ""Edit document"" to create a new document instance.  When you do that, Calc will still load the compressed stream into the 2nd document instance, not the uncompressed version.  This needs to be addressed.I hope this will not be too much trouble to solve.  Good luck!"
3189,"Patch Set 8:Great analysis!  I personally think that (assuming that it works) your approach 3) is the best approach under the circumstance.  Could you make the change for that and update your patch?  I'd like to give that a spin.One very minor thing I would change is to switch from replaceFirst() to copy() to get a substring of the original URL in order to remove the .gz extension.  Using replaceFirst is fine, but I personally find using the copy() method more ""natural"" for that sort of use given that you already have the position of the "".gz"" string.  You can use nIdx as the ""length"" of the new substring when using copy().Thanks a lot!",8,13520,2015-04-15 16:52:16,2015-04-20 15:06:52,118,MERGED,3.0,46.0,2,3,10,positive,"Patch Set 8:Great analysis!  I personally think that (assuming that it works) your approach 3) is the best approach under the circumstance.  Could you make the change for that and update your patch?  I'd like to give that a spin.One very minor thing I would change is to switch from replaceFirst() to copy() to get a substring of the original URL in order to remove the .gz extension.  Using replaceFirst is fine, but I personally find using the copy() method more ""natural"" for that sort of use given that you already have the position of the "".gz"" string.  You can use nIdx as the ""length"" of the new substring when using copy().Thanks a lot!"
3190,"Patch Set 9: Code-Review-1Thanks. It works quite well. Though I still think that loading it read-only and somehow getting the issue with clicking the 'Edit Document' resolved would be the best approach, getting that to work would probably involve re-using the already loaded input stream rather than loading the content from the file again, which may involve more work than we are willing to invest at the moment.I've found another minor issue though.  When the csv.gz file is set read only i.e. set chmod 0444 on the file, it still loads the compressed stream.  I wonder this is the issue similar to the earlier one we encountered?",9,13520,2015-04-15 16:52:16,2015-04-25 19:28:23,242,MERGED,3.0,50.0,3,4,10,positive,"Patch Set 9: Code-Review-1Thanks. It works quite well. Though I still think that loading it read-only and somehow getting the issue with clicking the 'Edit Document' resolved would be the best approach, getting that to work would probably involve re-using the already loaded input stream rather than loading the content from the file again, which may involve more work than we are willing to invest at the moment.I've found another minor issue though.  When the csv.gz file is set read only i.e. set chmod 0444 on the file, it still loads the compressed stream.  I wonder this is the issue similar to the earlier one we encountered?"
3191,"Patch Set 10:Yup, it works well. Thanks a lot for your patience!One minor issue, which I think we can ignore for now, is that when opening an read-only csv.gz file, it opens as non-read-only document.  I think ideally we should be loading such file as read-only just to be consistent with how it works with all the other format types, but we can just declare that as a known issue and handle it in the future (if we decide to).I'll push this change shortly.",10,13520,2015-04-15 16:52:16,2015-04-25 22:15:54,245,MERGED,3.0,55.0,4,8,10,positive,"Patch Set 10:Yup, it works well. Thanks a lot for your patience!One minor issue, which I think we can ignore for now, is that when opening an read-only csv.gz file, it opens as non-read-only document.  I think ideally we should be loading such file as read-only just to be consistent with how it works with all the other format types, but we can just declare that as a known issue and handle it in the future (if we decide to).I'll push this change shortly."
3192,"Patch Set 10:> Dennis, have you submitted your license statement to the mailing > list by the way?  I've found Deena's, whom I assume you are > associated with, but I haven't found yours.I have sent my license statement just now to the mailing list. Thanks a lot to all the reviewers for helping me with the patch all these days, I learnt a lot. I hope to learn further.",10,13520,2015-04-15 16:52:16,2015-04-25 22:15:54,245,MERGED,3.0,55.0,4,8,10,positive,"Patch Set 10:> Dennis, have you submitted your license statement to the mailing > list by the way?  I've found Deena's, whom I assume you are > associated with, but I haven't found yours.I have sent my license statement just now to the mailing list. Thanks a lot to all the reviewers for helping me with the patch all these days, I learnt a lot. I hope to learn further."
3194,Patch Set 1:LetÔÇÖs push this then :),1,13526,2015-04-23 22:11:41,2015-04-23 22:11:41,0,MERGED,1.0,8.0,5,6,1,positive,Patch Set 1:Let脭脟脰s push this then :)
3198,"Patch Set 3: Code-Review+2Okay then, thanks :)",3,13545,2015-04-22 23:24:56,2015-04-23 02:07:20,2,MERGED,2.0,87.0,4,7,3,positive,"Patch Set 3: Code-Review+2Okay then, thanks :)"
3199,"Patch Set 2: Code-Review+2 Verified+1Actually the display order currently depends on the index=""..."" value. More important, the formats should match the meaning as indicated in offapi/com/sun/star/i18n/NumberFormatIndex.idl which your patch ensures now, thanks :-)Let's merge it..",2,13555,2015-02-23 20:49:12,2015-02-25 18:01:03,45,MERGED,158.0,832.0,4,8,2,positive,"Patch Set 2: Code-Review+2 Verified+1Actually the display order currently depends on the index=""..."" value. More important, the formats should match the meaning as indicated in offapi/com/sun/star/i18n/NumberFormatIndex.idl which your patch ensures now, thanks :-)Let's merge it.."
3200,"Patch Set 2:Got it, thanks a lot.",2,13560,2015-04-22 06:57:28,2015-04-22 07:29:32,0,MERGED,2.0,331.0,1,1,2,positive,"Patch Set 2:Got it, thanks a lot."
3201,Patch Set 1: Code-Review+2 Verified+1Thank you!,1,13570,2015-04-21 13:39:57,2015-04-21 15:34:58,1,MERGED,1.0,196.0,3,3,1,positive,Patch Set 1: Code-Review+2 Verified+1Thank you!
3202,Patch Set 2: Code-Review+2 Verified+1Thank you!,2,13573,2015-01-12 16:54:45,2015-04-21 19:28:17,2378,MERGED,2.0,3.0,2,3,2,positive,Patch Set 2: Code-Review+2 Verified+1Thank you!
3207,"Patch Set 1:oops, it is ""git checkout HEAD~ filename"" of course :)",1,13574,2015-04-05 03:25:19,2015-04-05 03:25:19,0,MERGED,6.0,337.0,6,9,4,positive,"Patch Set 1:oops, it is ""git checkout HEAD~ filename"" of course :)"
3210,"Patch Set 1:Hi Eike,Have you had any time yet to look at the Calc-Excel comparison? A slightly improved version is attached to tdf88547 (thanks to raal).",1,13596,2015-03-12 12:10:24,2015-03-12 12:14:00,0,MERGED,1.0,16.0,3,11,3,positive,"Patch Set 1:Hi Eike,Have you had any time yet to look at the Calc-Excel comparison? A slightly improved version is attached to tdf88547 (thanks to raal)."
3213,Patch Set 1:Thought you might be interested in this one since you're the author of the first cherry-pick here.,1,13680,2015-04-13 18:29:25,2015-04-13 18:29:25,0,MERGED,1.0,10.0,2,3,2,positive,Patch Set 1:Thought you might be interested in this one since you're the author of the first cherry-pick here.
3214,"Patch Set 1:Minor nitpick: can you commit a new patch by using this command?git commit --amend --author=""Matthew Francis <mjay.francis@gmail.com>""That is to maintain the authorship. Thanks!",1,13688,2015-04-05 21:46:45,2015-04-05 21:46:45,0,MERGED,1.0,2.0,2,2,3,positive,"Patch Set 1:Minor nitpick: can you commit a new patch by using this command?git commit --amend --author=""Matthew Francis <mjay.francis@gmail.com>""That is to maintain the authorship. Thanks!"
3221,"Patch Set 1: Code-Review+2 Verified+1Thanks a lot, Mattias!",1,13722,2015-04-11 23:56:20,2015-04-11 23:56:20,0,MERGED,38.0,0.0,3,4,2,positive,"Patch Set 1: Code-Review+2 Verified+1Thanks a lot, Mattias!"
3222,Patch Set 1: Code-Review+2 Verified+1Thank you!,1,13745,2015-04-10 01:02:33,2015-04-10 01:02:33,0,MERGED,20.0,0.0,3,4,2,positive,Patch Set 1: Code-Review+2 Verified+1Thank you!
3224,"Patch Set 3:> why not improve the owning pointer members anyway?OK, I hope this new patch retaining a ctor makes sense.",3,13749,2015-04-08 09:26:13,2015-04-10 01:12:43,39,MERGED,1.0,39.0,3,5,5,positive,"Patch Set 3:> why not improve the owning pointer members anyway?OK, I hope this new patch retaining a ctor makes sense."
3225,"Patch Set 1:Please add the fdo# prefix to the bug number in your commit message, so that the bugzilla bot updates the bug report. Thanks!",1,13762,2015-01-07 06:55:26,2015-01-07 06:55:26,0,MERGED,3.0,24.0,3,4,10,positive,"Patch Set 1:Please add the fdo# prefix to the bug number in your commit message, so that the bugzilla bot updates the bug report. Thanks!"
3234,"Patch Set 1: Verified+1Have to ask kendy about the small freeze pane and split window icons, as it would be ideal for them to not appear in the menu and just be checkboxes. currently working on the define print area small icon, hope to finish it tonight.",1,13813,2015-04-05 21:41:52,2015-04-06 08:36:10,10,MERGED,13.0,68.0,3,6,2,positive,"Patch Set 1: Verified+1Have to ask kendy about the small freeze pane and split window icons, as it would be ideal for them to not appear in the menu and just be checkboxes. currently working on the define print area small icon, hope to finish it tonight."
3235,"Patch Set 1: Code-Review+2Cool, thanks!",1,13817,2015-04-05 12:10:20,2015-04-05 12:15:44,0,MERGED,1.0,2.0,3,4,2,positive,"Patch Set 1: Code-Review+2Cool, thanks!"
3236,Patch Set 1: Code-Review+2Thanks a bunch!,1,13826,2015-04-04 01:03:31,2015-04-04 01:03:31,0,MERGED,40.0,0.0,3,4,2,positive,Patch Set 1: Code-Review+2Thanks a bunch!
3237,"Patch Set 2:Please update your commit message so that it refers to ÔÇ£tdf#51460ÔÇØ rather than ÔÇ£fdo#51460ÔÇØ, now that weÔÇÖve migrated to our own Bugzilla instance. Thanks in advance!",2,13832,2015-02-14 00:22:04,2015-02-14 14:06:08,13,MERGED,5.0,82.0,3,4,5,positive,"Patch Set 2:Please update your commit message so that it refers to 脭脟拢tdf#51460脭脟脴 rather than 脭脟拢fdo#51460脭脟脴, now that we脭脟脰ve migrated to our own Bugzilla instance. Thanks in advance!"
3238,Patch Set 3:Now I see what you meant. Done.But still because of that extra '?' before '=' get_config_variables is returning an empty PARALLELISM variable (I tried removing the '?' only then does PARALLELISM have the correct value from config_host.mk).,3,13834,2015-03-08 23:21:57,2015-03-10 23:27:47,48,MERGED,1.0,12.0,4,7,6,positive,Patch Set 3:Now I see what you meant. Done.But still because of that extra '?' before '=' get_config_variables is returning an empty PARALLELISM variable (I tried removing the '?' only then does PARALLELISM have the correct value from config_host.mk).
3241,"Patch Set 1:Hi,Looks good -- can you please add a matching testcase? See sw/qa/extras/README for details, this could go e.g. in CppunitTest_sw_ooxmlexport5.Thanks!",1,13859,2015-03-18 02:00:28,2015-03-18 16:12:41,14,MERGED,2.0,12.0,3,4,3,positive,"Patch Set 1:Hi,Looks good -- can you please add a matching testcase? See sw/qa/extras/README for details, this could go e.g. in CppunitTest_sw_ooxmlexport5.Thanks!"
