ID,ID.1,text,patchSetNum,changeId,createTime,commitTime,timeDiff,reviewStatus,fileNum,churn,authorNum,comments,patchsetCounts,Overall,Text
1010,7757,"Patch Set 2:Brian: (My apologies for the inappropriate ""Alex"") I checked now also the project eclipse.platform.runtime out which seemed to solve my startup problems and I can now run my test program. Two relevant observations from my Windows 7 machine:(a) The tool bar contribution (""Task!"") runs now and triggers the system task bar as expected. This fixes my most serious concern in regard to honoring the IProgressConstants2.SHOW_IN_TASKBAR_ICON_PROPERTY flag.(b) I can confirm that the system task bar is *not* yet triggered during the RCP startup process, there exists two reasons for this:(b.1) Previous 3.x Workbench code did enter in WorkbenchAdvisor.openWindows() a different code branch, because the lineIStatus status = myConfigurer[0].restoreState();could give a not-OK-status, this is no longer possible, because now WorkbenchConfigurer.restoreState() *always* returns OK_STATUS.(b.2) Now Workbench.createAndRunWorkbench does not wrap the splash handlers progress monitor using TaskBarDelegatingProgressMonitor.(b.3) My test program omits to set SHOW_PROGRESS_ON_STARTUP=true in the plugin_customization.iniTherefore my action items for this week end are:- Upload an improved test program that ensures that the startup presents progress on startup- Try to fix the second unwrapped progress monitorMy most serious concerns for this issue are fixing to honor IProgressConstants2.SHOW_IN_TASKBAR_ICON_PROPERTY. If I fail to complete my tasks during that weekend I would suggest to split the missing startup progress report using the system task bar into a second issue. Does that sound like a feasible approach?",2,3549,2016-02-14 17:18:47,2016-02-14 21:25:37,4,MERGED,3.0,455.0,3,8,7,negative,"Patch Set 2:Brian: (My apologies for the inappropriate ""Alex"") I checked now also the project eclipse.platform.runtime out which seemed to solve my startup problems and I can now run my test program. Two relevant observations from my Windows 7 machine:(a) The tool bar contribution (""Task!"") runs now and triggers the system task bar as expected. This fixes my most serious concern in regard to honoring the IProgressConstants2.SHOW_IN_TASKBAR_ICON_PROPERTY flag.(b) I can confirm that the system task bar is *not* yet triggered during the RCP startup process, there exists two reasons for this:(b.1) Previous 3.x Workbench code did enter in WorkbenchAdvisor.openWindows() a different code branch, because the lineIStatus status = myConfigurer[0].restoreState();could give a not-OK-status, this is no longer possible, because now WorkbenchConfigurer.restoreState() *always* returns OK_STATUS.(b.2) Now Workbench.createAndRunWorkbench does not wrap the splash handlers progress monitor using TaskBarDelegatingProgressMonitor.(b.3) My test program omits to set SHOW_PROGRESS_ON_STARTUP=true in the plugin_customization.iniTherefore my action items for this week end are:- Upload an improved test program that ensures that the startup presents progress on startup- Try to fix the second unwrapped progress monitorMy most serious concerns for this issue are fixing to honor IProgressConstants2.SHOW_IN_TASKBAR_ICON_PROPERTY. If I fail to complete my tasks during that weekend I would suggest to split the missing startup progress report using the system task bar into a second issue. Does that sound like a feasible approach?"
1011,7759,Patch Set 5: Code-Review+2 Verified+1Thanks Daniel!,5,3549,2016-02-14 17:18:47,2016-02-23 18:14:52,216,MERGED,2.0,322.0,3,6,7,positive,Patch Set 5: Code-Review+2 Verified+1Thanks Daniel!
1012,7778,"Patch Set 1:Sure, I've always had fun with bit banging! This is all too explicit for the commit message though.Ok, you start and you have a state, these states are bitmasks... the bitmask therefore can have 2 or N states at once.An example EXIT_TRACE == EXIT_ZOMBIE | EXIT_DEAD would not qualify as EXIT_DEAD... even though it should.with a switch, you would be forced to enumerate the powerset of the N values, so 1024 possible cases... this is not super testable.So we can check each bit one at a time. To do that, we make individual masks. A mask is a simple 1 shifted to the right position. Then you BITWISE and function between the said mask and the value. If this is 0, it means the bit was not present.I will update the commit message with an example, but I don't want to be this verbose in there unless you think it's necessary.",1,3557,2016-01-25 21:02:31,2016-01-25 21:12:38,0,MERGED,1.0,34.0,3,6,3,positive,"Patch Set 1:Sure, I've always had fun with bit banging! This is all too explicit for the commit message though.Ok, you start and you have a state, these states are bitmasks... the bitmask therefore can have 2 or N states at once.An example EXIT_TRACE == EXIT_ZOMBIE | EXIT_DEAD would not qualify as EXIT_DEAD... even though it should.with a switch, you would be forced to enumerate the powerset of the N values, so 1024 possible cases... this is not super testable.So we can check each bit one at a time. To do that, we make individual masks. A mask is a simple 1 shifted to the right position. Then you BITWISE and function between the said mask and the value. If this is 0, it means the bit was not present.I will update the commit message with an example, but I don't want to be this verbose in there unless you think it's necessary."
1013,7779,"Patch Set 1:Yeah I understand bitmasks and such, thanks for the explanation though! :)Indeed, if these states are ""flags"", which means more than one can be active at the same time, it'd be better to use masks than a case/switch.I'm just saying the patch should be clear about what behaviour is being changed here. It's not clear if it's just a refactor or a bug fix.",1,3557,2016-01-25 21:02:31,2016-01-25 21:12:38,0,MERGED,1.0,34.0,3,6,3,positive,"Patch Set 1:Yeah I understand bitmasks and such, thanks for the explanation though! :)Indeed, if these states are ""flags"", which means more than one can be active at the same time, it'd be better to use masks than a case/switch.I'm just saying the patch should be clear about what behaviour is being changed here. It's not clear if it's just a refactor or a bug fix."
1014,7783,"Patch Set 3:Alex, does this look good to you now with the added comment?",3,3557,2016-01-25 21:02:31,2016-01-25 23:04:28,2,MERGED,1.0,36.0,7,12,3,positive,"Patch Set 3:Alex, does this look good to you now with the added comment?"
1015,7785,"Patch Set 3:Thanks for pointing it out, I did forget about it!Hmm, I didn't note it before, but adding new methods for things used in just one place doesn't seem really worth it, especially since it's just one line... You could just put a comment above each check:  /* Check if the thread is running */  if (state == 0) {    ...  /* Check if the thread is waiting */  } else if ((state & (LinuxValues.TASK_INTERRUPTIBLE |                       LinuxValues.TASK_UNINTERRUPTIBLE)) != 0) {    ...  /* Check if thread is dead */  } else if ((state & LinuxValues.TASK_DEAD) != 0;) {    ...  /* Unknown/unsupported state */  }┬áelse {    ...  }would be less function-call-spaghetti",3,3557,2016-01-25 21:02:31,2016-01-25 23:04:28,2,MERGED,1.0,36.0,7,12,3,positive,"Patch Set 3:Thanks for pointing it out, I did forget about it!Hmm, I didn't note it before, but adding new methods for things used in just one place doesn't seem really worth it, especially since it's just one line... You could just put a comment above each check:  /* Check if the thread is running */  if (state == 0) {    ...  /* Check if the thread is waiting */  } else if ((state & (LinuxValues.TASK_INTERRUPTIBLE |                       LinuxValues.TASK_UNINTERRUPTIBLE)) != 0) {    ...  /* Check if thread is dead */  } else if ((state & LinuxValues.TASK_DEAD) != 0;) {    ...  /* Unknown/unsupported state */  }┬áelse {    ...  }would be less function-call-spaghetti"
1016,7786,"Patch Set 3:> adding new methods for things used in just one place doesn't seem really worth it, especially since it's just one line...Adding new methods that can be eventually ported to the interface as default methods and are reflecting the Linux kernel file structure IMO is totally justifiable.Also, I very much disagree with adding comments to unclear code instead of making clear code. * The JVM is pretty smart, it will inline this, and the performance will be identitical.* These are private statics, you don't have to worry about inheritance surprises or whatnot. And if anyone ever does, we can re-use the checks. * It's also easier to follow a check like this.",3,3557,2016-01-25 21:02:31,2016-01-25 23:04:28,2,MERGED,1.0,36.0,7,12,3,positive,"Patch Set 3:> adding new methods for things used in just one place doesn't seem really worth it, especially since it's just one line...Adding new methods that can be eventually ported to the interface as default methods and are reflecting the Linux kernel file structure IMO is totally justifiable.Also, I very much disagree with adding comments to unclear code instead of making clear code. * The JVM is pretty smart, it will inline this, and the performance will be identitical.* These are private statics, you don't have to worry about inheritance surprises or whatnot. And if anyone ever does, we can re-use the checks. * It's also easier to follow a check like this."
1017,7788,Patch Set 3: Code-Review+2Such small utility functions are quite common in the linux code base. I like it.,3,3557,2016-01-25 21:02:31,2016-01-25 23:04:28,2,MERGED,1.0,36.0,7,12,3,positive,Patch Set 3: Code-Review+2Such small utility functions are quite common in the linux code base. I like it.
1018,7792,"Patch Set 2:Thanks, Thomas!",2,3558,2016-02-26 09:30:04,2016-02-26 15:06:12,5,MERGED,9.0,47.0,4,8,2,positive,"Patch Set 2:Thanks, Thomas!"
1019,7818,"Patch Set 1: Verified+1Looks good to me, Thanks Marc D. !!",1,3576,2016-02-19 15:52:53,2016-02-19 15:52:53,0,MERGED,1.0,5.0,3,7,2,positive,"Patch Set 1: Verified+1Looks good to me, Thanks Marc D. !!"
1021,7866,"Patch Set 4:Yes, it's true. My main motivation was to be able to use the bundle provided by Orbit and to slowly fade out the annoying extra-dependencies repository. But now it looks like it is more complicated than expected...I was quickly looking into the MANIFEST.MF, and if I'm not really mistaken the required package is exported:Export-Package: about_files,org.mozilla.classfile,org.mozilla.javascri pt,org.mozilla.javascript.annotations,org.mozilla.javascript.ast,...So... the question remains, why is the build really failing?",4,3599,2016-02-18 09:05:39,2016-02-18 10:26:56,1,MERGED,3.0,29.0,3,7,5,negative,"Patch Set 4:Yes, it's true. My main motivation was to be able to use the bundle provided by Orbit and to slowly fade out the annoying extra-dependencies repository. But now it looks like it is more complicated than expected...I was quickly looking into the MANIFEST.MF, and if I'm not really mistaken the required package is exported:Export-Package: about_files,org.mozilla.classfile,org.mozilla.javascri pt,org.mozilla.javascript.annotations,org.mozilla.javascript.ast,...So... the question remains, why is the build really failing?"
1022,7867,"Patch Set 4:(In reply to comment #11)> So... the question remains, why is the build really failing?Caused by: java.lang.NoSuchMethodError: org.mozilla.javascript.Parser.parse(Ljava/io/Reader;Ljava/lang/String;I)Lorg/mozilla/javascript/ast/AstRoot;",4,3599,2016-02-18 09:05:39,2016-02-18 10:26:56,1,MERGED,3.0,29.0,3,7,5,negative,"Patch Set 4:(In reply to comment #11)> So... the question remains, why is the build really failing?Caused by: java.lang.NoSuchMethodError: org.mozilla.javascript.Parser.parse(Ljava/io/Reader;Ljava/lang/String;I)Lorg/mozilla/javascript/ast/AstRoot;"
1023,7869,"Patch Set 4:I think I got it. In ""org.eclipse.rap.rwt\pom.xml"" there is a reference:<dependency>   <groupId>rhino</groupId>   <artifactId>js</artifactId>   <version>1.6R7</version>   <scope>compile</scope></dependency>the latest version in http://repo.maven.apache.org/maven2/rhino/js/ is 1.7R2, but it also throws the same error. There is no 1.7.5 available there.",4,3599,2016-02-18 09:05:39,2016-02-18 10:26:56,1,MERGED,3.0,29.0,3,7,5,negative,"Patch Set 4:I think I got it. In ""org.eclipse.rap.rwt\pom.xml"" there is a reference:<dependency>   <groupId>rhino</groupId>   <artifactId>js</artifactId>   <version>1.6R7</version>   <scope>compile</scope></dependency>the latest version in http://repo.maven.apache.org/maven2/rhino/js/ is 1.7R2, but it also throws the same error. There is no 1.7.5 available there."
1024,7871,Patch Set 5:OK... the problem now is well known: Failed to create a temp file on /home/hudson/genie.rap/.hudson/jobs/rap-head-runtime-gerrit/workspace :-(,5,3599,2016-02-18 09:05:39,2016-02-18 11:03:12,1,MERGED,4.0,37.0,5,15,5,negative,Patch Set 5:OK... the problem now is well known: Failed to create a temp file on /home/hudson/genie.rap/.hudson/jobs/rap-head-runtime-gerrit/workspace :-(
1025,7873,"Patch Set 5:(In reply to comment #17)> Patch Set 5:> > As a manual verification, would it make sense to compare the output of the> compressor before and after the change?I've already did that before pushing the change - the client.js file is identical. Controls Demo works fine.",5,3599,2016-02-18 09:05:39,2016-02-18 11:03:12,1,MERGED,4.0,37.0,5,15,5,positive,"Patch Set 5:(In reply to comment #17)> Patch Set 5:> > As a manual verification, would it make sense to compare the output of the> compressor before and after the change?I've already did that before pushing the change - the client.js file is identical. Controls Demo works fine."
1026,7875,"Patch Set 5: Code-Review+2 Verified+1I checked a local build on my notebook and compared the output with a build from the master branch, including the output of the compressor. Everything looked good to me.",5,3599,2016-02-18 09:05:39,2016-02-18 11:03:12,1,MERGED,4.0,37.0,5,15,5,positive,"Patch Set 5: Code-Review+2 Verified+1I checked a local build on my notebook and compared the output with a build from the master branch, including the output of the compressor. Everything looked good to me."
1027,7876,"Patch Set 2:The failure is because of AstRoot class, which is in not exported package ""org.mozilla.javascript.ast"". I fixed this in .classpath and it's working in IDE... but obviosly not with Maven build.",2,3599,2016-02-18 09:05:39,2016-02-18 09:22:05,0,MERGED,4.0,35.0,3,8,5,negative,"Patch Set 2:The failure is because of AstRoot class, which is in not exported package ""org.mozilla.javascript.ast"". I fixed this in .classpath and it's working in IDE... but obviosly not with Maven build."
1029,7955,Patch Set 5: Code-Review+2 Verified+1I restart the CQ process. Thanks Peter,5,3637,2015-09-11 02:14:25,2016-02-05 15:02:56,3540,MERGED,29.0,4440.0,3,4,8,positive,Patch Set 5: Code-Review+2 Verified+1I restart the CQ process. Thanks Peter
1030,7957,Patch Set 8:Build failure are only test errors. See https://bugs.eclipse.org/bugs/show_bug.cgi?id=468461,8,3637,2015-09-11 02:14:25,2016-02-18 19:26:04,3857,MERGED,29.0,4440.0,3,5,8,negative,Patch Set 8:Build failure are only test errors. See https://bugs.eclipse.org/bugs/show_bug.cgi?id=468461
1031,7961,"Patch Set 3:(7 comments)Looks good, super minor comments inlined.As PDE uses the Eclipse formatter, maybe you also want to switch to the Eclipse formatter?In general this functionality would also require tests, are you planning to add also a test bundle for this?",3,3637,2015-09-11 02:14:25,2015-12-15 12:13:26,2289,MERGED,29.0,4453.0,3,4,8,positive,"Patch Set 3:(7 comments)Looks good, super minor comments inlined.As PDE uses the Eclipse formatter, maybe you also want to switch to the Eclipse formatter?In general this functionality would also require tests, are you planning to add also a test bundle for this?"
1033,7963,"Patch Set 1:Q: The annotations are also included in org.eclipse.osgi.services bundle. Would that be sufficient at runtime? AFAIK it's in all Eclipse distributions.I also think that including the annotations source might require a separate CQ. Could be an easy (re-use, subset) one, though.",1,3637,2015-09-11 02:14:25,2015-09-11 02:40:11,0,MERGED,41.0,4813.0,3,5,8,negative,"Patch Set 1:Q: The annotations are also included in org.eclipse.osgi.services bundle. Would that be sufficient at runtime? AFAIK it's in all Eclipse distributions.I also think that including the annotations source might require a separate CQ. Could be an easy (re-use, subset) one, though."
1034,7964,"Patch Set 1:> Q: The annotations are also included in org.eclipse.osgi.services > bundle. Would that be sufficient at runtime? AFAIK it's in all > Eclipse distributions. >  > I also think that including the annotations source might require a > separate CQ. Could be an easy (re-use, subset) one, though.You're right -- this entire bundle isn't needed if org.eclipse.osgi.services can be used. I just have to figure out how to add that package (and only that package) to the permanent build path. I think modifying the Plug-in Dependencies container (in org.eclipse.pde.core) would do the trick. That can be handled after initial contribution.I'm going to remove org.eclipse.pde.ds.annotations.lib from the changeset.",1,3637,2015-09-11 02:14:25,2015-09-11 02:40:11,0,MERGED,41.0,4813.0,3,5,8,negative,"Patch Set 1:> Q: The annotations are also included in org.eclipse.osgi.services > bundle. Would that be sufficient at runtime? AFAIK it's in all > Eclipse distributions. >  > I also think that including the annotations source might require a > separate CQ. Could be an easy (re-use, subset) one, though.You're right -- this entire bundle isn't needed if org.eclipse.osgi.services can be used. I just have to figure out how to add that package (and only that package) to the permanent build path. I think modifying the Plug-in Dependencies container (in org.eclipse.pde.core) would do the trick. That can be handled after initial contribution.I'm going to remove org.eclipse.pde.ds.annotations.lib from the changeset."
1035,7980,"Patch Set 1:> does it work instead by adding it do the tycho-eclipserun dependencies?It's not the tycho-eclipserun goal that fails, it's the ""generate-documentation"" one, which uses maven-antrun-plugin.(Btw there is still a warning about ""task.properties cannot be found"", but I think that's due to the tycho-eclipserun goal, since we don't define compile_classpath for that one. However since the build.index target doesn't need that property so it doesn't break anything).Unless you are talking about adding a <dependency> block like the others that are already there for the maven-antrun plugin? As far as I can tell these are ""base Maven"" dependencies, not p2 ones. The wikitext.core.ant we need is in a p2 repo. I did find some wikitext stuff in Maven central, but it's at version 0.9.something so I'm guessing this is just a very old version we shouldn't use anymore.",1,3647,2016-02-17 22:51:41,2016-02-17 22:55:18,0,MERGED,5.0,5.0,4,10,1,negative,"Patch Set 1:> does it work instead by adding it do the tycho-eclipserun dependencies?It's not the tycho-eclipserun goal that fails, it's the ""generate-documentation"" one, which uses maven-antrun-plugin.(Btw there is still a warning about ""task.properties cannot be found"", but I think that's due to the tycho-eclipserun goal, since we don't define compile_classpath for that one. However since the build.index target doesn't need that property so it doesn't break anything).Unless you are talking about adding a <dependency> block like the others that are already there for the maven-antrun plugin? As far as I can tell these are ""base Maven"" dependencies, not p2 ones. The wikitext.core.ant we need is in a p2 repo. I did find some wikitext stuff in Maven central, but it's at version 0.9.something so I'm guessing this is just a very old version we shouldn't use anymore."
1036,7992,Patch Set 1:waiting a review from Fanch to check the backport works fine on streams/1.1-maintenance,1,3653,2016-02-04 14:57:17,2016-02-18 13:03:19,334,MERGED,2.0,22.0,4,8,1,positive,Patch Set 1:waiting a review from Fanch to check the backport works fine on streams/1.1-maintenance
1037,8017,"Patch Set 1: Code-Review-1The cache activation in Neon might impact all CNF users and not only Sirius. I think the change should be documented and also the fact that if a triggerPoint/possibleChildren expression uses propertyTester which are dynamic, CNF extenders will have to listen to their changes in order to invalidate the cache. This appear like a regression to us: we use a CNF extension point and nothing tells us that property tester cannot be dynamic. When we use  org.eclipse.ui.menus extension point, there is nothing to do to keep this dynamic aspect of property tester(used in visibleWhen expressions for example)I still wonder if this a good idea to cache test expression results and ask implementers/extenders to invalidate the cache. Might you decide to invalidate the cache on refresh/update of the CommonViewer ? Then between to update/refresh, the test evaluation result should be consistent and stay cached.",1,3667,2016-02-11 01:51:55,2016-02-11 01:53:48,0,MERGED,2.0,14.0,3,9,3,negative,"Patch Set 1: Code-Review-1The cache activation in Neon might impact all CNF users and not only Sirius. I think the change should be documented and also the fact that if a triggerPoint/possibleChildren expression uses propertyTester which are dynamic, CNF extenders will have to listen to their changes in order to invalidate the cache. This appear like a regression to us: we use a CNF extension point and nothing tells us that property tester cannot be dynamic. When we use  org.eclipse.ui.menus extension point, there is nothing to do to keep this dynamic aspect of property tester(used in visibleWhen expressions for example)I still wonder if this a good idea to cache test expression results and ask implementers/extenders to invalidate the cache. Might you decide to invalidate the cache on refresh/update of the CommonViewer ? Then between to update/refresh, the test evaluation result should be consistent and stay cached."
1038,8018,"Patch Set 1:> Might you decide to invalidate the cache on refresh/update of the CommonViewer ?Invalidating the cache on refresh is a possibility, but to preserve cache effectiveness it should probably be limited to the refresh of the viewer input. Invalidating cache on update is probably not a good idea since update is intended to be lightweight operation.",1,3667,2016-02-11 01:51:55,2016-02-11 01:53:48,0,MERGED,2.0,14.0,3,9,3,negative,"Patch Set 1:> Might you decide to invalidate the cache on refresh/update of the CommonViewer ?Invalidating the cache on refresh is a possibility, but to preserve cache effectiveness it should probably be limited to the refresh of the viewer input. Invalidating cache on update is probably not a good idea since update is intended to be lightweight operation."
1039,8021,"Patch Set 1:Hi Sergey, I launched our failing tests with CommonViewer modified to call the cache invalidation at the beginning of the refresh and they are ok. Then I tried some fast manual checks and everything lokked good.",1,3667,2016-02-11 01:51:55,2016-02-11 01:53:48,0,MERGED,2.0,14.0,3,9,3,negative,"Patch Set 1:Hi Sergey, I launched our failing tests with CommonViewer modified to call the cache invalidation at the beginning of the refresh and they are ok. Then I tried some fast manual checks and everything lokked good."
1041,8032,Patch Set 3: Code-Review+1==Code Review==Code looks good to me.==Smoke tests==Create project and model.Create a class.Associate css to an object.==Functional tests==Manage the Oval css style with link lf.==Remarks==This resolve JUnit tests failed.,3,3681,2016-01-28 08:42:47,2016-02-09 13:15:39,292,MERGED,5.0,818.0,4,6,3,negative,Patch Set 3: Code-Review+1==Code Review==Code looks good to me.==Smoke tests==Create project and model.Create a class.Associate css to an object.==Functional tests==Manage the Oval css style with link lf.==Remarks==This resolve JUnit tests failed.
1042,8034,Patch Set 1: Code-Review-1(12 comments)==Code Review==Some code refactor needed.==Smoke tests==Create project and model.Create a class.Associate css to an object.==Functional tests==Manage the Oval css style with link lf.==Remarks==This resolve JUnit tests failed.,1,3681,2016-01-28 08:42:47,2016-01-28 09:54:59,1,MERGED,6.0,822.0,3,4,3,negative,Patch Set 1: Code-Review-1(12 comments)==Code Review==Some code refactor needed.==Smoke tests==Create project and model.Create a class.Associate css to an object.==Functional tests==Manage the Oval css style with link lf.==Remarks==This resolve JUnit tests failed.
1045,8081,"Patch Set 1: Verified+1Hi Teodor,Very nice, thanks for this contribution.",1,3702,2016-01-24 22:22:58,2016-02-05 22:28:01,288,MERGED,4.0,65.0,4,7,1,positive,"Patch Set 1: Verified+1Hi Teodor,Very nice, thanks for this contribution."
1046,8088,Patch Set 1:Thanks Dani. This one was flagged as [WIP] (work in progress) to avoid reviews. I wanted to avoid the feedback from the word_selection before finishing this one.,1,3706,2016-02-08 11:52:13,2016-02-08 11:52:13,0,MERGED,2.0,26.0,2,3,5,negative,Patch Set 1:Thanks Dani. This one was flagged as [WIP] (work in progress) to avoid reviews. I wanted to avoid the feedback from the word_selection before finishing this one.
1047,8089,"Patch Set 2:Still WIP, I think we should have an example which does not result in a compile error. See https://bugs.eclipse.org/bugs/show_bug.cgi?id=486903#c18",2,3706,2016-02-08 11:52:13,2016-02-09 14:54:26,27,MERGED,2.0,26.0,2,4,5,negative,"Patch Set 2:Still WIP, I think we should have an example which does not result in a compile error. See https://bugs.eclipse.org/bugs/show_bug.cgi?id=486903#c18"
1048,8103,Patch Set 6: Code-Review+1much better!thanks for have made all changesdo you have any idea why the hudons job has not been trigger ?,6,3713,2016-02-10 09:23:28,2016-02-10 10:45:11,1,MERGED,38.0,6766.0,3,4,10,positive,Patch Set 6: Code-Review+1much better!thanks for have made all changesdo you have any idea why the hudons job has not been trigger ?
1049,8104,"Patch Set 5:We should only create a folder to anything if said anything can be released alone, without dependencies on the rest. It should be done sometime in the future, but for now I would keep it like this due to release schedule constraints.",5,3713,2016-02-10 09:23:28,2016-02-10 10:35:29,1,MERGED,38.0,6765.0,1,3,10,negative,"Patch Set 5:We should only create a folder to anything if said anything can be released alone, without dependencies on the rest. It should be done sometime in the future, but for now I would keep it like this due to release schedule constraints."
1050,8109,"Patch Set 4: -Code-ReviewJust to react to Ansgar,I have putted benoit in the gerrit.To my point of view, it is not the number of plugins that is a threshold in the decision to make or not a separate/folder pom.A separate pom/folder means that it is a set of plugins that belong to the same namespace, unit of work. They could be released alone or replaced by another set of plugins that share the same interfaces.With intermediate poms, we should be able to build only a dedicated level and not the whole infra.To be discuss again surely but we need to kep it in mind!",4,3713,2016-02-10 09:23:28,2016-02-10 09:25:31,0,MERGED,38.0,6540.0,4,6,10,positive,"Patch Set 4: -Code-ReviewJust to react to Ansgar,I have putted benoit in the gerrit.To my point of view, it is not the number of plugins that is a threshold in the decision to make or not a separate/folder pom.A separate pom/folder means that it is a set of plugins that belong to the same namespace, unit of work. They could be released alone or replaced by another set of plugins that share the same interfaces.With intermediate poms, we should be able to build only a dedicated level and not the whole infra.To be discuss again surely but we need to kep it in mind!"
1051,8133,Patch Set 1: Code-Review-2This is a wip that still misses the validation fixes.This change replaces https://git.eclipse.org/r/#/c/64339/ that was mistakenly pushed,1,3726,2016-01-13 13:33:49,2016-01-22 15:15:56,217,MERGED,3.0,4319.0,2,4,3,negative,Patch Set 1: Code-Review-2This is a wip that still misses the validation fixes.This change replaces https://git.eclipse.org/r/#/c/64339/ that was mistakenly pushed
1052,8158,"Patch Set 2: Code-Review-1I'd like to see two things changed before submitting this:1. the JsonImporter has infrastructure to generate new UUIDs during import. This looks like a 1:1 implementation to the previous mechanism and is implicitly used when e.g. using ""Save As..."" for a project. However I can't see where this has been actually removed from the old XMLImporter. I'd like to see that infrastructure only being available at a single location.2. In addition to that I'd like to see a unified implicit usage of the ***Importer / ***Exporter for all ITE actions: currently ""Save As..."" is using the new Importer; ""Create new version..."" is still using the old one.",2,3743,2015-11-23 14:58:52,2015-12-17 13:48:24,574,MERGED,54.0,7844.0,2,4,7,positive,"Patch Set 2: Code-Review-1I'd like to see two things changed before submitting this:1. the JsonImporter has infrastructure to generate new UUIDs during import. This looks like a 1:1 implementation to the previous mechanism and is implicitly used when e.g. using ""Save As..."" for a project. However I can't see where this has been actually removed from the old XMLImporter. I'd like to see that infrastructure only being available at a single location.2. In addition to that I'd like to see a unified implicit usage of the ***Importer / ***Exporter for all ITE actions: currently ""Save As..."" is using the new Importer; ""Create new version..."" is still using the old one."
1053,8165,"Patch Set 1: Code-Review+2 Verified+1Looks good, override hudson (fails because it waits for some of these changes)",1,3744,2016-02-10 08:59:55,2016-02-10 08:59:55,0,MERGED,51.0,182.0,4,12,1,negative,"Patch Set 1: Code-Review+2 Verified+1Looks good, override hudson (fails because it waits for some of these changes)"
1054,8167,Patch Set 1: Code-Review+2 Verified+1Looks good. Override hudson (waits for some of those changes),1,3745,2016-02-10 09:00:26,2016-02-10 09:04:41,0,MERGED,151.0,532.0,4,10,1,positive,Patch Set 1: Code-Review+2 Verified+1Looks good. Override hudson (waits for some of those changes)
1055,8177,"Patch Set 5: Code-Review-1(8 comments)lack javadoc and explanation.I is very important in order how to use, why we have to use it?",5,3753,2015-08-19 15:22:32,2015-09-07 07:29:48,448,MERGED,8.0,682.0,2,2,15,negative,"Patch Set 5: Code-Review-1(8 comments)lack javadoc and explanation.I is very important in order how to use, why we have to use it?"
1056,8180,Patch Set 1: Code-Review-1(1 comment)This code would crash with a dynamic mapping due to a very small mistake :),1,3754,2016-02-05 10:25:54,2016-02-05 10:26:20,0,MERGED,21.0,1117.0,4,6,2,negative,Patch Set 1: Code-Review-1(1 comment)This code would crash with a dynamic mapping due to a very small mistake :)
1057,8195,"Patch Set 4:Sorry Matthew, I hijacked your patchset. If you do not like it, you can just revert and push back yours of course. But there won't be circular dependencies this way.",4,3760,2016-02-09 02:55:43,2016-02-09 03:27:08,0,MERGED,1.0,42.0,3,7,5,negative,"Patch Set 4:Sorry Matthew, I hijacked your patchset. If you do not like it, you can just revert and push back yours of course. But there won't be circular dependencies this way."
1058,8196,"Patch Set 1: Code-Review-1(3 comments)I don't like the dependencies this creates. We should make the critical path view more extensible so analyses implementing it, like the LttngKernelGraph, can easily add extra information to the view, without having to reimplement it...But I'm really happy to see this being used with other analyses in mind!",1,3760,2016-02-06 20:10:50,2016-02-06 20:10:50,0,MERGED,2.0,39.0,3,4,5,positive,"Patch Set 1: Code-Review-1(3 comments)I don't like the dependencies this creates. We should make the critical path view more extensible so analyses implementing it, like the LttngKernelGraph, can easily add extra information to the view, without having to reimplement it...But I'm really happy to see this being used with other analyses in mind!"
1059,8202,"Patch Set 1:Francis, as you have implemented the critical path analysis. Could you please tell me if this goes against your vision of things, I want to add thread priorities to the tooltips so that we may use this as a thread priority inversion view too.",1,3761,2016-02-06 18:53:22,2016-02-06 18:53:37,0,MERGED,4.0,45.0,3,6,5,negative,"Patch Set 1:Francis, as you have implemented the critical path analysis. Could you please tell me if this goes against your vision of things, I want to add thread priorities to the tooltips so that we may use this as a thread priority inversion view too."
1060,8242,Patch Set 2:Bump. Does this need another +1? I was hoping this would get applied to 4.5.2 as well but maybe I'm being too optimistic given the time line ;),2,3790,2016-01-21 19:53:28,2016-01-21 19:55:37,0,MERGED,2.0,12.0,4,6,3,positive,Patch Set 2:Bump. Does this need another +1? I was hoping this would get applied to 4.5.2 as well but maybe I'm being too optimistic given the time line ;)
1062,8252,Unspecified merge failure: REBASE_MERGE_CONFLICT,1,3794,2016-02-09 20:58:46,2016-02-09 20:58:46,0,MERGED,2.0,220.0,2,3,2,negative,Unspecified merge failure: REBASE_MERGE_CONFLICT
1063,8262,Patch Set 5:Summary was one of those special fields where ignoreKind was set to true,5,3795,2016-01-20 01:23:20,2016-01-22 01:09:46,47,MERGED,4.0,188.0,3,6,7,positive,Patch Set 5:Summary was one of those special fields where ignoreKind was set to true
1064,8266,"Patch Set 6:I didn't realize that! I don't think there is a reason for it, but let's keep the misspelling (in the test class too) to avoid breaking clients that depend on it.",6,3795,2016-01-20 01:23:20,2016-01-22 22:18:02,68,MERGED,5.0,238.0,4,10,7,positive,"Patch Set 6:I didn't realize that! I don't think there is a reason for it, but let's keep the misspelling (in the test class too) to avoid breaking clients that depend on it."
