ID,text,patchSetNum,changeId,createTime,commitTime,timeDiff,reviewStatus,fileNum,churn,authorNum,comments,patchsetCounts,PREDICTED
2390,"Patch Set 1:Thanks for the review. These are useful observations. I agree with the points raised and will prepare a patch.The documentation I found on smart pointers is highly obtuse so I had to improvise.In my search, people did not seem to agree whether assignment to nullptr or reset() is the cannonical way but I will defer to your experience.",1,11664,2015/8/12 14:39,2015/8/12 14:39,0,MERGED,2,51,3,5,2,positive
2391,"Patch Set 1:Kendy: as a localizer I would give my +1 in backporting the follow-up commit, it's just one short string. The string freeze has been broken in the past with bigger changes. Maybe we should notify Sophie and the l10n list. That if this bug fix is considered important enough by others, of course.",1,11673,2015/8/12 12:36,2015/8/12 15:18,2,MERGED,1,6,5,6,1,negative
2392,"Patch Set 1: Code-Review+2 Verified+1Test for the bug, thanks for that!",1,11676,2015/7/25 3:16,2015/7/25 3:20,0,MERGED,2,39,4,6,1,positive
2393,"Patch Set 1:Hi Laurent,I am sorry - I've seen that your patch was reverted in master due to the missing unit test.  I've added the people who were CC'd in the original gerrit change 16345, and hope that they'll help you with the unit test.Again - sorry about the problems, much appreciate your patches, and hope this one will get to master soon again! :-)",1,11677,2015/6/17 13:15,2015/7/24 19:33,894,MERGED,1,8,3,7,1,positive
2394,Patch Set 1: Code-Review+2 Verified+1Talked to Markus on the IRC; happy to merge it now.Laurent - thank you again for your patch!,1,11677,2015/6/17 13:15,2015/7/24 19:33,894,MERGED,1,8,3,7,1,positive
2395,"Patch Set 1:>What is the expected gain here?I was in the process of cleaning up o3tl/compat_functional, as many of the functors are derived from unary_function and binary_function, which are deprecated. This is the only use case of project2nd. As a result, it may not be worthwhile to keep a globally available templated functor for a single use case. I thought it might make more sense to remove the globally available templated funtor and repeat what is done in paletteformats.hxx andpixelformatadapters.hxx.Thanks for the input. I'm still new to this, so constructive criticism is very welcome!",1,11689,2015/8/12 0:31,2015/8/12 0:31,0,MERGED,2,23,3,7,2,positive
2396,"Patch Set 1: Code-Review-1All right, since this is the last use of project2nd (I assumed there are more), I do not have any objections against removing it.But the functor should be given a more specialized name, e.g., ColorPassThrough or something like that.",1,11689,2015/8/12 0:31,2015/8/12 0:31,0,MERGED,2,23,3,7,2,negative
2398,Patch Set 2:> I was unsuccessful in writing a unit test that was able to catch an Alt-X keystroke.You could just dispatch the .uno:UnicodeNotationToggle event in your test. I think you don't need to test that accelerator binding to dispatch events is working.,2,11691,2015/8/5 12:04,2015/8/6 11:39,23,MERGED,14,472,4,6,7,negative
2399,"Patch Set 3:I didn't find tdf#73691 in my earlier searches, probably because it references Alt-C instead of Alt-X.  I'll note that in my next commit.Please confirm:1.)  The appropriateness of placing ""Unicode Notation Toggle"" in GID_OPTIONS.  That was mostly an arbitrary choice (from the structure that I copied from).2.)  Almost every setting in swriter.sdi and sdraw.sdi is a guess.  Again, it is just a copy of another one (and a few logical things set false like menu, although I just noticed my fastcall is not consistent).",3,11691,2015/8/5 12:04,2015/8/6 19:31,31,MERGED,14,458,4,7,7,negative
2400,"Patch Set 3: Code-Review+1My remaining comments:- I assume the i18nutil part is OK, I remember you discussed that with Eike on IRC earlier- I can't judge the sd part- the rest looks OK to me just by reading the code; one remaining question is: did you check how this change interacts with the undo/redo? It would be bad to generate N deletion and an insertion entry on the undo stack, and I don't see any explicit grouping.",3,11691,2015/8/5 12:04,2015/8/6 19:31,31,MERGED,14,458,4,7,7,negative
2401,Patch Set 1: Code-Review-1I was unsuccessful in writing a unit test that was able to catch an Alt-X keystroke.  I left my debugging code in uiwriter.cxx for the benefit of anyone who helps me with the unit test.   Otherwise the code needs to be removed before approval.,1,11691,2015/8/5 12:04,2015/8/6 9:45,21,MERGED,14,473,2,4,7,negative
2402,"Patch Set 5:vmiklos: I looked up how to do an undo block and added it to Writer.  Draw already does the replacement in a single step, so I didn't modify that section.vmiklos: DelLeft is a VERY heavy function call.  When I run it against a 256 length notation string I can watch the cursor step backwards.  Under normal conditions it can't be seen.  I'll just leave it since the AltX feature will rarely be used - unless you have a recommendation.erAck: nitpicks adjusted.  However, there doesn't seem to be much point in implementing this feature if it isn't tied to Alt-X.  A user can always remap to a different accelerator key.",5,11691,2015/8/5 12:04,2015/8/7 19:17,55,MERGED,14,457,3,5,7,negative
2403,"Patch Set 5: Verified-1(1 comment)Tested it and it works quite well.One thing I noticed: The undo history has items like this in Writer:""Replaced: $1 $2 $3""and in Impress: ""Insert""Can you put some sensible text there please?",5,11691,2015/8/5 12:04,2015/8/7 19:17,55,MERGED,14,457,3,5,7,positive
2404,"Patch Set 6:I don't have the same display problem with A╠▒╠ê. so this may be related to installed fonts.  It appears that the missing underbar is stuck on top of your R (Replace).  I see a similar problem with ""eÓÑè //space combining character (094a)"" which is a really wierd combination anyway, and again in this case the combining character is connecting to the R. This has to be problems with the undo comment code.",6,11691,2015/8/5 12:04,2015/8/10 8:11,116,MERGED,14,466,6,11,7,negative
2405,"Patch Set 6: Verified+1Ok, then +1 from me. If Miklos and Eike agree, I can push this.",6,11691,2015/8/5 12:04,2015/8/10 8:11,116,MERGED,14,466,6,11,7,positive
2407,"Patch Set 1:Ah OK, please feel free to abandon; just looked useful to me, so tried to get it in too.",1,11697,2015/8/10 23:09,2015/8/12 9:05,33,MERGED,4,16,3,5,2,positive
2412,Patch Set 2: Code-Review+2build it manually as dbgutil on all 3 platforms.. seems 'fine',2,11749,2015/8/10 2:14,2015/8/10 2:14,0,MERGED,33,148,4,8,2,positive
2413,"Patch Set 1:And while you're on it: I see that it has also MenuConfig and ToolBoxConfig set to TRUE, which is wrong because it's an internal only command, and it will crash there as well.",1,11761,2015/8/9 10:30,2015/8/9 10:30,0,MERGED,1,2,3,7,4,positive
2414,"Patch Set 1:Thank you for your feedback Maxim.I don't know about these sdi things.I reverted this patch locally and did this:diff --git a/sc/sdi/scalc.sdi b/sc/sdi/scalc.sdiindex 482107e..d29e059 100644--- a/sc/sdi/scalc.sdi+++ b/sc/sdi/scalc.sdi@@ -3280,7 +3280,7 @@ SfxVoidItem SolverDialog SID_OPENDLG_OPTSOLVER ]  SfxVoidItem SearchResultsDialog SID_SEARCH_RESULTS_DIALOG-()+(SfxBoolItem Sel FN_PARAM_1)) [     /* flags: */     AutoUpdate = FALSE,@@ -3297,9 +3297,9 @@ SfxVoidItem SearchResultsDialog SID_SEARCH_RESULTS_DIALOG      /* config: */     AccelConfig = TRUE,-    MenuConfig = TRUE,+    MenuConfig = FALSE,     StatusBarConfig = FALSE,-    ToolBoxConfig = TRUE,+    ToolBoxConfig = FALSE,     GroupId = GID_OPTIONS; ]But now I've got this:[build LOC] top level modules: sc/home/julien/compile-libreoffice/libreoffice/sc/sdi/scalc.sdi --- error: ( 3284, 1 )	may be <unknown type of token. Each new SID needs an item statement in an SDI file, eg. SfxVoidItem FooItem  ) ... which describes the slot more fully> at ( 3283, 3 )/home/julien/compile-libreoffice/libreoffice/sc/sdi/scslots.sdi --- error: ( 50, 5 )	may be <unknown type of token. Each new SID needs an item statement in an SDI file, eg. SfxVoidItem FooItem  } ... which describes the slot more fully> at ( 35, 5 )svidl terminated with errors/home/julien/compile-libreoffice/libreoffice/solenv/gbuild/SdiTarget.mk:25: recipe for target '/home/julien/compile-libreoffice/libreoffice/workdir/SdiTarget/sc/sdi/scslots' failedAbout NoRecord, should I just add it with RecordPerSet in sc/sdi/scalc.sdi?",1,11761,2015/8/9 10:30,2015/8/9 10:30,0,MERGED,1,2,3,7,4,negative
2418,"Patch Set 1: -Code-ReviewEh, I'm now confused, too. :-) Let me take back my +2 in case Caol├ín has some input, I think he wrote this table info thing.",1,11781,2015/7/29 6:47,2015/7/29 6:47,0,MERGED,1,2,6,10,1,positive
2419,Patch Set 1: Code-Review+2 Verified+1Thanks!,1,11814,2015/7/18 6:35,2015/7/18 6:35,0,MERGED,2,4,4,5,1,positive
2420,"Patch Set 1: Code-Review-1just one little problem, the test doesn't fail with the fix reverted.this is because the test uses a new paragraph style, but the bug is in code that requires a style that is already inserted in the document.so either add the style to the document or get an existing paragraph style from the document.",1,11818,2015/8/5 17:26,2015/8/5 17:26,0,MERGED,1,17,3,4,2,negative
2422,"Patch Set 4:I've removed the temp-file removal in ZipOutputEntry destructor which should make build succeed. (it works on one PC).(I can't really test this at home because I've moved things around and see strange permission denied problems failing master build :(.)I don't know if this version of patch is acceptable or we need to make the file removal work on Windows too. Created files are in a temp directory removed later anyway, but...Anyhow the main reason I'm uploading this, is to help narrow down the problem further and see if it really works.",4,11823,2015/7/26 19:07,2015/8/5 19:13,240,MERGED,3,84,4,6,4,negative
2424,"Patch Set 6:Eh, sorry to be a pain. But it just occurred to me that the old implementation allowed the same listener to be registered for multiple ranges, while the new one does not. Can you verify that the change is OK in this regard? At the very least, we should have an assert that catches attempts to add the same listener again with a different range.",6,11854,2015/8/2 12:51,2015/8/2 21:19,8,MERGED,2,55,3,5,8,negative
2425,"Patch Set 6:> Eh, sorry to be a pain. But it just occurred to me that the old > implementation allowed the same listener to be registered for > multiple ranges, while the new one does not. Can you verify that > the change is OK in this regard? At the very least, we should have > an assert that catches attempts to add the same listener again with > a different range.No, you are not a pain. I really appreciate you taking the timeto review the patches so carefully. I do not want to introduce any regressions.I have added unit tests for adding the same listener twice in the previous commit: (just added you as reviewer)https://gerrit.libreoffice.org/#/c/17478/2The current version of this commit allows to add multiple listeners. (the previous ones did not allow for that)",6,11854,2015/8/2 12:51,2015/8/2 21:19,8,MERGED,2,55,3,5,8,negative
2426,"Patch Set 3:(1 comment)You missed one spot with this check-in:see ""sonst nicht noetig"" still among the comments.",3,11877,2015/7/28 21:30,2015/7/29 11:54,14,MERGED,2,240,3,3,3,negative
2427,"Patch Set 3:Michael: Thanks for fixing some words I missed and for pushing to master.Adolfo: Sorry, used an old template of mine and didn't think. Won't happen again.Martin: Fixed in my next patch, good catch!",3,11877,2015/7/28 21:30,2015/7/29 11:54,14,MERGED,2,240,3,3,3,positive
2428,"RestoredPatch set 3 changes nothing : it's a mistake I made in my local repo, while working on .gitignore.",3,11880,2015/8/1 10:35,2015/8/1 21:52,11,MERGED,1,130,4,7,3,negative
2429,"Patch Set 1:I'm still very new to working with libreoffice. As a result, it is very likely I may have overlooked something :-) Any constructive criticism is more than welcome!",1,11883,2015/7/30 3:07,2015/7/30 3:07,0,MERGED,1,69,3,6,4,positive
2430,"Patch Set 1: Code-Review+2 Verified+1So the visual artifacts (white text background, coloured frame around a widget after removing focus) are gone and the existing listboxes look larger, but not remarkably so, so let's ship this. However, it is maybe worth further investigation (when we have some time to kill i.e. never :) ) why Base draws smaller-than-normal size listbox -- maybe it squashes it down artificially.",1,11886,2015/7/30 16:10,2015/7/30 18:27,2,MERGED,1,20,4,6,1,negative
2431,"Patch Set 2:Eike: To see the splash + messages, the best is to clear the user profile, and then to run soffice.bin directly.  With soffice, an external splash binary is run which does not show the texts, and also the splash itself is not really visible there when the startup is too fast.But if you still cannot see it even with running soffice.bin, please re-open the original bug; but then I am out of ideas there, the only way I was seeing the problem was in a build tree where the old sofficerc was lurking.",2,11888,2015/7/30 8:36,2015/7/31 0:08,15,MERGED,1,4,2,3,2,negative
2432,"Patch Set 2:Grml.. false alarm, I retried with a set that did not have the fix. So, all good I'd say :)",2,11888,2015/7/30 8:36,2015/7/31 0:08,15,MERGED,1,4,2,3,2,positive
2435,"Patch Set 12: Verified+1Could someone approve this change? It's just boost, what could probably go wrong?",12,11898,2015/7/15 6:24,2015/7/30 8:27,362,MERGED,49,3507,3,7,13,negative
2440,"Patch Set 9:> > Apparently precompiled header wasn't regenerated? >  > no editing Library*.mk doesn't cause anything to rebuild, need to > make sw.cleanI was afraid of it. But isn't this a bug in our build toolchain?",9,11898,2015/7/15 6:24,2015/7/22 20:42,182,MERGED,45,3420,2,6,13,negative
2446,"Patch Set 4: Code-Review+2when i load the document from the bug i'm getting the wrong symbol displayed, but that appears to be some other issue - with this patch the ""beta"" symbol moves to ""alpha"" position which seems consistent with the screen shot in the bug so i'm assuming this helps.",4,11938,2015/6/23 17:40,2015/7/21 23:39,677,MERGED,6,94,4,5,4,negative
2447,Patch Set 1: Verified+1i wonder if that JVM problem stopped being a problem like 15 years ago...,1,11941,2015/7/27 6:15,2015/7/27 8:27,2,MERGED,1,3,4,6,1,positive
2448,Patch Set 4: Code-Review+1 Verified+1Worked fine for me.,4,11948,2015/6/8 6:24,2015/6/24 6:55,384,MERGED,2,49,6,8,4,positive
2449,"Patch Set 4:@Phil: No i dont think i filed a tdf bug for this enhancement, but it was a bug i had observed before and i asked Rish to do.",4,11948,2015/6/8 6:24,2015/6/24 6:55,384,MERGED,2,49,6,8,4,negative
2455,"Patch Set 1: Code-Review-1So it seems chart hackers _really_ want unit tests for every fix. :)Laurent, were the hints sufficient to hack something up there? Or are there further questions?",1,11989,2015/6/17 13:15,2015/6/17 13:26,0,MERGED,1,8,7,10,1,negative
2456,Patch Set 1: Verified+1Tsh...it's insane to rejecting this on the grounds of unit tests when:a) there is no infrastructure to test this kind of problems easily and suggesting the contributor build one up is just an overkill (to check his 6 line fix)b) suggesting a unstable method of testing that is disabled unless you enable it with a special --enable-chart-tests because well - it does not work?(Tried to create the XShape test - given up as it failed to successfully pass with document and dumped reference)First I want this patch in.. later I'll try to find a way to reliably test this.,1,11989,2015/6/17 13:15,2015/6/17 13:26,0,MERGED,1,8,7,10,1,positive
2457,"Patch Set 1:This patch changes the default evaluation mode for INDIRECT (which now accepts both Calc A1 and Excel A1), so I had to adjust the unit test :(",1,11991,2015/7/23 7:52,2015/7/23 8:36,0,MERGED,5,51,2,4,4,negative
2458,"Patch Set 4: Code-Review+2 Verified+1Looks good.I think this needs some follow-up though. The configuration's default ""Use formula syntax"" doesn't match the actual default value used in INDIRECT() now. The configuration dialog probably has to check also mbHasStringRefSyntax and if not set present the ""Calc A1 | Excel A1"" setting selected instead.Also, there are a few places left where meStringRefAddressSyntax is set directly, e.g. sc/source/core/tool/formulaopt.cxx in ScFormulaCfg::UpdateFromProperties() that doesn't handle CONV_A1_XL_A1 and doesn't set via SetStringRefSyntax() so mbHasStringRefSyntax remains unset. Also in ScFormulaCfg::ImplCommit() CONV_A1_XL_A1 is not handled.In sc/source/filter/oox/workbookhelper.cxx in WorkbookGlobals::initialize() has aCalcConfig.meStringRefAddressSyntax = getConvention(xDocProps); where getConvention() returns CONV_OOO if the generator was not Microsoft. That looks odd and maybe should be CONV_A1_XL_A1 instead.",4,11991,2015/7/23 7:52,2015/7/24 9:52,25,MERGED,6,75,4,5,4,negative
2462,Patch Set 1: Code-Review+2oops sorry that was stupid...,1,12016,2015/7/22 16:52,2015/7/22 16:53,0,MERGED,1,6,5,6,1,negative
2463,"Patch Set 1: Code-Review+2Looks reasonable to me; I'm not aware of any stream compression in OLE2 storages, just block lists.Then again - no stream should be larger than its list of blocks in the FAT - surely - I imagine we compare those two.Either way the patch looks quite sensible =) though whether it stops our ability to read corrupted files where this data is screwed up I've no idea, IIRC we check for circularity in the block / FAT chain anyhow - but i really do forget all the details there.Thanks for the chance to review =)",1,12031,2015/7/22 8:24,2015/7/22 14:00,5,MERGED,7,41,4,7,1,negative
2464,"Patch Set 1:Based on the feedback in the bug, it does its job :-)  Thank you!",1,12032,2015/7/21 21:18,2015/7/21 21:22,0,MERGED,1,1,4,6,1,positive
2467,Patch Set 1: Code-Review+1I support this patch.,1,12046,2015/7/21 0:19,2015/7/21 0:38,0,MERGED,1,1149,5,5,1,positive
2468,Patch Set 1:(1 comment)Please combine this with a change actually making use of it; makes it easier to review.,1,12069,2015/4/22 1:51,2015/4/22 1:51,0,MERGED,4,134,4,7,2,positive
2470,"Patch Set 1:actually rand_s() _can_ block, so it is no equivalent to urandom in that regardsource: http://channel9.msdn.com/Events/GoingNative/2013/rand-Considered-Harmful(yeah it takes en-passant remarks from a Microsoft Eng talk to get that kind of nuggets.. reading the official 'doc' is no help at all.but for our practical use cases that should not matter.",1,12069,2015/4/22 1:51,2015/4/22 1:51,0,MERGED,4,134,4,7,2,negative
2472,Patch Set 3: Code-Review+2 Verified+1Windows fail again unrelated...,3,12074,2015/7/20 10:45,2015/7/20 12:25,1,MERGED,2,64,4,5,3,negative
2473,Patch Set 2:Thanks Martin ! =),2,12087,2015/7/16 2:07,2015/7/19 4:46,74,MERGED,36,21520,2,3,2,positive
2474,Patch Set 1: Code-Review-2CF ESC minutes - the request from the translators was (IIRC) not to push this in at the last minute before 5.0.0 since they'd have no time to test it -> -2Thanks !,1,12087,2015/7/16 2:07,2015/7/16 2:16,0,MERGED,36,21520,4,6,2,positive
2475,"Patch Set 1:The same argument could be applied about shoving the horrible branding in the last minute, so not every Design member could review it ;-)Can I have at least the Spanish portion pushed to 5-0-0?",1,12087,2015/7/16 2:07,2015/7/16 2:16,0,MERGED,36,21520,4,6,2,negative
2476,Patch Set 1:Hah - the branding delay was in no way deliberate; getting anything decided by TDF takes forever and a day :-)Wrt. getting specific languages in - I've no problem with that at all. Could you however - ask the translators for anyone that wants this turned on and is willing to take the risk for 5.0.0. that it is not correct ? there'll be 1x release to check it ? Will add to the ESC agenda =),1,12087,2015/7/16 2:07,2015/7/16 2:16,0,MERGED,36,21520,4,6,2,negative
2477,"Patch Set 1: Code-Review+1Actually, Michael, it was me as a localizer asking on the l10n list not to include it with the last intended RC (RC5) but already with one before (RC4), so that we localizers have at least a week to test it. So if you are referring to my plead, you totally misread it - I actually support inclussion of this code ASAP. Thanks.",1,12087,2015/7/16 2:07,2015/7/16 2:16,0,MERGED,36,21520,4,6,2,positive
2480,Patch Set 1: Code-Review+2 Verified+1Looks lots simpler and cleaner and faster =) nice.,1,12104,2015/7/20 7:35,2015/7/20 7:40,0,MERGED,2,9,4,5,1,positive
2487,Patch Set 2: Code-Review+2 Verified+1* removed no-longer used layouts to avoid building cruft* used NotificationCompat variants* used lighter button-style for fullscreen modeNote to self: Notification with activity is only displayed properly with GPU rendering in emulator...,2,12135,2015/5/11 13:15,2015/7/18 12:41,1631,MERGED,31,1166,2,3,2,negative
2489,Patch Set 1: Code-Review+2 Verified+1Good catch!,1,12169,2015/7/16 20:30,2015/7/16 20:42,0,MERGED,2,4,4,5,1,positive
2490,"Patch Set 3:(1 comment)apparently there's a conflict with some of your other patches - please ""git rebase"" this to current master and resolve the conflicts",3,12170,2015/7/16 10:24,2015/7/16 14:50,4,MERGED,1,49,3,4,4,positive
2492,"Patch Set 2:Hi Adolfo, and thanks a lot for your time.I see your point, but the result is coherent with the source code.Please read 'em all and tell me what you think about.Ciao,Andrea",2,12173,2015/6/22 10:56,2015/6/22 12:32,1,MERGED,13,615,3,5,5,positive
2494,Patch Set 1: Code-Review+1I'm curious as to why this doesn't work - it seems the work-area is now for all screens; does that mean that this popup window is initially on the wrong screen (eg.) or ... not against it if it works of course =),1,12181,2015/7/13 15:18,2015/7/13 15:22,0,MERGED,1,14,4,7,1,negative
2495,Patch Set 1: Code-Review+2 Verified+1Thanks ! makes perfect sense =) sorry to quibble.,1,12181,2015/7/13 15:18,2015/7/13 15:22,0,MERGED,1,14,4,7,1,positive
2496,Patch Set 1: Code-Review+2 Verified+1Looks sensible if you're happy with it Lionel ;-) rubber-stamping.,1,12188,2015/7/14 15:49,2015/7/14 15:58,0,MERGED,4,44,3,4,1,positive
2500,Patch Set 1: Code-Review+2 Verified+1Thanks Caolan =),1,12203,2015/7/13 11:38,2015/7/13 11:43,0,MERGED,1,3,3,3,1,positive
2504,Patch Set 1: Code-Review+2 Verified+1Looks sensible to me - thanks Laszlo =),1,12207,2015/7/16 2:07,2015/7/16 2:15,0,MERGED,36,21520,4,5,1,positive
2506,"Patch Set 1:This patch needs a careful review by someone who understands how redlines and SPRMs work.  I don't understand this code - I just figured out something that fixed my problem and tried to make it as targeted as possible.  I'm not really sure of the implications - it just didn't seem to do anything bad to my sample document....  The biggest problem is that this is called at the end of EVERY cell, regardless of whether it is touching a redline. I couldn't figure out how to recognize when that occurs.	What I think is happening is that the WriteCR attribute from the PREVIOUS cell is being attached to the redline group and merged together.   However, although the IncludeEndOfParaCRInRedlineProperties() method seems to try to handle these things, it isn't catching this case.	How to write a automated compile testcase for this fix is beyond me since I don't understand what is happening deep in the code, and I can only see the problem when looking at the document in Word.  Several manual testcases are attached to the bug report.",1,12221,2015/4/16 10:31,2015/4/16 10:31,0,MERGED,1,11,3,7,4,negative
2507,"Patch Set 1:This patch needs a careful review by someone who understands how redlines and SPRMs work.  I don't understand this code - I just figured out something that fixed my problem and tried to make it as targeted as possible.  I'm not really sure of the implications - it just didn't seem to do anything bad to my sample document....  The biggest problem is that this is called at the end of EVERY cell, regardless of whether it is touching a redline. I couldn't figure out how to recognize when that occurs.	What I think is happening is that the CR attribute from the PREVIOUS cell is being attached to the redline group and merged together.   However, although the IncludeEndOfParaCRInRedlineProperties() method seems to try to handle these things, it isn't catching this case.	How to write a automated compile testcase for this fix is beyond me since I don't understand what is happening deep in the code, and I can only see the problem when looking at the document in Word.  Several manual testcases are attached to the bug report.",1,12221,2015/4/16 10:31,2015/4/16 10:31,0,MERGED,1,11,3,7,4,negative
2508,Patch Set 1:this all sounds plausible to me but i don't actually know what a FKP is :),1,12221,2015/4/16 10:31,2015/4/16 10:31,0,MERGED,1,11,3,7,4,negative
2518,Patch Set 2:thank you Noel for your feedback.I tried to apply your advice but I couldn't test so don't hesitate to tell me if there's still something wrong.,2,12328,2015/7/11 22:57,2015/7/12 16:21,17,MERGED,3,18,3,5,4,negative
2522,"Patch Set 1:I have figured it out, there is some problem with the pWrtShell->Left(CRSR_SKIP_CELLS, false, 2, false);But the other method pWrtShell->GoNextCell(); works fine here...so updating this accordingly..",1,12355,2015/7/9 18:03,2015/7/9 18:03,0,MERGED,1,88,3,5,2,positive
2524,"Patch Set 1:This is important for 5.0 as it has the insert image, textbox and fontwork gallery in the standard toolbar similar to impress and leaves the drawing toolbar to just shapes, like in impress. Basically unifying the location of these items between the two apps.",1,12358,2015/7/9 0:37,2015/7/9 0:47,0,MERGED,2,25,4,5,2,positive
2525,"Patch Set 1: Code-Review+2 Verified+1I'll waive this in without really looking at it, as it is code that doesn't affect any of the existing platforms in any way, and I don't have any particular knowledge of mips64 details.  (Also, note that it won't be triggered for now at all, as there's no place in configure.ac setting CPUNAME to GODSON64.)But do ask (on IRC or the ML) if you have any specific questions regarding the bridge code.",1,12366,2015/7/7 10:19,2015/7/8 15:41,29,MERGED,7,1853,5,7,1,negative
2527,Patch Set 2:This is completely irregular. How come a design proposal that was not even listed in the wiki page was fast-tracked into the release branch? This is not fair.,2,12376,2015/7/9 16:48,2015/7/9 17:17,0,MERGED,6,16,2,2,2,negative
2528,Patch Set 1:No real need for that - second is an instance of VclPtr<> - so as long as we don't de-reference it (and disposeAndClear() is safe for calling on NULL VclPtrs) life should be good =),1,12377,2015/7/9 15:07,2015/7/9 16:02,0,MERGED,1,2,5,7,1,positive
2531,"Patch Set 2: Code-Review+2 Verified+1Alright, need to make use of menubar style for the hightlight/selected entries there and not take the menu style. Just uncovered an existing bug I guess. Bundled the fix for that in here and looks good for my gtk2 now.",2,12389,2015/7/8 12:51,2015/7/9 10:31,21,MERGED,2,17,3,5,2,positive
2532,Patch Set 1: Code-Review+2i wonder if we could do the same upgrade thing in coinmp where currently a horrible complete new project file is patched in which is totally unmaintainable,1,12394,2015/7/6 21:06,2015/7/6 22:18,1,MERGED,1,3,4,6,1,negative
2533,Patch Set 1:> i wonder if we could do the same upgrade thing in coinmp where > currently a horrible complete new project file is patched in which > is totally unmaintainableSure. That's the plan.,1,12394,2015/7/6 21:06,2015/7/6 22:18,1,MERGED,1,3,4,6,1,negative
2536,"Patch Set 3: Code-Review+2 Verified+1added the %, fixed a little bug, looks good enough to go in to me, thanks for this.",3,12416,2015/6/19 13:25,2015/7/8 15:31,458,MERGED,18,906,3,5,3,positive
2538,Patch Set 1: Code-Review+1Still ugly. But less ugly at least.,1,12423,2015/7/7 13:07,2015/7/7 13:07,0,MERGED,1,4,5,7,1,negative
2539,Patch Set 2: Code-Review+2 Verified+1With David's +1 - and a clean build on Windows (Mac CI slave is dead it seems): pushing...,2,12425,2015/7/7 21:35,2015/7/8 10:27,12,MERGED,2,13,4,6,2,negative
2540,"Patch Set 1: Code-Review-1 Verified-1> Fails on WindowsAgain the master was broken, and my gerrit changes that was pushed against master were failing too! That's really annoying.",1,12425,2015/7/7 21:35,2015/7/7 21:41,0,MERGED,2,11,4,6,2,negative
2541,"Patch Set 1:Hey - thanks David - and sorry for breaking master; but its important to get critical fixes in fast, and this one -looked- trivial. Of course, as soon as CI actually -automatically- checks stuff into master as/when it builds in 3x places - without requiring some horribly expensive & slow polling mechanism  - then I'll push directly through CI all the time =)",1,12425,2015/7/7 21:35,2015/7/7 21:41,0,MERGED,2,11,4,6,2,negative
2546,Patch Set 1: Code-Review+2 Verified+1Thanks!,1,12445,2015/7/7 21:05,2015/7/7 21:51,0,MERGED,2,5,4,5,1,positive
2549,"Patch Set 1:yeah, it improves situations like:https://help.libreoffice.org/File:Sc_snapframe.pngwith every major release, the images get reuploaded. ;-)",1,12460,2015/6/9 1:54,2015/6/9 1:54,0,MERGED,1,51,3,6,1,positive
2550,Patch Set 1: Code-Review+2 Verified+1Sorry for the delay!,1,12460,2015/6/9 1:54,2015/6/9 1:54,0,MERGED,1,51,3,6,1,negative
2551,"Patch Set 2: Code-Review+2 Verified+1looks good to me, takes a little performance hit, but that's with full dbgutil and still usable as far as I can see",2,12463,2015/7/6 22:56,2015/7/7 9:46,10,MERGED,2,386,3,5,2,positive
2552,Patch Set 1:(6 comments)I didn't realise that the fMem/bNull is there to reduce precision errors.Reintroducing fMem/bNull for the SUM function will probably reduce the bug reports on these errors; that's an extra stimulant for me to work on this.,1,12467,2015/4/17 9:06,2015/4/17 9:06,0,MERGED,1,186,3,5,5,negative
2553,"Patch Set 4:(2 comments)Eike,Thank you for patching my 'imperfections'.I will start doing the same (unify code duplication) for ScCount.",4,12467,2015/4/17 9:06,2015/6/26 9:11,1680,MERGED,3,310,3,6,5,positive
2554,"Patch Set 3: Code-Review+2 Verified+1Looks good, thanks a lot!",3,12484,2015/7/6 13:54,2015/7/6 14:20,0,MERGED,2,20,4,5,3,positive
2556,Patch Set 1:Don't merge!!!!There is a bug in the validator leading to false positives with that patch.,1,12488,2015/4/18 0:07,2015/4/18 0:07,0,MERGED,1,3,2,6,2,negative
2557,"Patch Set 3:Adolfo, shame on me. I also checked for the Unicode, but I didn't realize it was right.Thanks a lot,Andrea",3,12516,2015/7/1 22:50,2015/7/4 12:11,61,MERGED,3,10624,3,6,4,negative
2558,"Patch Set 1: Code-Review+2 Verified+1This is actually from the initial commit of f39885181180e960be80155a91f60906132b414ayeah, this is clearly wrong",1,12516,2015/7/1 22:50,2015/7/1 22:50,0,MERGED,1,2,2,4,4,negative
