ID,text,patchSetNum,changeId,createTime,commitTime,timeDiff,reviewStatus,fileNum,churn,authorNum,comments,patchsetCounts,Overall,Text
7313,"Patch Set 3:> > why do you want to allow to amend the squashed commit ? >  > The one thing I was missing previously was Repository::readSquashCommitMsg > but now I think I can handle it differently. > However, there are two issues: > - CommitMessageEditorDialog has ""Interactive Rebase"" in its title, > and I cannot change it programmaticallyyou could add another parameter ""title"" to its constructor in order to allow configuring the title > - The CommitDialog has the advantage that it allows to use the ""add > change-id"" and ""sign-off"" which I use heavily in combination wit > Gitflow ok. These two actions are also missing for interactive rebase's reword and squash.What are you using change-id for ? Or do you use git-flow with Gerrit ?We could change CommitMessageEditorDialog to use CommitMessageComponent instead of SpellcheckableMessageArea in order to enable setting sign-off and change-id for squashing during rebase interactive, squashing from history view and squash merging from git-flow's ""feature finish"" with the squash option.What feels wrong with using the commit dialog for this purpose ist that it shows an empty useless file-list for the squash cases. > > do you check on ""Finish feature"" with squash that none of the > files being squashed is dirty ? >  > Not yet, but I should.yes, that's important > I can amend the parent commit or fix it in a separate patch set. > Which do you prefer?I would prefer to amend the parent commit",3,5721,2015-07-24 22:21:23,2015-07-25 09:23:26,11,MERGED,7.0,204.0,3,7,10,negative,"Patch Set 3:> > why do you want to allow to amend the squashed commit ? >  > The one thing I was missing previously was Repository::readSquashCommitMsg > but now I think I can handle it differently. > However, there are two issues: > - CommitMessageEditorDialog has ""Interactive Rebase"" in its title, > and I cannot change it programmaticallyyou could add another parameter ""title"" to its constructor in order to allow configuring the title > - The CommitDialog has the advantage that it allows to use the ""add > change-id"" and ""sign-off"" which I use heavily in combination wit > Gitflow ok. These two actions are also missing for interactive rebase's reword and squash.What are you using change-id for ? Or do you use git-flow with Gerrit ?We could change CommitMessageEditorDialog to use CommitMessageComponent instead of SpellcheckableMessageArea in order to enable setting sign-off and change-id for squashing during rebase interactive, squashing from history view and squash merging from git-flow's ""feature finish"" with the squash option.What feels wrong with using the commit dialog for this purpose ist that it shows an empty useless file-list for the squash cases. > > do you check on ""Finish feature"" with squash that none of the > files being squashed is dirty ? >  > Not yet, but I should.yes, that's important > I can amend the parent commit or fix it in a separate patch set. > Which do you prefer?I would prefer to amend the parent commit"
7314,"Patch Set 3:> you could add another parameter ""title"" to its constructor in order > to allow configuring the titleDone. > ok. These two actions are also missing for interactive rebase's > reword and squash. > What are you using change-id for ? Or do you use git-flow with > Gerrit ?Yes. See 468885It is the main reason for me to implement the squash option for feature finish. > We could change CommitMessageEditorDialog to use CommitMessageComponent > instead of SpellcheckableMessageArea in order to enable setting > sign-off and change-id for squashing during rebase interactive, > squashing from history view and squash merging from git-flow's > ""feature finish"" with the squash option.I'll file a new enhancement request.  > What feels wrong with using the commit dialog for this purpose ist > that it shows an empty useless file-list for the squash cases. >  > > > do you check on ""Finish feature"" with squash that none of the > > files being squashed is dirty ? > > > > Not yet, but I should. > yes, that's importantDone. >  > > I can amend the parent commit or fix it in a separate patch set. > > Which do you prefer? >  > I would prefer to amend the parent commitDone.",3,5721,2015-07-24 22:21:23,2015-07-25 09:23:26,11,MERGED,7.0,204.0,3,7,10,negative,"Patch Set 3:> you could add another parameter ""title"" to its constructor in order > to allow configuring the titleDone. > ok. These two actions are also missing for interactive rebase's > reword and squash. > What are you using change-id for ? Or do you use git-flow with > Gerrit ?Yes. See 468885It is the main reason for me to implement the squash option for feature finish. > We could change CommitMessageEditorDialog to use CommitMessageComponent > instead of SpellcheckableMessageArea in order to enable setting > sign-off and change-id for squashing during rebase interactive, > squashing from history view and squash merging from git-flow's > ""feature finish"" with the squash option.I'll file a new enhancement request.  > What feels wrong with using the commit dialog for this purpose ist > that it shows an empty useless file-list for the squash cases. >  > > > do you check on ""Finish feature"" with squash that none of the > > files being squashed is dirty ? > > > > Not yet, but I should. > yes, that's importantDone. >  > > I can amend the parent commit or fix it in a separate patch set. > > Which do you prefer? >  > I would prefer to amend the parent commitDone."
7320,"Patch Set 1:Got a hang on this test:https://ci.lttng.org/view/Trace%20Compass/job/tracecompass-master-linux/JAVA_TO_USE=OpenJDK-7,SWT_GTK3=0,WM=metacity,label=x86-64,target-platform=tracecompass-eStaging/18/console",1,5726,2015-07-15 15:59:51,2015-07-15 15:59:51,0,MERGED,1.0,8.0,2,4,2,negative,"Patch Set 1:Got a hang on this test:https://ci.lttng.org/view/Trace%20Compass/job/tracecompass-master-linux/JAVA_TO_USE=OpenJDK-7,SWT_GTK3=0,WM=metacity,label=x86-64,target-platform=tracecompass-eStaging/18/console"
7346,"Patch Set 1: Code-Review-1Brian, I would log with the stack trace, otherwise we will see later unmotivated bug reports with no idea why and who produces the issue.",1,5740,2015-08-13 16:57:50,2015-08-13 16:57:50,0,MERGED,1.0,33.0,3,7,2,negative,"Patch Set 1: Code-Review-1Brian, I would log with the stack trace, otherwise we will see later unmotivated bug reports with no idea why and who produces the issue."
7347,Patch Set 2: Code-Review+2 Verified+1Sorry Andrey ÔÇö these log messages are just specializations of what was already there.  I want to avoid this NPE and spend time dealing with the underlying issue.,2,5740,2015-08-13 16:57:50,2015-08-14 20:45:48,27,MERGED,1.0,33.0,4,5,2,negative,Patch Set 2: Code-Review+2 Verified+1Sorry Andrey ÔÇö these log messages are just specializations of what was already there.  I want to avoid this NPE and spend time dealing with the underlying issue.
7368,"Patch Set 2:I'm currently on a holiday, will update the review in a week or two when I get back. Sorry for the delay.",2,5757,2015-06-26 13:28:56,2015-06-26 13:28:56,0,MERGED,10.0,540.0,4,14,14,negative,"Patch Set 2:I'm currently on a holiday, will update the review in a week or two when I get back. Sorry for the delay."
7373,Patch Set 13: Verified-1I think I found a bug. If there is en empty line between two use statements then then the statements above the empty line are sorted separately than the statements below the line. I would expect that all the use statements are sorted together and the empty line is removed (this is the behavior we have in JDT).,13,5757,2015-06-26 13:28:56,2015-08-11 14:14:52,1104,MERGED,10.0,612.0,6,17,14,negative,Patch Set 13: Verified-1I think I found a bug. If there is en empty line between two use statements then then the statements above the empty line are sorted separately than the statements below the line. I would expect that all the use statements are sorted together and the empty line is removed (this is the behavior we have in JDT).
7375,"Patch Set 13:To reply to both comments: > I think I found a bug. If there is en empty line between two use > statements then then the statements above the empty line are sorted > separately than the statements below the line. I would expect that > all the use statements are sorted together and the empty line is > removed (this is the behavior we have in JDT).I did this on purpose, since I could not detect if there were only empty lines in between blocks. I could try to fix this if you like > BTW. It would be nice to add some test cases for this new feature. > Are we going to make this with this patch or later?I have very little experience with writing tests in JAVA (only with PHPUnit) so I need some help with that. Might be best to do it in a separate review",13,5757,2015-06-26 13:28:56,2015-08-11 14:14:52,1104,MERGED,10.0,612.0,6,17,14,negative,"Patch Set 13:To reply to both comments: > I think I found a bug. If there is en empty line between two use > statements then then the statements above the empty line are sorted > separately than the statements below the line. I would expect that > all the use statements are sorted together and the empty line is > removed (this is the behavior we have in JDT).I did this on purpose, since I could not detect if there were only empty lines in between blocks. I could try to fix this if you like > BTW. It would be nice to add some test cases for this new feature. > Are we going to make this with this patch or later?I have very little experience with writing tests in JAVA (only with PHPUnit) so I need some help with that. Might be best to do it in a separate review"
7380,Patch Set 10:As I see action have troubles if in in file are two namespaces.,10,5757,2015-06-26 13:28:56,2015-08-07 07:10:10,1001,MERGED,10.0,481.0,3,14,14,negative,Patch Set 10:As I see action have troubles if in in file are two namespaces.
7381,Patch Set 10:> As I see action have troubles if in in file are two namespaces.can you give an example I can test with?,10,5757,2015-06-26 13:28:56,2015-08-07 07:10:10,1001,MERGED,10.0,481.0,3,14,14,negative,Patch Set 10:> As I see action have troubles if in in file are two namespaces.can you give an example I can test with?
7391,Patch Set 5: Code-Review-1Build Unstable https://hudson.eclipse.org/acceleo/job/master-gerrit/450/ : UNSTABLE,5,5759,2015-08-04 14:26:39,2015-08-11 09:21:27,162,MERGED,34.0,18076.0,3,5,8,negative,Patch Set 5: Code-Review-1Build Unstable https://hudson.eclipse.org/acceleo/job/master-gerrit/450/ : UNSTABLE
7394,Patch Set 1: Verified-1Build Unstable https://hudson.eclipse.org/sirius/job/sirius.gerrit/4036/ : UNSTABLE,1,5761,2015-02-24 16:18:21,2015-02-24 16:47:22,0,MERGED,8.0,116.0,3,4,4,negative,Patch Set 1: Verified-1Build Unstable https://hudson.eclipse.org/sirius/job/sirius.gerrit/4036/ : UNSTABLE
7401,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/ecp/job/gerrit/1494/ : UNSTABLE,1,5766,2015-08-13 13:37:15,2015-08-13 13:37:15,0,MERGED,20.0,828.0,2,3,2,negative,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/ecp/job/gerrit/1494/ : UNSTABLE
7403,"Patch Set 12:> please avoid unnecessary rebases, it's better if the reviewer > deciding to accept a change does the final rebase otherwise we end > up in a rebase race and many unnecessary patchsetsI will. Sorry for the inconvenience.",12,5767,2015-07-05 21:48:14,2015-08-14 11:00:17,949,MERGED,13.0,283.0,4,6,12,negative,"Patch Set 12:> please avoid unnecessary rebases, it's better if the reviewer > deciding to accept a change does the final rebase otherwise we end > up in a rebase race and many unnecessary patchsetsI will. Sorry for the inconvenience."
7404,Patch Set 9: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/7390/ : UNSTABLE,9,5767,2015-07-05 21:48:14,2015-08-04 12:24:51,710,MERGED,13.0,283.0,2,3,12,negative,Patch Set 9: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/7390/ : UNSTABLE
7407,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/3178/ : UNSTABLE,1,5769,2015-08-11 14:08:37,2015-08-11 15:23:43,1,MERGED,2.0,37.0,2,4,3,negative,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/3178/ : UNSTABLE
7410,Patch Set 8: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/7412/ : UNSTABLE,8,5771,2015-07-25 22:14:25,2015-08-14 10:27:59,468,MERGED,16.0,265.0,3,8,8,negative,Patch Set 8: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/7412/ : UNSTABLE
7428,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/scout/job/org.eclipse.scout.rt_gerrit/2780/ : UNSTABLE,1,5786,2015-08-11 13:10:27,2015-08-13 15:14:12,50,MERGED,25.0,1223.0,2,3,2,negative,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/scout/job/org.eclipse.scout.rt_gerrit/2780/ : UNSTABLE
7429,Patch Set 1: Code-Review+2Ok for now. But some day we should move this line of code in a utility-class and deal with leading and trailing slashes in order to make it more stable.,1,5787,2015-08-14 08:26:48,2015-08-14 08:26:48,0,MERGED,1.0,2.0,4,5,1,negative,Patch Set 1: Code-Review+2Ok for now. But some day we should move this line of code in a utility-class and deal with leading and trailing slashes in order to make it more stable.
7434,Patch Set 7: Code-Review-1Build Unstable https://hudson.eclipse.org/platform/job/eclipse.platform.ui-Gerrit/6124/ : UNSTABLE,7,5789,2015-07-24 07:23:33,2015-07-27 14:06:28,78,MERGED,5.0,1724.0,3,4,9,negative,Patch Set 7: Code-Review-1Build Unstable https://hudson.eclipse.org/platform/job/eclipse.platform.ui-Gerrit/6124/ : UNSTABLE
7441,Patch Set 2: Code-Review-1(2 comments)I haven't finished the review. More to come ...I found a small bug to be fixed,2,5796,2015-07-16 21:38:11,2015-07-21 19:57:11,118,MERGED,3.0,489.0,3,6,5,negative,Patch Set 2: Code-Review-1(2 comments)I haven't finished the review. More to come ...I found a small bug to be fixed
7480,"Patch Set 1: Code-Review+1There is a risk this would hide problems in previously executed tests.Proposal:* change closeAllSessions() (which is private) to return a Set<String> with the Session.getID() of all the sessions we had to close.* only in the new ""reset clean state"" invocation in the setup (added in this patch), get closeAllSessions()'s return valud, and if not empty issue a warning (""WARNING: sessions X, Y and Z were left open by a previous test and have been closed"").",1,5830,2015-07-15 13:27:17,2015-07-15 13:27:17,0,MERGED,1.0,1.0,3,5,3,negative,"Patch Set 1: Code-Review+1There is a risk this would hide problems in previously executed tests.Proposal:* change closeAllSessions() (which is private) to return a Set<String> with the Session.getID() of all the sessions we had to close.* only in the new ""reset clean state"" invocation in the setup (added in this patch), get closeAllSessions()'s return valud, and if not empty issue a warning (""WARNING: sessions X, Y and Z were left open by a previous test and have been closed"")."
7487,Abandoned,1,5836,2015-08-05 08:59:36,2015-08-05 08:59:36,0,MERGED,1.0,2.0,2,6,2,negative,Abandoned
7512,Unspecified merge failure: REBASE_MERGE_CONFLICT,3,5860,2015-08-04 18:41:01,2015-08-04 20:33:08,1,MERGED,2.0,13.0,3,5,4,negative,Unspecified merge failure: REBASE_MERGE_CONFLICT
7514,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/platform/job/eclipse.platform.ui-Gerrit/6020/ : UNSTABLE,1,5862,2015-07-15 18:38:14,2015-07-15 18:38:14,0,MERGED,3.0,47.0,3,4,2,negative,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/platform/job/eclipse.platform.ui-Gerrit/6020/ : UNSTABLE
7521,"Patch Set 1: Code-Review+1I Agree, since this is a base scenario it's best to revert it at the moment until Dimity is back and a proper solution is agreed.",1,5867,2015-07-16 18:14:04,2015-07-16 18:15:30,0,MERGED,1.0,6.0,6,11,1,negative,"Patch Set 1: Code-Review+1I Agree, since this is a base scenario it's best to revert it at the moment until Dimity is back and a proper solution is agreed."
7522,"Patch Set 1:Upps, the original Bug was still opened.  I guess a new entry with reference to this reverting change will be needed",1,5867,2015-07-16 18:14:04,2015-07-16 18:15:30,0,MERGED,1.0,6.0,6,11,1,negative,"Patch Set 1:Upps, the original Bug was still opened.  I guess a new entry with reference to this reverting change will be needed"
7523,"Patch Set 1: Code-Review+2> Upps, the original Bug was still opened.  I guess a new entry with > reference to this reverting change will be neededI added a comment to bug 460760 and both bug 460760 and bug 474066 have links to the patch in the ""See also"" field.",1,5867,2015-07-16 18:14:04,2015-07-16 18:15:30,0,MERGED,1.0,6.0,6,11,1,negative,"Patch Set 1: Code-Review+2> Upps, the original Bug was still opened.  I guess a new entry with > reference to this reverting change will be neededI added a comment to bug 460760 and both bug 460760 and bug 474066 have links to the patch in the ""See also"" field."
7548,Patch Set 1: Verified-1Build Unstable https://hudson.eclipse.org/sirius/job/sirius.gerrit.build-luna/61/ : SUCCESShttps://hudson.eclipse.org/sirius/job/sirius.gerrit.tests-luna/64/ : UNSTABLE,1,5888,2015-08-04 10:20:09,2015-08-04 10:21:47,0,MERGED,3.0,18.0,4,9,1,negative,Patch Set 1: Verified-1Build Unstable https://hudson.eclipse.org/sirius/job/sirius.gerrit.build-luna/61/ : SUCCESShttps://hudson.eclipse.org/sirius/job/sirius.gerrit.tests-luna/64/ : UNSTABLE
7551,Patch Set 6:The only remaining problem is to fix the tests (and consider Steve comments).,6,5890,2015-06-30 13:14:53,2015-07-03 08:56:34,67,MERGED,56.0,2908.0,4,7,17,negative,Patch Set 6:The only remaining problem is to fix the tests (and consider Steve comments).
7557,Patch Set 3: Code-Review-1Build Unstable https://hudson.eclipse.org/scout/job/org.eclipse.scout.rt_gerrit/2738/ : UNSTABLE,3,5895,2015-08-03 13:28:51,2015-08-04 06:19:04,16,MERGED,4.0,46.0,2,3,6,negative,Patch Set 3: Code-Review-1Build Unstable https://hudson.eclipse.org/scout/job/org.eclipse.scout.rt_gerrit/2738/ : UNSTABLE
7559,Patch Set 2: Code-Review-1Build Unstable https://hudson.eclipse.org/scout/job/org.eclipse.scout.rt_gerrit/2737/ : UNSTABLE,2,5895,2015-08-03 13:28:51,2015-08-04 06:12:53,16,MERGED,3.0,54.0,2,3,6,negative,Patch Set 2: Code-Review-1Build Unstable https://hudson.eclipse.org/scout/job/org.eclipse.scout.rt_gerrit/2737/ : UNSTABLE
7560,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/scout/job/org.eclipse.scout.rt_gerrit/2736/ : UNSTABLE,1,5895,2015-08-03 13:28:51,2015-08-03 13:29:55,0,MERGED,1.0,28.0,2,3,6,negative,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/scout/job/org.eclipse.scout.rt_gerrit/2736/ : UNSTABLE
7578,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/3113/ : UNSTABLE,1,5909,2015-07-27 15:36:24,2015-07-27 15:36:24,0,MERGED,1.0,2.0,3,5,1,negative,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/3113/ : UNSTABLE
7605,"Patch Set 1:Unfortunately does not work on Win :/ ""-n -c"" passed as singular string is causing that Runtime.getRuntime().exec() fails. I guess that this idea with null values and filtering them in PHPExeUtil#exec should do the job.",1,5933,2015-07-24 14:32:56,2015-07-24 14:32:56,0,MERGED,1.0,746.0,3,7,4,negative,"Patch Set 1:Unfortunately does not work on Win :/ ""-n -c"" passed as singular string is causing that Runtime.getRuntime().exec() fails. I guess that this idea with null values and filtering them in PHPExeUtil#exec should do the job."
7617,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/rcptt/job/rcptt-all-gerrit/857/ : UNSTABLE,1,5942,2015-07-23 12:00:12,2015-07-23 12:00:12,0,MERGED,1.0,2.0,2,3,2,negative,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/rcptt/job/rcptt-all-gerrit/857/ : UNSTABLE
7618,Patch Set 2: Code-Review-1Build Unstable https://hudson.eclipse.org/rcptt/job/rcptt-all-gerrit/860/ : UNSTABLE,2,5942,2015-07-23 12:00:12,2015-07-24 02:48:05,14,MERGED,6.0,12.0,4,5,2,negative,Patch Set 2: Code-Review-1Build Unstable https://hudson.eclipse.org/rcptt/job/rcptt-all-gerrit/860/ : UNSTABLE
7620,Patch Set 2: Code-Review-1Build Unstable https://hudson.eclipse.org/rcptt/job/rcptt-all-gerrit/861/ : UNSTABLE,2,5943,2015-07-22 18:20:05,2015-07-24 02:18:19,31,MERGED,2.0,17.0,4,5,2,negative,Patch Set 2: Code-Review-1Build Unstable https://hudson.eclipse.org/rcptt/job/rcptt-all-gerrit/861/ : UNSTABLE
7632,"Patch Set 1:@Ansgar: would you mind checking out this patch to test that it fixes your C++ scenario?@R├®mi: as the resident element-types expert, does any of this look crazy to you?Thanks",1,5952,2015-07-22 21:14:13,2015-07-22 21:14:13,0,MERGED,19.0,693.0,3,5,3,negative,"Patch Set 1:@Ansgar: would you mind checking out this patch to test that it fixes your C++ scenario?@R├®mi: as the resident element-types expert, does any of this look crazy to you?Thanks"
7638,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/3046/ : UNSTABLE,1,5955,2015-07-16 08:08:08,2015-07-16 08:08:08,0,MERGED,2.0,16.0,3,4,2,negative,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/3046/ : UNSTABLE
7644,Patch Set 4:Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/7349/ : UNSTABLE,4,5959,2015-07-25 10:07:41,2015-07-25 13:35:54,3,MERGED,1.0,75.0,3,6,4,negative,Patch Set 4:Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/7349/ : UNSTABLE
7648,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/3065/ : UNSTABLE,1,5962,2015-07-18 05:28:00,2015-07-18 05:28:00,0,MERGED,2.0,25.0,3,4,3,negative,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/3065/ : UNSTABLE
7651,Patch Set 3:Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/7341/ : UNSTABLE,3,5963,2015-07-24 20:08:17,2015-07-24 22:53:20,2,MERGED,5.0,51.0,3,6,4,negative,Patch Set 3:Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/7341/ : UNSTABLE
7652,Patch Set 2: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/7331/ : UNSTABLE,2,5963,2015-07-24 20:08:17,2015-07-24 20:13:46,0,MERGED,5.0,51.0,4,5,4,negative,Patch Set 2: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/7331/ : UNSTABLE
7655,Patch Set 3: Code-Review-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/3100/ : UNSTABLE,3,5965,2015-07-19 02:21:55,2015-07-25 01:09:03,142,MERGED,2.0,411.0,3,5,3,negative,Patch Set 3: Code-Review-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/3100/ : UNSTABLE
7657,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/3068/ : UNSTABLE,1,5965,2015-07-19 02:21:55,2015-07-19 02:21:55,0,MERGED,2.0,405.0,3,4,3,negative,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/3068/ : UNSTABLE
7685,"Patch Set 8:This is a snark free reply, to me this is really sweeping the problem under the rug. If we're going to fix this, it should be fixed. :(",8,5988,2015-06-30 22:49:58,2015-07-15 22:08:20,359,MERGED,4.0,93.0,4,17,10,negative,"Patch Set 8:This is a snark free reply, to me this is really sweeping the problem under the rug. If we're going to fix this, it should be fixed. :("
7686,"Patch Set 8: Code-Review-1If we go back to the beginning, the goal of handling the arbitrary array types in here was to take responsibility for the value's implementation of equals().The technically correct way of doing things would have been of letting the value types implementing their own equals(). But by consolidating the functionality in here, it would simplify every sub-class.However the more we go on, the more I/we see the limitations of the current approach. So I'm starting to think maybe we should go back and do things the ""correct"" way after all. This would mean that every single class in CtfTmfEventField would have to implement their equals() and hashCode(), which will easily double their size, but at least the overall design will be cleaner.",8,5988,2015-06-30 22:49:58,2015-07-15 22:08:20,359,MERGED,4.0,93.0,4,17,10,negative,"Patch Set 8: Code-Review-1If we go back to the beginning, the goal of handling the arbitrary array types in here was to take responsibility for the value's implementation of equals().The technically correct way of doing things would have been of letting the value types implementing their own equals(). But by consolidating the functionality in here, it would simplify every sub-class.However the more we go on, the more I/we see the limitations of the current approach. So I'm starting to think maybe we should go back and do things the ""correct"" way after all. This would mean that every single class in CtfTmfEventField would have to implement their equals() and hashCode(), which will easily double their size, but at least the overall design will be cleaner."
7687,"Patch Set 9:After discussing some more with Matthew, we agreed on the following approach: go with the current ugly checking of all array types in TmfEventField#equals() for now to cover our own implementations, but don't cover multi-dimensional arrays. I also added a note in getValue()'s javadoc to that escient.However, in the mid-term we will rework all our CtfTmfEventField implementations to not use primitive arrays but rather Collections. Guava ArrayBackedList(?) was proposed. This might take some time to do, as it will require performance profiling etc. Once/if that is done, we can remove the array-type checking in TmfEventField, defer to values' .equals(), and extend the note to also include any type of arrays.",9,5988,2015-06-30 22:49:58,2015-07-16 23:53:15,385,MERGED,4.0,105.0,3,6,10,negative,"Patch Set 9:After discussing some more with Matthew, we agreed on the following approach: go with the current ugly checking of all array types in TmfEventField#equals() for now to cover our own implementations, but don't cover multi-dimensional arrays. I also added a note in getValue()'s javadoc to that escient.However, in the mid-term we will rework all our CtfTmfEventField implementations to not use primitive arrays but rather Collections. Guava ArrayBackedList(?) was proposed. This might take some time to do, as it will require performance profiling etc. Once/if that is done, we can remove the array-type checking in TmfEventField, defer to values' .equals(), and extend the note to also include any type of arrays."
7688,"Patch Set 9: Code-Review-1With this patch the contract of hashCode() is not respected.I submitted a patch https://git.eclipse.org/r/52187 which adds utility methods that, I believe, covers all the cases (null, arrays, collections or arbitrary objects, recursively). It could be used by this patch with the arbitrary Object values of TmfEventField.Also, I'm still not convinced that the getters need to be changed to final.",9,5988,2015-06-30 22:49:58,2015-07-16 23:53:15,385,MERGED,4.0,105.0,3,6,10,negative,"Patch Set 9: Code-Review-1With this patch the contract of hashCode() is not respected.I submitted a patch https://git.eclipse.org/r/52187 which adds utility methods that, I believe, covers all the cases (null, arrays, collections or arbitrary objects, recursively). It could be used by this patch with the arbitrary Object values of TmfEventField.Also, I'm still not convinced that the getters need to be changed to final."
7691,Topic set to Fix TmfEvent#equals (bug 471733),2,5988,2015-06-30 22:49:58,2015-07-02 17:57:55,43,MERGED,3.0,79.0,3,6,10,negative,Topic set to Fix TmfEvent#equals (bug 471733)
7698,"Patch Set 1:Thanks for the first review, but don't do the others yet (the last six). I have a new version of this patch series on my personal git, that I planned to push soon, when the pre-requisite patches are almost all in, but now that sleeping is in my critical path, it may come in a few weeks.If you wish to speed things up, the latest version is here: git://git.dorsal.polymtl.ca/~gbastien/org.eclipse.tracecompass.git branch graph_gerrit.",1,5990,2015-02-09 03:34:53,2015-02-10 01:18:44,21,MERGED,42.0,3514.0,3,11,13,negative,"Patch Set 1:Thanks for the first review, but don't do the others yet (the last six). I have a new version of this patch series on my personal git, that I planned to push soon, when the pre-requisite patches are almost all in, but now that sleeping is in my critical path, it may come in a few weeks.If you wish to speed things up, the latest version is here: git://git.dorsal.polymtl.ca/~gbastien/org.eclipse.tracecompass.git branch graph_gerrit."
7701,"Patch Set 1:I was unclear, I think, I will rebase the branch on your personal git to gerrit, is that ok?",1,5990,2015-02-09 03:34:53,2015-02-10 01:18:44,21,MERGED,42.0,3514.0,3,11,13,negative,"Patch Set 1:I was unclear, I think, I will rebase the branch on your personal git to gerrit, is that ok?"
7703,Patch Set 11: Code-Review+1 Verified+1I think this is good to go. Any objections?,11,5990,2015-06-30 01:47:24,2015-07-12 01:45:25,287,MERGED,28.0,2016.0,5,14,13,negative,Patch Set 11: Code-Review+1 Verified+1I think this is good to go. Any objections?
7706,"Patch Set 11:Thanks for the reviews, comments are acted upon. Francis, I think this is good enough to go in, there will be time for smaller, more focused bug fixes later on.",11,5990,2015-06-30 01:47:24,2015-07-12 01:45:25,287,MERGED,28.0,2016.0,5,14,13,negative,"Patch Set 11:Thanks for the reviews, comments are acted upon. Francis, I think this is good enough to go in, there will be time for smaller, more focused bug fixes later on."
7707,"Patch Set 7:(2 comments)Worked on Matthew's previous comments and moved a bunch of stuff internal. I wish more of the TmfGraph, TmfVertex and TmfEdge could be internal, as I don't think this API will be final and I wouldn't want it to be stamped 1.1 too early. Maybe we could move it all internal and x-friend lttng2.kernel.core? Not clean, but at least it avoids having to clean the API later.",7,5990,2015-02-09 03:34:53,2015-06-19 01:54:07,3118,MERGED,46.0,3608.0,3,5,13,negative,"Patch Set 7:(2 comments)Worked on Matthew's previous comments and moved a bunch of stuff internal. I wish more of the TmfGraph, TmfVertex and TmfEdge could be internal, as I don't think this API will be final and I wouldn't want it to be stamped 1.1 too early. Maybe we could move it all internal and x-friend lttng2.kernel.core? Not clean, but at least it avoids having to clean the API later."
7713,"Patch Set 4: Code-Review-1Awesome, the tests are quite bullet-proof now! One last thing:> Because the iteration order is undefined, it can be different for> two sets that contain the same elements (e.g. LinkedHashSet with> different insertion order).If the standard equals() method says that such two sets are not equal, why should we override this behavior?",4,5991,2015-07-17 16:16:23,2015-07-20 22:21:39,78,MERGED,8.0,401.0,4,9,4,negative,"Patch Set 4: Code-Review-1Awesome, the tests are quite bullet-proof now! One last thing:> Because the iteration order is undefined, it can be different for> two sets that contain the same elements (e.g. LinkedHashSet with> different insertion order).If the standard equals() method says that such two sets are not equal, why should we override this behavior?"
