ID,PREDICTED
6698,neutral
6699,negative
6700,neutral
6701,neutral
6702,neutral
6703,neutral
6704,neutral
6705,neutral
6706,neutral
6707,neutral
6708,neutral
6709,neutral
6710,neutral
6711,neutral
6712,positive
6713,neutral
6714,neutral
6715,positive
6716,neutral
6717,neutral
6718,neutral
6719,neutral
6720,neutral
6721,neutral
6722,neutral
6723,neutral
6724,neutral
6725,neutral
6726,neutral
6727,neutral
6728,neutral
6729,neutral
6730,neutral
6731,neutral
6732,neutral
6733,neutral
6734,neutral
6735,neutral
6736,positive
6737,positive
6738,neutral
6739,neutral
6740,neutral
6741,positive
6742,positive
6743,neutral
6744,positive
6745,neutral
6746,neutral
6747,neutral
6748,positive
6749,neutral
6750,neutral
6751,neutral
6752,neutral
6753,neutral
6754,neutral
6755,neutral
6756,neutral
6757,neutral
6758,neutral
6759,neutral
6760,neutral
6761,neutral
6762,neutral
6763,neutral
6764,neutral
6765,positive
6766,positive
6767,neutral
6768,neutral
6769,neutral
6770,neutral
6771,neutral
6772,neutral
6773,neutral
6774,neutral
6775,neutral
6776,neutral
6777,neutral
6778,neutral
6779,neutral
6780,neutral
6781,neutral
6782,neutral
6783,neutral
6784,neutral
6785,neutral
6786,neutral
6787,neutral
6788,neutral
6789,positive
6790,neutral
6791,neutral
6792,neutral
6793,neutral
6794,neutral
6795,neutral
6796,neutral
6797,neutral
6798,neutral
6799,neutral
6800,neutral
6801,neutral
6802,positive
6803,neutral
6804,neutral
6805,neutral
6806,neutral
6807,neutral
6808,positive
6809,neutral
6810,neutral
6811,neutral
6812,neutral
6813,neutral
6814,neutral
6815,neutral
6816,neutral
6817,positive
6818,neutral
6819,neutral
6820,neutral
6821,neutral
6822,neutral
6823,neutral
6824,neutral
6825,positive
6826,neutral
6827,neutral
6828,neutral
6829,neutral
6830,neutral
6831,neutral
6832,neutral
6833,neutral
6834,neutral
6835,neutral
6836,negative
6837,positive
6838,neutral
6839,neutral
6840,neutral
6841,neutral
6842,neutral
6843,neutral
6844,neutral
6845,neutral
6846,neutral
6847,neutral
6848,neutral
6849,neutral
6850,neutral
6851,neutral
6852,neutral
6853,positive
6854,neutral
6855,neutral
6856,neutral
6857,neutral
6858,positive
6859,neutral
6860,neutral
6861,neutral
6862,neutral
6863,neutral
6864,neutral
6865,neutral
6866,neutral
6867,neutral
6868,neutral
6869,neutral
6870,neutral
6871,neutral
6872,neutral
6873,neutral
6874,neutral
6875,positive
6876,neutral
6877,neutral
6878,neutral
6879,neutral
6880,neutral
6881,neutral
6882,neutral
6883,neutral
6884,neutral
6885,neutral
6886,neutral
6887,positive
6888,neutral
6889,neutral
6890,neutral
6891,neutral
6892,neutral
6893,neutral
6894,neutral
6895,neutral
6896,neutral
6897,neutral
6898,neutral
6899,neutral
6900,positive
6901,positive
6902,neutral
6903,neutral
6904,negative
6905,negative
6906,neutral
6907,neutral
6908,neutral
6909,neutral
6910,neutral
6911,neutral
6912,neutral
6913,neutral
6914,neutral
6915,negative
6916,neutral
6917,neutral
6918,neutral
6919,neutral
6920,neutral
6921,neutral
6922,neutral
6923,neutral
6924,neutral
6925,negative
6926,neutral
6927,neutral
6928,negative
6929,neutral
6930,neutral
6931,neutral
6932,neutral
6933,neutral
6934,neutral
6935,neutral
6936,positive
6937,neutral
6938,neutral
6939,neutral
6940,neutral
6941,neutral
6942,neutral
6943,neutral
6944,neutral
6945,neutral
6946,positive
6947,neutral
6948,neutral
6949,neutral
6950,neutral
6951,neutral
6952,neutral
6953,neutral
6954,positive
6955,neutral
6956,neutral
6957,neutral
6958,neutral
6959,neutral
6960,neutral
6961,neutral
6962,neutral
6963,neutral
6964,neutral
6965,neutral
6966,neutral
6967,neutral
6968,neutral
6969,positive
6970,positive
6971,neutral
6972,neutral
6973,neutral
6974,neutral
6975,neutral
6976,neutral
6977,neutral
6978,neutral
6979,neutral
6980,neutral
6981,neutral
6982,neutral
6983,neutral
6984,neutral
6985,neutral
6986,neutral
6987,positive
6988,positive
6989,neutral
6990,neutral
6991,neutral
6992,neutral
6993,neutral
6994,neutral
6995,positive
6996,neutral
6997,neutral
6998,neutral
6999,neutral
7000,neutral
7001,neutral
7002,neutral
7003,positive
7004,positive
7005,neutral
7006,neutral
7007,neutral
7008,neutral
7009,positive
7010,negative
7011,positive
7012,neutral
7013,neutral
7014,neutral
7015,neutral
7016,neutral
7017,neutral
7018,neutral
7019,neutral
7020,neutral
7021,neutral
7022,positive
7023,neutral
7024,neutral
7025,neutral
7026,neutral
7027,neutral
7028,neutral
7029,neutral
7030,neutral
7031,neutral
7032,neutral
7033,positive
7034,neutral
7035,positive
7036,positive
7037,neutral
7038,neutral
7039,positive
7040,neutral
7041,neutral
7042,neutral
7043,positive
7044,positive
7045,negative
7046,neutral
7047,neutral
7048,neutral
7049,neutral
7050,neutral
7051,neutral
7052,neutral
7053,neutral
7054,neutral
7055,neutral
7056,neutral
7057,neutral
7058,neutral
7059,neutral
7060,neutral
7061,neutral
7062,neutral
7063,neutral
7064,neutral
7065,neutral
7066,neutral
7067,neutral
7068,neutral
7069,positive
7070,neutral
7071,neutral
7072,neutral
7073,neutral
7074,neutral
7075,neutral
7076,neutral
7077,neutral
7078,neutral
7079,neutral
7080,neutral
7081,neutral
7082,neutral
7083,neutral
7084,neutral
7085,neutral
7086,neutral
7087,neutral
7088,neutral
7089,neutral
7090,neutral
7091,neutral
7092,neutral
7093,neutral
7094,neutral
7095,neutral
7096,neutral
7097,neutral
7098,neutral
7099,neutral
7100,neutral
7101,neutral
7102,neutral
7103,neutral
7104,neutral
7105,neutral
7106,neutral
7107,neutral
7108,neutral
7109,neutral
7110,neutral
7111,neutral
7112,neutral
7113,positive
7114,positive
7115,neutral
7116,neutral
7117,neutral
7118,positive
7119,neutral
7120,neutral
7121,neutral
7122,neutral
7123,neutral
7124,negative
7125,neutral
7126,negative
7127,neutral
7128,neutral
7129,neutral
7130,neutral
7131,neutral
7132,neutral
7133,neutral
7134,neutral
7135,neutral
7136,positive
7137,neutral
7138,neutral
7139,neutral
7140,neutral
7141,neutral
7142,neutral
7143,positive
7144,neutral
7145,neutral
7146,neutral
7147,negative
7148,neutral
7149,neutral
7150,neutral
7151,neutral
7152,neutral
7153,neutral
7154,neutral
7155,neutral
7156,neutral
7157,neutral
7158,positive
7159,neutral
7160,neutral
7161,neutral
7162,neutral
7163,neutral
7164,neutral
7165,neutral
7166,neutral
7167,neutral
7168,neutral
7169,neutral
7170,neutral
7171,neutral
7172,neutral
7173,neutral
7174,negative
7175,positive
7176,neutral
7177,neutral
7178,neutral
7179,neutral
7180,neutral
7181,neutral
7182,neutral
7183,positive
7184,negative
7185,neutral
7186,positive
7187,neutral
7188,neutral
7189,neutral
7190,neutral
7191,neutral
7192,neutral
7193,neutral
7194,positive
7195,positive
7196,neutral
7197,neutral
7198,positive
7199,neutral
7200,neutral
7201,neutral
7202,positive
7203,neutral
7204,positive
7205,neutral
7206,negative
7207,positive
7208,neutral
7209,neutral
7210,neutral
7211,neutral
7212,neutral
7213,neutral
7214,neutral
7215,neutral
7216,positive
7217,neutral
7218,neutral
7219,neutral
7220,neutral
7221,neutral
7222,neutral
7223,neutral
7224,positive
7225,positive
7226,neutral
7227,neutral
7228,neutral
7229,neutral
7230,neutral
7231,neutral
7232,neutral
7233,neutral
7234,neutral
7235,neutral
7236,neutral
7237,neutral
7238,neutral
7239,neutral
7240,positive
7241,neutral
7242,negative
7243,neutral
7244,positive
7245,positive
7246,neutral
7247,negative
7248,positive
7249,neutral
7250,negative
7251,neutral
7252,neutral
7253,neutral
7254,neutral
7255,neutral
7256,neutral
7257,neutral
7258,neutral
7259,neutral
7260,positive
7261,positive
7262,positive
7263,neutral
7264,neutral
7265,neutral
7266,neutral
7267,neutral
7268,neutral
7269,neutral
7270,neutral
7271,neutral
7272,neutral
7273,neutral
7274,neutral
7275,neutral
7276,neutral
7277,neutral
7278,neutral
7279,neutral
7280,neutral
7281,neutral
7282,neutral
7283,neutral
7284,neutral
7285,neutral
7286,neutral
7287,neutral
7288,neutral
7289,neutral
7290,neutral
7291,neutral
7292,neutral
7293,neutral
7294,negative
7295,neutral
7296,neutral
7297,neutral
7298,neutral
7299,neutral
7300,neutral
7301,neutral
7302,neutral
7303,neutral
7304,neutral
7305,neutral
7306,neutral
7307,neutral
7308,positive
7309,neutral
7310,neutral
7311,neutral
7312,neutral
7313,neutral
7314,neutral
7315,neutral
7316,neutral
7317,neutral
7318,neutral
7319,neutral
7320,positive
7321,neutral
7322,neutral
7323,neutral
7324,neutral
7325,neutral
7326,neutral
7327,neutral
7328,neutral
7329,positive
7330,neutral
7331,neutral
7332,neutral
7333,neutral
7334,neutral
7335,neutral
7336,neutral
7337,positive
7338,neutral
7339,neutral
7340,neutral
7341,positive
7342,neutral
7343,neutral
7344,neutral
7345,neutral
7346,neutral
7347,neutral
7348,neutral
7349,neutral
7350,neutral
7351,neutral
7352,neutral
7353,neutral
7354,neutral
7355,neutral
7356,neutral
7357,neutral
7358,neutral
7359,neutral
7360,neutral
7361,neutral
7362,neutral
7363,neutral
7364,neutral
7365,neutral
7366,neutral
7367,neutral
7368,neutral
7369,neutral
7370,neutral
7371,neutral
7372,neutral
7373,neutral
7374,neutral
7375,neutral
7376,neutral
7377,positive
7378,neutral
7379,neutral
7380,neutral
7381,neutral
7382,neutral
7383,neutral
7384,neutral
7385,neutral
7386,neutral
7387,neutral
7388,neutral
7389,neutral
7390,neutral
7391,neutral
7392,neutral
7393,neutral
7394,neutral
7395,neutral
7396,neutral
7397,neutral
7398,neutral
7399,neutral
7400,neutral
7401,neutral
7402,neutral
7403,neutral
7404,neutral
7405,neutral
7406,neutral
7407,neutral
7408,neutral
7409,neutral
7410,negative
7411,neutral
7412,neutral
7413,neutral
7414,neutral
7415,neutral
7416,neutral
7417,positive
7418,neutral
7419,positive
7420,neutral
7421,positive
7422,positive
7423,neutral
7424,negative
7425,positive
7426,neutral
7427,negative
7428,neutral
7429,neutral
7430,neutral
7431,positive
7432,negative
7433,positive
7434,neutral
7435,neutral
7436,negative
7437,neutral
7438,neutral
7439,negative
7440,neutral
7441,neutral
7442,neutral
7443,neutral
7444,neutral
7445,neutral
7446,neutral
7447,neutral
7448,neutral
7449,neutral
7450,neutral
7451,neutral
7452,neutral
7453,neutral
7454,neutral
7455,neutral
7456,neutral
7457,neutral
7458,neutral
7459,positive
7460,neutral
7461,positive
7462,neutral
7463,neutral
7464,neutral
7465,neutral
7466,neutral
7467,neutral
7468,neutral
7469,neutral
7470,neutral
7471,positive
7472,positive
7473,positive
7474,neutral
7475,neutral
7476,neutral
7477,neutral
7478,neutral
7479,neutral
7480,neutral
7481,neutral
7482,neutral
7483,neutral
7484,neutral
7485,neutral
7486,neutral
7487,neutral
7488,neutral
7489,neutral
7490,neutral
7491,neutral
7492,neutral
7493,neutral
7494,neutral
7495,neutral
7496,neutral
7497,neutral
7498,neutral
7499,neutral
7500,neutral
7501,neutral
7502,neutral
7503,neutral
7504,neutral
7505,neutral
7506,neutral
7507,neutral
7508,neutral
7509,neutral
7510,neutral
7511,neutral
7512,neutral
7513,neutral
7514,neutral
7515,neutral
7516,neutral
7517,positive
7518,neutral
7519,neutral
7520,neutral
7521,neutral
7522,neutral
7523,neutral
7524,neutral
7525,neutral
7526,neutral
7527,neutral
7528,neutral
7529,neutral
7530,neutral
7531,neutral
7532,neutral
7533,neutral
7534,neutral
7535,neutral
7536,neutral
7537,neutral
7538,neutral
7539,neutral
7540,positive
7541,positive
7542,positive
7543,neutral
7544,neutral
7545,neutral
7546,neutral
7547,neutral
7548,neutral
7549,neutral
7550,neutral
7551,positive
7552,positive
7553,neutral
7554,neutral
7555,neutral
7556,positive
7557,negative
7558,neutral
7559,neutral
7560,neutral
7561,positive
7562,neutral
7563,neutral
7564,neutral
7565,neutral
7566,positive
7567,positive
7568,neutral
7569,neutral
7570,neutral
7571,neutral
7572,neutral
7573,positive
7574,positive
7575,positive
7576,neutral
7577,neutral
7578,neutral
7579,neutral
7580,positive
7581,negative
7582,neutral
7583,neutral
7584,neutral
7585,neutral
7586,neutral
7587,neutral
7588,neutral
7589,neutral
7590,neutral
7591,neutral
7592,neutral
7593,neutral
7594,neutral
7595,neutral
7596,neutral
7597,neutral
7598,neutral
7599,neutral
7600,neutral
7601,neutral
7602,neutral
7603,neutral
7604,neutral
7605,neutral
7606,neutral
7607,neutral
7608,neutral
7609,neutral
7610,neutral
7611,neutral
7612,neutral
7613,neutral
7614,neutral
7615,neutral
7616,neutral
7617,neutral
7618,neutral
7619,neutral
7620,positive
7621,neutral
7622,negative
7623,neutral
7624,neutral
7625,neutral
7626,neutral
7627,neutral
7628,positive
7629,neutral
7630,positive
7631,neutral
7632,positive
7633,neutral
7634,neutral
7635,neutral
7636,negative
7637,neutral
7638,neutral
7639,neutral
7640,positive
7641,positive
7642,positive
7643,neutral
7644,positive
7645,neutral
7646,neutral
7647,neutral
7648,neutral
7649,neutral
7650,neutral
7651,neutral
7652,neutral
7653,neutral
7654,neutral
7655,neutral
7656,neutral
7657,neutral
7658,neutral
7659,neutral
7660,neutral
7661,neutral
7662,neutral
7663,neutral
7664,neutral
7665,neutral
7666,neutral
7667,neutral
7668,neutral
7669,neutral
7670,neutral
7671,neutral
7672,neutral
7673,neutral
7674,positive
7675,neutral
7676,neutral
7677,neutral
7678,neutral
7679,neutral
7680,neutral
7681,neutral
7682,neutral
7683,positive
7684,neutral
7685,neutral
7686,neutral
7687,neutral
7688,negative
7689,positive
7690,neutral
7691,positive
7692,neutral
7693,neutral
7694,neutral
7695,neutral
7696,positive
7697,neutral
7698,neutral
7699,neutral
7700,neutral
7701,neutral
7702,neutral
7703,neutral
7704,neutral
7705,neutral
7706,neutral
7707,neutral
7708,neutral
7709,neutral
7710,positive
7711,neutral
7712,neutral
7713,neutral
7714,neutral
7715,neutral
7716,neutral
7717,neutral
7718,neutral
7719,neutral
7720,neutral
7721,neutral
7722,neutral
7723,neutral
7724,neutral
7725,neutral
7726,neutral
7727,neutral
7728,neutral
7729,neutral
7730,neutral
7731,neutral
7732,neutral
7733,positive
7734,neutral
7735,neutral
7736,negative
7737,neutral
7738,positive
7739,neutral
7740,neutral
7741,neutral
7742,neutral
7743,neutral
7744,neutral
7745,neutral
7746,neutral
7747,neutral
7748,positive
7749,neutral
7750,neutral
7751,neutral
7752,neutral
7753,negative
7754,neutral
7755,negative
7756,positive
7757,negative
7758,neutral
7759,positive
7760,neutral
7761,neutral
7762,neutral
7763,neutral
7764,neutral
7765,neutral
7766,neutral
7767,neutral
7768,neutral
7769,neutral
7770,neutral
7771,neutral
7772,neutral
7773,neutral
7774,neutral
7775,neutral
7776,neutral
7777,neutral
7778,neutral
7779,positive
7780,neutral
7781,neutral
7782,neutral
7783,positive
7784,neutral
7785,negative
7786,positive
7787,negative
7788,positive
7789,neutral
7790,negative
7791,neutral
7792,positive
7793,neutral
7794,neutral
7795,neutral
7796,neutral
7797,neutral
7798,neutral
7799,positive
7800,neutral
7801,neutral
7802,neutral
7803,neutral
7804,neutral
7805,neutral
7806,neutral
7807,neutral
7808,neutral
7809,neutral
7810,neutral
7811,neutral
7812,neutral
7813,neutral
7814,neutral
7815,neutral
7816,neutral
7817,neutral
7818,positive
7819,neutral
7820,neutral
7821,neutral
7822,neutral
7823,neutral
7824,neutral
7825,neutral
7826,neutral
7827,neutral
7828,neutral
7829,neutral
7830,neutral
7831,neutral
7832,neutral
7833,neutral
7834,neutral
7835,neutral
7836,neutral
7837,neutral
7838,neutral
7839,neutral
7840,neutral
7841,neutral
7842,neutral
7843,neutral
7844,neutral
7845,neutral
7846,neutral
7847,neutral
7848,neutral
7849,neutral
7850,neutral
7851,neutral
7852,neutral
7853,neutral
7854,neutral
7855,neutral
7856,neutral
7857,neutral
7858,neutral
7859,negative
7860,neutral
7861,positive
7862,positive
7863,neutral
7864,neutral
7865,neutral
7866,negative
7867,neutral
7868,neutral
7869,negative
7870,neutral
7871,negative
7872,neutral
7873,neutral
7874,positive
7875,positive
7876,neutral
7877,neutral
7878,neutral
7879,neutral
7880,neutral
7881,neutral
7882,neutral
7883,neutral
7884,neutral
7885,neutral
7886,neutral
7887,neutral
7888,neutral
7889,neutral
7890,neutral
7891,neutral
7892,neutral
7893,neutral
7894,neutral
7895,neutral
7896,neutral
7897,neutral
7898,neutral
7899,neutral
7900,neutral
7901,neutral
7902,neutral
7903,neutral
7904,negative
7905,neutral
7906,neutral
7907,neutral
7908,positive
7909,neutral
7910,neutral
7911,neutral
7912,neutral
7913,neutral
7914,neutral
7915,neutral
7916,neutral
7917,neutral
7918,neutral
7919,neutral
7920,neutral
7921,neutral
7922,neutral
7923,neutral
7924,neutral
7925,neutral
7926,neutral
7927,neutral
7928,neutral
7929,neutral
7930,neutral
7931,neutral
7932,neutral
7933,neutral
7934,neutral
7935,neutral
7936,neutral
7937,neutral
7938,neutral
7939,neutral
7940,neutral
7941,neutral
7942,neutral
7943,neutral
7944,neutral
7945,neutral
7946,neutral
7947,neutral
7948,neutral
7949,neutral
7950,neutral
7951,neutral
7952,neutral
7953,neutral
7954,neutral
7955,positive
7956,neutral
7957,neutral
7958,neutral
7959,neutral
7960,neutral
7961,positive
7962,neutral
7963,neutral
7964,neutral
7965,neutral
7966,neutral
7967,neutral
7968,neutral
7969,neutral
7970,neutral
7971,neutral
7972,neutral
7973,neutral
7974,neutral
7975,neutral
7976,neutral
7977,neutral
7978,neutral
7979,neutral
7980,negative
7981,neutral
7982,neutral
7983,negative
7984,neutral
7985,neutral
7986,neutral
7987,neutral
7988,neutral
7989,neutral
7990,neutral
7991,positive
7992,neutral
7993,neutral
7994,neutral
7995,neutral
7996,neutral
7997,neutral
7998,neutral
7999,neutral
8000,neutral
8001,neutral
8002,neutral
8003,neutral
8004,neutral
8005,positive
8006,neutral
8007,neutral
8008,neutral
8009,neutral
8010,neutral
8011,neutral
8012,neutral
8013,neutral
8014,neutral
8015,neutral
8016,neutral
8017,neutral
8018,neutral
8019,neutral
8020,neutral
8021,neutral
8022,neutral
8023,neutral
8024,positive
8025,neutral
8026,neutral
8027,neutral
8028,neutral
8029,neutral
8030,neutral
8031,neutral
8032,positive
8033,neutral
8034,neutral
8035,neutral
8036,neutral
8037,neutral
8038,negative
8039,neutral
8040,neutral
8041,neutral
8042,neutral
8043,neutral
8044,positive
8045,neutral
8046,neutral
8047,neutral
8048,neutral
8049,neutral
8050,neutral
8051,positive
8052,neutral
8053,neutral
8054,negative
8055,neutral
8056,neutral
8057,neutral
8058,neutral
8059,neutral
8060,positive
8061,neutral
8062,positive
8063,neutral
8064,neutral
8065,neutral
8066,neutral
8067,positive
8068,neutral
8069,neutral
8070,neutral
8071,neutral
8072,neutral
8073,neutral
8074,neutral
8075,neutral
8076,neutral
8077,neutral
8078,neutral
8079,neutral
8080,neutral
8081,positive
8082,neutral
8083,neutral
8084,neutral
8085,neutral
8086,neutral
8087,neutral
8088,positive
8089,neutral
8090,neutral
8091,neutral
8092,neutral
8093,neutral
8094,neutral
8095,neutral
8096,neutral
8097,neutral
8098,neutral
8099,neutral
8100,neutral
8101,neutral
8102,neutral
8103,neutral
8104,neutral
8105,neutral
8106,neutral
8107,neutral
8108,neutral
8109,neutral
8110,neutral
8111,neutral
8112,neutral
8113,neutral
8114,neutral
8115,neutral
8116,neutral
8117,neutral
8118,neutral
8119,neutral
8120,neutral
8121,neutral
8122,neutral
8123,neutral
8124,neutral
8125,neutral
8126,neutral
8127,neutral
8128,neutral
8129,neutral
8130,neutral
8131,neutral
8132,neutral
8133,neutral
8134,neutral
8135,neutral
8136,neutral
8137,negative
8138,negative
8139,neutral
8140,neutral
8141,neutral
8142,neutral
8143,neutral
8144,neutral
8145,neutral
8146,neutral
8147,neutral
8148,neutral
8149,neutral
8150,neutral
8151,neutral
8152,neutral
8153,neutral
8154,neutral
8155,neutral
8156,neutral
8157,neutral
8158,positive
8159,neutral
8160,neutral
8161,neutral
8162,neutral
8163,neutral
8164,neutral
8165,positive
8166,neutral
8167,positive
8168,neutral
8169,neutral
8170,neutral
8171,neutral
8172,neutral
8173,neutral
8174,neutral
8175,neutral
8176,neutral
8177,neutral
8178,neutral
8179,neutral
8180,positive
8181,neutral
8182,neutral
8183,neutral
8184,neutral
8185,neutral
8186,neutral
8187,neutral
8188,neutral
8189,neutral
8190,neutral
8191,positive
8192,neutral
8193,neutral
8194,neutral
8195,neutral
8196,positive
8197,positive
8198,neutral
8199,positive
8200,neutral
8201,neutral
8202,neutral
8203,neutral
8204,neutral
8205,neutral
8206,neutral
8207,neutral
8208,neutral
8209,neutral
8210,neutral
8211,neutral
8212,neutral
8213,neutral
8214,neutral
8215,neutral
8216,neutral
8217,neutral
8218,neutral
8219,neutral
8220,neutral
8221,neutral
8222,neutral
8223,neutral
8224,neutral
8225,neutral
8226,neutral
8227,neutral
8228,neutral
8229,neutral
8230,neutral
8231,neutral
8232,neutral
8233,neutral
8234,neutral
8235,neutral
8236,neutral
8237,positive
8238,neutral
8239,neutral
8240,neutral
8241,neutral
8242,positive
8243,neutral
8244,positive
8245,neutral
8246,neutral
8247,neutral
8248,neutral
8249,neutral
8250,neutral
8251,neutral
8252,neutral
8253,neutral
8254,neutral
8255,neutral
8256,neutral
8257,neutral
8258,neutral
8259,neutral
8260,neutral
8261,neutral
8262,neutral
8263,neutral
8264,neutral
8265,neutral
8266,neutral
8267,neutral
8268,neutral
8269,negative
8270,neutral
8271,neutral
8272,neutral
8273,neutral
8274,positive
8275,neutral
8276,neutral
8277,neutral
8278,neutral
8279,neutral
8280,positive
8281,neutral
8282,neutral
8283,neutral
8284,positive
8285,neutral
8286,neutral
8287,neutral
8288,neutral
8289,neutral
8290,neutral
8291,neutral
8292,neutral
8293,neutral
8294,neutral
8295,neutral
8296,positive
8297,positive
8298,neutral
8299,neutral
8300,neutral
8301,neutral
8302,neutral
8303,neutral
8304,neutral
8305,neutral
8306,neutral
8307,neutral
8308,neutral
8309,neutral
8310,neutral
8311,neutral
8312,positive
8313,neutral
8314,neutral
8315,neutral
8316,neutral
8317,neutral
8318,neutral
8319,neutral
8320,positive
8321,neutral
8322,neutral
8323,neutral
8324,neutral
8325,positive
8326,neutral
8327,neutral
8328,positive
8329,neutral
8330,neutral
8331,neutral
8332,neutral
8333,neutral
8334,positive
8335,neutral
8336,neutral
8337,neutral
8338,neutral
8339,neutral
8340,neutral
8341,positive
8342,neutral
8343,neutral
8344,neutral
8345,neutral
8346,neutral
8347,neutral
8348,neutral
8349,neutral
8350,positive
8351,neutral
8352,neutral
8353,neutral
8354,neutral
8355,neutral
8356,neutral
8357,neutral
8358,neutral
8359,neutral
8360,neutral
8361,neutral
8362,neutral
8363,neutral
8364,neutral
8365,positive
8366,neutral
8367,neutral
8368,neutral
8369,neutral
8370,neutral
8371,neutral
8372,neutral
8373,neutral
8374,neutral
8375,neutral
8376,neutral
8377,neutral
8378,neutral
8379,neutral
8380,neutral
8381,neutral
8382,negative
8383,neutral
8384,neutral
8385,neutral
8386,neutral
8387,positive
8388,positive
8389,neutral
8390,neutral
8391,neutral
8392,neutral
8393,positive
8394,neutral
8395,neutral
8396,neutral
8397,neutral
8398,neutral
8399,neutral
8400,neutral
8401,neutral
8402,neutral
8403,neutral
8404,neutral
8405,neutral
8406,neutral
8407,neutral
8408,neutral
8409,neutral
8410,neutral
8411,neutral
8412,neutral
8413,neutral
8414,neutral
8415,neutral
8416,neutral
8417,neutral
8418,neutral
8419,neutral
8420,neutral
8421,neutral
8422,neutral
8423,neutral
8424,neutral
8425,negative
8426,neutral
8427,neutral
8428,neutral
8429,neutral
8430,neutral
8431,neutral
8432,neutral
8433,neutral
8434,neutral
8435,neutral
8436,neutral
8437,neutral
8438,neutral
8439,neutral
8440,neutral
8441,neutral
8442,neutral
8443,neutral
8444,neutral
8445,neutral
8446,neutral
8447,neutral
8448,neutral
8449,neutral
8450,neutral
8451,neutral
8452,neutral
8453,neutral
8454,neutral
8455,neutral
8456,neutral
8457,neutral
8458,neutral
8459,neutral
8460,positive
8461,positive
8462,neutral
8463,neutral
8464,neutral
8465,neutral
8466,neutral
8467,neutral
8468,neutral
8469,neutral
8470,neutral
8471,neutral
8472,positive
8473,neutral
8474,neutral
8475,neutral
8476,neutral
8477,neutral
8478,neutral
8479,neutral
8480,neutral
8481,neutral
8482,neutral
8483,neutral
8484,neutral
8485,neutral
8486,neutral
8487,neutral
8488,neutral
8489,neutral
8490,neutral
8491,neutral
8492,neutral
8493,positive
8494,positive
8495,neutral
8496,neutral
8497,neutral
8498,neutral
8499,positive
8500,neutral
8501,neutral
8502,neutral
8503,neutral
8504,neutral
8505,neutral
8506,neutral
8507,neutral
8508,neutral
8509,neutral
8510,neutral
8511,neutral
8512,neutral
8513,neutral
8514,neutral
8515,neutral
8516,positive
8517,neutral
8518,neutral
8519,neutral
8520,neutral
8521,positive
8522,neutral
8523,neutral
8524,neutral
8525,neutral
8526,positive
8527,neutral
8528,neutral
8529,neutral
8530,neutral
8531,neutral
8532,neutral
8533,neutral
8534,neutral
8535,neutral
8536,positive
8537,neutral
8538,neutral
8539,neutral
8540,neutral
8541,neutral
8542,positive
8543,neutral
8544,neutral
8545,neutral
8546,neutral
8547,neutral
8548,neutral
8549,neutral
8550,neutral
8551,neutral
8552,neutral
8553,positive
8554,neutral
8555,positive
8556,neutral
8557,neutral
8558,neutral
8559,neutral
8560,positive
8561,neutral
8562,neutral
8563,neutral
8564,neutral
8565,neutral
8566,neutral
8567,neutral
8568,neutral
8569,positive
8570,neutral
8571,neutral
8572,positive
8573,neutral
8574,neutral
8575,neutral
8576,neutral
8577,neutral
8578,neutral
8579,positive
8580,neutral
8581,positive
8582,neutral
8583,neutral
8584,positive
8585,neutral
8586,neutral
8587,neutral
8588,neutral
8589,neutral
8590,neutral
8591,negative
8592,neutral
8593,neutral
8594,neutral
8595,neutral
8596,neutral
8597,neutral
8598,positive
8599,neutral
8600,neutral
8601,neutral
8602,neutral
8603,positive
8604,neutral
8605,neutral
8606,neutral
8607,neutral
8608,neutral
8609,neutral
8610,neutral
8611,neutral
8612,neutral
8613,neutral
8614,neutral
8615,neutral
8616,neutral
8617,neutral
8618,neutral
8619,neutral
8620,neutral
8621,neutral
8622,neutral
8623,neutral
8624,positive
8625,neutral
8626,neutral
8627,neutral
8628,neutral
8629,neutral
8630,neutral
8631,neutral
8632,neutral
8633,neutral
8634,neutral
8635,neutral
8636,neutral
8637,neutral
8638,neutral
8639,neutral
8640,neutral
8641,neutral
8642,neutral
8643,neutral
8644,neutral
8645,neutral
8646,neutral
8647,neutral
8648,neutral
8649,negative
8650,neutral
8651,neutral
8652,neutral
8653,neutral
8654,neutral
8655,neutral
8656,neutral
8657,neutral
8658,neutral
8659,neutral
8660,neutral
8661,neutral
8662,neutral
8663,neutral
8664,neutral
8665,neutral
8666,neutral
8667,neutral
8668,neutral
8669,neutral
8670,neutral
8671,neutral
8672,neutral
8673,neutral
8674,neutral
8675,negative
8676,neutral
8677,positive
8678,neutral
8679,positive
8680,neutral
8681,neutral
8682,neutral
8683,positive
8684,neutral
8685,neutral
8686,neutral
8687,neutral
8688,neutral
8689,neutral
8690,neutral
8691,neutral
8692,neutral
8693,neutral
8694,neutral
8695,neutral
8696,neutral
8697,neutral
8698,neutral
8699,neutral
8700,neutral
8701,neutral
8702,neutral
8703,neutral
8704,neutral
8705,neutral
8706,neutral
8707,neutral
8708,positive
8709,neutral
8710,neutral
8711,neutral
8712,neutral
8713,neutral
8714,neutral
8715,neutral
8716,neutral
8717,neutral
8718,neutral
8719,neutral
8720,neutral
8721,neutral
8722,neutral
8723,neutral
8724,neutral
8725,neutral
8726,neutral
8727,neutral
8728,neutral
8729,neutral
8730,neutral
8731,neutral
