ID,PREDICTED
8024,neutral
8025,neutral
8026,neutral
8027,neutral
8028,neutral
8029,negative
8030,neutral
8031,neutral
8032,positive
8033,neutral
8034,neutral
8035,neutral
8036,neutral
8037,neutral
8038,positive
8039,neutral
8040,neutral
8041,neutral
8042,neutral
8043,neutral
8044,neutral
8045,neutral
8046,neutral
8047,neutral
8048,neutral
8049,neutral
8050,positive
8051,neutral
8052,neutral
8053,positive
8054,neutral
8055,neutral
8056,neutral
8057,neutral
8058,neutral
8059,neutral
8060,neutral
8061,neutral
8062,neutral
8063,neutral
8064,neutral
8065,neutral
8066,neutral
8067,neutral
8068,neutral
8069,positive
8070,neutral
8071,neutral
8072,neutral
8073,positive
8074,neutral
8075,positive
8076,neutral
8077,neutral
8078,positive
8079,neutral
8080,neutral
8081,positive
8082,neutral
8083,neutral
8084,neutral
8085,positive
8086,neutral
8087,neutral
8088,neutral
8089,neutral
8090,neutral
8091,neutral
8092,neutral
8093,neutral
8094,neutral
8095,neutral
8096,neutral
8097,neutral
8098,neutral
8099,neutral
8100,neutral
8101,negative
8102,neutral
8103,neutral
8104,neutral
8105,neutral
8106,neutral
8107,neutral
8108,neutral
8109,neutral
8110,neutral
8111,neutral
8112,neutral
8113,neutral
8114,neutral
8115,neutral
8116,neutral
8117,positive
8118,neutral
8119,neutral
8120,neutral
8121,neutral
8122,neutral
8123,neutral
8124,neutral
8125,neutral
8126,positive
8127,neutral
8128,neutral
8129,neutral
8130,neutral
8131,neutral
8132,neutral
8133,neutral
8134,neutral
8135,positive
8136,neutral
8137,neutral
8138,neutral
8139,neutral
8140,neutral
8141,neutral
8142,neutral
8143,neutral
8144,positive
8145,neutral
8146,neutral
8147,positive
8148,neutral
8149,neutral
8150,neutral
8151,neutral
8152,neutral
8153,neutral
8154,neutral
8155,neutral
8156,neutral
8157,neutral
8158,neutral
8159,neutral
8160,neutral
8161,neutral
8162,neutral
8163,neutral
8164,neutral
8165,neutral
8166,positive
8167,neutral
8168,neutral
8169,neutral
8170,neutral
8171,neutral
8172,neutral
8173,neutral
8174,neutral
8175,neutral
8176,neutral
8177,positive
8178,neutral
8179,neutral
8180,neutral
8181,neutral
8182,neutral
8183,neutral
8184,neutral
8185,neutral
8186,neutral
8187,neutral
8188,neutral
8189,positive
8190,neutral
8191,neutral
8192,neutral
8193,negative
8194,neutral
8195,neutral
8196,neutral
8197,neutral
8198,neutral
8199,positive
8200,neutral
8201,neutral
8202,positive
8203,neutral
8204,neutral
8205,positive
8206,neutral
8207,neutral
8208,neutral
8209,positive
8210,neutral
8211,neutral
8212,neutral
8213,positive
8214,neutral
8215,neutral
8216,neutral
8217,neutral
8218,neutral
8219,positive
8220,neutral
8221,neutral
8222,positive
8223,neutral
8224,neutral
8225,neutral
8226,neutral
8227,neutral
8228,neutral
8229,neutral
8230,positive
8231,neutral
8232,neutral
8233,neutral
8234,neutral
8235,neutral
8236,neutral
8237,neutral
8238,positive
8239,neutral
8240,neutral
8241,neutral
8242,neutral
8243,neutral
8244,neutral
8245,neutral
8246,neutral
8247,neutral
8248,neutral
8249,neutral
8250,neutral
8251,neutral
8252,neutral
8253,neutral
8254,neutral
8255,neutral
8256,neutral
8257,neutral
8258,neutral
8259,neutral
8260,neutral
8261,neutral
8262,neutral
8263,neutral
8264,neutral
8265,neutral
8266,neutral
8267,neutral
8268,neutral
8269,neutral
8270,neutral
8271,neutral
8272,neutral
8273,neutral
8274,neutral
8275,positive
8276,neutral
8277,neutral
8278,neutral
8279,positive
8280,neutral
8281,neutral
8282,neutral
8283,neutral
8284,neutral
8285,neutral
8286,neutral
8287,neutral
8288,neutral
8289,neutral
8290,neutral
8291,neutral
8292,neutral
8293,neutral
8294,neutral
8295,neutral
8296,neutral
8297,neutral
8298,neutral
8299,neutral
8300,neutral
8301,neutral
8302,neutral
8303,neutral
8304,neutral
8305,neutral
8306,neutral
8307,neutral
8308,neutral
8309,neutral
8310,neutral
8311,neutral
8312,neutral
8313,neutral
8314,neutral
8315,neutral
8316,neutral
8317,neutral
8318,neutral
8319,neutral
8320,neutral
8321,neutral
8322,neutral
8323,positive
8324,neutral
8325,neutral
8326,neutral
8327,neutral
8328,positive
8329,neutral
8330,neutral
8331,neutral
8332,positive
8333,neutral
8334,neutral
8335,neutral
8336,neutral
8337,neutral
8338,negative
8339,negative
8340,neutral
8341,neutral
8342,neutral
8343,neutral
8344,neutral
8345,neutral
8346,neutral
8347,positive
8348,neutral
8349,neutral
8350,neutral
8351,neutral
8352,neutral
8353,neutral
8354,neutral
8355,neutral
8356,neutral
8357,neutral
8358,positive
8359,neutral
8360,neutral
8361,neutral
8362,neutral
8363,neutral
8364,neutral
8365,neutral
8366,positive
8367,neutral
8368,neutral
8369,neutral
8370,neutral
8371,neutral
8372,negative
8373,neutral
8374,neutral
8375,neutral
8376,neutral
8377,positive
8378,neutral
8379,neutral
8380,positive
8381,neutral
8382,neutral
8383,neutral
8384,neutral
8385,neutral
8386,positive
8387,positive
8388,neutral
8389,neutral
8390,neutral
8391,positive
8392,neutral
8393,positive
8394,neutral
8395,neutral
8396,neutral
8397,neutral
8398,neutral
8399,positive
8400,neutral
8401,neutral
8402,neutral
8403,neutral
8404,neutral
8405,neutral
8406,neutral
8407,positive
8408,positive
8409,positive
8410,positive
8411,neutral
8412,neutral
8413,negative
8414,neutral
8415,neutral
8416,neutral
8417,neutral
8418,neutral
8419,neutral
8420,neutral
8421,neutral
8422,neutral
8423,neutral
8424,positive
8425,neutral
8426,positive
8427,neutral
8428,positive
8429,neutral
8430,neutral
8431,neutral
8432,neutral
8433,neutral
8434,neutral
8435,neutral
8436,neutral
8437,neutral
8438,neutral
8439,neutral
8440,neutral
8441,neutral
8442,neutral
8443,neutral
8444,neutral
8445,neutral
8446,neutral
8447,neutral
8448,neutral
8449,neutral
8450,negative
8451,neutral
8452,neutral
8453,neutral
8454,neutral
8455,neutral
8456,neutral
8457,neutral
8458,neutral
8459,neutral
8460,neutral
8461,neutral
8462,neutral
8463,negative
8464,neutral
8465,positive
8466,positive
8467,neutral
8468,positive
8469,neutral
8470,neutral
8471,neutral
8472,neutral
8473,neutral
8474,neutral
8475,neutral
8476,neutral
8477,neutral
8478,neutral
8479,neutral
8480,neutral
8481,neutral
8482,neutral
8483,neutral
8484,neutral
8485,neutral
8486,neutral
8487,neutral
8488,neutral
8489,neutral
8490,neutral
8491,positive
8492,neutral
8493,positive
8494,neutral
8495,neutral
8496,neutral
8497,neutral
8498,neutral
8499,neutral
8500,positive
8501,neutral
8502,positive
8503,neutral
8504,neutral
8505,neutral
8506,neutral
8507,positive
8508,neutral
8509,neutral
8510,neutral
8511,neutral
8512,neutral
8513,neutral
8514,neutral
8515,neutral
8516,neutral
8517,positive
8518,neutral
8519,neutral
8520,neutral
8521,neutral
8522,neutral
8523,neutral
8524,neutral
8525,neutral
8526,neutral
8527,neutral
8528,neutral
8529,neutral
8530,neutral
8531,neutral
8532,neutral
8533,positive
8534,neutral
8535,neutral
8536,neutral
8537,positive
8538,positive
8539,neutral
8540,neutral
8541,neutral
8542,neutral
8543,neutral
8544,positive
8545,neutral
8546,neutral
8547,neutral
8548,neutral
8549,neutral
8550,neutral
8551,neutral
8552,neutral
8553,neutral
8554,neutral
8555,neutral
8556,neutral
8557,positive
8558,neutral
8559,positive
8560,neutral
8561,neutral
8562,neutral
8563,neutral
8564,neutral
8565,neutral
8566,neutral
8567,neutral
8568,neutral
8569,neutral
8570,positive
8571,neutral
8572,neutral
8573,neutral
8574,neutral
8575,neutral
8576,neutral
8577,neutral
8578,neutral
8579,neutral
8580,neutral
8581,neutral
8582,neutral
8583,neutral
8584,neutral
8585,neutral
8586,neutral
8587,neutral
8588,positive
8589,neutral
8590,neutral
8591,neutral
8592,neutral
8593,neutral
8594,neutral
8595,neutral
8596,neutral
8597,neutral
8598,neutral
8599,neutral
8600,positive
8601,neutral
8602,neutral
8603,positive
8604,neutral
8605,positive
8606,positive
8607,positive
8608,neutral
8609,neutral
8610,positive
8611,neutral
8612,neutral
8613,neutral
8614,positive
8615,neutral
8616,neutral
8617,neutral
8618,neutral
8619,neutral
8620,neutral
8621,neutral
8622,neutral
8623,positive
8624,neutral
8625,neutral
8626,neutral
8627,neutral
8628,neutral
8629,neutral
8630,neutral
8631,neutral
8632,positive
8633,neutral
8634,neutral
8635,neutral
8636,neutral
8637,neutral
8638,neutral
8639,neutral
8640,neutral
8641,neutral
8642,neutral
8643,neutral
8644,neutral
8645,neutral
8646,neutral
8647,neutral
8648,neutral
8649,neutral
8650,neutral
8651,neutral
8652,neutral
8653,neutral
8654,neutral
8655,neutral
8656,neutral
8657,positive
8658,neutral
8659,neutral
8660,neutral
8661,neutral
8662,neutral
8663,neutral
8664,neutral
8665,neutral
8666,neutral
8667,neutral
8668,neutral
8669,neutral
8670,neutral
8671,neutral
8672,neutral
8673,neutral
8674,neutral
8675,neutral
8676,neutral
8677,neutral
8678,neutral
8679,neutral
8680,neutral
8681,neutral
8682,neutral
8683,neutral
8684,neutral
8685,neutral
8686,neutral
8687,neutral
8688,positive
8689,neutral
8690,neutral
8691,neutral
8692,neutral
8693,neutral
8694,positive
8695,neutral
8696,neutral
8697,neutral
8698,neutral
8699,neutral
8700,neutral
8701,neutral
8702,neutral
8703,neutral
8704,neutral
8705,neutral
8706,neutral
8707,positive
8708,neutral
8709,neutral
8710,neutral
8711,neutral
8712,neutral
8713,neutral
8714,neutral
8715,neutral
8716,neutral
8717,neutral
8718,neutral
8719,positive
8720,neutral
8721,neutral
8722,positive
8723,neutral
8724,neutral
8725,neutral
8726,positive
8727,neutral
8728,positive
8729,neutral
8730,neutral
8731,neutral
8732,neutral
8733,neutral
8734,neutral
8735,neutral
8736,neutral
8737,neutral
8738,neutral
8739,neutral
8740,neutral
8741,neutral
8742,neutral
8743,positive
8744,neutral
8745,neutral
8746,neutral
8747,neutral
8748,positive
8749,neutral
8750,neutral
8751,neutral
8752,neutral
8753,neutral
8754,neutral
8755,neutral
8756,negative
8757,neutral
8758,positive
8759,positive
8760,neutral
8761,neutral
8762,neutral
8763,neutral
8764,neutral
8765,neutral
8766,neutral
8767,neutral
8768,neutral
8769,neutral
8770,positive
8771,neutral
8772,neutral
8773,neutral
8774,neutral
8775,positive
8776,neutral
8777,neutral
8778,positive
8779,neutral
8780,neutral
8781,neutral
8782,neutral
8783,neutral
8784,neutral
8785,neutral
8786,neutral
8787,neutral
8788,neutral
8789,positive
8790,neutral
8791,negative
8792,positive
8793,neutral
8794,neutral
8795,neutral
8796,neutral
8797,neutral
8798,positive
8799,positive
8800,neutral
8801,neutral
8802,neutral
8803,neutral
8804,neutral
8805,neutral
8806,neutral
8807,positive
8808,neutral
8809,neutral
8810,neutral
8811,neutral
8812,positive
8813,neutral
8814,neutral
8815,positive
8816,neutral
8817,positive
8818,neutral
8819,neutral
8820,neutral
8821,neutral
8822,neutral
8823,neutral
8824,neutral
8825,neutral
8826,positive
8827,neutral
8828,neutral
8829,positive
8830,neutral
8831,positive
8832,positive
8833,neutral
8834,neutral
8835,neutral
8836,neutral
8837,positive
8838,neutral
8839,neutral
8840,neutral
8841,neutral
8842,neutral
8843,neutral
8844,neutral
8845,neutral
8846,positive
8847,neutral
8848,neutral
8849,neutral
8850,positive
8851,neutral
8852,neutral
8853,neutral
8854,neutral
8855,neutral
8856,neutral
8857,neutral
8858,neutral
8859,neutral
8860,neutral
8861,neutral
8862,neutral
8863,positive
8864,neutral
8865,neutral
8866,neutral
8867,negative
8868,neutral
8869,neutral
8870,neutral
8871,neutral
8872,neutral
8873,neutral
8874,neutral
8875,neutral
8876,positive
8877,positive
8878,positive
8879,neutral
8880,negative
8881,neutral
8882,neutral
8883,positive
8884,neutral
8885,neutral
8886,neutral
8887,neutral
8888,neutral
8889,neutral
8890,neutral
8891,neutral
8892,neutral
8893,neutral
8894,neutral
8895,neutral
8896,neutral
8897,neutral
8898,neutral
8899,neutral
8900,neutral
8901,neutral
8902,neutral
8903,neutral
8904,neutral
8905,positive
8906,neutral
8907,neutral
8908,neutral
8909,positive
8910,neutral
8911,neutral
8912,neutral
8913,neutral
8914,neutral
8915,neutral
8916,negative
8917,neutral
8918,neutral
8919,neutral
8920,neutral
8921,neutral
8922,positive
8923,neutral
8924,neutral
8925,positive
8926,neutral
8927,neutral
8928,positive
8929,neutral
8930,neutral
8931,neutral
8932,positive
8933,neutral
8934,neutral
8935,neutral
8936,neutral
8937,neutral
8938,positive
8939,neutral
8940,neutral
8941,positive
8942,neutral
8943,neutral
8944,neutral
8945,neutral
8946,positive
8947,neutral
8948,positive
8949,neutral
8950,neutral
8951,neutral
8952,neutral
8953,neutral
8954,positive
8955,neutral
8956,neutral
8957,positive
8958,neutral
8959,neutral
8960,neutral
8961,positive
8962,neutral
8963,neutral
8964,neutral
8965,neutral
8966,neutral
8967,neutral
8968,positive
8969,neutral
8970,negative
8971,neutral
8972,positive
8973,positive
8974,neutral
8975,neutral
8976,neutral
8977,neutral
8978,neutral
8979,neutral
8980,neutral
8981,neutral
8982,neutral
8983,neutral
8984,neutral
8985,neutral
8986,neutral
8987,neutral
8988,neutral
8989,negative
8990,neutral
8991,neutral
8992,neutral
8993,neutral
8994,neutral
8995,neutral
8996,positive
8997,neutral
8998,neutral
8999,negative
9000,negative
9001,neutral
9002,neutral
9003,neutral
9004,neutral
9005,neutral
9006,neutral
9007,neutral
9008,neutral
9009,neutral
9010,neutral
9011,neutral
9012,neutral
9013,neutral
9014,neutral
9015,neutral
9016,neutral
9017,neutral
9018,neutral
9019,neutral
9020,neutral
9021,neutral
9022,neutral
9023,positive
9024,neutral
9025,neutral
9026,neutral
9027,neutral
9028,neutral
9029,neutral
9030,neutral
9031,neutral
9032,neutral
9033,neutral
9034,neutral
9035,neutral
9036,neutral
9037,neutral
9038,neutral
9039,positive
9040,neutral
9041,neutral
9042,neutral
9043,neutral
9044,neutral
9045,neutral
9046,neutral
9047,neutral
9048,neutral
9049,neutral
9050,neutral
9051,neutral
9052,neutral
9053,neutral
9054,neutral
9055,neutral
9056,neutral
9057,neutral
9058,neutral
9059,neutral
9060,negative
9061,neutral
9062,positive
9063,neutral
9064,neutral
9065,neutral
9066,neutral
9067,neutral
9068,neutral
9069,neutral
9070,neutral
9071,neutral
9072,neutral
9073,neutral
9074,neutral
9075,neutral
9076,neutral
9077,neutral
9078,neutral
9079,neutral
9080,neutral
9081,neutral
9082,neutral
9083,neutral
9084,neutral
9085,neutral
9086,neutral
9087,neutral
9088,neutral
9089,neutral
9090,neutral
9091,neutral
9092,neutral
9093,neutral
9094,neutral
9095,neutral
9096,neutral
9097,neutral
9098,neutral
9099,neutral
9100,neutral
9101,neutral
9102,neutral
9103,neutral
9104,neutral
9105,positive
9106,neutral
9107,neutral
9108,neutral
9109,neutral
9110,neutral
9111,neutral
9112,neutral
9113,positive
9114,neutral
9115,neutral
9116,neutral
9117,neutral
9118,positive
9119,neutral
9120,neutral
9121,neutral
9122,neutral
9123,neutral
9124,neutral
9125,neutral
9126,neutral
9127,neutral
9128,neutral
9129,neutral
9130,neutral
9131,neutral
9132,neutral
9133,neutral
9134,neutral
9135,neutral
9136,neutral
9137,positive
9138,neutral
9139,neutral
9140,neutral
9141,neutral
9142,neutral
9143,neutral
9144,neutral
9145,neutral
9146,neutral
9147,neutral
9148,neutral
9149,neutral
9150,neutral
9151,neutral
9152,neutral
9153,neutral
9154,neutral
9155,neutral
9156,neutral
9157,neutral
9158,neutral
9159,neutral
9160,neutral
9161,neutral
9162,neutral
9163,positive
9164,neutral
9165,neutral
9166,neutral
9167,neutral
9168,neutral
9169,neutral
9170,neutral
9171,neutral
9172,neutral
9173,neutral
9174,neutral
9175,neutral
9176,neutral
9177,neutral
9178,neutral
9179,neutral
9180,neutral
9181,neutral
9182,neutral
9183,neutral
9184,neutral
9185,positive
9186,positive
9187,positive
9188,neutral
9189,neutral
9190,neutral
9191,neutral
9192,neutral
9193,neutral
9194,neutral
9195,neutral
9196,neutral
9197,neutral
9198,neutral
9199,neutral
9200,neutral
9201,neutral
9202,neutral
9203,neutral
9204,neutral
9205,neutral
9206,neutral
9207,neutral
9208,neutral
9209,neutral
9210,neutral
9211,neutral
9212,neutral
9213,neutral
9214,neutral
9215,neutral
9216,neutral
9217,neutral
9218,neutral
9219,neutral
9220,neutral
9221,neutral
9222,neutral
9223,neutral
9224,neutral
9225,neutral
9226,neutral
9227,neutral
9228,positive
9229,neutral
9230,neutral
9231,neutral
9232,neutral
9233,neutral
9234,neutral
9235,positive
9236,neutral
9237,positive
9238,neutral
9239,neutral
9240,neutral
9241,neutral
9242,positive
9243,neutral
9244,neutral
9245,neutral
9246,neutral
9247,positive
9248,neutral
9249,neutral
9250,positive
9251,neutral
9252,neutral
9253,neutral
9254,neutral
9255,neutral
9256,neutral
9257,positive
9258,neutral
9259,neutral
9260,neutral
9261,positive
9262,neutral
9263,neutral
9264,positive
9265,neutral
9266,neutral
9267,neutral
9268,neutral
9269,neutral
9270,neutral
9271,positive
9272,neutral
9273,neutral
9274,positive
9275,neutral
9276,neutral
9277,neutral
9278,positive
9279,neutral
9280,neutral
9281,positive
9282,neutral
9283,neutral
9284,neutral
9285,positive
9286,neutral
9287,neutral
9288,positive
9289,neutral
9290,neutral
9291,neutral
9292,neutral
9293,positive
9294,neutral
9295,neutral
9296,neutral
9297,positive
9298,neutral
9299,neutral
9300,neutral
9301,positive
9302,neutral
9303,neutral
9304,positive
9305,positive
9306,positive
9307,neutral
9308,neutral
9309,neutral
9310,neutral
9311,neutral
9312,neutral
9313,neutral
9314,neutral
9315,neutral
9316,neutral
9317,neutral
9318,positive
9319,neutral
9320,neutral
9321,neutral
9322,neutral
9323,neutral
9324,neutral
9325,neutral
9326,neutral
9327,positive
9328,neutral
9329,neutral
9330,neutral
9331,positive
9332,neutral
9333,positive
9334,neutral
9335,positive
9336,neutral
9337,neutral
9338,neutral
9339,positive
9340,positive
9341,neutral
9342,neutral
9343,neutral
9344,neutral
9345,neutral
9346,neutral
9347,neutral
9348,neutral
9349,neutral
9350,neutral
9351,neutral
9352,neutral
9353,neutral
9354,neutral
9355,neutral
9356,positive
9357,neutral
9358,neutral
9359,neutral
9360,neutral
9361,neutral
9362,neutral
9363,neutral
9364,neutral
9365,positive
9366,neutral
9367,neutral
9368,positive
9369,neutral
9370,neutral
9371,positive
9372,neutral
9373,neutral
9374,positive
9375,neutral
9376,neutral
9377,neutral
9378,neutral
9379,neutral
9380,neutral
9381,neutral
9382,neutral
9383,neutral
9384,neutral
9385,neutral
9386,positive
9387,neutral
9388,neutral
9389,neutral
9390,neutral
9391,neutral
9392,neutral
9393,neutral
9394,neutral
9395,neutral
9396,neutral
9397,negative
9398,positive
9399,neutral
9400,neutral
9401,neutral
9402,neutral
9403,neutral
9404,neutral
9405,positive
9406,positive
9407,neutral
9408,neutral
9409,neutral
9410,positive
9411,positive
9412,neutral
9413,neutral
9414,neutral
9415,neutral
9416,neutral
9417,neutral
9418,neutral
9419,neutral
9420,neutral
9421,neutral
9422,positive
9423,neutral
9424,neutral
9425,positive
9426,neutral
9427,neutral
9428,neutral
9429,neutral
9430,neutral
9431,neutral
9432,neutral
9433,neutral
9434,neutral
9435,neutral
9436,neutral
9437,neutral
9438,neutral
9439,neutral
9440,neutral
9441,neutral
9442,neutral
9443,neutral
9444,neutral
9445,neutral
9446,neutral
9447,neutral
9448,neutral
9449,neutral
9450,neutral
9451,neutral
9452,neutral
9453,neutral
9454,neutral
9455,neutral
9456,neutral
9457,neutral
9458,neutral
9459,neutral
9460,neutral
9461,neutral
9462,neutral
9463,positive
9464,neutral
9465,neutral
9466,neutral
9467,neutral
9468,positive
9469,neutral
9470,positive
9471,neutral
9472,neutral
9473,neutral
9474,neutral
9475,neutral
9476,neutral
9477,neutral
9478,neutral
9479,neutral
9480,positive
9481,neutral
9482,neutral
9483,neutral
9484,positive
9485,neutral
9486,neutral
9487,neutral
9488,neutral
9489,positive
9490,neutral
9491,neutral
9492,neutral
9493,neutral
9494,neutral
9495,neutral
9496,positive
9497,neutral
9498,positive
9499,neutral
9500,neutral
9501,neutral
9502,neutral
9503,positive
9504,neutral
9505,neutral
9506,neutral
9507,positive
9508,neutral
9509,neutral
9510,neutral
9511,positive
9512,neutral
9513,neutral
9514,neutral
9515,neutral
9516,neutral
9517,positive
9518,neutral
9519,neutral
9520,neutral
9521,neutral
9522,neutral
9523,positive
9524,neutral
9525,neutral
9526,neutral
9527,neutral
9528,neutral
9529,neutral
9530,neutral
9531,neutral
9532,neutral
9533,neutral
9534,neutral
9535,neutral
9536,positive
9537,neutral
9538,neutral
9539,neutral
9540,neutral
9541,neutral
9542,neutral
9543,neutral
9544,neutral
9545,neutral
9546,neutral
9547,neutral
9548,positive
9549,neutral
9550,neutral
9551,neutral
9552,positive
9553,neutral
9554,neutral
9555,positive
9556,neutral
9557,neutral
9558,neutral
9559,neutral
9560,neutral
9561,neutral
9562,neutral
9563,neutral
9564,neutral
9565,neutral
9566,neutral
9567,neutral
9568,neutral
9569,neutral
9570,neutral
9571,neutral
9572,neutral
9573,positive
9574,neutral
9575,neutral
9576,neutral
9577,neutral
9578,positive
9579,neutral
9580,neutral
9581,neutral
9582,neutral
9583,positive
9584,neutral
9585,neutral
9586,neutral
9587,neutral
9588,positive
9589,neutral
9590,neutral
9591,neutral
9592,neutral
9593,positive
9594,neutral
9595,neutral
9596,neutral
9597,neutral
9598,neutral
9599,neutral
9600,positive
9601,neutral
9602,neutral
9603,neutral
9604,neutral
9605,neutral
9606,neutral
9607,neutral
9608,neutral
9609,neutral
9610,neutral
9611,neutral
9612,neutral
9613,neutral
9614,positive
9615,neutral
9616,neutral
9617,neutral
9618,neutral
9619,neutral
9620,neutral
9621,positive
9622,neutral
9623,neutral
9624,neutral
9625,positive
9626,neutral
9627,neutral
9628,neutral
9629,neutral
9630,neutral
9631,neutral
9632,neutral
9633,neutral
9634,neutral
9635,neutral
9636,positive
9637,neutral
9638,neutral
9639,neutral
9640,neutral
9641,neutral
9642,neutral
9643,positive
9644,neutral
9645,neutral
9646,neutral
9647,neutral
9648,neutral
9649,neutral
9650,neutral
9651,neutral
9652,positive
9653,neutral
9654,neutral
9655,neutral
9656,neutral
9657,neutral
9658,positive
9659,positive
9660,neutral
9661,neutral
9662,neutral
9663,positive
9664,neutral
9665,neutral
9666,neutral
9667,positive
9668,neutral
9669,positive
9670,neutral
9671,neutral
9672,positive
9673,neutral
9674,neutral
9675,neutral
9676,neutral
9677,neutral
9678,neutral
9679,neutral
9680,neutral
9681,neutral
9682,neutral
9683,neutral
9684,neutral
9685,neutral
9686,neutral
9687,neutral
9688,neutral
9689,neutral
9690,neutral
9691,neutral
9692,neutral
9693,neutral
9694,positive
9695,neutral
9696,neutral
9697,neutral
9698,neutral
9699,neutral
9700,neutral
9701,neutral
9702,neutral
9703,neutral
9704,positive
9705,neutral
9706,neutral
9707,neutral
9708,neutral
9709,neutral
9710,neutral
9711,neutral
9712,neutral
9713,neutral
9714,neutral
9715,neutral
9716,neutral
9717,positive
9718,neutral
9719,neutral
9720,neutral
9721,neutral
9722,neutral
9723,positive
9724,neutral
9725,neutral
9726,neutral
9727,neutral
9728,neutral
9729,neutral
9730,neutral
9731,positive
9732,neutral
9733,neutral
9734,neutral
9735,neutral
9736,neutral
9737,neutral
9738,neutral
9739,positive
9740,neutral
9741,neutral
9742,neutral
9743,neutral
9744,neutral
9745,neutral
9746,neutral
9747,neutral
9748,neutral
9749,positive
9750,neutral
9751,neutral
9752,neutral
9753,neutral
9754,neutral
9755,neutral
9756,neutral
9757,neutral
9758,neutral
9759,neutral
9760,neutral
9761,positive
9762,neutral
9763,neutral
9764,neutral
9765,neutral
9766,neutral
9767,neutral
9768,positive
9769,neutral
9770,positive
9771,neutral
9772,neutral
9773,neutral
9774,neutral
9775,neutral
9776,positive
9777,neutral
9778,neutral
9779,neutral
9780,positive
9781,neutral
9782,neutral
9783,neutral
9784,positive
9785,neutral
9786,neutral
9787,neutral
9788,neutral
9789,neutral
9790,neutral
9791,positive
9792,neutral
9793,neutral
9794,neutral
9795,neutral
9796,neutral
9797,positive
9798,neutral
9799,neutral
9800,neutral
9801,neutral
9802,neutral
9803,neutral
9804,neutral
9805,neutral
9806,neutral
9807,neutral
9808,neutral
9809,neutral
9810,neutral
9811,neutral
9812,positive
9813,neutral
9814,neutral
9815,neutral
9816,neutral
9817,neutral
9818,neutral
9819,neutral
9820,neutral
9821,neutral
9822,neutral
9823,neutral
9824,neutral
9825,neutral
9826,neutral
9827,neutral
9828,neutral
9829,neutral
9830,neutral
9831,neutral
9832,neutral
9833,neutral
9834,neutral
9835,neutral
9836,neutral
9837,neutral
9838,neutral
9839,positive
9840,neutral
9841,neutral
9842,neutral
9843,neutral
9844,neutral
9845,neutral
9846,positive
9847,neutral
9848,neutral
9849,neutral
9850,positive
9851,neutral
9852,neutral
9853,neutral
9854,positive
9855,neutral
9856,neutral
9857,neutral
9858,neutral
9859,positive
9860,neutral
9861,neutral
9862,neutral
9863,neutral
9864,positive
9865,neutral
9866,neutral
9867,positive
9868,neutral
9869,neutral
9870,neutral
9871,neutral
9872,neutral
9873,positive
9874,neutral
9875,neutral
9876,positive
9877,neutral
9878,neutral
9879,positive
9880,positive
9881,neutral
9882,neutral
9883,neutral
9884,neutral
9885,neutral
9886,neutral
9887,positive
9888,neutral
9889,neutral
9890,positive
9891,neutral
9892,positive
9893,neutral
9894,neutral
9895,neutral
9896,neutral
9897,positive
9898,neutral
9899,neutral
9900,positive
9901,neutral
9902,neutral
9903,neutral
9904,neutral
9905,neutral
9906,neutral
9907,neutral
9908,neutral
9909,positive
9910,neutral
9911,neutral
9912,positive
9913,neutral
9914,neutral
9915,neutral
9916,neutral
9917,neutral
9918,neutral
9919,neutral
9920,neutral
9921,neutral
9922,neutral
9923,neutral
9924,neutral
9925,neutral
9926,neutral
9927,neutral
9928,neutral
9929,neutral
9930,neutral
9931,neutral
9932,neutral
9933,neutral
9934,neutral
9935,neutral
9936,neutral
9937,neutral
9938,neutral
9939,neutral
9940,neutral
9941,neutral
9942,neutral
9943,neutral
9944,neutral
9945,neutral
9946,neutral
9947,positive
9948,neutral
9949,neutral
9950,neutral
9951,neutral
9952,neutral
9953,positive
9954,neutral
9955,neutral
9956,neutral
9957,neutral
9958,neutral
9959,neutral
9960,neutral
9961,neutral
9962,neutral
9963,neutral
9964,neutral
9965,positive
9966,neutral
9967,neutral
9968,neutral
9969,neutral
9970,neutral
9971,neutral
9972,neutral
9973,neutral
9974,neutral
9975,neutral
9976,positive
9977,neutral
9978,neutral
9979,neutral
9980,neutral
9981,neutral
9982,neutral
9983,positive
9984,neutral
9985,neutral
9986,neutral
9987,neutral
9988,neutral
9989,positive
9990,positive
9991,neutral
9992,neutral
9993,positive
9994,neutral
9995,neutral
9996,neutral
9997,neutral
9998,neutral
9999,neutral
10000,neutral
10001,neutral
10002,neutral
10003,neutral
10004,neutral
10005,neutral
10006,neutral
10007,neutral
10008,neutral
10009,neutral
10010,positive
10011,neutral
10012,positive
10013,neutral
10014,neutral
10015,neutral
10016,positive
10017,neutral
10018,neutral
10019,neutral
10020,neutral
10021,neutral
10022,positive
10023,neutral
10024,neutral
10025,neutral
10026,neutral
10027,positive
10028,neutral
10029,neutral
10030,neutral
10031,neutral
10032,neutral
10033,neutral
10034,neutral
10035,neutral
10036,neutral
10037,neutral
10038,neutral
10039,neutral
10040,neutral
10041,neutral
10042,neutral
10043,neutral
10044,neutral
10045,positive
10046,neutral
10047,neutral
10048,neutral
10049,neutral
10050,neutral
10051,positive
10052,neutral
10053,neutral
10054,positive
10055,neutral
10056,neutral
10057,positive
10058,neutral
10059,neutral
10060,neutral
10061,neutral
10062,neutral
